Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,@ GSW,3,103.50,10200,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kevin Durant,SF/PF,GSW,vs OKC,2,116.50,9000,49.4,49.4,,,,,,,0,,,,33.31,49.40,49.40,100,,0,5.5,Y,38,48.50,5.4
Joel Embiid,C,PHI,@ BOS,4,102.75,8800,42.2,42.2,,,,,,,0,,,,30.21,42.20,42.20,100,,0,4.8,Y,37,44.00,5
Stephen Curry,PG/SG,GSW,vs OKC,2,116.50,8600,44,44,,,,,,,0,,,,33.04,43.98,43.98,100,,0,5.1,Y,37,58.50,6.8
Ben Simmons,PG/SF,PHI,@ BOS,4,102.75,8400,45.1,45.1,,,,,,,0,,,,34.36,45.09,45.09,100,,0,5.4,Y,43,61.75,7.4
Paul George,SF/PF,OKC,@ GSW,3,103.50,8000,45.2,45.2,,,,,,,0,,,,36.38,45.18,45.18,100,,0,5.6,Y,37,44.50,5.6
Kyrie Irving,PG,BOS,vs PHI,1,107.75,7600,43,43,,,,,,,0,,,,32.56,42.98,42.98,100,,0,5.7,Y,29,21.50,2.8
Draymond Green,PF/C,GSW,vs OKC,2,116.50,7300,33.1,33.1,,,,,,,0,,,,30.88,33.13,33.13,100,,0,4.5,Y,33,28.75,3.9
Gordon Hayward,SG/SF,BOS,vs PHI,1,107.75,6500,17.4,17.4,,,,,,,0,,,,27.16,17.44,17.44,100,,0,2.7,Y,25,24.75,3.8
Dennis Schroder,PG/SG,OKC,@ GSW,3,103.50,6300,36.5,36.5,,,,,,,0,,,,32.36,36.47,36.47,100,,0,5.8,Y,34,47.50,7.5
Al Horford,PF/C,BOS,vs PHI,1,107.75,6100,28.4,28.4,,,,,,,0,,,,30.76,28.39,28.39,100,,0,4.7,Y,30,23.50,3.9
DeMarcus Cousins,PF/C,GSW,vs OKC,2,116.50,5900,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Klay Thompson,SG,GSW,vs OKC,2,116.50,5900,31.6,31.6,,,,,,,0,,,,33.60,31.62,31.62,100,,0,5.4,Y,35,18.50,3.1
Steven Adams,C,OKC,@ GSW,3,103.50,5800,30.8,30.8,,,,,,,0,,,,32.44,30.75,30.75,100,,0,5.3,Y,36,41.25,7.1
Jayson Tatum,SF/PF,BOS,vs PHI,1,107.75,5600,31.2,31.2,,,,,,,0,,,,31.24,31.18,31.18,100,,0,5.6,Y,29,40.75,7.3
Dario Saric,SF/PF,PHI,@ BOS,4,102.75,5500,30.8,30.8,,,,,,,0,,,,30.38,30.81,30.81,100,,0,5.6,Y,23,13.50,2.5
Jaylen Brown,SG/SF,BOS,vs PHI,1,107.75,5300,29.5,29.5,,,,,,,0,,,,31.00,29.48,29.48,100,,0,5.6,Y,28,20.75,3.9
Markelle Fultz,PG/SG,PHI,@ BOS,4,102.75,5000,29.5,29.5,,,,,,,0,,,,28.26,29.48,29.48,100,,0,5.9,Y,24,12.25,2.5
J.J. Redick,SG/SF,PHI,@ BOS,4,102.75,4900,27.2,27.2,,,,,,,0,,,,30.50,27.21,27.21,100,,0,5.6,,30,21.00,4.3
Robert Covington,SF/PF,PHI,@ BOS,4,102.75,4700,30.7,30.7,,,,,,,0,,,,30.75,30.72,30.72,100,,0,6.5,Y,34,21.50,4.6
Terry Rozier,PG/SG,BOS,vs PHI,1,107.75,4500,22.4,22.4,,,,,,,0,,,,22.22,22.42,22.42,100,,0,5,,27,24.50,5.4
Marcus Smart,PG/SG,BOS,vs PHI,1,107.75,4400,23.8,23.8,,,,,,,0,,,,27.35,23.75,23.75,100,,0,5.4,,25,15.25,3.5
Jerami Grant,SF/PF,OKC,@ GSW,3,103.50,4300,23.9,23.9,,,,,,,0,,,,22.00,23.87,23.87,100,,0,5.6,,29,19.00,4.4
Marcus Morris,SF/PF,BOS,vs PHI,1,107.75,4200,13.8,13.8,,,,,,,0,,,,15.05,13.77,13.77,100,,0,3.3,,20,34.50,8.2
Jordan Bell,PF/C,GSW,vs OKC,2,116.50,4100,19.2,19.2,,,,,,,0,,,,21.10,19.20,19.20,100,,0,4.7,,7,4.50,1.1
Wilson Chandler,SF/PF,PHI,@ BOS,4,102.75,4000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Andre Iguodala,SG/SF,GSW,vs OKC,2,116.50,4000,22.9,22.9,,,,,,,0,,,,24.71,22.91,22.91,100,,0,5.7,,10,7.50,1.9
Aron Baynes,C,BOS,vs PHI,1,107.75,3900,12.1,12.1,,,,,,,0,,,,14.14,12.05,12.05,100,,0,3.1,,19,18.00,4.6
Patrick Patterson,PF/C,OKC,@ GSW,3,103.50,3800,23,23,,,,,,,0,,,,25.44,22.95,22.95,100,,0,6,Y,19,17.25,4.5
Andre Roberson,SG/SF,OKC,@ GSW,3,103.50,3800,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Raymond Felton,PG/SG,OKC,@ GSW,3,103.50,3700,11.9,11.9,,,,,,,0,,,,14.31,11.89,11.89,100,,0,3.2,,14,10.25,2.8
Nerlens Noel,C,OKC,@ GSW,3,103.50,3600,17.1,17.1,,,,,,,0,,,,15.05,17.11,17.11,100,,0,4.8,,12,17.25,4.8
Kevon Looney,PF/C,GSW,vs OKC,2,116.50,3600,18,18,,,,,,,0,,,,19.71,17.98,17.98,100,,0,5,,18,32.50,9
Shaun Livingston,PG,GSW,vs OKC,2,116.50,3500,10.2,10.2,,,,,,,0,,,,13.30,10.20,10.20,100,,0,2.9,,15,12.75,3.6
Daniel Theis,PF/C,BOS,vs PHI,1,107.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,4,1.25,0.4
Jonas Jerebko,SF/PF,GSW,vs OKC,2,116.50,3400,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,6,3.25,1
Mike Muscala,PF/C,PHI,@ BOS,4,102.75,3400,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Robert Williams,PF/C,BOS,vs PHI,1,107.75,3400,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Timothe Luwawu-Cabarrot,SG/SF,OKC,@ GSW,3,103.50,3300,8.3,8.3,,,,,,,0,,,,13.86,8.33,8.33,100,,0,2.5,,0,0.00,
Terrance Ferguson,SG/SF,OKC,@ GSW,3,103.50,3300,8.4,8.4,,,,,,,0,,,,15.00,8.37,8.37,100,,0,2.5,Y,26,6.00,1.8
Quinn Cook,PG,GSW,vs OKC,2,116.50,3200,12.6,12.6,,,,,,,0,,,,14.85,12.59,12.59,100,,0,3.9,,13,6.50,2
T.J. McConnell,PG/SG,PHI,@ BOS,4,102.75,3200,12.1,12.1,,,,,,,0,,,,14.56,12.06,12.06,100,,0,3.8,,22,9.75,3
Alex Abrines,SG/SF,OKC,@ GSW,3,103.50,3200,8.2,8.2,,,,,,,0,,,,12.76,8.20,8.20,100,,0,2.6,,23,11.50,3.6
Amir Johnson,PF/C,PHI,@ BOS,4,102.75,3100,14.9,14.9,,,,,,,0,,,,15.99,14.90,14.90,100,,0,4.8,,11,10.25,3.3
Walt Lemon Jr.,PG/SF,BOS,vs PHI,1,107.75,3100,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Hamidou Diallo,SG/SF,OKC,@ GSW,3,103.50,3100,0,0,,,,,,,0,,,,18.26,0.00,0.00,100,,0,0,,9,8.75,2.8
Jerryd Bayless,PG/SG,PHI,@ BOS,4,102.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
K.J. McDaniels,SG/SF,OKC,@ GSW,3,103.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Anthony Brown,SF,PHI,@ BOS,4,102.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Damion Lee,SG/SF,GSW,vs OKC,2,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Demetrius Jackson,PG,PHI,@ BOS,4,102.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Marcus Georges-Hunt,SF,BOS,vs PHI,1,107.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Damian Jones,C,GSW,vs OKC,2,116.50,3000,8.4,8.4,,,,,,,0,,,,14.28,8.40,8.40,100,,0,2.8,Y,27,23.75,7.9
Tyler Ulis,PG,GSW,vs OKC,2,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Danuel House,SG/SF,GSW,vs OKC,2,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Guerschon Yabusele,PF/C,BOS,vs PHI,1,107.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,1,0.00,
Abdel Nader,PF,OKC,@ GSW,3,103.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Jabari Bird,SG,BOS,vs PHI,1,107.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Semi Ojeleye,SF/PF,BOS,vs PHI,1,107.75,3000,4.1,4.1,,,,,,,0,,,,9.20,4.14,4.14,100,,0,1.4,,1,1.25,0.4
Bryce Alford,PG,OKC,@ GSW,3,103.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Emeka Okafor,C,PHI,@ BOS,4,102.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Furkan Korkmaz,SG,PHI,@ BOS,4,102.75,3000,6.2,6.2,,,,,,,0,,,,10.00,6.17,6.17,100,,0,2.1,,1,0.00,
Alfonzo McKinnie,SF/PF,GSW,vs OKC,2,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,2,0.00,
PJ Dozier,PG/SG,BOS,vs PHI,1,107.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Jeff Roberson,SF,BOS,vs PHI,1,107.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Brad Wanamaker,PG,BOS,vs PHI,1,107.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,1,3.25,1.1
Nick King,SF,BOS,vs PHI,1,107.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kendrick Nunn,PG,GSW,vs OKC,2,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jacob Evans III,SG/SF,GSW,vs OKC,2,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Marcus Derrickson,PF,GSW,vs OKC,2,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jonah Bolden,PF/C,PHI,@ BOS,4,102.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,1,0.00,
Shake Milton,PG/SG,PHI,@ BOS,4,102.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Norvel Pelle,C,PHI,@ BOS,4,102.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Landry Shamet,PG/SG,PHI,@ BOS,4,102.75,3000,0,0,,,,,,,0,,,,13.88,0.00,0.00,100,,0,0,,13,2.25,0.8
Zhaire Smith,SG/SF,PHI,@ BOS,4,102.75,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Deonte Burton,SF,OKC,@ GSW,3,103.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Richard Solomon,PF/C,OKC,@ GSW,3,103.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Abdul Gaddy,PG/SG,OKC,@ GSW,3,103.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tyler Davis,PF/C,OKC,@ GSW,3,103.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
