Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,@ POR,13,116.00,12600,26.1,75.7,56.8,5.9,1.83,65.67,9.07,14.17,8.71,35.5,18.9,31.1,34.58,47.37,47.37,100,,75,3.8,Y,37,40.25,3.2
Damian Lillard,PG,POR,vs MIL,5,114.00,9600,22.8,63.7,45.5,5.7,1.36,48.84,10.30,11.68,10.13,29.5,18.6,33.5,35.41,40.30,40.30,100,,74,4.2,Y,36,27.50,2.9
Kemba Walker,PG,CHA,vs ATL,22,121.50,9300,22.3,55.4,45.2,5.8,1.36,48.84,9.65,9.47,8.95,31.5,20.3,33.3,33.37,36.47,36.47,100,,79,3.9,Y,36,50.75,5.5
John Wall,PG,WAS,@ DAL,17,114.25,8800,27.3,59.1,41.4,7.3,1.21,43.43,7.69,9.09,7.63,28.4,16.3,34.3,35.70,40.91,40.91,100,,78,4.6,Y,41,53.50,6.1
Devin Booker,PG/SG,PHX,vs BKN,21,109.25,8200,26.5,47.5,40.8,6.7,1.18,42.61,8.16,6.00,7.85,33.5,18.0,34.5,34.65,35.48,35.48,100,,85,4.3,Y,36,34.00,4.1
DeAndre Jordan,C,DAL,vs WAS,25,113.25,7900,19.7,55,38.4,2.4,1.14,41.08,10.48,10.09,10,14.1,7.3,33.7,34.36,34.84,34.84,100,,74,4.4,Y,32,28.50,3.6
Luka Doncic,PG,DAL,vs WAS,29,113.25,7700,20,45.1,36.3,4.6,1.04,37.52,6.14,7.17,5.95,24.5,15.0,34.8,34.90,30.75,30.75,100,,80,4,Y,33,36.75,4.8
Deandre Ayton,C,PHX,vs BKN,8,109.25,7500,20.4,59.8,37.8,3.4,1.18,42.35,11.06,11.27,10.11,19.2,11.1,32.1,32.92,37.27,37.27,100,,70,5,Y,32,35.25,4.7
Bradley Beal,SG,WAS,@ DAL,6,114.25,7400,19.7,48.8,38.3,3.7,1.14,40.99,10.67,8.32,10.5,27.8,17.6,33.7,35.44,32.14,32.14,100,,78,4.3,Y,37,38.00,5.1
Trae Young,PG,ATL,@ CHA,9,110.50,7300,12.6,56.3,36.1,7.9,1.17,42.12,11.53,12.49,9.83,28.2,15.2,30.9,30.69,31.33,31.33,100,,65,4.3,Y,30,35.25,4.8
Caris LeVert,SF,BKN,@ PHX,27,111.25,7200,20.2,49,35.2,4.2,1.12,40.23,9.54,8.24,8.37,27.2,15.7,31.5,31.60,32.52,32.52,100,,77,4.5,Y,32,37.75,5.2
Khris Middleton,SG/SF,MIL,@ POR,11,116.00,7000,25.9,48.5,35.5,3.9,1.18,42.44,3.94,6.46,3.73,23.7,13.4,30.1,34.08,35.58,35.58,100,,82,5.1,Y,35,42.50,6.1
Jusuf Nurkic,C,POR,vs MIL,6,114.00,6700,16.7,55.4,33.3,1.5,1.34,48.11,13.04,11.06,9.49,25.7,11.2,24.9,26.20,33.25,33.25,100,,67,5,Y,25,33.25,5
Nicolas Batum,SG/SF,CHA,vs ATL,30,121.50,6500,18.8,36.4,28.4,4.1,0.85,30.58,8.56,5.02,7.76,14.6,8.8,33.4,32.65,26.32,26.32,100,,82,4,Y,33,21.75,3.3
Eric Bledsoe,PG/SG,MIL,@ POR,15,116.00,6300,16.7,45,31.7,6.2,1.14,41.04,9.01,8.08,7.84,20.4,10.7,27.8,31.33,28.82,28.82,100,,75,4.6,Y,30,18.00,2.9
C.J. McCollum,PG/SG,POR,vs MIL,19,114.00,6200,16.3,38,29.1,2.3,0.92,32.89,6.30,6.18,5.5,25.2,16.3,31.8,31.40,25.59,25.59,100,,79,4.1,Y,36,63.50,10.2
Dwight Howard,C,WAS,@ DAL,28,114.25,6100,30.3,31.7,28.4,0.5,1.05,37.83,6.24,0.38,4.81,19.0,8.5,27.0,27.75,30.91,30.91,100,,0,5.1,Y,33,26.25,4.3
Taurean Prince,SF,ATL,@ CHA,6,110.50,6100,0,16.2,29.2,3.2,1.04,37.35,12.65,8.11,0,26.8,13.4,28.1,0.00,0.00,0.00,100,,72,0,,,,
D'Angelo Russell,PG/SG,BKN,@ PHX,10,111.25,6000,15.6,43.3,29.8,5.3,1.09,39.26,8.94,7.91,6.49,27.4,14.1,27.3,26.12,27.50,27.50,100,,73,4.6,Y,27,31.50,5.3
Kent Bazemore,SG/SF,ATL,@ CHA,6,110.50,5900,10.5,53.6,27.7,2.2,0.98,35.02,12.08,12.30,10.93,20.9,11.2,28.4,32.56,28.98,28.98,100,,56,4.9,Y,28,31.50,5.3
John Collins,C,ATL,@ CHA,3,110.50,5800,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dennis Smith Jr.,PG,DAL,vs WAS,29,113.25,5700,11.8,45.7,26.7,3.8,0.88,31.76,11.03,9.69,9.56,26.3,14.5,30.3,31.19,26.36,26.36,100,,64,4.6,Y,31,36.00,6.3
Harrison Barnes,SF/PF,DAL,vs WAS,29,113.25,5500,16.1,34.1,24.0,1.4,0.75,27.17,7.81,5.13,6.79,23.6,14.8,31.8,31.32,23.80,23.80,100,,79,4.3,Y,31,45.25,8.2
Al-Farouq Aminu,SF/PF,POR,vs MIL,24,114.00,5400,4.7,37.7,23.0,0.5,0.80,28.88,8.30,9.42,6.83,12.2,7.1,28.7,29.62,18.84,18.84,100,,59,3.5,Y,31,19.75,3.7
Markieff Morris,SF/PF,WAS,@ DAL,2,114.25,5300,4.6,49.9,25.4,2.3,0.94,34.03,17.68,12.94,12.92,17.2,9.1,26.9,26.31,23.99,23.99,100,,49,4.5,Y,22,8.75,1.7
Jeremy Lamb,SG/SF,CHA,vs ATL,30,121.50,5200,10.8,34.6,23.6,1.6,0.96,34.54,8.46,6.79,5.93,20.6,10.5,24.6,25.25,21.01,21.01,100,,71,4,Y,23,19.75,3.8
Jarrett Allen,C,BKN,@ PHX,27,111.25,5200,15.5,42.7,27.9,1.5,1.05,37.79,8.09,7.78,6.1,16.9,7.5,26.6,27.16,27.13,27.13,100,,72,5.2,Y,24,32.25,6.2
Wesley Matthews,SG/SF,DAL,vs WAS,18,113.25,5100,13.1,35.4,26.9,2.6,0.79,28.62,7.07,6.39,6.56,20.9,14.2,33.9,33.40,22.65,22.65,100,,76,4.4,Y,31,29.00,5.7
Otto Porter,SF/PF,WAS,@ DAL,28,114.25,5100,9.2,39.7,22.9,1.3,0.79,28.27,5.54,8.73,4.54,15.6,9.5,29.1,29.51,22.28,22.28,100,,62,4.4,Y,38,45.25,8.9
T.J. Warren,SF/PF,PHX,vs BKN,11,109.25,5000,4,40,24.3,1.5,0.98,35.32,15.18,10.30,10.33,25.1,11.9,24.8,24.50,19.43,19.43,100,,58,3.9,,13,5.75,1.2
Malcolm Brogdon,PG/SG,MIL,@ POR,11,116.00,5000,13.9,30.7,24.8,3.6,0.82,29.59,7.66,4.81,5.78,17.1,9.9,30.1,27.16,21.08,21.08,100,,81,4.2,Y,27,13.25,2.7
Trevor Ariza,SF/PF,PHX,vs BKN,11,109.25,4900,3.6,41.3,25.3,3.8,0.76,27.27,10.02,10.78,8.71,16.4,9.7,33.3,31.29,19.74,19.74,100,,57,4,Y,31,20.25,4.1
Evan Turner,SG/SF,POR,vs MIL,19,114.00,4900,10.6,30.7,23.5,4.1,0.96,34.64,8.45,5.76,6.04,19.2,8.1,24.4,25.75,19.21,19.21,100,,75,3.9,,32,40.25,8.2
Kelly Oubre Jr.,SG/SF,WAS,@ DAL,28,114.25,4900,4.8,35.5,23.8,0.6,0.86,31.03,8.52,8.76,6.23,21.9,11.0,27.6,26.33,17.98,17.98,100,,63,3.7,,23,10.00,2
Spencer Dinwiddie,PG/SG,BKN,@ PHX,10,111.25,4800,9.4,38.2,24.4,4.0,0.91,32.62,8.59,8.23,6.02,22.3,11.1,26.9,25.25,21.72,21.72,100,,66,4.5,,30,29.75,6.2
Rondae Hollis-Jefferson,PF/C,BKN,@ PHX,27,111.25,4800,14.5,39.5,21.5,1.6,0.97,35.01,5.03,7.15,3.7,21.6,9.9,22.1,26.50,25.23,25.23,100,,67,5.3,,13,10.00,2.1
Alex Len,C,ATL,@ CHA,13,110.50,4700,1.7,44,23.3,1.4,1.00,35.79,11.82,12.08,7.5,17.8,7.3,23.4,22.85,19.81,19.81,100,,48,4.2,Y,19,17.25,3.7
Joe Harris,SG/SF,BKN,@ PHX,27,111.25,4600,14.6,36.7,23.9,2.6,0.78,28.15,5.83,6.31,4.8,15.4,9.0,30.5,29.61,24.07,24.07,100,,74,5.2,Y,28,15.00,3.3
Malik Monk,SG,CHA,vs ATL,22,121.50,4600,11.9,35,21.3,2.3,0.90,32.53,6.58,6.60,4.21,25.2,11.6,23.6,23.04,21.80,21.80,100,,69,4.7,,21,23.00,5
Dirk Nowitzki,PF/C,DAL,vs WAS,7,113.25,4500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dewayne Dedmon,PF/C,ATL,@ CHA,13,110.50,4400,1.8,36.2,22.2,0.5,1.16,41.63,8.40,9.83,4.4,15.7,7.0,19.2,18.87,16.53,16.53,100,,56,3.8,,19,18.00,4.1
Michael Kidd-Gilchrist,SF/PF,CHA,vs ATL,8,121.50,4400,9.9,32.3,22.1,1.4,1.03,36.96,9.84,6.40,6.25,18.0,7.3,21.5,22.85,19.54,19.54,100,,71,4.4,,17,12.50,2.8
Cody Zeller,C,CHA,vs ATL,12,121.50,4400,14.4,28.9,20.6,1.8,0.93,33.56,6.17,4.12,4.24,14.9,5.8,22.1,24.75,20.62,20.62,100,,80,4.7,Y,27,11.50,2.6
Brook Lopez,C,MIL,@ POR,21,116.00,4300,9.8,29,20.4,1.0,0.82,29.70,5.44,5.49,3.58,16.9,8.6,24.8,23.69,18.05,18.05,100,,73,4.2,Y,30,33.50,7.8
DeAndre Bembry,SF,ATL,@ CHA,6,110.50,4300,11,40.1,22.9,2.7,0.93,33.36,11.08,8.32,8.13,18.5,8.0,24.7,26.42,23.46,23.46,100,,64,5.5,,29,18.00,4.2
Tony Parker,PG,CHA,vs ATL,22,121.50,4200,0,40.6,20.0,5.0,1.11,39.94,16.69,11.69,10.05,25.8,8.8,18.0,21.68,17.21,17.21,100,,42,4.1,,21,14.00,3.3
Ersan Ilyasova,PF/C,MIL,@ POR,6,116.00,4200,10,37.9,22.6,1.4,0.98,35.43,12.65,7.99,8.43,15.0,6.8,23.0,24.00,21.94,21.94,100,,65,5.2,,24,18.25,4.3
Zach Collins,PF,POR,vs MIL,20,114.00,4100,4,27.2,21.0,1.2,1.02,36.66,11.72,6.64,6.25,19.4,6.6,20.6,19.20,13.94,13.94,100,,68,3.4,,24,13.75,3.4
Jeff Green,SF/PF,WAS,@ DAL,28,114.25,4000,0,28.4,19.5,1.1,0.78,28.21,11.49,8.68,5.06,17.2,8.0,24.9,15.84,11.02,11.02,100,,55,2.8,,15,11.50,2.9
Juan Jose Barea,PG/SG,DAL,vs WAS,29,113.25,4000,3.3,34,20.9,6.3,1.14,41.13,10.28,8.76,4.8,25.1,9.2,18.3,16.80,16.43,16.43,100,,58,4.1,,17,20.75,5.2
Jeremy Lin,PG/SG,ATL,@ CHA,9,110.50,3900,0.2,30.8,14.1,2.3,0.90,32.30,12.82,8.76,6.05,22.5,6.0,15.7,16.98,13.30,13.30,100,,38,3.4,,18,26.25,6.7
Isaiah Canaan,PG,PHX,vs BKN,21,109.25,3800,10.1,33.6,18.4,2.9,0.68,24.47,6.44,6.69,5.21,16.2,7.6,27.1,29.10,20.17,20.17,100,,64,5.3,Y,36,24.25,6.4
Marvin Williams,SF/PF,CHA,vs ATL,29,121.50,3700,6.5,34.8,17.0,0.9,0.75,26.88,8.15,8.10,4.78,14.5,7.0,22.8,21.12,18.61,18.61,100,,52,5,Y,27,34.00,9.2
John Henson,C,MIL,@ POR,6,116.00,3700,7.2,30.8,19.4,0.8,1.24,44.49,8.28,6.74,4.1,18.6,5.4,15.7,17.82,17.29,17.29,100,,65,4.7,,10,8.75,2.4
Josh Jackson,SF,PHX,vs BKN,11,109.25,3700,0,21.4,14.3,2.1,0.69,24.82,11.38,6.40,3.47,24.9,7.8,20.7,10.98,8.64,8.64,100,,55,2.3,,7,5.75,1.6
Ed Davis,PF/C,BKN,@ PHX,22,111.25,3600,9.5,26.3,18.4,0.9,1.10,39.72,8.79,4.80,4.19,14.2,4.0,16.7,17.16,16.65,16.65,100,,74,4.6,,24,26.00,7.2
DeMarre Carroll,SF/PF,BKN,@ PHX,14,111.25,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
