Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,vs MIN,5,118.25,11200,32.4,69.7,56.2,10.1,1.61,58.11,10.07,10.64,10.02,31.2,19.7,34.8,35.82,48.39,48.39,100,,81,4.3,Y,39,59.75,5.3
Joel Embiid,C,PHI,vs WAS,23,117.50,11000,30.5,73.8,54.3,3.5,1.60,57.44,11.75,12.37,10.64,32.2,18.3,34.0,32.60,49.10,49.10,100,,77,4.5,Y,24,41.50,3.8
Karl-Anthony Towns,C,MIN,@ OKC,24,110.25,10500,31.1,84.4,48.2,3.0,1.42,51.26,13.73,15.23,13.65,26.9,16.3,33.9,35.79,53.97,53.97,100,,68,5.1,Y,24,32.75,3.1
Paul George,SF/PF,OKC,vs MIN,19,118.25,10300,34.2,73.8,49.3,4.0,1.39,50.17,10.45,11.32,10.33,29.5,20.4,35.4,35.58,51.13,51.13,100,,77,5,Y,38,41.25,4
Kevin Durant,SF/PF,GSW,vs NYK,16,124.00,10100,19.1,64.2,50.5,6.2,1.40,50.45,10.30,12.87,9.13,30.8,19.5,36.0,31.92,38.43,38.43,100,,75,3.8,Y,30,42.50,4.2
Stephen Curry,PG/SG,GSW,vs NYK,21,124.00,10000,22.8,66.3,47.9,5.2,1.37,49.43,13.07,12.42,11.63,30.6,20.0,34.9,32.04,41.43,41.43,100,,74,4.1,Y,32,48.25,4.8
Nikola Jokic,C,DEN,@ MIA,6,103.50,9800,23.9,73.4,47.2,7.5,1.52,54.63,13.85,14.14,14.5,26.3,14.2,31.1,37.68,45.07,45.07,100,,70,4.6,Y,40,63.25,6.5
Kawhi Leonard,SF/PF,TOR,vs ATL,25,120.50,9600,32.5,64.9,46.3,3.0,1.33,47.92,6.97,9.28,6.54,30.3,18.9,34.8,33.80,46.37,46.37,100,,80,4.8,Y,35,60.00,6.3
Ben Simmons,PG/SF,PHI,vs WAS,11,117.50,9100,21.7,61,43.6,7.9,1.31,47.31,10.47,11.25,9.47,21.8,11.4,33.2,32.55,38.54,38.54,100,,74,4.2,Y,28,41.75,4.6
Bradley Beal,SG,WAS,@ PHI,26,110.50,8900,29.8,68.6,41.6,4.8,1.13,40.78,8.19,11.08,8.42,27.6,19.2,36.7,37.00,46.40,46.40,100,,73,5.2,Y,31,40.25,4.5
Kemba Walker,PG,CHA,@ LAC,26,112.50,8800,24.3,70.3,43.3,5.8,1.26,45.32,11.29,13.16,10.95,30.2,19.8,34.4,34.90,44.01,44.01,100,,70,5,Y,31,29.00,3.3
Devin Booker,PG/SG,PHX,vs SAC,28,112.25,8700,0,24.7,41.8,6.9,1.19,42.83,9.10,12.37,0,31.6,19.4,35.1,0.00,0.00,0.00,100,,70,0,,,,
Victor Oladipo,PG/SG,IND,@ CLE,24,108.50,8400,18,64.1,40.2,5.3,1.22,43.83,9.78,13.17,8.99,28.0,17.1,33.0,33.10,37.73,37.73,100,,67,4.5,Y,34,28.50,3.4
Deandre Ayton,C,PHX,vs SAC,21,112.25,8100,24.8,62.2,36.7,2.2,1.17,42.24,10.72,10.68,10.09,20.8,12.1,31.3,33.90,40.82,40.82,100,,71,5,Y,30,39.50,4.9
Kevin Love,PF/C,CLE,vs IND,16,99.50,8000,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
Kyle Lowry,PG,TOR,vs ATL,24,120.50,7700,17.6,57.1,38.7,9.7,1.14,40.89,12.46,11.28,11.08,19.1,11.4,34.0,32.00,34.53,34.53,100,,71,4.5,Y,32,37.50,4.9
Tobias Harris,SF/PF,LAC,vs CHA,27,118.50,7600,21.9,53.9,36.9,2.2,1.08,38.80,8.51,9.14,7.77,23.8,15.6,34.2,32.88,35.61,35.61,100,,75,4.7,Y,32,36.50,4.8
Jimmy Butler,SG/SF,PHI,vs WAS,22,117.50,7500,16.4,65.5,36.0,3.6,1.09,39.16,11.43,14.03,10.29,22.5,14.5,33.1,32.40,37.42,37.42,100,,61,5,Y,28,33.75,4.5
Buddy Hield,SG/SF,SAC,@ PHX,19,116.25,7400,21.2,55.9,32.5,2.3,1.04,37.33,9.75,9.92,9.07,25.0,16.1,31.4,33.50,36.08,36.08,100,,69,4.9,Y,31,23.00,3.1
