Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ UTA,8,107.50,10800,32,75.9,56.1,8.7,1.53,55.26,9.94,12.53,10.11,36.6,20.5,36.6,36.61,50.81,50.81,100,,78,4.7,Y,28,23.00,2.1
Damian Lillard,PG,POR,vs PHX,6,111.50,10100,20.9,63.7,46.0,6.3,1.30,46.69,11.25,12.23,10.9,30.4,20.2,35.5,34.88,39.27,39.27,100,,73,3.9,Y,28,46.75,4.6
Kyrie Irving,PG,BOS,vs NYK,18,115.50,9000,25.8,73.4,42.4,6.4,1.32,47.55,10.92,13.61,9.71,28.5,17.8,32.1,32.00,46.18,46.18,100,,68,5.1,Y,30,41.50,4.6
Rudy Gobert,C,UTA,vs HOU,1,108.50,8300,15.7,49.3,40.8,1.8,1.26,45.43,9.97,9.59,9.32,17.3,8.6,32.3,33.64,30.07,30.07,100,,76,3.6,Y,3,4.25,0.5
Clint Capela,C,HOU,@ UTA,27,107.50,8000,27.1,62.9,40.8,1.7,1.19,42.62,8.97,10.23,8.75,19.2,12.0,34.4,35.11,42.45,42.45,100,,75,5.3,Y,26,30.50,3.8
Devin Booker,PG/SG,PHX,@ POR,17,99.50,8000,0,21.2,39.9,6.7,1.13,40.88,8.57,10.59,0,31.7,19.3,35.2,0.00,0.00,0.00,100,,73,0,,,,
Chris Paul,PG,HOU,@ UTA,7,107.50,7700,18.8,53.2,39.3,8.1,1.15,41.47,11.49,9.81,10.53,23.5,13.5,34.1,33.00,33.56,33.56,100,,75,4.4,Y,25,18.25,2.4
Donovan Mitchell,PG/SG,UTA,vs HOU,14,108.50,7600,18.1,59.7,34.1,3.6,1.05,37.67,10.86,11.90,10.5,30.8,18.8,32.6,34.80,35.91,35.91,100,,65,4.7,Y,26,13.25,1.7
C.J. McCollum,PG/SG,POR,vs PHX,26,111.50,7400,0,18.1,32.1,2.4,0.94,33.62,8.43,9.06,0,25.7,18.0,34.3,0.00,0.00,0.00,100,,72,0,,,,
Jusuf Nurkic,C,POR,vs PHX,26,111.50,7300,23.6,58.3,35.2,2.3,1.33,47.99,9.63,9.93,7.49,24.3,11.0,26.4,28.01,38.46,38.46,100,,72,5.3,Y,23,32.50,4.5
