Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ SAC,9,115.25,11400,33,91.2,61.8,7.5,1.67,60.08,13.59,16.62,12.93,40.3,24.7,37.1,34.25,57.92,57.92,100,,73,5.1,Y,29,60.75,5.3
Russell Westbrook,PG,OKC,vs LAL,20,118.50,11000,40.3,83,57.8,10.3,1.61,58.22,10.11,12.22,10.11,30.9,20.2,35.8,36.00,58.59,58.59,100,,79,5.3,Y,37,87.00,7.9
Paul George,SF/PF,OKC,vs LAL,10,118.50,10000,36.2,77.3,50.7,4.1,1.38,49.70,10.03,11.76,10.45,29.2,20.8,36.7,37.50,53.81,53.81,100,,77,5.4,Y,38,46.50,4.7
Nikola Jokic,C,DEN,@ GSW,7,106.00,9600,31.3,78.2,49.1,7.3,1.57,56.62,12.87,13.39,11.89,27.4,15.0,31.2,33.25,51.37,51.37,100,,73,5.4,Y,28,30.25,3.2
Stephen Curry,PG/SG,GSW,vs DEN,9,114.00,9000,30.9,69.7,47.1,5.3,1.38,49.58,11.45,11.11,11.05,30.4,19.9,34.2,34.75,47.52,47.52,100,,76,5.3,Y,30,36.00,4
Kevin Durant,SF/PF,GSW,vs DEN,8,114.00,8800,29.9,71.4,47.0,5.7,1.34,48.27,10.17,11.86,9.82,29.0,18.2,35.1,34.75,47.72,47.72,100,,75,5.4,Y,21,38.75,4.4
LeBron James,SF/PF,LAL,@ OKC,25,106.50,8500,0,24.4,54.4,8.2,1.55,55.85,10.78,12.18,0,31.8,19.9,35.0,0.00,0.00,0.00,100,,78,0,,,,
LaMarcus Aldridge,PF/C,SAS,vs ATL,13,120.50,8400,26.3,71.4,39.4,2.5,1.19,42.96,10.41,12.88,10.27,26.7,16.2,33.0,35.50,45.63,45.63,100,,67,5.4,Y,38,36.75,4.4
Trae Young,PG,ATL,@ SAS,24,109.50,8300,21,65.9,37.2,8.0,1.20,43.33,10.79,12.84,10.34,28.1,15.4,30.9,34.50,40.21,40.21,100,,65,4.8,Y,30,27.25,3.3
DeMar DeRozan,SG/SF,SAS,vs ATL,14,120.50,8000,27,66.7,40.7,6.2,1.16,41.62,9.97,11.34,9.83,27.9,17.5,35.2,35.50,44.00,44.00,100,,72,5.5,Y,36,49.75,6.2
De'Aaron Fox,PG,SAC,vs HOU,23,110.25,7800,23,61.2,37.1,7.3,1.16,41.82,10.84,10.90,9.94,24.7,13.8,31.9,33.00,39.38,39.38,100,,71,5,Y,24,19.00,2.4
Clint Capela,C,HOU,@ SAC,14,115.25,7500,24.2,58.6,39.1,1.4,1.15,41.41,9.04,9.82,7.97,18.3,11.0,34.0,31.75,38.96,38.96,100,,75,5.2,Y,25,28.75,3.8
John Collins,PF/C,ATL,@ SAS,6,109.50,7300,0,21.8,36.5,1.9,1.23,44.24,11.46,10.89,0,23.9,13.4,29.7,0.00,0.00,0.00,100,,70,0,,,,
DeMarcus Cousins,C,GSW,vs DEN,4,114.00,7200,30.7,60.2,35.9,3.5,1.41,50.85,10.96,8.43,8.75,27.4,11.7,25.4,28.75,43.38,43.38,100,,77,6,Y,29,59.75,8.3
Chris Paul,PG,HOU,@ SAC,25,115.25,7100,22.2,57,38.3,8.1,1.19,42.58,10.57,9.96,8.81,22.8,12.4,32.3,30.00,37.09,37.09,100,,74,5.2,Y,28,36.75,5.2
JaVale McGee,C,LAL,@ OKC,28,106.50,7000,21.8,63.6,27.1,0.7,1.22,43.84,12.38,11.95,10.4,20.3,8.4,22.2,30.25,39.70,39.70,100,,56,5.7,Y,25,21.50,3.1
Buddy Hield,SG/SF,SAC,vs HOU,20,110.25,6900,20.1,54.1,34.0,2.5,1.06,38.08,9.09,9.72,8.46,25.3,16.8,32.2,33.50,34.69,34.69,100,,71,5,Y,33,40.25,5.8
Marvin Bagley III,PF/C,SAC,vs HOU,23,110.25,6700,14.7,56.5,28.4,1.0,1.14,40.94,9.92,11.95,7.72,23.6,10.9,24.9,28.00,32.61,32.61,100,,58,4.9,,28,33.50,5
