Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,@ MIN,27,118.50,11300,38.4,84.9,57.2,4.9,1.52,54.79,14.00,13.27,13.81,26.9,18.4,37.6,35.50,58.33,58.33,100,,77,5.2,Y,41,60.25,5.3
Giannis Antetokounmpo,SF/PF,MIL,vs MEM,20,110.75,11000,35.6,81.8,55.0,5.8,1.70,61.13,11.03,13.20,10.71,33.5,18.3,32.4,34.96,55.41,55.41,100,,76,5,Y,34,51.25,4.7
Russell Westbrook,PG,OKC,vs NYK,21,111.75,10700,0,15.1,51.3,8.9,1.64,59.01,7.36,7.57,0,34.4,19.6,31.3,0.00,0.00,0.00,100,,85,0,,,,
Joel Embiid,C,PHI,@ ORL,28,112.00,10500,42.5,88.4,55.6,3.5,1.58,56.81,12.55,13.11,12.03,31.2,18.6,35.2,34.50,62.13,62.13,100,,76,5.9,Y,36,59.75,5.7
LeBron James,SF/PF,LAL,vs POR,14,112.25,10300,28.4,65.1,51.5,7.1,1.48,53.11,9.35,10.50,8.9,29.5,19.2,34.9,34.27,44.11,44.11,100,,80,4.3,Y,36,80.00,7.8
Paul George,SF/PF,OKC,vs NYK,3,111.75,9600,25.7,52.8,45.6,4.5,1.28,46.25,8.99,7.76,9.09,28.1,19.2,35.5,36.39,37.30,37.30,100,,83,3.9,Y,29,59.75,6.2
Karl-Anthony Towns,C,MIN,vs NOP,10,117.50,9500,18.1,67.9,44.0,2.1,1.31,47.14,11.96,14.21,12.14,24.7,14.6,33.6,36.54,39.43,39.43,100,,68,4.2,Y,35,53.50,5.6
Blake Griffin,PF/C,DET,@ TOR,26,106.25,9400,25.5,86.2,46.9,5.0,1.33,47.91,13.52,17.33,13.49,27.9,18.4,35.3,35.92,51.51,51.51,100,,63,5.5,Y,40,60.00,6.4
Andre Drummond,C,DET,@ TOR,12,106.25,9300,24.3,71.3,48.0,1.5,1.45,52.21,7.93,13.44,7.11,25.2,15.7,33.1,32.30,44.44,44.44,100,,72,4.8,Y,36,32.00,3.4
John Wall,PG,WAS,vs CLE,19,113.50,9100,30.7,61.6,44.4,8.2,1.24,44.58,7.16,8.84,7.02,28.1,17.2,35.8,35.31,43.93,43.93,100,,80,4.8,Y,21,32.75,3.6
