Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,vs LAL,12,119.75,11300,0,25.5,57.7,6.0,1.75,63.18,12.06,12.77,0,32.0,17.3,32.9,0.00,0.00,0.00,100,,78,0,,,,
James Harden,PG/SG,HOU,@ ATL,14,120.25,11200,37.3,95,61.3,7.6,1.65,59.44,13.63,16.51,13.72,39.9,24.4,37.1,36.25,62.02,62.02,100,,73,5.5,Y,33,61.50,5.5
LeBron James,SF/PF,LAL,@ MIL,28,108.75,10200,0,24.7,54.2,7.9,1.54,55.60,10.92,12.35,0,31.6,19.7,35.1,0.00,0.00,0.00,100,,77,0,,,,
Joel Embiid,C,PHI,@ CHA,7,111.00,9900,0,23.1,54.7,3.4,1.63,58.63,11.16,11.57,0,33.0,18.7,33.6,0.00,0.00,0.00,100,,79,0,,,,
Karl-Anthony Towns,C,MIN,vs GSW,17,112.00,9700,28.7,82.7,50.0,3.3,1.53,55.06,13.97,15.44,13,28.7,17.0,32.7,33.50,51.86,51.86,100,,69,5.3,Y,35,59.25,6.1
Stephen Curry,PG/SG,GSW,@ MIN,8,118.00,9200,33.4,72.8,46.8,5.3,1.36,49.16,11.53,11.26,11.53,30.4,20.0,34.3,36.00,50.28,50.28,100,,76,5.5,Y,33,54.25,5.9
Kevin Durant,SF/PF,GSW,@ MIN,5,118.00,8900,33.7,75.2,47.8,5.6,1.35,48.79,10.38,11.86,10.38,29.7,18.7,35.3,36.00,51.46,51.46,100,,75,5.8,Y,35,35.50,4
Ben Simmons,PG/SF,PHI,@ CHA,18,111.00,8500,28,68.5,43.5,7.8,1.28,45.96,11.23,11.57,10.92,22.0,12.1,34.0,35.00,45.36,45.36,100,,73,5.3,Y,38,51.00,6
Kemba Walker,PG,CHA,vs PHI,6,112.00,8100,25.3,70.7,42.4,5.7,1.22,43.96,10.98,12.98,11.13,30.6,20.2,34.8,36.50,44.78,44.78,100,,69,5.5,Y,28,35.00,4.3
Clint Capela,C,HOU,@ ATL,2,120.25,7700,27,62.7,39.1,1.3,1.15,41.29,8.98,10.18,8.42,18.4,11.2,34.1,33.75,42.29,42.29,100,,74,5.5,Y,27,44.25,5.7
