Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,vs DEN,2,108.25,12000,34.7,87.2,59.6,8.5,1.61,57.78,11.63,15.00,12.84,38.6,22.5,37.1,39.76,57.15,57.15,100,,75,4.8,Y,40,64.75,5.4
Anthony Davis,PF/C,NOP,vs MEM,5,109.75,11600,36.1,78.5,61.1,4.4,1.65,59.37,10.31,12.13,10.4,29.2,20.3,37.0,36.30,54.27,54.27,100,,80,4.7,Y,35,67.25,5.8
Giannis Antetokounmpo,SF/PF,MIL,vs UTA,13,113.75,11400,30.1,76.8,56.7,6.1,1.70,61.09,12.53,13.34,11.81,31.3,16.8,33.4,33.94,50.13,50.13,100,,76,4.4,Y,35,52.50,4.6
LeBron James,SF/PF,LAL,@ DAL,12,107.75,10900,0,26,52.7,7.1,1.52,54.88,11.68,12.98,0,31.5,19.3,34.6,0.00,0.00,0.00,100,,75,0,,,,
Nikola Jokic,C,DEN,@ HOU,1,107.25,10000,19,69.1,47.2,7.6,1.51,54.39,13.93,14.33,13.24,25.9,14.1,31.2,34.22,40.45,40.45,100,,70,4,Y,28,50.25,5
Nikola Vucevic,C,ORL,@ SAC,20,108.75,9500,30.2,74.8,45.9,3.7,1.49,53.59,12.25,12.74,11.45,27.5,15.9,30.9,33.64,49.32,49.32,100,,72,5.2,Y,25,44.25,4.7
Kyrie Irving,PG,BOS,vs BKN,24,114.75,9200,29.6,74.1,43.8,6.6,1.35,48.71,10.39,12.73,9.7,28.5,18.0,32.4,33.60,48.65,48.65,100,,71,5.3,Y,28,35.00,3.8
Damian Lillard,PG,POR,vs NYK,20,116.75,9000,24.1,62.5,44.3,6.0,1.25,44.96,10.60,10.97,10.42,29.7,19.4,35.5,35.39,40.59,40.59,100,,75,4.5,Y,32,36.50,4.1
Blake Griffin,PF/C,DET,vs SAS,6,105.50,8500,21.4,64.5,46.1,5.2,1.29,46.38,10.20,12.33,10.33,29.1,18.0,35.8,36.45,39.88,39.88,100,,73,4.7,Y,37,48.00,5.6
Julius Randle,PF/C,NOP,vs MEM,5,109.75,8300,20.7,62.9,38.3,2.8,1.31,47.04,12.13,12.06,12.03,27.0,13.7,29.3,35.70,38.77,38.77,100,,69,4.7,Y,33,27.25,3.3
DeMar DeRozan,SG/SF,SAS,@ DET,8,108.50,8200,20.8,64.9,41.9,6.4,1.20,43.05,10.42,12.62,10.1,28.7,18.0,35.0,34.91,39.69,39.69,100,,70,4.8,Y,34,55.25,6.7
Andre Drummond,C,DET,vs SAS,2,105.50,8100,12.1,56.5,44.4,1.2,1.34,48.22,10.70,12.67,9.99,23.8,14.2,33.2,33.60,31.15,31.15,100,,71,3.8,Y,37,46.50,5.7
