Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,vs PHX,7,119.00,11000,38.9,95.8,61.3,7.5,1.65,59.35,13.63,16.28,14.29,40.0,24.4,37.2,37.75,63.28,63.28,100,,73,5.8,Y,42,86.75,7.9
Giannis Antetokounmpo,SF/PF,MIL,@ MIA,2,111.75,10900,43.7,85.9,56.9,5.9,1.73,62.46,11.60,12.05,11.2,31.8,17.2,32.8,34.75,61.81,61.81,100,,79,5.7,Y,35,75.50,6.9
LeBron James,SF/PF,LAL,@ DET,14,102.00,10300,0,24.9,54.2,7.9,1.54,55.61,11.03,12.47,0,31.5,19.6,35.1,0.00,0.00,0.00,100,,77,0,,,,
Joel Embiid,C,PHI,vs SAC,23,120.75,9900,37.2,76.8,54.2,3.4,1.62,58.30,11.03,11.32,9.8,33.0,18.4,33.5,32.00,54.16,54.16,100,,79,5.5,Y,36,56.25,5.7
Bradley Beal,SG,WAS,vs CHA,11,118.25,9500,28.2,72.3,45.1,5.6,1.21,43.59,8.34,12.60,8.63,28.1,19.8,37.3,37.25,47.11,47.11,100,,72,5,Y,45,58.75,6.2
Damian Lillard,PG,POR,@ NOP,12,120.75,9000,33.5,70.6,44.8,6.5,1.27,45.81,9.60,10.58,9.8,29.1,19.1,35.2,36.75,49.39,49.39,100,,76,5.5,Y,35,44.50,4.9
Andre Drummond,C,DET,vs LAL,28,114.00,8800,30.1,76.7,45.1,1.2,1.37,49.18,10.84,13.31,10.46,23.0,13.4,33.0,34.75,50.09,50.09,100,,70,5.7,Y,37,53.25,6.1
LaMarcus Aldridge,PF/C,SAS,vs NYK,30,113.50,8600,24.9,68,39.0,2.4,1.19,42.98,9.56,12.33,9.23,26.9,16.1,32.7,34.75,43.36,43.36,100,,68,5,Y,27,33.25,3.9
Ben Simmons,PG/SF,PHI,vs SAC,28,120.75,8500,28.9,69.2,43.8,7.8,1.29,46.42,11.07,11.53,10.53,22.2,12.1,34.0,34.25,46.18,46.18,100,,74,5.4,Y,36,30.00,3.5
DeMar DeRozan,SG/SF,SAS,vs NYK,23,113.50,8400,23.3,64.9,40.7,6.1,1.16,41.56,10.51,11.90,10,28.3,17.7,35.2,34.25,41.10,41.10,100,,71,4.9,Y,26,31.00,3.7
Julius Randle,PF/C,NOP,vs POR,26,111.75,8300,29.4,67.8,38.7,3.1,1.27,45.79,10.86,10.98,10.86,27.0,14.3,30.4,36.00,45.83,45.83,100,,72,5.5,Y,42,76.75,9.2
Kemba Walker,PG,CHA,@ WAS,20,115.25,8200,24,69.3,42.7,5.8,1.23,44.23,10.83,12.93,10.3,30.6,20.1,34.7,34.25,43.42,43.42,100,,70,5.3,Y,36,48.25,5.9
Devin Booker,PG/SG,PHX,@ HOU,15,107.00,8100,24.5,66.9,41.7,6.7,1.19,42.95,9.06,12.10,9.25,31.7,19.0,35.0,36.75,42.67,42.67,100,,71,5.3,Y,37,43.75,5.4
Lauri Markkanen,PF/C,CHI,@ LAC,25,110.25,8000,19.9,62.6,36.2,1.4,1.09,39.46,11.24,12.21,10.93,25.1,15.5,33.1,35.00,38.22,38.22,100,,66,4.8,Y,28,21.50,2.7
Zach LaVine,PG/SG,CHI,@ LAC,26,110.25,7800,23.8,60.4,38.2,4.4,1.11,39.91,7.83,10.44,7.72,30.1,18.1,34.5,35.50,39.49,39.49,100,,73,5.1,Y,38,49.75,6.4
Blake Griffin,PF/C,DET,vs LAL,14,114.00,7700,24.3,67.5,44.5,5.3,1.27,45.64,9.88,12.34,9.4,29.5,17.8,35.1,34.25,42.81,42.81,100,,72,5.6,Y,34,30.00,3.9
