Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,vs NYK,12,118.25,11100,51.1,55,57.9,6.5,1.73,62.19,1.58,1.12,1.54,39.6,22.0,33.5,35.00,52.75,52.75,100,,0,4.8,Y,37,60.25,5.4
LeBron James,SF/PF,LAL,vs SAS,28,113.00,10500,49.6,61.4,47.1,5.5,1.24,44.64,4.38,3.38,4.59,27.6,19.0,38.0,37.72,54.62,54.62,100,,0,5.2,Y,43,67.00,6.4
Kevin Durant,SF/PF,GSW,vs PHX,16,119.75,10400,36.6,61.6,53.2,6.7,1.36,49.08,5.67,7.14,5.25,30.7,21.7,39.0,33.31,47.30,47.30,100,,87,4.5,Y,26,33.00,3.2
Stephen Curry,PG/SG,GSW,vs PHX,1,119.75,10100,44.6,62.4,52.3,7.7,1.39,50.02,5.94,5.10,5.62,30.1,22.3,37.7,34.06,52.21,52.21,100,,90,5.2,Y,30,51.50,5.1
John Wall,PG,WAS,@ POR,14,111.75,8900,34.2,43.4,49.6,7.5,1.42,51.04,1.24,2.62,1.2,29.8,16.0,35.0,34.90,38.11,38.11,100,,0,4.3,Y,41,36.50,4.1
Kawhi Leonard,SG/SF,TOR,vs CHA,20,116.25,8800,43.3,57.3,47.0,2.5,1.29,46.36,4.58,4.00,4.55,34.7,23.5,36.5,35.75,49.26,49.26,100,,0,5.6,Y,31,37.00,4.2
Karl-Anthony Towns,C,MIN,vs IND,6,114.75,8700,31.7,65.4,34.1,2.3,1.13,40.45,6.37,9.61,6.5,20.6,10.7,30.3,36.73,46.13,46.13,100,,72,5.3,Y,33,40.25,4.6
Damian Lillard,PG,POR,vs WAS,12,115.75,8600,41.2,43.8,45.8,6.5,1.41,50.68,4.76,0.75,4.68,28.9,18.0,32.5,35.41,42.28,42.28,100,,0,4.9,Y,41,51.50,6
Devin Booker,PG/SG,PHX,@ GSW,11,107.75,8400,28.1,53.5,44.8,7.0,1.30,46.70,9.61,7.25,9.25,35.2,17.0,34.5,34.65,38.98,38.98,100,,0,4.6,Y,38,44.25,5.3
Victor Oladipo,PG/SG,IND,@ MIN,10,112.75,8200,28.3,52.7,36.8,3.0,1.21,43.62,5.11,6.96,4.78,31.5,18.0,30.3,33.67,38.75,38.75,100,,81,4.7,Y,34,34.75,4.2
DeAndre Jordan,C,DAL,vs CHI,14,117.50,8100,23.3,54.8,42.0,1.0,1.35,48.77,8.89,9.00,7.81,15.4,9.5,31.0,31.61,36.83,36.83,100,,0,4.5,Y,32,40.00,4.9
Jimmy Butler,SG/SF,MIN,vs IND,22,114.75,8000,33,53.2,52.0,3.0,1.53,55.06,2.86,5.75,2.94,28.4,17.5,34.0,37.00,41.66,41.66,100,,0,5.2,Y,37,32.25,4
Kemba Walker,PG,CHA,@ TOR,23,108.25,7900,24.9,54.7,50.9,5.3,1.44,51.88,0.49,8.50,0.48,35.9,25.3,35.3,35.20,37.66,37.66,100,,83,4.8,Y,34,42.25,5.3
LaMarcus Aldridge,PF/C,SAS,@ LAL,12,112.00,7800,31.2,71,44.9,3.5,1.14,40.90,7.81,11.38,7.25,22.0,18.0,39.5,33.43,48.27,48.27,100,,0,6.2,Y,40,62.00,7.9
Donovan Mitchell,PG/SG,UTA,vs MEM,18,111.75,7800,37.5,41.4,33.1,2.5,0.93,33.59,0.67,1.12,0.66,30.3,22.0,35.5,35.51,39.17,39.17,100,,0,5,Y,37,25.25,3.2
Nikola Vucevic,C,ORL,@ BOS,8,99.25,7700,8.2,73.7,44.6,6.7,1.52,54.72,12.95,18.72,10.64,23.7,12.7,29.3,29.58,36.27,36.27,100,,58,4.7,Y,33,48.50,6.3
Aaron Gordon,SF/PF,ORL,@ BOS,9,99.25,7600,20.9,57.1,41.5,2.3,1.31,47.18,5.79,10.35,5.58,24.3,13.0,31.7,34.70,36.44,36.44,100,,75,4.8,Y,39,21.25,2.8
Kyle Lowry,PG,TOR,vs CHA,10,116.25,7600,24,55.9,44.5,8.7,1.27,45.77,8.94,9.10,8.4,20.8,13.7,35.0,33.83,37.65,37.65,100,,80,5,Y,32,48.00,6.3
Rudy Gobert,C,UTA,vs MEM,3,111.75,7500,29.2,36.2,42.3,1.0,1.18,42.25,0.83,2.00,0.77,16.3,7.5,36.0,33.36,32.16,32.16,100,,0,4.3,Y,33,34.50,4.6
Jayson Tatum,SF/PF,BOS,vs ORL,11,110.25,7500,23.9,42.9,39.8,1.7,1.18,42.59,8.16,5.45,6.83,26.4,16.0,33.7,30.14,32.04,32.04,100,,86,4.3,Y,34,25.50,3.4
DeMar DeRozan,SG/SF,SAS,@ LAL,23,112.00,7400,29.4,47.3,43.1,6.5,1.20,43.12,7.54,5.12,7.13,32.2,21.5,36.0,34.02,37.05,37.05,100,,0,5,Y,45,66.50,9
Enes Kanter,C,NYK,@ MIL,2,107.25,7300,32.8,45.3,43.5,2.3,1.40,50.52,1.24,3.58,0.94,22.7,14.0,31.0,27.16,38.16,38.16,100,,92,5.2,Y,32,33.75,4.6
Khris Middleton,SG/SF,MIL,vs NYK,7,118.25,7200,33.9,44,39.9,4.0,1.25,44.86,1.83,2.88,1.78,24.1,14.5,32.0,35.08,38.24,38.24,100,,0,5.3,Y,35,46.25,6.4
Tim Hardaway Jr.,SG/SF,NYK,@ MIL,12,107.25,7100,20.9,45.7,41.6,2.7,1.22,44.03,13.18,7.10,12.45,32.9,22.7,34.0,34.00,31.52,31.52,100,,83,4.4,Y,34,31.50,4.4
Zach LaVine,PG/SG,CHI,@ DAL,19,112.50,7100,32.5,39.5,43.3,3.0,1.24,44.49,4.61,2.00,4.23,32.7,20.0,35.0,33.03,35.51,35.51,100,,0,5,Y,37,46.75,6.6
Kyrie Irving,PG,BOS,vs ORL,22,110.25,7000,31.6,53.9,28.8,6.0,0.89,32.01,4.22,6.37,3.63,25.9,16.7,32.3,31.00,41.20,41.20,100,,78,5.9,Y,34,44.50,6.4
Bradley Beal,SG,WAS,@ POR,14,111.75,7000,16.1,59,39.0,4.0,1.26,45.29,8.52,12.25,8.39,29.9,18.5,31.0,35.44,34.52,34.52,100,,0,4.9,Y,43,50.00,7.1
Draymond Green,PF/C,GSW,vs PHX,15,119.75,6900,24.2,55,27.9,5.0,0.85,30.45,9.60,8.80,8.89,16.4,7.3,33.0,33.32,37.39,37.39,100,,68,5.4,Y,28,30.25,4.4
Deandre Ayton,C,PHX,@ GSW,16,107.75,6800,9.5,61.1,30.3,3.5,1.03,36.92,10.37,14.75,9.59,17.3,9.0,29.5,33.28,31.62,31.62,100,,0,4.7,Y,31,47.50,7
Luka Doncic,PG,DAL,vs CHI,24,117.50,6800,21.4,54.6,33.5,3.5,0.99,35.47,8.00,9.50,7.72,28.2,16.0,34.0,34.72,35.62,35.62,100,,0,5.2,Y,36,33.75,5
Eric Bledsoe,PG/SG,MIL,vs NYK,11,118.25,6700,29.2,46.7,34.0,5.0,1.13,40.80,11.65,5.00,10.14,16.2,11.0,30.0,31.33,36.66,36.66,100,,0,5.5,Y,32,48.00,7.2
Mike Conley,PG,MEM,@ UTA,17,101.75,6600,13.1,47.2,30.3,7.0,1.12,40.33,16.08,9.75,13.99,22.5,12.0,27.0,31.31,27.68,27.68,100,,0,4.2,Y,35,43.75,6.6
Bobby Portis,PF/C,CHI,@ DAL,13,112.50,6600,27.4,48,37.9,3.5,1.22,43.98,4.00,5.88,3.26,21.7,13.5,31.0,29.30,36.24,36.24,100,,0,5.5,Y,31,25.00,3.8
C.J. McCollum,PG/SG,POR,vs WAS,17,115.75,6500,31.8,34,29.9,1.5,0.98,35.26,1.32,0.62,1.28,27.1,16.0,30.5,34.79,32.74,32.74,100,,0,5,Y,38,25.50,3.9
Dennis Smith Jr.,PG,DAL,vs CHI,24,117.50,6500,33.2,38.1,30.4,5.5,1.13,40.50,3.34,1.38,2.89,28.5,16.5,27.0,31.19,35.31,35.31,100,,0,5.4,Y,31,11.25,1.7
Marc Gasol,C,MEM,@ UTA,27,101.75,6400,31,36.7,30.4,4.0,1.03,37.07,1.36,1.62,1.15,19.0,9.0,29.5,30.45,33.43,33.43,100,,0,5.2,Y,33,44.75,7
Rajon Rondo,PG,LAL,vs SAS,3,113.00,6400,0,4.8,39.4,10.5,1.27,45.73,4.24,2.38,0,16.8,10.5,31.0,0.00,0.00,0.00,100,,0,0,,,,
Joe Ingles,SG/SF,UTA,vs MEM,17,111.75,6400,26,38.7,43.4,5.0,1.22,43.99,3.06,3.62,2.74,19.4,13.5,35.5,32.28,31.41,31.41,100,,0,4.9,Y,37,30.00,4.7
Kris Dunn,PG/SG,CHI,@ DAL,19,112.50,6300,34.5,34.5,,,,,,,0,,,,31.96,34.48,34.48,100,,0,5.5,Y,30,23.00,3.7
Jeff Teague,PG,MIN,vs IND,7,114.75,6200,18.9,45.1,33.3,6.7,1.03,37.11,7.46,7.49,6.68,21.5,11.7,32.3,32.25,30.12,30.12,100,,78,4.9,Y,31,28.00,4.5
Al Horford,PF/C,BOS,vs ORL,21,110.25,6200,17.4,50.1,32.7,4.7,1.13,40.55,9.01,9.35,7.6,17.0,8.7,29.0,30.38,31.38,31.38,100,,71,5.1,Y,32,31.00,5
Jusuf Nurkic,C,POR,vs WAS,23,115.75,6200,30.9,34.9,29.1,1.0,1.46,52.43,10.12,1.12,6.8,32.5,13.0,20.0,24.20,32.62,32.62,100,,0,5.3,Y,32,52.00,8.4
Tyreke Evans,SG/SF,IND,@ MIN,10,112.75,6100,27.4,31.9,28.5,4.0,1.24,44.61,3.39,1.27,2.38,25.8,11.3,23.0,25.25,29.32,29.32,100,,96,4.8,,15,6.25,1
Ricky Rubio,PG,UTA,vs MEM,6,111.75,6100,14.8,54.6,21.9,7.0,0.80,28.64,9.55,11.38,7.46,15.5,8.0,27.5,28.11,31.85,31.85,100,,0,5.2,Y,29,20.75,3.4
Domantas Sabonis,PF/C,IND,@ MIN,23,112.75,6100,20.6,25,34.5,2.0,1.35,48.71,5.01,1.25,3.24,21.5,8.5,25.5,23.28,22.51,22.51,100,,0,3.7,,17,19.75,3.2
Andrew Wiggins,SG/SF,MIN,vs IND,3,114.75,6000,22.1,33.9,32.0,2.3,0.95,34.22,1.39,3.37,1.41,25.0,16.0,33.7,36.54,27.15,27.15,100,,89,4.5,Y,8,3.50,0.6
Myles Turner,C,IND,@ MIN,23,112.75,6000,9.9,31.1,25.2,1.0,1.02,36.73,11.00,6.06,8.16,19.1,9.0,24.7,26.71,18.99,18.99,100,,76,3.2,Y,26,25.25,4.2
DeMarcus Cousins,PF/C,GSW,vs PHX,25,119.75,5900,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Harrison Barnes,SF/PF,DAL,vs CHI,29,117.50,5900,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Gordon Hayward,SG/SF,BOS,vs ORL,11,110.25,5800,23.5,28.8,26.3,1.0,1.07,38.57,2.99,1.50,2.12,22.9,12.5,24.5,25.50,25.76,25.76,100,,0,4.4,Y,25,23.00,4
Dwight Howard,C,WAS,@ POR,4,111.75,5700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Brandon Ingram,PG/SF,LAL,vs SAS,28,113.00,5700,0,8.5,23.8,0.5,0.84,30.00,5.90,4.25,0,21.0,11.5,28.5,0.00,0.00,0.00,100,,0,0,,,,
Klay Thompson,SG,GSW,vs PHX,27,119.75,5600,26.2,39.1,21.6,0.3,0.61,21.79,3.53,3.68,3.39,21.6,15.0,35.7,34.60,31.69,31.69,100,,83,5.7,Y,25,30.25,5.4
Otto Porter,SF/PF,WAS,@ POR,21,111.75,5600,15.5,46.1,26.0,0.0,0.88,31.73,5.98,8.75,5.23,13.5,8.0,29.5,31.51,28.64,28.64,100,,0,5.1,Y,44,35.50,6.3
Rudy Gay,SF/PF,SAS,@ LAL,24,112.00,5500,29,40.4,25.5,0.5,1.02,36.72,7.67,3.25,6.02,24.2,12.5,25.0,28.26,33.91,33.91,100,,0,6.2,Y,33,30.00,5.5
Trey Burke,PG/SG,NYK,@ MIL,8,107.25,5500,22.2,35.2,26.6,5.7,0.99,35.44,6.09,3.70,4.79,20.3,11.3,27.0,28.30,27.76,27.76,100,,86,5,Y,22,31.75,5.8
Derrick Favors,PF/C,UTA,vs MEM,28,111.75,5500,9.8,42.2,22.5,0.5,1.00,36.00,12.46,9.25,8.95,21.6,6.5,22.5,25.87,23.70,23.70,100,,0,4.3,Y,25,21.25,3.9
Lonzo Ball,PG,LAL,vs SAS,3,113.00,5500,17,41.5,22.5,2.5,1.00,36.00,5.74,7.00,4.88,17.2,8.5,22.5,30.60,27.48,27.48,100,,0,5,Y,33,33.50,6.1
