Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Kevin Durant,SF/PF,GSW,@ TOR,4,106.75,11000,25.1,70.8,51.9,6.1,1.46,52.66,10.07,13.05,10.08,32.4,20.1,35.5,36.04,44.69,44.69,100,,75,4.1,Y,43,76.75,7
LeBron James,SF/PF,LAL,vs IND,14,112.50,10700,27.3,73.7,52.4,6.7,1.51,54.34,11.76,13.25,11.35,31.2,19.3,34.7,34.74,47.21,47.21,100,,75,4.4,Y,38,62.75,5.9
Stephen Curry,PG/SG,GSW,@ TOR,4,106.75,9500,0,23.4,48.6,6.1,1.46,52.65,11.98,11.68,0,31.2,19.8,33.3,0.00,0.00,0.00,100,,76,0,,,,
Kawhi Leonard,SF/PF,TOR,vs GSW,28,115.75,9300,32.1,64.5,44.5,3.1,1.32,47.68,6.56,9.25,6.3,29.4,18.1,33.6,34.60,46.02,46.02,100,,79,4.9,Y,44,56.50,6.1
Victor Oladipo,PG/SG,IND,@ LAL,30,107.50,8800,0,27.8,41.3,4.7,1.27,45.76,8.55,13.91,0,30.1,18.3,32.5,0.00,0.00,0.00,100,,66,0,,,,
Tobias Harris,SF/PF,LAC,@ SAC,19,119.25,8200,27,52.2,38.4,2.3,1.09,39.38,7.04,7.20,7.03,22.9,15.9,35.1,35.93,37.83,37.83,100,,81,4.6,Y,33,43.00,5.2
Kyle Lowry,PG,TOR,vs GSW,7,115.75,8000,18.9,57.5,40.1,10.2,1.19,42.67,12.64,11.03,11.84,19.5,11.6,33.8,33.71,35.43,35.43,100,,72,4.4,Y,41,46.00,5.8
Montrezl Harrell,PF/C,LAC,@ SAC,17,119.25,7600,19.7,58.9,32.9,1.6,1.28,46.02,9.69,11.20,8.35,21.5,9.2,25.7,31.04,36.50,36.50,100,,66,4.8,,26,35.00,4.6
Domantas Sabonis,PF/C,IND,@ LAL,14,107.50,7500,16.6,49.5,33.9,3.3,1.38,49.91,13.63,9.41,9.52,23.5,8.7,24.5,25.14,30.67,30.67,100,,72,4.1,,29,48.25,6.4
Klay Thompson,SG,GSW,@ TOR,9,106.75,7400,19.4,58.6,33.8,1.7,0.99,35.49,14.53,11.20,14.47,29.2,19.9,34.3,35.86,36.22,36.22,100,,67,4.9,Y,44,32.75,4.4
De'Aaron Fox,PG,SAC,vs LAC,12,117.25,7200,18.5,59.9,36.6,7.5,1.12,40.52,10.85,11.84,10.12,24.2,13.1,32.6,33.57,36.26,36.26,100,,68,5,Y,31,39.75,5.5
Draymond Green,PF/C,GSW,@ TOR,28,106.75,7000,0,23.1,31.1,7.2,1.02,36.77,11.15,11.55,0,13.9,6.2,30.5,0.00,0.00,0.00,100,,63,0,,,,
Danilo Gallinari,SF/PF,LAC,@ SAC,19,119.25,6500,17.3,46.2,32.5,2.1,1.04,37.39,9.29,8.26,8,22.1,12.8,31.3,31.00,29.70,29.70,100,,75,4.6,Y,33,31.00,4.8
Myles Turner,C,IND,@ LAL,14,107.50,6200,12.4,39.2,26.7,1.6,1.00,35.87,10.29,7.64,7.55,20.3,9.5,26.8,26.42,23.88,23.88,100,,71,3.9,Y,30,16.00,2.6
Pascal Siakam,PF,TOR,vs GSW,24,115.75,6100,18.8,48.8,29.6,2.4,1.01,36.55,7.99,8.59,6.82,16.9,9.1,29.2,30.71,31.66,31.66,100,,71,5.2,Y,42,33.00,5.4
DeMarcus Cousins,PF/C,GSW,@ TOR,10,106.75,6000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Willie Cauley-Stein,C,SAC,vs LAC,20,117.25,5900,15.8,49.8,30.8,2.2,1.08,39.14,6.61,9.72,5.3,21.4,12.0,28.4,28.84,30.40,30.40,100,,68,5.2,Y,30,33.00,5.6
Brandon Ingram,SG/SF,LAL,vs IND,14,112.50,5800,14.9,40.7,26.3,2.1,0.82,29.66,9.37,7.36,9.12,22.8,13.0,31.9,35.03,25.96,25.96,100,,72,4.5,Y,31,27.25,4.7
Buddy Hield,SG/SF,SAC,vs LAC,3,117.25,5700,11.8,46.3,31.9,2.7,1.03,36.97,8.72,9.85,7.03,24.4,15.1,31.1,29.02,26.55,26.55,100,,69,4.7,Y,30,19.50,3.4
Lonzo Ball,PG,LAL,vs IND,3,112.50,5700,10.6,43.2,24.1,4.5,0.91,32.69,10.27,9.31,9.13,15.7,7.9,26.6,32.00,24.54,24.54,100,,61,4.3,Y,34,20.00,3.5
Louis Williams,PG/SG,LAC,@ SAC,29,119.25,5600,26,51.8,28.9,4.3,1.11,40.06,11.28,7.37,8.68,31.8,14.8,26.0,27.70,37.06,37.06,100,,74,6.6,,19,15.00,2.7
Kyle Kuzma,SF/PF,LAL,vs IND,14,112.50,5600,11.5,40.3,27.2,1.5,0.89,32.13,5.41,8.21,4.57,22.2,14.1,30.5,30.44,23.86,23.86,100,,70,4.3,Y,33,25.25,4.5
Serge Ibaka,PF/C,TOR,vs GSW,24,115.75,5500,22.1,50.9,31.8,1.2,1.18,42.50,11.40,8.23,8.8,24.7,12.4,26.9,27.79,34.46,34.46,100,,74,6.3,Y,37,27.50,5
Bojan Bogdanovic,SG/SF,IND,@ LAL,30,107.50,5300,19.1,45.4,24.2,1.4,0.79,28.60,8.11,7.51,7.17,19.4,10.2,30.5,31.82,30.36,30.36,100,,69,5.7,Y,38,20.75,3.9
Marvin Bagley III,PF,SAC,vs LAC,12,117.25,5300,14.6,51.2,25.0,0.9,1.05,37.71,9.06,10.48,7.4,23.1,9.5,23.9,29.39,30.27,30.27,100,,58,5.7,,27,37.00,7
Bogdan Bogdanovic,SG/SF,SAC,vs LAC,3,117.25,5200,13,36,23.1,2.8,0.93,33.47,7.57,6.57,6.12,22.7,11.8,24.9,29.09,22.86,22.86,100,,72,4.4,,35,41.00,7.9
JaVale McGee,C,LAL,vs IND,4,112.50,5100,8.1,39.3,28.8,1.0,1.17,42.04,9.97,8.91,7.13,18.8,9.0,24.7,25.75,21.50,21.50,100,,69,4.2,Y,22,26.50,5.2
Tyreke Evans,SG/SF,IND,@ LAL,30,107.50,5000,11.4,43.1,20.8,2.4,0.98,35.30,12.28,9.03,8.15,26.6,10.1,21.2,23.89,24.99,24.99,100,,57,5,Y,25,25.50,5.1
Rajon Rondo,PG,LAL,vs IND,3,112.50,5000,0,21.9,25.9,6.5,1.02,36.84,10.86,10.94,0,16.9,8.0,25.3,0.00,0.00,0.00,100,,58,0,,,,
