Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,@ SAC,22,118.75,11500,41.4,81.3,60.1,4.7,1.63,58.73,10.44,11.41,10.5,29.1,20.1,36.9,36.22,58.50,58.50,100,,81,5.1,Y,40,66.75,5.8
Russell Westbrook,PG,OKC,vs MIN,5,115.25,11000,34.1,72.9,55.4,10.3,1.63,58.54,10.23,11.08,9.93,30.2,18.5,34.0,34.96,50.76,50.76,100,,80,4.6,Y,36,56.75,5.2
LeBron James,SF/PF,LAL,vs MEM,8,107.00,10900,24.4,70.8,53.0,7.2,1.51,54.53,11.54,13.27,11.22,31.6,19.7,35.0,35.00,44.28,44.28,100,,75,4.1,Y,36,54.50,5
Stephen Curry,PG/SG,GSW,vs LAC,20,121.75,9700,26.3,72,47.4,5.3,1.39,50.05,13.65,13.05,12.99,30.6,19.5,34.1,34.27,45.89,45.89,100,,72,4.7,Y,36,57.50,5.9
Blake Griffin,PF/C,DET,vs ATL,30,115.25,9400,33.7,76.5,47.0,5.2,1.31,47.25,9.73,12.24,9.91,29.2,18.2,35.8,36.68,52.02,52.02,100,,74,5.5,Y,39,28.25,3
Kevin Durant,SF/PF,GSW,vs LAC,30,121.75,9400,35.5,80.6,50.9,6.1,1.43,51.33,10.21,12.87,9.76,31.6,19.7,35.7,34.43,54.81,54.81,100,,75,5.8,Y,38,68.00,7.2
Nikola Vucevic,C,ORL,vs MIA,5,101.50,9300,23.5,63.1,46.0,3.7,1.48,53.37,10.04,11.32,9.06,27.4,16.0,31.0,32.50,40.43,40.43,100,,75,4.3,Y,29,17.25,1.9
Andre Drummond,C,DET,vs ATL,11,115.25,9200,19.4,65.9,45.8,1.2,1.37,49.13,10.92,13.27,10.5,24.3,14.8,33.5,34.61,39.32,39.32,100,,71,4.3,Y,29,49.25,5.4
Paul George,SF/PF,OKC,vs MIN,23,115.25,9200,31.4,73.4,49.5,4.5,1.41,50.70,11.07,11.99,10.75,28.8,19.7,35.2,34.96,49.43,49.43,100,,76,5.4,Y,39,54.75,6
Jrue Holiday,PG/SG,NOP,@ SAC,30,118.75,9100,32.8,65.9,44.0,8.8,1.20,43.09,8.80,9.46,9.02,25.0,16.8,36.7,36.91,46.95,46.95,100,,79,5.2,Y,37,44.25,4.9
