Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,vs NOP,17,123.00,13600,43.1,98.6,63.0,8.2,1.68,60.58,13.82,15.86,14.25,40.1,24.0,37.5,37.11,66.84,66.84,100,,75,4.9,Y,39,71.75,5.3
Anthony Davis,PF/C,NOP,@ HOU,5,111.00,11100,0,25.2,61.7,4.4,1.66,59.93,10.78,12.60,0,29.7,20.6,37.1,0.00,0.00,0.00,100,,80,0,,,,
Giannis Antetokounmpo,SF/PF,MIL,@ DET,6,111.50,10700,35.7,78.5,56.6,5.8,1.70,61.37,11.93,12.22,11.69,31.9,17.2,33.2,35.28,54.01,54.01,100,,78,5,Y,35,58.50,5.5
Russell Westbrook,PG,OKC,@ ORL,13,113.25,10600,36.3,75.5,57.3,10.7,1.61,58.09,9.64,11.21,9.71,31.0,20.0,35.5,36.26,53.08,53.08,100,,80,5,Y,38,66.00,6.2
LeBron James,SF/PF,LAL,vs PHI,5,111.50,10500,0,26,52.7,7.1,1.52,54.88,11.68,12.98,0,31.5,19.3,34.6,0.00,0.00,0.00,100,,75,0,,,,
Joel Embiid,C,PHI,@ LAL,21,118.50,10200,39.1,79.9,54.5,3.5,1.63,58.49,11.68,11.68,10.91,32.8,18.5,33.5,33.62,56.58,56.58,100,,79,5.5,Y,30,52.25,5.1
Paul George,SF/PF,OKC,@ ORL,2,113.25,9800,27.4,65,49.9,4.0,1.39,49.84,9.98,10.73,10.46,29.0,20.3,36.0,37.72,43.53,43.53,100,,78,4.4,Y,39,57.50,5.9
Nikola Vucevic,C,ORL,vs OKC,28,109.25,9500,36,76.6,46.2,3.8,1.48,53.36,11.24,11.60,10.73,28.2,16.6,31.2,34.36,53.40,53.40,100,,75,5.6,Y,34,54.75,5.8
Blake Griffin,PF/C,DET,vs MIL,24,104.50,9300,30.2,73.8,46.9,5.2,1.29,46.60,10.46,12.48,10.52,30.1,18.6,36.3,36.20,48.87,48.87,100,,73,5.3,Y,39,39.25,4.2
Bradley Beal,SG,WAS,@ CLE,22,113.25,9200,26.1,70.9,43.2,5.0,1.16,41.81,8.36,12.78,8.62,28.0,19.6,37.2,37.10,45.30,45.30,100,,70,4.9,Y,36,47.50,5.2
Ben Simmons,PG/SF,PHI,@ LAL,10,118.50,9000,25.8,66.3,44.6,8.2,1.34,48.27,10.90,11.57,10.39,22.2,11.7,33.3,34.30,43.15,43.15,100,,74,4.8,Y,37,45.00,5
LaMarcus Aldridge,PF/C,SAS,vs PHX,22,119.50,8700,28.5,71.9,38.8,2.6,1.19,42.84,9.51,12.40,9.05,27.3,16.2,32.6,34.25,47.09,47.09,100,,68,5.4,Y,36,55.00,6.3
Jrue Holiday,PG/SG,NOP,@ HOU,27,111.00,8600,32.8,63.2,43.8,8.1,1.19,42.96,8.25,8.67,8.57,25.0,17.2,36.7,37.40,45.82,45.82,100,,80,5.3,Y,38,51.50,6
Andre Drummond,C,DET,vs MIL,1,104.50,8500,9.8,55.9,43.3,1.2,1.31,47.22,10.36,13.17,9.98,23.3,13.8,33.0,34.68,29.55,29.55,100,,70,3.5,Y,36,49.75,5.9
