Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ LAL,23,120.00,11300,53.8,53.8,53.3,10.0,1.52,54.77,0.00,0.00,0,25.1,15.0,35.0,34.65,53.81,53.81,100,,0,4.8,Y,38,57.75,5.1
LeBron James,SF/PF,LAL,vs HOU,4,117.00,10700,58.6,58.6,50.5,6.0,1.36,49.14,0.00,0.00,0,27.9,16.0,37.0,35.72,58.58,58.58,100,,0,5.5,Y,39,43.75,4.1
Joel Embiid,C,PHI,vs ORL,23,114.50,10000,41.4,69.4,52.0,2.5,1.49,53.49,11.32,8.00,10.48,29.6,17.5,35.0,33.32,53.38,53.38,100,,0,5.3,Y,34,52.00,5.2
Ben Simmons,PG/SF,PHI,vs ORL,3,114.50,9800,45,57.2,58.3,9.5,1.51,54.47,3.14,3.50,3.05,18.1,11.0,38.5,35.00,50.23,50.23,100,,0,5.1,Y,8,10.00,1
Andre Drummond,C,DET,@ CHI,16,110.25,9700,45.4,45.4,54.0,2.0,1.69,60.75,0.00,0.00,0,34.7,21.0,32.0,34.61,45.44,45.44,100,,0,4.7,Y,24,29.25,3
Nikola Jokic,C,DEN,vs PHX,19,117.25,9500,51.2,51.2,44.0,5.0,1.29,46.59,0.00,0.00,0,23.7,13.0,34.0,34.50,51.16,51.16,100,,0,5.4,Y,31,81.25,8.6
Chris Paul,PG,HOU,@ LAL,10,120.00,8800,39.5,39.5,39.3,6.0,1.23,44.16,0.00,0.00,0,20.1,12.0,32.0,31.08,39.53,39.53,100,,0,4.5,Y,30,55.25,6.3
Karl-Anthony Towns,C,MIN,@ DAL,29,109.50,8700,34.4,52.7,28.0,2.5,0.98,35.37,1.51,5.25,1.51,18.8,8.0,28.5,36.00,42.23,42.23,100,,0,4.9,Y,34,46.25,5.3
Blake Griffin,PF/C,DET,@ CHI,28,110.25,8600,43.1,43.1,45.0,6.0,1.32,47.65,0.00,0.00,0,27.9,17.0,34.0,33.64,43.13,43.13,100,,0,5,Y,35,61.50,7.2
John Wall,PG,WAS,vs TOR,22,111.25,8500,43.5,43.5,52.3,9.0,1.45,52.25,0.00,0.00,0,27.8,16.0,36.0,35.10,43.49,43.49,100,,0,5.1,Y,34,47.00,5.5
Kawhi Leonard,SG/SF,TOR,@ WAS,20,109.25,8400,0,8,47.0,2.5,1.29,46.36,4.58,4.00,0,34.7,23.5,36.5,0.00,0.00,0.00,100,,0,0,,,,
Devin Booker,PG/SG,PHX,@ DEN,19,107.25,8300,38.5,38.5,52.0,7.0,1.58,56.73,0.00,0.00,0,36.2,19.0,33.0,35.70,38.45,38.45,100,,0,4.6,Y,36,37.50,4.5
Damian Lillard,PG,POR,vs SAS,6,108.75,8200,45.4,45.4,45.0,4.0,1.29,46.29,0.00,0.00,0,29.3,21.0,35.0,36.41,45.40,45.40,100,,0,5.5,Y,30,46.50,5.7
LaMarcus Aldridge,PF/C,SAS,@ POR,1,104.75,8100,43,43,56.3,2.0,1.34,48.21,0.00,0.00,0,28.5,23.0,42.0,33.43,43.02,43.02,100,,0,5.3,Y,37,33.50,4.1
Aaron Gordon,SF/PF,ORL,@ PHI,19,102.50,8000,16.4,57.6,38.8,2.0,1.23,44.29,4.48,11.75,4.28,23.4,13.5,31.5,34.38,34.07,34.07,100,,0,4.3,Y,32,47.00,5.9
Victor Oladipo,PG/SG,IND,vs BKN,29,111.00,7900,36,43.9,32.0,3.0,1.10,39.72,1.33,2.25,1.24,30.6,17.0,29.0,33.67,39.39,39.39,100,,0,5,Y,33,46.25,5.9
Jimmy Butler,SG/SF,MIN,@ DAL,4,109.50,7700,0,11.5,52.0,3.0,1.53,55.06,2.86,5.75,0,28.4,17.5,34.0,0.00,0.00,0.00,100,,0,0,,,,
Kemba Walker,PG,CHA,@ MIA,12,108.25,7600,22.4,51.3,47.3,4.5,1.43,51.55,0.38,8.25,0.38,35.0,22.5,33.0,36.00,34.81,34.81,100,,0,4.6,Y,40,58.25,7.7
DeAndre Jordan,C,DAL,vs MIN,28,110.50,7500,38.4,38.4,33.0,1.0,1.10,39.60,0.00,0.00,0,14.3,9.0,30.0,31.61,38.41,38.41,100,,0,5.1,Y,32,51.00,6.8
Kyle Lowry,PG,TOR,@ WAS,15,109.25,7400,27.1,48.5,39.1,7.0,1.12,40.24,5.15,6.12,4.84,16.1,10.0,35.0,33.83,36.30,36.30,100,,0,4.9,Y,35,55.25,7.5
Kyrie Irving,PG,BOS,@ NYK,14,109.75,7300,26.9,54,29.3,6.5,0.90,32.40,5.16,7.75,4.34,24.6,17.0,32.5,30.30,38.51,38.51,100,,0,5.3,Y,32,27.75,3.8
Nikola Vucevic,C,ORL,@ PHI,18,102.50,7200,29.3,41.6,31.5,4.0,1.26,45.36,10.64,3.50,8.56,25.4,11.5,25.0,28.97,34.56,34.56,100,,0,4.8,Y,38,70.75,9.8
DeMar DeRozan,SG/SF,SAS,@ POR,18,104.75,7200,35.1,35.1,38.0,4.0,1.00,36.00,0.00,0.00,0,30.9,21.0,38.0,34.00,35.12,35.12,100,,0,4.9,Y,34,48.25,6.7
Deandre Ayton,C,PHX,@ DEN,9,107.25,7200,43.7,43.7,45.0,6.0,1.25,45.00,0.00,0.00,0,16.0,11.0,36.0,34.70,43.65,43.65,100,,0,6.1,Y,23,15.50,2.2
Jayson Tatum,SF/PF,BOS,@ NYK,16,109.75,7100,27.4,41.4,36.8,2.5,1.12,40.09,9.36,4.00,8.02,26.4,16.5,33.0,30.83,33.42,33.42,100,,0,4.7,Y,35,46.00,6.5
Tim Hardaway Jr.,SG/SF,NYK,vs BOS,8,100.75,7000,18.2,41.8,44.8,2.5,1.38,49.57,12.97,6.75,12,35.0,23.5,32.5,33.31,28.31,28.31,100,,0,4,Y,37,35.25,5
Enes Kanter,C,NYK,vs BOS,4,100.75,6900,27,42.3,43.6,2.5,1.41,50.66,1.48,4.38,1.11,21.9,13.5,31.0,27.08,33.53,33.53,100,,0,4.9,Y,31,43.25,6.3
Zach LaVine,PG/SG,CHI,vs DET,18,106.25,6900,33.1,33.1,45.3,3.0,1.37,49.36,0.00,0.00,0,33.3,19.0,33.0,33.02,33.12,33.12,100,,0,4.8,Y,37,41.25,6
