Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,vs MEM,9,114.00,11300,37.6,75.8,57.8,11.1,1.63,58.62,9.36,10.93,9.47,30.5,19.5,35.5,36.41,53.96,53.96,100,,81,4.8,Y,33,66.25,5.9
LeBron James,SF/PF,LAL,@ BOS,11,109.00,10400,28.8,73.6,52.5,7.3,1.52,54.61,11.42,12.80,10.98,31.3,19.2,34.6,34.60,47.96,47.96,100,,76,4.6,Y,38,72.50,7
Paul George,SF/PF,OKC,vs MEM,2,114.00,10000,31.2,68.8,50.6,4.0,1.40,50.45,10.04,10.72,10.6,29.5,20.7,36.1,38.00,47.31,47.31,100,,79,4.7,Y,32,48.25,4.8
Karl-Anthony Towns,C,MIN,@ ORL,20,106.00,9900,39.1,93.1,48.9,3.2,1.47,53.09,13.99,15.42,15.56,27.6,16.4,33.2,40.04,62.26,62.26,100,,68,6.3,Y,36,49.25,5
Kyrie Irving,PG,BOS,vs LAL,13,118.00,9500,26.6,73,45.1,7.0,1.37,49.44,10.63,13.25,10.33,28.6,18.1,32.9,35.00,46.48,46.48,100,,71,4.9,Y,36,48.25,5.1
Kawhi Leonard,SF/PF,TOR,@ ATL,29,120.00,9400,0,20.2,46.8,3.1,1.34,48.44,7.36,10.12,0,29.9,18.9,34.8,0.00,0.00,0.00,100,,78,0,,,,
Nikola Vucevic,C,ORL,vs MIN,8,109.00,9300,27.5,67.4,46.2,3.8,1.47,52.97,11.24,11.41,10.74,28.1,16.8,31.4,34.40,44.58,44.58,100,,75,4.8,Y,31,43.50,4.7
Damian Lillard,PG,POR,vs SAS,26,116.25,8600,29.2,66.6,44.6,6.3,1.26,45.53,10.21,10.68,10.11,29.7,19.2,35.3,35.64,45.19,45.19,100,,76,5.3,Y,36,49.00,5.7
Mike Conley,PG,MEM,@ OKC,16,101.00,8400,26,64.7,38.1,6.4,1.13,40.66,9.91,11.04,9.58,27.0,16.0,33.7,34.81,42.58,42.58,100,,71,5.1,Y,28,31.00,3.7
John Collins,PF/C,ATL,vs TOR,18,113.00,8100,23.9,59.5,36.9,2.2,1.25,44.83,10.05,10.17,8.49,24.0,13.4,29.6,30.40,39.12,39.12,100,,72,4.8,Y,32,31.50,3.9
Jusuf Nurkic,C,POR,vs SAS,15,116.25,7900,20.9,61.8,37.6,3.3,1.38,49.55,10.22,11.67,8.74,24.6,11.2,27.3,30.80,38.44,38.44,100,,69,4.9,Y,33,40.25,5.1
LaMarcus Aldridge,PF/C,SAS,@ POR,21,110.25,7800,23.2,65.9,39.2,2.6,1.20,43.26,9.76,12.20,8.89,27.2,16.1,32.7,32.78,41.53,41.53,100,,69,5.3,Y,35,32.50,4.2
Marc Gasol,C,MEM,@ OKC,28,101.00,7700,0,22.7,38.3,4.7,1.13,40.81,9.48,11.33,0,22.7,12.9,33.8,0.00,0.00,0.00,100,,70,0,,,,
DeMar DeRozan,SG/SF,SAS,@ POR,14,110.25,7600,15.9,59.3,40.4,6.2,1.15,41.38,10.64,12.41,10.24,28.2,17.6,35.2,34.65,34.51,34.51,100,,69,4.5,Y,35,49.00,6.4
Louis Williams,PG/SG,LAC,@ IND,16,106.50,7400,29.4,67.7,32.4,5.3,1.24,44.76,12.35,10.94,11.77,32.1,14.8,26.1,34.30,45.79,45.79,100,,66,6.2,,17,14.50,2
Montrezl Harrell,PF/C,LAC,@ IND,5,106.50,7200,19.5,56,30.8,1.6,1.18,42.37,11.90,10.43,12,22.1,10.1,26.2,36.30,35.14,35.14,100,,66,4.9,Y,29,31.25,4.3
