Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,@ DAL,3,113.25,11800,37.1,76.6,60.4,4.7,1.63,58.78,10.27,11.29,10.67,29.0,20.1,37.0,37.40,54.01,54.01,100,,81,4.6,Y,34,62.50,5.3
Nikola Jokic,C,DEN,@ SAS,3,106.00,9600,19.3,67.3,46.0,7.3,1.50,54.06,13.27,13.70,12.28,25.8,13.8,30.6,33.32,39.88,39.88,100,,70,4.2,Y,31,26.00,2.7
Kawhi Leonard,SF/PF,TOR,@ MIA,21,105.25,9500,30.7,62.4,47.1,3.1,1.35,48.42,6.78,9.06,6.6,29.7,19.0,35.0,35.05,44.30,44.30,100,,81,4.7,Y,35,47.00,4.9
Karl-Anthony Towns,C,MIN,@ CHI,16,107.25,9400,23.8,70.6,44.5,2.6,1.34,48.19,12.74,13.38,12.05,26.3,15.5,33.3,34.04,43.84,43.84,100,,70,4.7,Y,35,52.00,5.5
Andre Drummond,C,DET,vs WAS,17,112.50,9200,23.1,68.8,45.9,1.2,1.37,49.47,10.96,13.06,10.63,24.3,14.7,33.4,34.90,42.68,42.68,100,,72,4.6,Y,35,45.25,4.9
Blake Griffin,PF/C,DET,vs WAS,10,112.50,9000,21.4,65.2,46.4,5.1,1.29,46.49,10.28,12.50,10.34,29.1,18.1,35.9,36.21,40.16,40.16,100,,73,4.5,Y,34,49.25,5.5
Nikola Vucevic,C,ORL,vs PHX,26,107.50,8900,27.2,70,45.0,3.6,1.46,52.40,11.37,12.24,10.03,27.4,15.8,30.9,31.75,45.56,45.56,100,,73,5.1,Y,39,45.75,5.1
Jrue Holiday,PG/SG,NOP,@ DAL,9,113.25,8800,26.7,59.3,44.0,8.8,1.20,43.09,8.67,9.32,8.84,25.1,17.0,36.7,36.70,40.63,40.63,100,,79,4.6,Y,35,45.25,5.1
Victor Oladipo,PG/SG,IND,@ ATL,26,112.25,8700,23.9,69.6,40.6,5.3,1.23,44.35,9.20,13.05,8.46,28.4,17.1,33.0,33.11,43.47,43.47,100,,68,5,Y,35,36.75,4.2
John Wall,PG,WAS,@ DET,27,108.50,8600,24.4,72.2,42.6,8.7,1.24,44.63,9.99,13.67,9.49,28.6,17.2,34.4,34.20,44.87,44.87,100,,68,5.2,Y,38,41.75,4.9
Devin Booker,PG/SG,PHX,@ ORL,12,102.50,8500,23.2,61.6,42.1,7.0,1.17,42.18,8.26,10.98,8.4,31.7,20.0,36.0,36.60,39.67,39.67,100,,74,4.7,Y,40,61.75,7.3
Kemba Walker,PG,CHA,@ BKN,18,109.50,8400,20.4,65.9,43.6,6.2,1.26,45.41,11.31,12.99,10.89,30.0,19.7,34.6,34.65,39.92,39.92,100,,70,4.8,Y,44,55.00,6.5
Luka Doncic,SG/SF,DAL,vs NOP,26,115.25,8300,30.5,58.9,37.2,4.9,1.14,41.31,7.80,8.12,7.1,26.7,14.6,32.5,32.79,42.69,42.69,100,,78,5.1,Y,31,50.25,6.1
De'Aaron Fox,PG,SAC,@ LAC,20,116.50,8200,22.7,68.7,37.7,7.5,1.19,42.64,12.94,13.13,12.56,25.0,13.4,31.8,34.95,42.39,42.39,100,,65,5.2,Y,30,43.00,5.2
Kevin Love,PF/C,CLE,@ MEM,9,93.75,8100,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
Bradley Beal,SG,WAS,@ DET,7,108.50,8000,21.4,61.5,40.8,4.8,1.12,40.47,8.24,11.48,8.37,27.0,18.4,36.3,36.57,38.58,38.58,100,,72,4.8,Y,45,35.00,4.4
