Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,vs PHX,23,118.25,11800,31,82.3,56.4,4.6,1.50,54.12,15.60,14.66,15.65,27.0,18.3,37.5,36.12,52.95,52.95,100,,74,4.5,Y,36,58.25,4.9
Giannis Antetokounmpo,SF/PF,MIL,@ LAC,28,119.00,11200,37.5,85.6,54.3,5.7,1.74,62.62,11.38,13.75,11.03,34.8,18.5,31.2,34.90,58.14,58.14,100,,75,5.2,Y,41,68.00,6.1
LeBron James,SF/PF,LAL,@ SAC,15,121.75,10900,38.2,74.4,53.3,7.8,1.51,54.30,9.58,10.36,9.13,29.4,19.3,35.4,34.30,53.71,53.71,100,,81,4.9,Y,31,38.75,3.6
Russell Westbrook,PG,OKC,@ DAL,17,106.75,10800,0,15.1,51.3,8.9,1.64,59.01,7.36,7.57,0,34.4,19.6,31.3,0.00,0.00,0.00,100,,85,0,,,,
Kevin Durant,SF/PF,GSW,vs BKN,5,115.25,10700,23.6,59.6,47.9,6.2,1.38,49.60,7.22,10.28,6.7,28.3,17.9,34.8,33.42,39.03,39.03,100,,79,3.6,Y,30,57.75,5.4
Joel Embiid,C,PHI,@ MEM,3,103.50,10500,17.5,64.8,55.8,3.5,1.60,57.64,12.54,13.50,12.07,31.5,19.2,34.8,34.64,37.76,37.76,100,,76,3.6,Y,39,44.00,4.2
Stephen Curry,PG/SG,GSW,vs BKN,22,115.25,9800,0,23.4,48.6,6.1,1.46,52.65,11.98,11.68,0,31.2,19.8,33.3,0.00,0.00,0.00,100,,76,0,,,,
James Harden,PG/SG,HOU,@ SAS,16,106.75,9600,36,61.2,50.7,7.7,1.41,50.92,5.36,7.21,5.3,33.7,18.6,35.9,35.58,46.82,46.82,100,,86,4.9,Y,39,44.50,4.6
DeMar DeRozan,SG/SF,SAS,vs HOU,22,103.75,9400,30.5,74.1,47.3,6.8,1.29,46.27,9.07,12.46,9.19,28.7,20.1,36.8,36.48,49.18,49.18,100,,74,5.2,Y,39,30.75,3.3
Paul George,SF/PF,OKC,@ DAL,29,106.75,9200,41.3,69.5,44.6,4.3,1.27,45.63,9.62,8.06,9.5,28.0,19.0,35.2,35.54,53.38,53.38,100,,82,5.8,Y,38,49.75,5.4
