Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Joel Embiid,C,PHI,@ ATL,2,121.50,10700,41.3,82.5,55.0,3.5,1.63,58.78,11.10,11.77,10.48,33.0,18.6,33.7,34.00,58.99,58.99,100,,79,5.5,Y,35,45.50,4.3
Karl-Anthony Towns,C,MIN,@ MEM,11,108.25,10500,32.3,85.7,50.3,3.3,1.53,55.22,13.80,15.27,13.7,28.7,17.0,32.8,35.75,55.16,55.16,100,,70,5.3,Y,33,71.25,6.8
Damian Lillard,PG,POR,vs DET,18,110.25,10100,30.7,68.5,45.5,6.7,1.29,46.43,10.16,10.80,10.3,29.2,19.1,35.3,36.50,46.94,46.94,100,,76,4.6,Y,37,50.00,5
Bradley Beal,SG,WAS,vs MIA,25,110.75,9300,26.5,71.5,45.4,5.6,1.21,43.68,8.64,12.87,8.94,28.1,19.7,37.4,37.25,45.80,45.80,100,,72,4.9,Y,34,26.25,2.8
Stephen Curry,PG/SG,GSW,vs DAL,30,116.25,9200,0,22.5,46.7,5.3,1.37,49.21,11.45,11.24,0,30.4,19.9,34.2,0.00,0.00,0.00,100,,76,0,,,,
Kevin Durant,SF/PF,GSW,vs DAL,11,116.25,9100,29.6,71.2,47.4,5.6,1.35,48.56,10.34,11.88,9.77,29.4,18.5,35.2,34.00,47.46,47.46,100,,75,5.2,Y,29,36.75,4
Andre Drummond,C,DET,@ POR,13,105.25,9000,25.8,71.7,45.5,1.3,1.37,49.45,10.63,13.11,9.52,22.9,13.5,33.1,32.25,45.44,45.44,100,,71,5,Y,39,39.75,4.4
Devin Booker,PG/SG,PHX,@ SAC,19,110.25,8800,28,70.6,42.2,6.7,1.20,43.24,9.02,12.15,9.77,32.0,19.2,35.1,39.00,46.25,46.25,100,,71,5.3,Y,39,54.50,6.2
Luka Doncic,PG/SG,DAL,@ GSW,15,103.25,8600,22,61.2,42.0,5.7,1.30,46.87,9.81,11.21,8.52,30.3,16.4,32.3,31.25,38.79,38.79,100,,73,4.5,Y,27,62.75,7.3
Donovan Mitchell,PG/SG,UTA,@ CHI,26,112.75,8500,22.7,63.2,38.3,4.1,1.13,40.89,10.01,11.57,9.52,31.9,20.2,33.8,34.25,40.06,40.06,100,,70,4.7,Y,26,31.00,3.6
Ben Simmons,PG/SF,PHI,@ ATL,5,121.50,8300,30,70,43.6,7.8,1.27,45.84,11.13,11.45,10.74,21.8,12.0,34.2,34.75,47.13,47.13,100,,74,5.7,Y,35,53.00,6.4
Blake Griffin,PF/C,DET,@ POR,22,105.25,8200,21.6,64.3,44.1,5.4,1.26,45.44,9.81,12.21,8.99,29.6,17.7,35.0,33.00,39.92,39.92,100,,72,4.9,Y,35,41.00,5
Rudy Gobert,C,UTA,@ CHI,14,112.75,8100,30.8,66.3,41.0,2.1,1.29,46.57,9.47,10.15,8.75,17.7,8.6,31.7,33.25,45.98,45.98,100,,75,5.7,Y,26,51.00,6.3
Trae Young,PG,ATL,vs PHI,7,114.50,7900,20,64,36.3,7.8,1.18,42.44,10.25,12.55,9.61,27.9,15.1,30.8,33.75,38.87,38.87,100,,65,4.9,Y,33,58.50,7.4
