Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,vs PHX,4,116.50,10700,40.8,68.4,50.6,8.0,1.51,54.40,6.04,7.88,5.43,33.5,21.5,33.5,32.36,52.65,52.65,100,,0,4.9,Y,31,49.75,4.6
John Wall,PG,WAS,@ LAC,5,112.50,9000,22.4,61.4,42.2,7.6,1.21,43.35,9.60,11.15,9.23,27.9,16.6,35.0,34.60,39.13,39.13,100,,74,4.3,Y,28,36.75,4.1
Donovan Mitchell,PG/SG,UTA,@ DAL,4,109.00,8400,18.9,54,36.7,4.4,1.02,36.65,8.74,10.03,8.62,28.4,19.2,36.0,35.51,33.95,33.95,100,,73,4,Y,35,28.75,3.4
Paul George,SF/PF,OKC,vs PHX,20,116.50,8300,27.2,41.4,41.1,3.0,1.14,41.12,5.38,4.04,4.99,31.4,22.5,36.0,33.38,33.28,33.28,100,,90,4,Y,30,46.50,5.6
Devin Booker,PG/SG,PHX,@ OKC,2,103.50,8100,0,10.7,43.8,6.8,1.29,46.32,7.55,5.33,0,34.7,17.8,34.0,0.00,0.00,0.00,100,,88,0,,,,
Deandre Ayton,C,PHX,@ OKC,26,103.50,7700,19.8,62.8,39.9,4.0,1.30,46.58,11.38,12.28,10.98,18.9,11.2,30.8,34.72,38.26,38.26,100,,69,5,Y,32,36.25,4.7
Rudy Gobert,C,UTA,@ DAL,25,109.00,7500,19.4,43,42.2,0.6,1.24,44.63,9.05,6.73,8.39,16.1,7.8,34.0,33.36,29.49,29.49,100,,84,3.9,Y,33,56.00,7.5
DeAndre Jordan,C,DAL,vs UTA,30,105.00,7300,25.4,47.5,42.0,2.0,1.30,46.61,6.77,6.29,6.11,16.9,9.2,32.4,32.50,34.87,34.87,100,,85,4.8,Y,37,51.75,7.1
Bradley Beal,SG,WAS,@ LAC,8,112.50,7200,21.2,56.6,38.7,3.8,1.19,42.74,13.59,10.11,13.38,28.7,19.2,32.6,35.44,36.40,36.40,100,,74,5.1,Y,29,29.75,4.1
Tobias Harris,SF/PF,LAC,vs WAS,26,116.50,7100,22.4,51.4,39.0,2.0,1.10,39.61,6.47,8.29,6.42,25.4,16.2,35.4,35.73,34.80,34.80,100,,79,4.9,Y,30,37.25,5.2
Steven Adams,C,OKC,vs PHX,19,116.50,6900,20.8,46.8,36.4,1.5,1.07,38.58,7.61,7.45,7.07,16.2,10.0,34.0,33.44,31.94,31.94,100,,80,4.6,,0,0.00,
Luka Doncic,PG,DAL,vs UTA,2,105.00,6700,22.2,44.4,34.9,3.8,1.01,36.26,5.66,6.33,5.51,25.6,15.6,34.6,35.05,31.69,31.69,100,,82,4.7,Y,37,29.50,4.4
Joe Ingles,SG/SF,UTA,@ DAL,27,109.00,6600,13,51.1,31.6,4.0,0.95,34.01,9.41,10.89,8.44,18.8,11.6,33.4,32.28,29.31,29.31,100,,66,4.4,Y,31,29.75,4.5
Danilo Gallinari,SF/PF,LAC,vs WAS,26,116.50,6300,22.1,39.9,33.4,1.6,1.12,40.29,5.88,5.08,5.28,23.8,13.8,29.8,32.34,29.69,29.69,100,,85,4.7,Y,26,28.25,4.5
Dennis Schroder,PG/SG,OKC,vs PHX,4,116.50,5900,17.3,53.2,31.3,7.0,1.04,37.58,8.90,10.24,7.05,24.8,15.0,30.0,28.52,32.68,32.68,100,,67,5.5,,27,26.50,4.5
Markieff Morris,SF/PF,WAS,@ LAC,29,112.50,5800,13.7,45,30.2,1.8,1.07,38.55,14.58,8.94,11.87,18.7,9.8,28.2,29.31,27.11,27.11,100,,70,4.7,Y,14,1.25,0.2
Dennis Smith Jr.,PG,DAL,vs UTA,2,105.00,5700,14.1,48.6,27.4,5.0,0.95,34.36,12.97,9.87,10.88,25.9,14.0,28.8,30.19,28.86,28.86,100,,64,5.1,Y,34,36.75,6.4
Dwight Howard,C,WAS,@ LAC,24,112.50,5600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Harrison Barnes,SF/PF,DAL,vs UTA,19,105.00,5600,24.6,24.6,28.0,3.0,1.00,36.00,0.00,0.00,0,29.7,17.0,28.0,30.32,24.59,24.59,100,,0,4.4,Y,34,17.75,3.2
T.J. Warren,SG/SF,PHX,@ OKC,18,103.50,5500,3.7,44.5,23.2,1.4,0.99,35.69,17.23,11.67,11.7,23.8,10.6,23.4,24.44,21.17,21.17,100,,50,3.8,,22,31.00,5.6
Wesley Matthews,SG/SF,DAL,vs UTA,9,105.00,5400,17.8,31.2,28.8,2.8,0.86,30.99,4.39,3.83,3.93,22.8,16.0,33.4,32.24,23.54,23.54,100,,87,4.4,Y,36,35.25,6.5
Ricky Rubio,PG,UTA,@ DAL,16,109.00,5400,5.8,64.1,27.7,7.4,0.94,33.92,19.15,16.66,14.95,19.1,9.2,29.4,28.11,30.78,30.78,100,,40,5.7,Y,32,21.25,3.9
Louis Williams,PG/SG,LAC,vs WAS,24,116.50,5400,19.1,29.2,23.7,2.4,0.93,33.52,4.12,2.89,2.89,28.7,12.4,25.4,25.22,23.43,23.43,100,,88,4.3,,16,28.50,5.3
Otto Porter,SF/PF,WAS,@ LAC,24,112.50,5400,11,45.2,23.6,0.6,0.79,28.51,6.01,9.77,4.93,14.9,9.4,29.8,29.51,25.70,25.70,100,,59,4.8,Y,30,19.25,3.6
Trevor Ariza,SF/PF,PHX,@ OKC,18,103.50,5300,4.1,47.2,22.6,3.8,0.67,24.07,11.22,12.30,10.58,16.4,10.0,33.8,33.96,22.58,22.58,100,,46,4.3,Y,28,18.25,3.4
Montrezl Harrell,PF/C,LAC,vs WAS,9,116.50,5200,7.6,55.1,29.3,1.4,1.41,50.63,12.08,13.58,8.39,23.3,7.6,20.8,25.00,27.98,27.98,100,,54,5.4,,16,25.00,4.8
Derrick Favors,PF/C,UTA,@ DAL,6,109.00,5100,0,11.8,22.4,0.4,1.00,36.00,8.71,5.89,0,21.4,7.8,22.4,0.00,0.00,0.00,100,,74,0,,,,
Dirk Nowitzki,PF/C,DAL,vs UTA,2,105.00,5000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jae Crowder,SF/PF,UTA,@ DAL,27,109.00,5000,11,37.3,24.2,2.4,0.80,28.85,9.59,7.49,8.03,14.4,8.0,30.2,30.14,22.27,22.27,100,,69,4.5,Y,34,26.50,5.3
Kelly Oubre Jr.,SG/SF,WAS,@ LAC,24,112.50,4900,5.5,42.1,26.5,0.4,0.97,34.75,9.32,10.44,7.07,20.2,10.4,27.4,27.32,21.20,21.20,100,,61,4.3,,26,14.50,3
Josh Jackson,SF,PHX,@ OKC,18,103.50,4800,15,42.6,16.0,2.6,0.67,24.20,9.55,7.86,7.25,24.8,8.6,23.8,27.32,26.83,26.83,100,,51,5.6,Y,21,11.25,2.3
Juan Jose Barea,PG/SG,DAL,vs UTA,2,105.00,4600,7,35,24.5,7.4,1.28,45.94,10.03,7.99,4.91,25.7,10.0,19.2,17.64,19.00,19.00,100,,67,4.1,,14,10.50,2.3
Patrick Beverley,PG/SG,LAC,vs WAS,25,116.50,4500,5.3,38.8,20.0,4.6,0.89,32.14,10.48,9.59,7.35,15.3,6.0,22.4,25.25,19.64,19.64,100,,52,4.4,Y,25,23.00,5.1
Isaiah Canaan,PG,PHX,@ OKC,18,103.50,4400,10.1,30.7,19.7,3.4,0.67,23.96,5.60,5.89,4.38,16.4,8.0,29.6,28.13,18.90,18.90,100,,70,4.3,Y,6,6.25,1.4
Dwight Powell,PF/C,DAL,vs UTA,2,105.00,4200,2.9,29.5,22.3,1.6,1.47,52.70,14.23,7.58,5.65,21.1,5.4,15.2,14.30,14.30,14.30,100,,66,3.4,,11,8.00,1.9
Jerami Grant,SF/PF,OKC,vs PHX,20,116.50,4100,21.3,30.3,20.2,1.5,0.70,25.06,2.16,2.57,1.74,14.6,8.3,29.0,29.03,25.17,25.17,100,,87,6.1,Y,37,22.50,5.5
Jeff Green,SF/PF,WAS,@ LAC,24,112.50,4000,9.2,31.1,21.5,1.4,0.81,29.32,6.32,6.26,4.58,17.7,8.8,26.4,26.10,18.61,18.61,100,,71,4.7,,21,24.50,6.1
Richaun Holmes,PF/C,PHX,@ OKC,11,103.50,3900,0,5,3.7,0.0,0.82,29.50,35.54,2.48,0,6.0,0.5,4.5,0.00,0.00,0.00,100,,33,0,,4,7.00,1.8
Shai Gilgeous-Alexander,PG,LAC,vs WAS,25,116.50,3900,9.3,26.4,19.1,3.0,0.73,26.38,7.06,4.90,5,15.6,6.2,26.0,25.48,16.61,16.61,100,,74,4.3,,28,34.50,8.8
Tyson Chandler,C,PHX,@ OKC,26,103.50,3800,0,25.4,14.1,0.8,1.02,36.65,18.95,7.78,7.05,13.1,2.0,13.8,13.39,9.84,9.84,100,,45,2.6,,12,11.50,3
Avery Bradley,SG,LAC,vs WAS,24,116.50,3800,5.8,23.7,12.2,1.0,0.46,16.39,7.48,5.12,5.57,15.2,8.2,26.8,26.82,13.49,13.49,100,,58,3.6,Y,23,26.25,6.9
Marcin Gortat,C,LAC,vs WAS,29,116.50,3700,3.8,25.8,13.6,1.4,0.81,29.14,10.07,6.29,4.28,13.1,3.6,16.8,15.30,13.25,13.25,100,,54,3.6,Y,20,24.00,6.5
Dante Exum,PG/SG,UTA,@ DAL,16,109.00,3700,15.9,33,14.9,1.6,0.82,29.37,2.81,4.88,1.87,25.6,8.2,18.2,24.00,23.21,23.21,100,,67,6.3,,16,19.00,5.1
Maxi Kleber,PF,DAL,vs UTA,2,105.00,3700,3.4,30.4,20.3,0.4,0.96,34.39,7.07,7.71,3.55,12.6,5.4,21.2,18.10,14.99,14.99,100,,62,4.1,,13,14.75,4
Austin Rivers,PG/SG,WAS,@ LAC,8,112.50,3600,12.9,23.1,14.8,2.0,0.60,21.59,2.95,2.92,1.92,15.2,7.6,24.6,23.40,17.27,17.27,100,,80,4.8,,22,18.25,5.1
Ian Mahinmi,C,WAS,@ LAC,24,112.50,3600,8.2,27.7,10.4,0.8,0.80,28.73,7.22,5.57,3.52,11.3,2.0,13.0,17.56,16.59,16.59,100,,46,4.6,Y,29,18.75,5.2
Jamal Crawford,PG/SG,PHX,@ OKC,2,103.50,3600,5,15.2,8.6,1.5,0.83,30.07,6.99,2.90,2.63,15.7,3.0,10.3,13.52,9.37,9.37,100,,66,2.6,,16,10.00,2.8
Dorian Finney-Smith,SF,DAL,vs UTA,19,105.00,3600,2,22,19.0,1.2,0.64,22.89,5.42,5.71,2.81,12.0,6.8,29.8,18.67,10.57,10.57,100,,70,2.9,,11,3.50,1
Ryan Anderson,PF/C,PHX,@ OKC,11,103.50,3500,10.9,19.5,13.8,2.4,0.64,23.00,4.70,2.47,2.96,15.1,6.2,21.6,22.66,14.59,14.59,100,,82,4.2,Y,31,22.75,6.5
Devin Harris,PG/SG,DAL,vs UTA,2,105.00,3500,11.2,11.2,1.5,1.0,0.25,9.00,0.00,0.00,0,15.1,2.0,6.0,15.80,11.20,11.20,100,,0,3.2,,,,
Alec Burks,SG,UTA,@ DAL,4,109.00,3500,0,22.2,10.7,1.0,0.96,34.23,20.93,8.97,3.49,21.2,4.2,11.2,6.00,4.27,4.27,100,,16,1.2,,0,0.00,
Andre Roberson,SG/SF,OKC,vs PHX,29,116.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Boban Marjanovic,C,LAC,vs WAS,29,116.50,3500,0,27.3,12.0,0.0,1.36,48.89,31.86,9.90,4.34,29.0,3.6,8.8,4.90,7.49,7.49,100,,18,2.1,,12,31.25,8.9
Mikal Bridges,SF,PHX,@ OKC,18,103.50,3500,7.2,31.2,13.7,1.3,0.79,28.57,15.65,6.85,10.26,14.7,5.3,17.3,23.60,17.49,17.49,100,,50,5,,22,12.75,3.6
Troy Daniels,SG,PHX,@ OKC,2,103.50,3400,0,3.2,2.9,0.5,0.64,23.00,10.58,1.62,0,18.2,1.5,4.5,0.00,0.00,0.00,100,,0,0,,17,15.25,4.5
Patrick Patterson,PF/C,OKC,vs PHX,24,116.50,3400,9.9,20.7,13.5,0.0,0.79,28.59,5.82,3.07,2.82,16.0,6.0,17.0,17.46,14.51,14.51,100,,77,4.3,,30,23.00,6.8
Nerlens Noel,C,OKC,vs PHX,24,116.50,3400,13.6,18.3,16.2,0.3,1.17,42.38,6.55,1.33,2.5,11.7,3.5,13.8,13.74,15.59,15.59,100,,92,4.6,Y,26,52.75,15.5
Milos Teodosic,PG,LAC,vs WAS,25,116.50,3400,3.8,3.8,24.3,5.0,1.43,51.35,0.00,0.00,0,15.3,4.0,17.0,5.35,3.81,3.81,100,,0,1.1,,11,10.00,2.9
Hamidou Diallo,SG,OKC,vs PHX,29,116.50,3400,0,11.8,13.6,0.8,0.92,33.25,3.39,5.92,0,15.4,4.8,14.8,0.00,0.00,0.00,100,,56,0,,,,
Raymond Felton,PG/SG,OKC,vs PHX,4,116.50,3300,0,12.8,16.6,2.0,1.04,37.41,9.82,6.38,0,28.8,8.5,16.0,0.00,0.00,0.00,100,,0,0,,0,0.00,
Royce O'Neale,SF,UTA,@ DAL,27,109.00,3300,1,26.8,7.7,0.8,0.62,22.21,19.68,7.38,10.23,15.8,3.2,12.4,18.72,12.06,12.06,100,,4,3.7,,17,11.50,3.5
Elie Okobo,PG,PHX,@ OKC,18,103.50,3300,0,18.2,6.2,1.0,0.64,22.97,14.66,6.80,7.87,17.4,3.7,9.7,19.33,4.64,4.64,100,,0,1.4,,31,34.75,10.5
Luc Mbah a Moute,SF/PF,LAC,vs WAS,9,116.50,3200,4.6,17,8.9,0.5,0.58,21.10,5.77,3.52,2.49,17.2,4.5,15.3,15.56,9.91,9.91,100,,60,3.1,,,,
Alex Abrines,SG/SF,OKC,vs PHX,29,116.50,3200,6.9,21.7,10.4,1.0,0.53,18.91,5.39,4.21,3.49,11.9,6.0,19.8,23.32,13.25,13.25,100,,60,4.1,,24,7.25,2.3
Dragan Bender,PF,PHX,@ OKC,11,103.50,3200,0,3.3,2.2,0.0,0.59,21.27,14.37,1.66,0,14.8,1.0,3.7,0.00,0.00,0.00,100,,25,0,,0,0.00,
Thomas Bryant,C,WAS,@ LAC,29,112.50,3200,0,0,11.0,0.0,1.22,44.00,0.00,0.00,0,30.7,5.0,9.0,0.00,0.00,0.00,100,,0,0,,11,11.75,3.7
Jalen Brunson,PG,DAL,vs UTA,2,105.00,3200,0,8.8,12.6,1.8,0.61,22.02,6.65,4.40,0,16.0,7.4,20.6,0.00,0.00,0.00,100,,65,0,,12,3.50,1.1
Jason Smith,PF/C,WAS,@ LAC,29,112.50,3100,5.9,13.1,12.8,0.8,0.93,33.38,11.30,2.04,3.08,16.1,4.0,13.8,9.80,8.98,8.98,100,,84,2.9,,0,0.00,
Mike Scott,SF/PF,LAC,vs WAS,9,116.50,3100,6.9,23.8,5.9,1.0,0.61,21.94,10.50,4.82,5.3,7.0,2.0,9.6,18.18,14.16,14.16,100,,18,4.6,,19,19.25,6.2
Tomas Satoransky,PG/SG,WAS,@ LAC,8,112.50,3100,2.9,17.9,10.2,2.2,0.73,26.23,6.97,4.30,2.15,12.0,2.6,14.0,11.12,9.30,9.30,100,,58,3,,16,15.25,4.9
Thabo Sefolosha,SF,UTA,@ DAL,27,109.00,3000,8.4,8.4,,,,,,,0,,,,10.30,8.42,8.42,100,,0,2.8,,0,0.00,
Ekpe Udoh,C,UTA,@ DAL,6,109.00,3000,8.1,9.8,2.4,0.3,0.60,21.75,10.61,0.47,3.12,8.8,0.0,4.0,10.60,8.82,8.82,100,,80,2.9,,15,9.50,3.2
Salah Mejri,C,DAL,vs UTA,30,105.00,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,0,0.00,
Jordan McRae,PG/SG,WAS,@ LAC,8,112.50,3000,0,0,7.3,1.0,0.56,20.08,0.00,0.00,0,15.7,5.0,13.0,0.00,0.00,0.00,100,,0,0,,8,4.75,1.6
Raulzinho Neto,PG,UTA,@ DAL,16,109.00,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Georges Niang,PF,UTA,@ DAL,6,109.00,3000,1.8,21.5,7.2,0.4,1.06,38.12,21.46,5.62,5.63,15.9,2.4,6.8,9.45,10.25,10.25,100,,22,3.4,,13,15.25,5.1
Timothe Luwawu-Cabarrot,SG,OKC,vs PHX,29,116.50,3000,5.3,5.3,,,,,,,0,,,,8.28,5.27,5.27,100,,0,1.8,,1,0.00,
Tyler Cavanaugh,PF,UTA,@ DAL,6,109.00,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Abdel Nader,PF,OKC,vs PHX,20,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,2,0.00,
Johnathan Motley,SF,LAC,vs WAS,9,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Sindarius Thornwell,SG,LAC,vs WAS,24,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tyrone Wallace,PG/SG,LAC,vs WAS,24,116.50,3000,0,0,2.0,0.0,0.50,18.00,0.00,0.00,0,10.8,1.0,4.0,0.00,0.00,0.00,100,,0,0,,7,3.00,1
Terrance Ferguson,SF,OKC,vs PHX,29,116.50,3000,7.6,10.7,5.1,0.3,0.27,9.71,1.12,0.89,0.58,10.5,4.0,19.0,18.72,8.93,8.93,100,,83,3,Y,27,11.00,3.7
Tony Bradley,C,UTA,@ DAL,6,109.00,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Naz Long,PG,UTA,@ DAL,4,109.00,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Devin Robinson,SG,WAS,@ LAC,24,112.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Troy Brown,SF,WAS,@ LAC,5,112.50,3000,0,0,7.3,0.0,1.04,37.29,0.00,0.00,0,22.7,3.0,7.0,0.00,0.00,0.00,100,,0,0,,7,8.00,2.7
George King,SF,PHX,@ OKC,18,103.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
De'Anthony Melton,SG,PHX,@ OKC,2,103.50,3000,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Grayson Allen,SG,UTA,@ DAL,16,109.00,3000,0,6.2,4.1,0.0,0.61,22.05,14.40,3.10,0,28.3,2.7,6.7,0.00,0.00,0.00,100,,24,0,,13,12.25,4.1
Jerome Robinson,SG,LAC,vs WAS,24,116.50,3000,0,0,3.5,0.0,0.70,25.20,0.00,0.00,0,26.0,3.0,5.0,0.00,0.00,0.00,100,,0,0,,7,4.00,1.3
Angel Delgado,C,LAC,vs WAS,29,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Deonte Burton,SG,OKC,vs PHX,29,116.50,3000,0,8.8,4.4,0.0,1.10,39.38,22.50,4.38,0,10.2,2.0,4.0,0.00,0.00,0.00,100,,0,0,,5,0.00,
Tyler Davis,C,OKC,vs PHX,19,116.50,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ray Spalding,PF,DAL,vs UTA,2,105.00,3000,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,0,0.00,
Kostas Antetokounmpo,SF,DAL,vs UTA,19,105.00,3000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Daryl Macon,PG,DAL,vs UTA,2,105.00,3000,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,,,
