Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ MIA,7,107.00,11600,30.9,82.5,56.5,8.2,1.56,56.11,12.20,14.74,12.43,37.0,20.7,36.3,36.68,53.00,53.00,100,,74,4.6,Y,43,67.50,5.8
Luka Doncic,SG/SF,DAL,@ LAC,17,108.75,8400,26.1,53.3,36.4,4.9,1.12,40.35,7.17,7.77,6.4,26.2,14.2,32.5,32.11,37.76,37.76,100,,79,4.5,Y,31,52.00,6.2
Chris Paul,PG,HOU,@ MIA,23,107.00,8200,26.6,61,38.5,8.2,1.13,40.79,11.27,9.83,11.24,23.1,13.1,34.0,35.89,41.38,41.38,100,,74,5,Y,12,10.25,1.3
Clint Capela,C,HOU,@ MIA,4,107.00,8000,19.7,53.4,39.7,1.5,1.17,42.21,8.06,9.63,7.51,19.7,11.9,33.9,33.54,34.18,34.18,100,,76,4.3,Y,29,29.00,3.6
Tobias Harris,SF/PF,LAC,vs DAL,20,111.75,7800,19.7,52.9,37.5,2.1,1.08,38.92,8.52,9.48,7.87,23.8,16.0,34.7,33.24,33.90,33.90,100,,75,4.3,Y,37,36.25,4.6
DeAndre Jordan,C,DAL,@ LAC,24,108.75,7400,17,54.1,34.5,2.1,1.11,39.97,10.26,10.60,8.74,14.5,6.6,31.1,30.68,32.92,32.92,100,,69,4.4,Y,33,48.00,6.5
Hassan Whiteside,C,MIA,vs HOU,1,104.00,7000,3.1,52.2,38.4,0.8,1.45,52.08,13.36,14.02,8.47,22.6,10.6,26.5,22.83,24.11,24.11,100,,63,3.4,Y,24,36.25,5.2
Josh Richardson,SG/SF,MIA,vs HOU,15,104.00,6800,16,48.3,32.4,3.5,0.93,33.56,8.31,9.22,7.96,23.5,16.0,34.8,34.50,29.84,29.84,100,,72,4.4,Y,38,41.50,6.1
Danilo Gallinari,SF/PF,LAC,vs DAL,20,111.75,6600,21,46.7,32.5,2.2,1.03,37.12,7.81,7.36,6.87,22.6,12.9,31.5,31.68,32.00,32.00,100,,77,4.8,Y,34,49.50,7.5
Harrison Barnes,SF/PF,DAL,@ LAC,30,108.75,6000,17.6,51.9,28.1,1.1,0.89,32.03,10.08,9.81,9.11,24.4,14.7,31.6,32.52,32.32,32.32,100,,65,5.4,Y,34,21.25,3.5
