Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,vs TOR,3,110.00,11600,0,31.3,55.2,5.7,1.81,65.16,7.07,15.65,0,36.5,19.7,30.5,0.00,0.00,0.00,100,,72,0,,,,
LeBron James,SF/PF,LAL,@ MIN,14,120.75,11400,31.7,63.2,56.6,8.3,1.57,56.58,10.11,9.01,10.03,29.0,19.5,36.0,35.72,45.19,45.19,100,,84,4,Y,36,62.00,5.4
Anthony Davis,PF/C,NOP,@ DEN,2,110.25,11100,0,17.1,64.7,4.8,1.80,64.69,6.82,8.54,0,27.0,18.3,36.0,0.00,0.00,0.00,100,,87,0,,0,0.00,
Kevin Durant,SF/PF,GSW,@ CHI,20,118.75,10400,33.4,66.2,51.9,5.9,1.45,52.31,6.62,9.39,5.94,31.5,20.6,35.7,32.31,47.46,47.46,100,,82,4.6,Y,28,31.50,3
Stephen Curry,PG/SG,GSW,@ CHI,23,118.75,10200,37.4,64.9,52.7,5.6,1.51,54.41,10.42,7.87,9.46,32.5,21.9,34.9,32.67,49.20,49.20,100,,85,4.8,Y,25,45.00,4.4
Joel Embiid,C,PHI,vs ATL,11,121.25,10000,34.9,65,57.3,3.8,1.59,57.29,8.97,8.61,8,31.5,21.2,36.0,32.10,47.80,47.80,100,,85,4.8,Y,30,28.50,2.9
Nikola Jokic,C,DEN,vs NOP,9,119.25,9900,25.8,78.4,51.5,6.2,1.68,60.53,17.56,15.03,16.83,25.9,13.2,30.6,34.50,48.30,48.30,100,,71,4.9,Y,29,44.75,4.5
Ben Simmons,PG/SF,PHI,vs ATL,28,121.25,9700,25.7,90.5,42.7,7.4,1.38,49.53,6.26,18.54,6.1,21.8,12.0,31.0,35.10,53.46,53.46,100,,57,5.5,Y,27,52.00,5.4
Kawhi Leonard,SG/SF,TOR,@ MIL,13,112.00,9600,0,11.1,46.2,3.0,1.33,47.79,4.52,5.53,0,29.7,20.0,34.8,0.00,0.00,0.00,100,,88,0,,,,
Damian Lillard,PG,POR,@ IND,6,105.75,9400,30.1,56.3,53.5,6.6,1.49,53.80,7.12,7.47,7,31.8,21.6,35.8,35.41,41.32,41.32,100,,86,4.4,Y,33,21.75,2.3
