Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,vs CHI,13,115.50,11900,36.3,82.1,56.6,8.8,1.53,55.27,10.28,13.10,10.79,36.7,20.9,36.9,37.79,55.93,55.93,100,,77,4.7,Y,30,51.50,4.3
Kevin Durant,SF/PF,GSW,@ DET,2,116.50,10800,21.3,69.3,52.9,6.1,1.48,53.27,10.14,13.74,9.86,32.5,20.6,35.8,35.00,41.86,41.86,100,,74,3.9,Y,40,49.50,4.6
Kawhi Leonard,SF/PF,TOR,@ CLE,15,112.50,9600,25.8,58.8,45.2,3.1,1.32,47.57,6.37,9.41,5.77,29.2,18.4,34.2,32.60,39.94,39.94,100,,79,4.2,Y,37,55.25,5.8
Andre Drummond,C,DET,vs GSW,7,112.50,9400,18.4,65.9,47.6,1.5,1.43,51.28,10.13,13.55,9.34,24.6,15.2,33.4,33.18,38.75,38.75,100,,72,4.1,Y,33,49.25,5.2
Blake Griffin,PF/C,DET,vs GSW,23,112.50,9300,21.4,72.5,46.9,5.1,1.31,46.95,11.49,14.60,11.3,28.3,18.1,35.9,35.41,43.34,43.34,100,,69,4.7,Y,34,41.00,4.4
Karl-Anthony Towns,C,MIN,vs BOS,3,109.25,9200,17.5,66.1,44.0,2.3,1.31,47.40,12.02,13.89,12.02,25.9,15.1,33.5,36.00,38.30,38.30,100,,68,4.2,Y,38,36.75,4
Stephen Curry,PG/SG,GSW,@ DET,26,116.50,9000,29.5,70.4,48.6,6.1,1.46,52.65,11.98,11.68,10.28,31.2,19.8,33.3,30.90,47.03,47.03,100,,76,5.2,Y,36,39.75,4.4
John Wall,PG,WAS,vs BKN,21,116.75,8900,29.2,63.4,42.6,8.1,1.24,44.79,7.30,9.77,7.1,28.6,17.1,34.3,35.00,43.86,43.86,100,,77,4.9,Y,37,52.25,5.9
Victor Oladipo,PG/SG,IND,@ SAC,29,113.50,8800,0,27.8,41.3,4.7,1.27,45.76,8.55,13.91,0,30.1,18.3,32.5,0.00,0.00,0.00,100,,66,0,,,,
Kyrie Irving,PG,BOS,@ MIN,2,107.25,8700,18.3,66.9,42.7,6.2,1.33,48.03,11.00,13.89,9.83,28.6,17.9,32.0,32.18,39.16,39.16,100,,67,4.5,Y,35,37.25,4.3
Kyle Lowry,PG,TOR,@ CLE,5,112.50,8400,0,21.7,40.3,10.3,1.18,42.55,12.37,10.85,0,19.3,11.7,34.1,0.00,0.00,0.00,100,,73,0,,,,
Zach LaVine,PG/SG,CHI,@ HOU,18,103.50,8200,27.3,55.9,40.7,4.8,1.13,40.84,6.37,8.16,6.21,32.2,19.9,35.9,35.10,39.56,39.56,100,,80,4.8,Y,35,46.50,5.7
Kevin Love,PF/C,CLE,vs TOR,27,100.50,8000,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
Bradley Beal,SG,WAS,vs BKN,4,116.75,8000,22.8,50.4,37.8,4.2,1.09,39.32,8.02,7.88,8.01,26.2,16.8,34.6,35.96,34.63,34.63,100,,79,4.3,Y,43,26.75,3.3
Chris Paul,PG,HOU,vs CHI,20,115.50,7900,26.7,60.1,40.1,7.8,1.17,42.27,11.11,9.54,10.79,24.0,14.0,34.2,34.95,41.03,41.03,100,,76,5.2,Y,31,41.75,5.3
Clint Capela,C,HOU,vs CHI,22,115.50,7800,27.8,65.2,40.7,1.7,1.19,42.64,9.38,10.69,9.27,19.2,11.9,34.3,35.57,43.79,43.79,100,,74,5.6,Y,33,40.25,5.2
Domantas Sabonis,PF/C,IND,@ SAC,17,113.50,7600,19.2,53.1,34.6,3.2,1.40,50.47,13.46,9.68,9.74,23.6,8.9,24.7,26.04,33.75,33.75,100,,72,4.4,,24,22.75,3
D'Angelo Russell,PG/SG,BKN,@ WAS,29,110.75,7200,32.1,73,34.7,5.7,1.20,42.98,10.86,11.69,10.53,29.5,16.9,29.0,34.90,49.59,49.59,100,,66,6.9,Y,25,22.50,3.1
Klay Thompson,SG,GSW,@ DET,5,116.50,7100,14.1,52.4,33.7,1.8,0.97,35.01,14.34,10.96,13.99,28.8,19.9,34.7,35.11,30.51,30.51,100,,67,4.3,Y,36,36.50,5.1
Draymond Green,PF/C,GSW,@ DET,9,116.50,7000,0,23.1,31.1,7.2,1.02,36.77,11.15,11.55,0,13.9,6.2,30.5,0.00,0.00,0.00,100,,63,0,,,,
De'Aaron Fox,PG,SAC,vs IND,1,111.50,6900,15.3,55.8,36.8,7.6,1.13,40.78,10.66,11.57,9.87,24.1,13.0,32.5,33.33,32.66,32.66,100,,69,4.7,Y,37,36.00,5.2
Jabari Parker,SF/PF,CHI,@ HOU,14,103.50,6800,9.9,43.6,30.8,2.4,0.96,34.54,8.99,9.62,7.27,25.4,14.4,32.1,29.10,24.33,24.33,100,,69,3.6,Y,32,43.00,6.3
Jayson Tatum,SF/PF,BOS,@ MIN,22,107.25,6700,18.1,47.6,30.5,1.9,0.97,35.03,7.36,8.42,6.82,22.1,13.1,31.4,33.35,30.75,30.75,100,,72,4.6,Y,35,35.75,5.3
Robert Covington,SF/PF,MIN,vs BOS,10,109.25,6500,13.4,45.6,28.9,1.1,0.84,30.31,9.76,9.19,9.6,14.9,10.0,34.3,35.40,27.22,27.22,100,,68,4.2,Y,38,39.00,6
Al Horford,PF/C,BOS,@ MIN,11,107.25,6400,15.4,42.1,30.0,3.5,1.00,36.02,8.89,7.64,7.46,17.7,10.3,30.0,30.20,26.85,26.85,100,,75,4.2,Y,32,23.25,3.6
Spencer Dinwiddie,PG/SG,BKN,@ WAS,29,110.75,6300,27.2,56.9,28.1,4.8,1.00,35.89,9.62,8.47,9.04,23.1,11.6,28.2,33.82,39.91,39.91,100,,70,6.3,Y,28,21.00,3.3
Pascal Siakam,PF,TOR,@ CLE,7,112.50,6200,12.6,42.2,29.8,2.3,1.00,36.04,7.99,8.43,6.72,16.8,9.1,29.7,30.29,25.29,25.29,100,,72,4.1,Y,33,27.25,4.4
Eric Gordon,SG/SF,HOU,vs CHI,13,115.50,6100,10.1,41.5,25.6,1.9,0.78,27.99,9.71,8.96,8.61,23.8,15.4,32.9,31.93,23.53,23.53,100,,65,3.9,,31,22.25,3.6
DeMarcus Cousins,PF/C,GSW,@ DET,30,116.50,6000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
