Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,vs SAS,17,116.25,11800,34.2,73.9,57.1,10.7,1.61,58.09,9.78,11.32,9.54,30.8,19.8,35.4,35.10,51.21,51.21,100,,80,4.3,Y,33,51.00,4.3
Anthony Davis,PF/C,NOP,@ MIN,21,118.50,11700,40.9,83.4,61.7,4.4,1.67,60.07,10.49,12.16,10.58,29.3,20.2,37.0,36.30,59.10,59.10,100,,80,5.1,Y,36,53.50,4.6
Nikola Jokic,C,DEN,@ PHX,29,113.75,10800,32.6,82,47.9,7.6,1.53,55.17,13.89,14.11,12.98,26.5,14.5,31.3,33.64,53.76,53.76,100,,71,5,Y,34,44.50,4.1
Karl-Anthony Towns,C,MIN,vs NOP,21,117.50,9900,30.7,83.6,48.0,3.0,1.43,51.58,13.65,15.11,13.56,27.0,16.3,33.5,35.75,53.41,53.41,100,,69,5.4,Y,37,78.75,8
Blake Griffin,PF/C,DET,@ LAC,29,107.25,9500,29.8,73.4,45.7,5.3,1.27,45.82,10.48,12.43,10.56,29.1,18.0,35.9,36.27,48.49,48.49,100,,73,5.1,Y,40,70.00,7.4
Paul George,SF/PF,OKC,vs SAS,19,116.25,9500,31.1,69.9,49.1,3.9,1.38,49.43,10.54,11.10,10.54,29.4,20.6,35.7,36.00,47.70,47.70,100,,77,5,Y,34,43.25,4.6
Andre Drummond,C,DET,@ LAC,20,107.25,9100,19.5,63.1,43.9,1.3,1.32,47.65,10.58,12.47,9.92,23.9,14.0,33.2,33.75,38.17,38.17,100,,72,4.2,Y,42,54.25,6
Nikola Vucevic,C,ORL,vs BOS,6,103.25,8800,23.3,66.9,45.7,3.7,1.49,53.58,12.12,12.47,11.69,27.6,15.9,30.7,34.72,41.98,41.98,100,,73,4.8,Y,30,39.25,4.5
Kyrie Irving,PG,BOS,@ ORL,14,110.25,8700,24.6,69.9,42.8,6.5,1.33,47.95,10.59,12.95,10.11,28.3,17.7,32.1,34.36,44.02,44.02,100,,70,5.1,Y,33,45.75,5.3
Devin Booker,PG/SG,PHX,vs DEN,2,104.75,8600,0,24.7,41.8,6.9,1.19,42.83,9.10,12.37,0,31.6,19.4,35.1,0.00,0.00,0.00,100,,70,0,,,,
Donovan Mitchell,PG/SG,UTA,vs CHI,6,109.50,8500,26.2,66.4,34.5,3.6,1.05,37.91,10.46,11.48,9.86,30.4,18.7,32.8,33.94,43.39,43.39,100,,67,5.1,Y,38,55.50,6.5
Kemba Walker,PG,CHA,@ SAC,29,114.25,8400,23.3,69.6,42.6,5.7,1.24,44.75,11.32,13.22,10.94,30.2,19.7,34.3,34.80,43.15,43.15,100,,69,5.1,Y,34,38.75,4.6
DeMar DeRozan,SG/SF,SAS,@ OKC,7,110.25,8300,19,63.6,41.8,6.5,1.19,42.72,10.78,12.75,10.54,28.6,18.0,35.2,35.21,38.10,38.10,100,,69,4.6,Y,35,33.50,4
Rudy Gobert,C,UTA,vs CHI,10,109.50,8200,21.1,56.3,39.5,2.0,1.26,45.54,9.69,10.07,8.61,17.6,8.5,31.3,32.00,36.16,36.16,100,,75,4.4,Y,40,52.00,6.3
LaMarcus Aldridge,PF/C,SAS,@ OKC,13,110.25,8100,22.6,66,38.0,2.4,1.17,41.90,8.95,12.42,8.75,27.0,16.0,32.6,35.18,41.20,41.20,100,,67,5.1,Y,33,34.75,4.3
De'Aaron Fox,PG,SAC,vs CHA,19,119.25,7900,21.9,65.7,37.3,7.3,1.18,42.55,12.79,12.49,12.07,25.1,13.6,31.5,33.98,40.67,40.67,100,,67,5.1,Y,30,43.25,5.5
Jrue Holiday,PG/SG,NOP,@ MIN,6,118.50,7800,23.6,54.1,43.2,8.3,1.18,42.66,8.31,8.69,8.29,24.8,16.7,36.5,35.93,36.68,36.68,100,,80,4.7,Y,40,45.50,5.8
Tobias Harris,SF/PF,LAC,vs DET,7,114.25,7800,17.3,48.6,37.0,2.2,1.09,39.06,8.42,8.94,7.56,23.8,15.6,34.1,32.31,30.69,30.69,100,,76,3.9,Y,37,33.50,4.3
Marc Gasol,C,MEM,@ MIA,7,96.50,7700,13.3,51.1,38.8,4.5,1.13,40.92,9.39,10.80,8.84,22.2,12.7,34.2,33.89,29.48,29.48,100,,72,3.8,Y,34,34.75,4.5
Mike Conley,PG,MEM,@ MIA,12,96.50,7500,18.7,57.6,37.4,6.2,1.11,39.80,10.30,11.13,9.7,27.3,16.2,33.8,33.89,35.35,35.35,100,,70,4.7,Y,35,41.50,5.5
Danilo Gallinari,SF/PF,LAC,vs DET,7,114.25,7400,20.1,47,33.6,2.5,1.06,38.32,7.77,7.68,7.06,22.7,13.0,31.6,32.70,31.65,31.65,100,,77,4.3,Y,38,34.50,4.7
Jamal Murray,PG/SG,DEN,@ PHX,21,113.75,7400,16.6,61.4,33.8,4.9,0.99,35.46,10.99,12.80,10.47,25.0,16.5,34.3,34.29,35.76,35.76,100,,62,4.8,Y,34,35.75,4.8
Julius Randle,PF/C,NOP,@ MIN,21,118.50,7300,18.8,60.4,37.9,2.9,1.29,46.59,12.12,11.89,10.72,26.7,13.5,29.3,31.85,36.63,36.63,100,,69,5,Y,34,40.75,5.6
Deandre Ayton,C,PHX,vs DEN,23,104.75,7100,18.5,56.6,36.3,2.2,1.17,42.16,10.68,10.89,8.71,20.9,12.0,31.0,29.36,34.79,34.79,100,,70,4.9,Y,30,45.75,6.4
Louis Williams,PG/SG,LAC,vs DET,10,114.25,7000,17.9,50.5,30.2,4.9,1.20,43.09,12.46,9.32,8.98,31.3,13.9,25.2,25.95,31.87,31.87,100,,69,4.6,,28,28.00,4
Andrew Wiggins,SG/SF,MIN,vs NOP,14,117.50,7000,14.8,53.4,30.0,2.4,0.88,31.57,9.23,11.02,9.23,24.1,16.0,34.2,36.00,31.32,31.32,100,,63,4.5,Y,39,28.75,4.1
Hassan Whiteside,C,MIA,vs MEM,12,99.50,6900,0,26.7,35.8,0.8,1.37,49.35,13.18,13.37,0,22.4,10.4,26.1,0.00,0.00,0.00,100,,63,0,,,,
Willie Cauley-Stein,C,SAC,vs CHA,16,119.25,6900,16.4,51.6,32.2,2.6,1.13,40.60,8.74,10.06,7.48,20.1,11.2,28.6,30.83,31.51,31.51,100,,69,4.6,Y,32,40.00,5.8
T.J. Warren,SF/PF,PHX,vs DEN,8,104.75,6800,10.4,51.8,30.1,1.5,0.96,34.47,9.86,11.81,9.11,23.4,14.6,31.5,33.25,28.13,28.13,100,,61,4.1,Y,36,25.00,3.7
Steven Adams,C,OKC,vs SAS,5,116.25,6700,15.6,42.6,35.1,1.7,1.04,37.26,7.71,7.71,7.37,17.3,10.8,33.9,34.39,27.20,27.20,100,,78,4.1,Y,34,32.25,4.8
Montrezl Harrell,PF/C,LAC,vs DET,15,114.25,6700,13.2,51.5,30.9,1.6,1.24,44.39,12.18,10.95,8.6,22.5,9.7,25.0,25.41,29.63,29.63,100,,65,4.4,,34,50.25,7.5
Jeff Teague,PG,MIN,vs NOP,26,117.50,6600,19.6,49.8,30.6,8.3,0.99,35.55,9.41,8.64,8.04,18.7,9.9,31.0,30.75,32.53,32.53,100,,72,4.9,Y,22,17.75,2.7
Justise Winslow,PG/SF,MIA,vs MEM,12,99.50,6500,14.2,52.6,27.0,4.1,0.94,33.99,10.09,10.95,9.18,20.3,10.7,28.6,32.75,30.65,30.65,100,,59,4.7,Y,34,43.75,6.7
Buddy Hield,SG/SF,SAC,vs CHA,19,119.25,6500,17.6,52.4,32.0,2.3,1.02,36.83,9.80,9.94,9.04,24.9,15.9,31.3,33.21,32.48,32.48,100,,69,5,Y,30,32.00,4.9
Aaron Gordon,SF/PF,ORL,vs BOS,24,103.25,6400,14.1,51.1,32.9,3.3,0.99,35.56,10.77,10.57,10.43,21.5,13.1,33.3,34.86,29.94,29.94,100,,68,4.7,Y,37,47.00,7.3
Josh Richardson,SG/SF,MIA,vs MEM,1,99.50,6300,12.1,41.4,32.3,3.8,0.93,33.37,7.51,8.38,6.95,22.6,15.4,34.8,33.32,24.62,24.62,100,,74,3.9,Y,36,39.00,6.2
Kris Dunn,PG/SG,CHI,@ UTA,5,97.50,6300,15.7,48.1,31.5,6.8,1.04,37.22,7.50,9.27,6.67,22.9,12.1,30.4,32.00,29.57,29.57,100,,71,4.7,Y,30,37.25,5.9
Paul Millsap,PF/C,DEN,@ PHX,25,113.75,6200,19.5,57.4,28.8,2.0,1.11,39.87,13.25,10.82,10.9,21.3,9.8,26.0,29.61,35.77,35.77,100,,62,5.8,Y,32,33.25,5.4
Derrick Rose,PG/SG,MIN,vs NOP,26,117.50,6100,0,24.2,31.6,4.8,1.06,38.35,9.26,12.09,0,24.9,15.2,29.7,0.00,0.00,0.00,100,,62,0,,,,
Zach LaVine,PG/SG,CHI,@ UTA,5,97.50,6100,16.3,49.4,37.3,4.2,1.09,39.22,7.44,9.47,6.92,31.0,18.1,34.2,33.50,30.49,30.49,100,,75,5,Y,29,34.75,5.7
Robert Covington,SF/PF,MIN,vs NOP,14,117.50,6000,0,18.5,29.6,1.3,0.86,31.09,8.69,9.27,0,15.6,10.3,34.3,0.00,0.00,0.00,100,,69,0,,,,
Joe Ingles,SG/SF,UTA,vs CHI,20,109.50,6000,16.2,46.1,27.4,4.7,0.88,31.75,8.81,8.55,8.19,17.9,9.8,31.0,33.48,28.99,28.99,100,,69,4.8,Y,31,26.00,4.3
Lauri Markkanen,PF,CHI,@ UTA,17,97.50,6000,13.6,52.3,31.1,1.1,1.00,36.12,11.05,11.07,9.82,25.0,14.3,31.0,32.00,30.18,30.18,100,,64,5,Y,34,28.25,4.7
Nikola Mirotic,PF/C,NOP,@ MIN,21,118.50,5900,7.2,47.8,34.2,1.0,1.16,41.58,10.35,11.60,7.19,22.2,13.3,29.6,25.00,24.55,24.55,100,,66,4.2,,27,23.00,3.9
Bogdan Bogdanovic,SG/SF,SAC,vs CHA,19,119.25,5900,15.8,46.4,28.0,4.0,1.00,36.17,7.48,8.74,6.29,23.4,12.9,27.9,30.25,28.95,28.95,100,,69,4.9,,29,32.50,5.5
Jayson Tatum,SF/PF,BOS,@ ORL,4,110.25,5800,13.9,41.3,30.4,1.8,0.98,35.29,7.48,7.83,6.33,22.4,13.3,31.0,30.46,25.62,25.62,100,,74,4.4,Y,28,28.50,4.9
Marcus Morris,SF/PF,BOS,@ ORL,4,110.25,5700,10.9,41.9,27.5,1.4,1.01,36.34,10.63,8.85,7.74,21.2,10.9,27.2,26.22,24.20,24.20,100,,68,4.2,Y,31,30.00,5.3
Elfrid Payton,PG,NOP,@ MIN,6,118.50,5600,5.9,49.5,25.7,5.5,0.99,35.62,9.86,12.46,7.56,19.8,9.3,26.0,27.60,24.62,24.62,100,,52,4.4,Y,27,30.75,5.5
Al Horford,PF/C,BOS,@ ORL,28,110.25,5600,16.3,44.5,29.3,3.8,1.05,37.78,10.78,8.06,7.64,18.4,9.8,27.9,25.50,28.41,28.41,100,,72,5.1,Y,30,40.25,7.2
Josh Jackson,SF/PF,PHX,vs DEN,8,104.75,5600,12,45.2,20.2,2.3,0.91,32.71,10.68,9.47,9.2,24.1,9.0,22.2,31.00,26.23,26.23,100,,53,4.7,Y,31,31.00,5.5
Goran Dragic,PG,MIA,vs MEM,15,99.50,5500,0,22.4,28.1,4.9,0.97,34.65,12.43,11.22,0,24.7,13.4,29.1,0.00,0.00,0.00,100,,60,0,,,,
