Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,vs MEM,1,106.25,12400,33,86.1,61.2,8.8,1.64,59.06,13.42,15.18,14.46,39.0,22.8,37.3,38.79,55.78,55.78,100,,75,4.5,Y,34,77.75,6.3
Anthony Davis,PF/C,NOP,@ LAC,29,119.25,11600,44.5,86.8,61.5,4.4,1.67,59.90,10.40,12.07,10.52,29.4,20.2,36.9,36.40,62.64,62.64,100,,80,5.4,Y,39,82.00,7.1
Blake Griffin,PF/C,DET,@ UTA,18,100.50,9400,24.7,69.8,46.3,5.3,1.29,46.31,10.70,12.86,10.78,29.2,18.1,36.0,36.27,44.03,44.03,100,,72,4.7,Y,36,33.50,3.6
Donovan Mitchell,PG/SG,UTA,vs DET,11,107.50,9200,26.6,67.9,35.1,3.7,1.07,38.34,10.59,11.80,11.03,30.5,18.8,32.9,37.50,44.29,44.29,100,,66,4.8,Y,36,40.75,4.4
Kyrie Irving,PG,BOS,@ BKN,23,109.75,9000,0,25.6,42.8,6.4,1.33,48.01,10.45,12.79,0,28.3,17.7,32.1,0.00,0.00,0.00,100,,70,0,,,,
Damian Lillard,PG,POR,@ SAC,29,113.00,8800,28.5,65.7,43.9,6.1,1.25,44.85,10.38,10.61,10.41,29.5,19.0,35.2,36.11,44.45,44.45,100,,76,5.1,Y,37,47.25,5.4
Andre Drummond,C,DET,@ UTA,17,100.50,8700,18,61.5,44.2,1.2,1.32,47.62,10.45,12.42,9.58,23.8,14.0,33.4,33.00,36.63,36.63,100,,72,4.2,Y,35,40.25,4.6
Jusuf Nurkic,C,POR,@ SAC,19,113.00,8600,24.7,66.2,37.2,3.0,1.38,49.58,10.17,11.84,8.79,24.8,11.2,27.0,31.10,42.48,42.48,100,,68,4.9,Y,29,28.75,3.3
DeMar DeRozan,SG/SF,SAS,vs CHA,16,113.75,8500,20.9,65.2,41.6,6.4,1.18,42.54,10.72,12.67,10.42,28.7,18.1,35.2,35.00,39.90,39.90,100,,70,4.7,Y,39,26.75,3.1
Rudy Gobert,C,UTA,vs DET,28,107.50,8400,27.6,63,39.8,2.1,1.26,45.57,9.58,10.13,9.34,17.5,8.5,31.5,35.11,42.76,42.76,100,,75,5.1,Y,36,58.75,7
LaMarcus Aldridge,PF/C,SAS,vs CHA,13,113.75,8200,21.5,64.5,37.9,2.4,1.16,41.80,8.87,12.29,8.59,26.8,16.0,32.6,34.86,39.91,39.91,100,,68,4.9,Y,37,52.00,6.3
Jrue Holiday,PG/SG,NOP,@ LAC,22,119.25,8000,27.8,57.9,43.3,8.2,1.18,42.62,8.22,8.59,8.11,24.9,16.8,36.6,35.54,40.73,40.73,100,,80,5.1,Y,39,47.75,6
Kemba Walker,PG,CHA,@ SAS,17,106.75,7900,19.4,65.2,42.5,5.7,1.24,44.66,11.20,13.07,10.54,30.5,19.8,34.3,33.89,39.01,39.01,100,,69,4.9,Y,37,52.50,6.6
De'Aaron Fox,PG,SAC,vs POR,30,115.00,7800,25.1,68.4,37.4,7.2,1.19,42.76,12.73,12.37,11.9,25.2,13.6,31.5,33.64,43.66,43.66,100,,67,5.6,Y,32,36.50,4.7
Tobias Harris,SF/PF,LAC,vs NOP,14,120.25,7700,21.4,52.4,36.9,2.2,1.08,38.89,8.38,8.85,7.88,23.7,15.5,34.2,33.87,34.72,34.72,100,,76,4.5,Y,36,37.00,4.8
Mike Conley,PG,MEM,@ HOU,26,102.25,7600,21.1,59.6,37.5,6.2,1.11,39.87,10.19,11.02,9.47,27.3,16.2,33.9,33.46,37.58,37.58,100,,71,4.9,Y,33,33.25,4.4
Clint Capela,C,HOU,vs MEM,11,106.25,7500,0,20.7,40.6,1.5,1.19,42.72,8.72,10.34,0,19.4,11.9,34.2,0.00,0.00,0.00,100,,75,0,,,,
Julius Randle,PF/C,NOP,@ LAC,29,119.25,7400,23.8,65,38.0,2.9,1.29,46.49,11.98,11.76,10.65,26.7,13.5,29.4,32.00,41.47,41.47,100,,69,5.6,Y,33,42.50,5.7
Marc Gasol,C,MEM,@ HOU,3,102.25,7300,12.8,50.2,38.7,4.5,1.13,40.82,9.29,10.68,8.58,22.2,12.8,34.2,33.25,28.86,28.86,100,,72,4,Y,25,18.25,2.5
Danilo Gallinari,SF/PF,LAC,vs NOP,14,120.25,7200,23.5,50,33.6,2.5,1.06,38.16,7.72,7.58,7.13,22.8,13.0,31.7,33.25,34.85,34.85,100,,77,4.8,Y,33,44.00,6.1
Montrezl Harrell,PF/C,LAC,vs NOP,20,120.25,7100,17.6,56.9,31.3,1.7,1.24,44.67,12.11,11.22,9.24,22.5,9.8,25.3,27.47,34.42,34.42,100,,64,4.8,,34,44.50,6.3
Willie Cauley-Stein,C,SAC,vs POR,4,115.00,7000,12.1,47.2,32.4,2.7,1.13,40.71,8.67,10.01,7.28,20.0,11.2,28.7,30.21,27.13,27.13,100,,69,3.9,Y,29,29.00,4.1
Chris Paul,PG,HOU,vs MEM,10,106.25,6900,0,22.1,37.4,8.0,1.13,40.65,11.23,11.06,0,23.1,12.7,33.1,0.00,0.00,0.00,100,,70,0,,,,
C.J. McCollum,PG/SG,POR,@ SAC,29,113.00,6800,21.8,54,32.1,2.7,0.94,33.78,9.60,9.20,9.09,25.7,18.0,34.2,34.10,35.60,35.60,100,,71,5.2,Y,30,15.50,2.3
Louis Williams,PG/SG,LAC,vs NOP,14,120.25,6700,18.3,50.5,30.1,4.9,1.19,42.88,12.35,9.20,9.03,31.4,13.9,25.3,26.31,32.07,32.07,100,,69,4.8,,30,33.75,5
Buddy Hield,SG/SF,SAC,vs POR,10,115.00,6600,14.2,48.5,32.0,2.3,1.02,36.86,9.69,9.82,8.2,25.0,16.0,31.3,30.46,28.88,28.88,100,,69,4.4,Y,28,28.25,4.3
D'Angelo Russell,PG/SG,BKN,vs BOS,1,107.75,6500,14.1,58,35.2,6.3,1.20,43.30,12.17,12.56,10.61,29.4,16.8,29.3,31.38,32.89,32.89,100,,64,5.1,Y,37,55.75,8.6
Jayson Tatum,SF/PF,BOS,@ BKN,1,109.75,6300,14,41.1,30.3,1.7,0.98,35.32,7.40,7.74,6.57,22.6,13.3,30.9,31.96,25.63,25.63,100,,74,4.1,Y,36,54.25,8.6
Al Horford,PF/C,BOS,@ BKN,30,109.75,6200,20.2,48.7,29.6,3.8,1.06,38.13,10.75,8.16,8.35,18.3,9.8,28.0,27.96,32.41,32.41,100,,72,5.2,Y,20,16.00,2.6
Joe Ingles,SG/SF,UTA,vs DET,5,107.50,6100,13.2,42.9,27.3,4.7,0.88,31.71,8.72,8.46,8.21,17.9,9.9,31.0,33.89,25.93,25.93,100,,69,4.3,Y,29,29.00,4.8
Eric Gordon,SG/SF,HOU,vs MEM,1,106.25,6000,0,17.5,24.3,2.2,0.73,26.48,9.32,8.77,0,22.6,14.6,33.1,0.00,0.00,0.00,100,,64,0,,,,
Elfrid Payton,PG,NOP,@ LAC,22,119.25,5900,9.8,51.9,26.1,5.6,1.00,36.09,9.70,12.01,7.48,19.3,9.0,26.1,27.75,27.86,27.86,100,,54,4.7,Y,29,23.50,4
Marcus Morris,SF/PF,BOS,@ BKN,1,109.75,5800,14.1,44.7,27.6,1.4,1.01,36.29,10.49,8.74,9.03,21.1,11.0,27.3,31.00,27.19,27.19,100,,68,4.7,Y,24,14.50,2.5
Caris LeVert,PG/SG,BKN,vs BOS,3,107.75,5800,0,21.5,32.0,3.7,1.08,38.81,11.55,10.77,0,26.8,14.6,29.7,0.00,0.00,0.00,100,,66,0,,,,
Ricky Rubio,PG,UTA,vs DET,24,107.50,5700,0,21.2,28.9,6.2,0.99,35.60,14.56,10.60,0,23.9,11.3,29.3,0.00,0.00,0.00,100,,63,0,,,,
Nikola Mirotic,PF/C,NOP,@ LAC,29,119.25,5700,15.3,55.8,33.8,1.0,1.15,41.21,10.33,11.58,8.31,21.9,13.1,29.5,28.97,32.65,32.65,100,,66,5.7,,17,3.50,0.6
Bogdan Bogdanovic,SG/SF,SAC,vs POR,10,115.00,5600,15.2,45.4,28.1,3.9,1.01,36.31,7.40,8.63,6.33,23.6,13.0,27.9,30.79,28.11,28.11,100,,69,5,,31,27.50,4.9
Spencer Dinwiddie,PG/SG,BKN,vs BOS,1,107.75,5500,11.3,46.5,29.1,5.0,1.02,36.86,10.03,10.07,8.32,24.4,12.0,28.5,29.88,26.38,26.38,100,,65,4.8,,28,13.75,2.5
Derrick White,PG/SG,SAS,vs CHA,20,113.75,5400,12.4,49.5,19.9,3.5,0.83,29.86,10.00,10.62,8.38,16.6,6.9,24.0,30.18,28.28,28.28,100,,47,5.2,Y,34,36.50,6.8
Rudy Gay,SF/PF,SAS,vs CHA,24,113.75,5300,0,18.8,28.4,2.4,1.06,38.25,9.05,9.40,0,21.2,10.6,26.7,0.00,0.00,0.00,100,,67,0,,,,
Gordon Hayward,SF/PF,BOS,@ BKN,1,109.75,5300,5.9,39.7,24.8,3.6,0.94,33.67,11.69,9.66,8.92,19.2,9.3,26.5,27.46,20.35,20.35,100,,61,3.8,,25,11.25,2.1
Derrick Favors,PF/C,UTA,vs DET,15,107.50,5300,15.9,39.2,25.4,1.0,1.08,38.86,8.69,6.67,6.26,18.5,7.7,23.6,25.93,25.88,25.88,100,,74,4.9,Y,24,23.00,4.3
Jeremy Lamb,SG/SF,CHA,@ SAS,13,106.75,5200,10.9,41.1,27.8,1.9,0.96,34.43,8.80,8.62,7,21.4,12.4,29.1,28.65,23.87,23.87,100,,69,4.6,Y,31,34.25,6.6
Jarrett Allen,C,BKN,vs BOS,7,107.75,5200,10.2,39.1,28.0,1.4,1.06,38.08,9.12,8.24,6.58,17.3,7.5,26.4,25.96,22.59,22.59,100,,71,4.3,Y,33,47.00,9
