Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
LeBron James,SF/PF,LAL,@ POR,14,110.50,10800,54.7,54.7,,,,,,,0,,,,35.72,54.72,54.72,100,,0,5.1,Y,37,50.50,4.7
Joel Embiid,C,PHI,vs CHI,30,116.00,9700,51.8,51.8,44.0,2.0,1.19,42.81,0.00,0.00,0,32.2,21.0,37.0,33.28,51.78,51.78,100,,0,5.3,Y,33,60.00,6.2
Ben Simmons,PG/SF,PHI,vs CHI,30,116.00,9500,58,58,61.8,8.0,1.44,51.70,0.00,0.00,0,21.5,14.0,43.0,36.67,58.01,58.01,100,,0,6.1,Y,34,54.75,5.8
Damian Lillard,PG,POR,vs LAL,25,113.50,8600,49.4,49.4,,,,,,,0,,,,36.41,49.44,49.44,100,,0,5.7,Y,35,45.00,5.2
John Wall,PG,WAS,vs MIA,14,109.75,8200,41.8,41.8,,,,,,,0,,,,35.10,41.80,41.80,100,,0,5.1,Y,36,52.25,6.4
C.J. McCollum,PG/SG,POR,vs LAL,24,113.50,7100,35.1,35.1,,,,,,,0,,,,35.79,35.11,35.11,100,,0,4.9,Y,31,29.25,4.1
Hassan Whiteside,C,MIA,@ WAS,3,104.75,7000,44.2,44.2,41.5,0.0,1.22,43.94,0.00,0.00,0,18.9,15.0,34.0,31.10,44.19,44.19,100,,0,6.3,Y,29,22.50,3.2
Bradley Beal,SG,WAS,vs MIA,15,109.75,6800,36.2,36.2,,,,,,,0,,,,35.44,36.22,36.22,100,,0,5.3,Y,27,26.75,3.9
Kris Dunn,PG/SG,CHI,@ PHI,7,104.00,6600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Brandon Ingram,PG/SF,LAL,@ POR,14,110.50,6500,34.1,34.1,,,,,,,0,,,,33.62,34.12,34.12,100,,0,5.2,Y,28,28.00,4.3
Zach LaVine,PG/SG,CHI,@ PHI,7,104.00,6400,33.7,33.7,,,,,,,0,,,,33.69,33.66,33.66,100,,0,5.3,Y,33,45.25,7.1
