Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,vs POR,13,113.00,10700,33.5,81.8,54.6,8.3,1.51,54.32,10.88,13.80,11.18,36.7,20.4,36.2,37.00,54.21,54.21,100,,75,5.1,Y,32,39.25,3.7
Damian Lillard,PG,POR,@ HOU,19,107.00,9700,28.2,69.4,46.2,6.4,1.31,47.21,11.12,11.77,10.32,30.3,19.8,35.2,33.41,45.84,45.84,100,,75,4.7,Y,39,40.00,4.1
Kawhi Leonard,SF/PF,TOR,@ LAC,30,111.25,9400,0,18.9,46.4,3.0,1.34,48.17,7.01,9.44,0,29.4,18.9,34.7,0.00,0.00,0.00,100,,80,0,,,,
DeMar DeRozan,SG/SF,SAS,vs PHX,22,115.25,9200,26.4,69.4,43.1,6.1,1.21,43.52,9.61,12.29,9.6,29.9,19.3,35.7,35.96,44.81,44.81,100,,71,4.9,Y,26,20.50,2.2
Devin Booker,PG/SG,PHX,@ SAS,21,102.25,8200,0,21.2,39.9,6.7,1.13,40.88,8.57,10.59,0,31.7,19.3,35.2,0.00,0.00,0.00,100,,73,0,,,,
LaMarcus Aldridge,PF/C,SAS,vs PHX,24,115.25,8100,21,61.6,36.8,2.3,1.11,39.86,8.83,11.60,8.43,25.7,15.7,33.3,34.38,38.40,38.40,100,,68,4.7,Y,24,26.25,3.2
Chris Paul,PG,HOU,vs POR,28,113.00,7800,20.1,56.4,38.3,7.9,1.13,40.71,11.45,10.38,10.5,24.0,13.7,33.9,33.00,35.64,35.64,100,,73,4.6,Y,34,51.75,6.6
Clint Capela,C,HOU,vs POR,13,113.00,7700,22.4,58,40.0,1.6,1.18,42.36,8.70,10.19,8.64,19.3,11.9,34.0,35.75,37.64,37.64,100,,75,4.9,Y,27,27.25,3.5
Jusuf Nurkic,C,POR,@ HOU,1,107.00,7500,12,47.8,35.8,2.3,1.36,48.90,9.99,10.24,7.78,24.6,11.0,26.3,28.05,27.32,27.32,100,,71,3.6,Y,32,38.00,5.1
Tobias Harris,SF/PF,LAC,vs TOR,6,108.25,7400,21,48.2,38.0,2.3,1.08,38.86,7.35,7.77,7.13,23.4,16.2,35.2,34.90,32.63,32.63,100,,80,4.4,Y,23,14.75,2
Kyle Lowry,PG,TOR,@ LAC,13,111.25,7200,12.5,53.2,38.0,10.0,1.11,40.10,13.08,11.61,12.99,18.5,11.0,34.1,35.75,29.96,29.96,100,,69,4.2,Y,32,42.75,5.9
C.J. McCollum,PG/SG,POR,@ HOU,12,107.00,6800,19.5,50.8,32.3,2.4,0.94,33.93,8.41,8.96,8.36,25.5,17.9,34.3,35.80,32.90,32.90,100,,72,4.8,Y,39,32.25,4.7
Deandre Ayton,C,PHX,@ SAS,4,102.25,6700,11.9,43.3,35.1,2.5,1.13,40.86,9.61,8.99,7.47,20.9,11.8,31.0,28.00,25.34,25.34,100,,74,3.8,Y,31,37.25,5.6
Montrezl Harrell,PF/C,LAC,vs TOR,27,108.25,6600,13.2,52.9,31.3,1.5,1.22,43.78,11.82,11.35,8.25,21.6,9.3,25.7,25.12,30.19,30.19,100,,64,4.6,,22,18.25,2.8
Danilo Gallinari,SF/PF,LAC,vs TOR,6,108.25,6500,17.7,43.4,32.7,2.2,1.03,36.99,8.34,7.34,7.46,22.1,13.0,31.8,32.20,28.69,28.69,100,,78,4.4,Y,20,22.25,3.4
Rudy Gay,SF/PF,SAS,vs PHX,28,115.25,6400,14.4,52.1,28.8,2.1,1.05,37.99,9.80,10.78,7.42,20.8,10.8,27.3,27.25,30.55,30.55,100,,63,4.8,Y,24,27.00,4.2
Pascal Siakam,PF,TOR,@ LAC,29,111.25,6300,30.1,57.4,30.0,2.7,1.00,36.10,8.04,7.80,7.48,17.3,9.5,30.0,33.50,41.81,41.81,100,,74,6.6,Y,27,26.25,4.2
Serge Ibaka,PF/C,TOR,@ LAC,29,111.25,6200,26.4,56,30.9,1.4,1.13,40.56,11.67,8.46,9.83,24.2,12.3,27.4,30.31,39.07,39.07,100,,73,6.3,Y,24,45.25,7.3
T.J. Warren,SF/PF,PHX,@ SAS,24,102.25,6000,9.8,52,27.7,1.2,0.95,34.25,10.86,12.05,9.26,23.0,13.0,29.1,30.69,27.90,27.90,100,,56,4.7,Y,25,33.50,5.6
Josh Jackson,SF/PF,PHX,@ SAS,24,102.25,5500,12.4,44.7,18.5,2.3,0.92,32.88,11.07,9.24,7.65,25.8,8.4,20.2,24.87,26.21,26.21,100,,50,4.8,Y,35,18.00,3.3
Louis Williams,PG/SG,LAC,vs TOR,16,108.25,5300,0,15.6,27.9,4.5,1.11,39.98,10.80,7.79,0,30.9,13.9,25.1,0.00,0.00,0.00,100,,72,0,,,,
Trevor Ariza,SF/PF,PHX,@ SAS,24,102.25,5000,10.9,42.8,25.2,3.3,0.75,26.76,8.40,9.10,7.63,14.4,8.8,33.8,32.71,24.57,24.57,100,,64,4.9,,,,
Shai Gilgeous-Alexander,PG/SG,LAC,vs TOR,2,108.25,4900,10.1,41.8,22.3,3.0,0.81,29.24,8.58,9.08,7.71,17.5,8.5,27.5,32.33,23.67,23.67,100,,59,4.8,Y,22,14.00,2.9
Jonas Valanciunas,C,TOR,@ LAC,21,111.25,4800,10.3,44.5,25.7,1.0,1.34,48.30,14.38,9.76,8.64,25.5,8.7,19.2,21.62,24.97,24.97,100,,62,5.2,,18,26.75,5.6
Al-Farouq Aminu,SF/PF,POR,@ HOU,1,107.00,4700,5.5,34.7,23.8,0.7,0.80,28.84,7.80,8.36,5.86,12.4,7.1,29.8,27.05,18.02,18.02,100,,65,3.8,Y,37,33.25,7.1
Danny Green,SG/SF,TOR,@ LAC,3,111.25,4600,6.3,33.2,20.6,1.4,0.70,25.25,9.35,7.68,8.43,13.2,7.8,29.4,32.47,17.86,17.86,100,,63,3.9,Y,28,17.25,3.8
Eric Gordon,SG/SF,HOU,vs POR,13,113.00,4500,9.2,40.2,24.0,1.8,0.74,26.70,9.38,8.86,8.29,23.1,14.6,32.4,31.80,22.51,22.51,100,,63,5,Y,39,21.25,4.7
Fred VanVleet,PG/SG,TOR,@ LAC,13,111.25,4400,7.1,37.2,20.3,4.0,0.85,30.61,11.86,8.59,8.67,18.6,8.4,23.9,26.32,20.00,20.00,100,,58,4.5,Y,29,33.00,7.5
De'Anthony Melton,PG/SG,PHX,@ SAS,21,102.25,4300,8.6,49.9,15.7,2.7,0.95,34.25,14.86,11.80,11.11,15.6,6.6,16.5,26.92,26.33,26.33,100,,25,6.1,Y,33,37.75,8.8
Evan Turner,SG/SF,POR,@ HOU,12,107.00,4200,7.2,31.9,22.2,4.2,0.86,30.87,8.91,7.05,5.95,17.0,7.7,25.9,24.03,17.76,17.76,100,,68,4.2,,19,12.50,3
Richaun Holmes,PF/C,PHX,@ SAS,4,102.25,4100,4.2,38.8,16.3,0.5,1.13,40.67,20.33,9.88,10.85,16.6,4.3,14.4,19.21,19.06,19.06,100,,39,4.6,,17,19.50,4.8
