Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,vs CHI,26,119.00,11500,27.3,77.6,54.2,4.3,1.44,51.91,15.57,14.39,15.47,25.9,17.4,37.6,35.76,48.85,48.85,100,,73,4.2,Y,37,71.75,6.2
Joel Embiid,C,PHI,@ IND,4,107.00,11400,27.1,70.1,54.8,3.5,1.59,57.45,12.04,12.28,10.93,31.8,19.5,34.4,32.68,45.49,45.49,100,,78,4,Y,36,43.00,3.8
Russell Westbrook,PG,OKC,@ CLE,22,111.50,11200,0,15.1,51.3,8.9,1.64,59.01,7.36,7.57,0,34.4,19.6,31.3,0.00,0.00,0.00,100,,85,0,,,,
LeBron James,SF/PF,LAL,vs MIN,14,122.00,11000,26.9,64.7,53.0,7.7,1.51,54.51,10.03,10.81,9.95,29.6,19.1,35.0,35.72,43.11,43.11,100,,80,3.9,Y,39,56.75,5.2
Blake Griffin,PF/C,DET,@ ORL,5,107.00,9900,16.4,74.8,52.3,4.8,1.42,51.07,13.42,16.67,13.29,29.2,19.8,36.9,35.64,41.41,41.41,100,,68,4.2,Y,35,31.75,3.2
Ben Simmons,PG/SF,PHI,@ IND,24,107.00,9600,17.9,68.2,41.2,7.5,1.34,48.34,11.06,14.38,9.94,21.7,10.6,30.7,32.37,39.46,39.46,100,,65,4.1,Y,34,45.50,4.7
Kawhi Leonard,SG/SF,TOR,@ SAC,21,120.25,9400,31.9,53.7,46.5,3.4,1.37,49.20,5.25,6.22,5.09,29.3,19.0,34.0,34.90,41.22,41.22,100,,87,4.4,Y,31,41.75,4.4
DeMar DeRozan,SG/SF,SAS,@ MIA,15,107.00,9200,23.3,68.5,46.6,6.7,1.27,45.57,9.28,12.92,9.63,29.3,20.7,36.8,37.37,42.68,42.68,100,,72,4.6,Y,37,54.00,5.9
Paul George,SF/PF,OKC,@ CLE,25,111.50,9100,30.9,54.7,44.5,4.3,1.28,46.06,8.18,6.78,8.27,28.1,19.1,34.8,36.38,41.11,41.11,100,,85,4.5,Y,39,32.75,3.6
Andre Drummond,C,DET,@ ORL,26,107.00,9000,20.7,68.2,44.8,1.3,1.38,49.72,7.13,13.56,6.46,25.7,15.7,32.4,32.61,41.06,41.06,100,,70,4.6,Y,35,58.75,6.5
Kyle Lowry,PG,TOR,@ SAC,25,120.25,8900,29,52.5,46.1,11.5,1.36,48.93,8.14,6.72,7.65,20.9,12.5,33.9,33.83,39.04,39.04,100,,85,4.4,Y,35,35.50,4
Nikola Jokic,C,DEN,@ MEM,3,103.25,8900,14.4,69.1,45.8,7.7,1.56,56.21,16.15,15.63,13.19,22.4,11.1,29.3,29.40,37.84,37.84,100,,66,4.3,Y,26,21.75,2.4
Karl-Anthony Towns,C,MIN,@ LAL,20,117.00,8800,22.6,68,41.7,2.3,1.30,46.60,11.21,12.98,10.38,23.7,13.7,32.2,33.33,42.06,42.06,100,,69,4.8,Y,39,31.25,3.6
