Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Joel Embiid,C,PHI,vs CHA,17,115.75,11200,22.1,64.8,53.9,3.4,1.56,56.20,12.19,12.20,11.07,31.6,19.3,34.5,32.69,40.44,40.44,100,,77,3.6,Y,39,79.00,7.1
Blake Griffin,PF/C,DET,@ ATL,29,116.25,10000,21.5,80.9,50.3,4.6,1.37,49.32,13.79,16.98,14.07,28.9,19.5,36.7,36.72,46.96,46.96,100,,66,4.7,Y,26,34.75,3.5
Ben Simmons,PG/SF,PHI,vs CHA,5,115.75,9800,20.3,68.5,41.6,7.5,1.34,48.33,10.54,13.76,9.48,21.5,10.7,31.0,32.37,40.98,40.98,100,,67,4.2,Y,41,62.75,6.4
Andre Drummond,C,DET,@ ATL,14,116.25,9600,16.6,63.9,46.2,1.4,1.41,50.86,7.61,13.53,6.89,25.3,15.7,32.7,32.61,36.88,36.88,100,,71,3.8,Y,33,48.25,5
Kemba Walker,PG,CHA,@ PHI,10,109.75,9400,20.6,52.7,45.7,5.9,1.36,49.02,9.21,9.17,8.54,31.4,20.5,33.5,33.37,34.37,34.37,100,,80,3.7,Y,40,55.75,5.9
Nikola Jokic,C,DEN,vs BKN,11,111.25,9200,17.2,74.7,43.6,7.4,1.50,54.08,17.05,16.42,14.26,21.7,10.2,29.0,30.10,41.84,41.84,100,,62,4.5,Y,33,72.75,7.9
John Wall,PG,WAS,@ ORL,27,111.75,9100,28.9,61.7,42.6,7.6,1.22,43.84,7.37,9.36,7.25,28.4,16.7,35.0,35.40,42.98,42.98,100,,78,4.7,Y,42,51.75,5.7
Victor Oladipo,PG/SG,IND,@ MIA,16,104.50,9000,26.6,60.8,44.1,4.3,1.30,46.74,7.91,9.78,7.4,31.0,19.5,34.0,33.67,41.28,41.28,100,,78,4.6,Y,37,52.75,5.9
Karl-Anthony Towns,C,MIN,@ SAC,22,117.75,8900,23.7,68.3,40.8,2.2,1.24,44.84,11.77,12.75,12.01,23.9,13.9,32.8,36.73,42.79,42.79,100,,69,4.8,Y,40,66.75,7.5
Jimmy Butler,SG/SF,MIN,@ SAC,25,117.75,8600,17,58.3,41.6,3.9,1.17,42.13,10.26,11.80,10.55,23.4,16.1,35.6,37.00,34.71,34.71,100,,72,4,Y,41,37.50,4.4
Hassan Whiteside,C,MIA,vs IND,5,102.50,8200,13.1,69.7,41.5,0.3,1.47,52.69,16.85,16.18,13.65,21.8,10.7,28.3,29.16,37.32,37.32,100,,61,4.6,Y,33,45.00,5.5
Nikola Vucevic,C,ORL,vs WAS,26,108.75,8100,20.8,62.9,41.2,3.7,1.40,50.23,10.62,12.04,9.22,25.1,13.8,29.5,31.24,38.86,38.86,100,,71,4.8,Y,31,50.00,6.2
Bradley Beal,SG,WAS,@ ORL,9,111.75,7800,21.4,49,38.3,3.7,1.13,40.55,10.25,7.89,10.09,27.7,17.6,34.0,35.44,33.24,33.24,100,,79,4.3,Y,42,47.50,6.1
Rudy Gobert,C,UTA,vs BOS,1,105.00,7700,20.4,50,42.0,1.3,1.25,44.90,10.44,8.44,9.67,17.3,8.7,33.6,33.36,33.09,33.09,100,,80,4.3,Y,36,44.25,5.7
Kyrie Irving,PG,BOS,@ UTA,8,100.00,7600,0,27.3,39.3,5.4,1.21,43.47,10.68,13.66,0,25.9,16.4,32.5,0.00,0.00,0.00,100,,65,0,,,,
Aaron Gordon,SF/PF,ORL,vs WAS,6,108.75,7500,12.8,57.5,33.6,2.4,1.05,37.68,13.29,12.75,12.81,21.9,13.3,32.1,34.70,31.96,31.96,100,,62,4.3,Y,42,36.25,4.8
Josh Richardson,SG/SF,MIA,vs IND,15,102.50,7400,14.2,51.4,35.7,3.1,1.01,36.33,8.45,10.62,8.68,23.8,17.7,35.4,37.00,30.16,30.16,100,,70,4.1,Y,29,29.00,3.9
Trae Young,PG,ATL,vs DET,28,111.25,7300,15.3,55,35.8,8.1,1.16,41.76,10.48,11.34,9.2,28.8,15.9,30.8,31.62,32.28,32.28,100,,68,4.4,Y,23,25.50,3.5
Jamal Murray,PG/SG,DEN,vs BKN,21,111.25,7200,7.1,55.7,32.4,3.7,0.98,35.33,13.98,13.89,13.58,24.2,15.7,33.0,34.96,27.93,27.93,100,,57,3.9,Y,40,27.00,3.8
