Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ DEN,1,110.25,12900,32.3,87.4,63.2,8.1,1.69,60.71,13.70,15.75,13.93,40.1,24.2,37.5,36.60,55.92,55.92,100,,75,4.3,Y,37,58.00,4.5
Russell Westbrook,PG,OKC,@ MIA,12,111.75,11000,35.6,74.6,57.5,10.8,1.62,58.21,9.55,11.16,9.62,30.8,19.9,35.5,36.26,52.32,52.32,100,,81,4.8,Y,32,56.50,5.1
Nikola Jokic,C,DEN,vs HOU,16,113.25,10800,31.4,81.9,49.4,7.7,1.57,56.53,13.91,14.42,13.45,27.3,15.1,31.4,34.80,53.04,53.04,100,,71,4.9,Y,31,63.75,5.9
Paul George,SF/PF,OKC,@ MIA,10,111.75,9900,30.2,67.6,50.0,4.0,1.39,49.91,9.89,10.68,10.44,29.1,20.4,36.1,38.00,46.21,46.21,100,,79,4.7,Y,35,67.25,6.8
Kyrie Irving,PG,BOS,@ NYK,13,113.75,9600,24.6,71.7,44.9,7.0,1.37,49.38,10.86,13.48,10.45,28.6,18.0,32.7,34.65,44.77,44.77,100,,70,4.7,Y,36,49.00,5.1
Donovan Mitchell,PG/SG,UTA,vs ATL,22,119.00,8800,26,68.3,36.8,3.9,1.11,40.04,10.70,12.06,9.95,31.4,19.3,33.1,33.48,44.13,44.13,100,,67,5,Y,33,26.75,3
Rudy Gobert,C,UTA,vs ATL,2,119.00,8500,19.1,56.3,41.0,2.2,1.29,46.61,10.22,10.62,9.61,17.6,8.7,31.7,33.85,35.03,35.03,100,,74,4.1,Y,28,46.75,5.5
Kemba Walker,PG,CHA,vs MEM,9,105.50,8100,18.8,62.4,41.9,5.5,1.23,44.02,10.69,12.44,10.39,30.3,19.7,34.2,35.00,37.49,37.49,100,,70,4.6,Y,37,31.75,3.9
Mike Conley,PG,MEM,@ CHA,17,98.50,7900,0,21.8,37.6,6.3,1.12,40.09,9.64,10.89,0,26.9,15.9,33.7,0.00,0.00,0.00,100,,71,0,,,,
Marc Gasol,C,MEM,@ CHA,12,98.50,7800,18.6,58.2,38.5,4.7,1.13,40.78,9.48,11.30,9.72,22.5,12.8,34.0,36.91,35.58,35.58,100,,71,4.6,Y,26,22.50,2.9
Clint Capela,C,HOU,@ DEN,9,110.25,7500,0,20.7,40.6,1.5,1.19,42.72,8.72,10.34,0,19.4,11.9,34.2,0.00,0.00,0.00,100,,75,0,,,,
John Collins,PF/C,ATL,@ UTA,23,107.00,7400,19.7,53.2,36.6,2.2,1.23,44.16,9.28,9.58,7.67,23.5,13.2,29.8,29.76,34.05,34.05,100,,74,4.6,Y,27,28.00,3.8
Al Horford,PF/C,BOS,@ NYK,13,113.75,7000,17.6,50,30.8,3.6,1.09,39.38,11.16,9.23,9.42,18.5,9.9,28.2,30.40,31.49,31.49,100,,70,4.5,Y,27,32.75,4.7
Trae Young,PG,ATL,@ UTA,5,107.00,7000,15.7,52.8,32.8,7.3,1.10,39.61,9.77,10.61,8.35,27.2,14.0,29.8,30.76,31.62,31.62,100,,68,4.5,Y,37,48.75,7
Kenneth Faried,PF/C,HOU,@ DEN,7,110.25,6900,7.8,61.3,18.0,0.5,1.13,40.55,19.15,15.28,18.75,18.2,5.7,15.9,35.25,30.74,30.74,100,,15,4.5,Y,31,31.50,4.6
Chris Paul,PG,HOU,@ DEN,1,110.25,6800,11.3,48.9,37.0,8.0,1.13,40.93,10.90,10.74,8.81,22.9,12.4,32.6,29.10,27.41,27.41,100,,71,4,Y,29,33.75,5
Hassan Whiteside,C,MIA,vs OKC,28,107.75,6700,14.5,59.5,35.0,0.9,1.37,49.47,12.53,12.86,8.87,22.2,10.0,25.5,25.48,33.76,33.76,100,,63,5,Y,20,36.50,5.4
Jamal Murray,PG/SG,DEN,vs HOU,12,113.25,6700,0,24.6,33.4,4.8,1.00,35.87,11.00,12.29,0,25.2,16.1,33.5,0.00,0.00,0.00,100,,63,0,,,,
Will Barton,SG/SF,DEN,vs HOU,21,113.25,6600,15.8,53,24.6,2.8,1.00,35.87,12.31,10.62,11.59,22.8,10.4,24.7,33.90,31.73,31.73,100,,57,4.8,Y,24,22.50,3.4
Steven Adams,C,OKC,@ MIA,4,111.75,6400,15.5,42.2,34.8,1.8,1.02,36.77,7.44,7.61,7.23,16.8,10.6,34.1,35.00,26.95,26.95,100,,78,4.2,Y,27,29.25,4.6
Josh Richardson,SG/SF,MIA,vs OKC,17,107.75,6200,14.6,44.7,31.4,3.8,0.91,32.61,7.84,8.60,7.58,22.1,14.8,34.6,34.79,27.48,27.48,100,,73,4.4,Y,34,32.00,5.2
Ricky Rubio,PG,UTA,vs ATL,22,119.00,6100,16.4,53,28.6,6.1,1.00,36.03,14.07,10.44,11.62,24.3,11.3,28.6,29.74,32.09,32.09,100,,63,5.3,Y,35,44.50,7.3
Noah Vonleh,PF/C,NYK,vs BOS,25,100.75,6000,11,48.4,25.9,2.0,0.98,35.12,10.63,10.68,7.95,14.7,6.6,26.5,26.92,27.03,27.03,100,,59,4.5,Y,31,30.25,5
Tim Hardaway Jr.,SG/SF,NYK,vs BOS,5,100.75,5800,0,21.5,30.0,2.7,0.92,33.17,10.77,10.76,0,25.6,15.8,32.6,0.00,0.00,0.00,100,,64,0,,,,
Jerami Grant,PF,OKC,@ MIA,10,111.75,5800,16.5,42.4,25.4,1.0,0.79,28.41,6.72,7.41,6.59,14.6,9.5,32.2,35.28,27.62,27.62,100,,71,4.8,Y,29,20.25,3.5
Justise Winslow,PG/SF,MIA,vs OKC,22,107.75,5800,16.5,53.6,27.8,4.1,0.95,34.14,9.75,10.60,8.72,20.8,11.1,29.3,32.18,32.41,32.41,100,,62,5.6,Y,31,21.00,3.6
Jayson Tatum,SF/PF,BOS,@ NYK,20,113.75,5800,17.5,46.4,30.5,1.8,0.98,35.43,7.82,8.25,6.94,22.5,13.4,31.0,31.93,29.92,29.92,100,,73,5.2,Y,26,26.25,4.5
DeAndre Jordan,C,NYK,vs BOS,15,100.75,5700,0,21.2,34.4,2.0,1.11,39.82,10.11,10.59,0,14.3,6.5,31.1,0.00,0.00,0.00,100,,69,0,,,,
Kevin Knox,SF/PF,NYK,vs BOS,25,100.75,5700,3.5,43.6,20.8,0.9,0.76,27.39,9.05,11.43,7.82,22.1,11.7,27.4,31.12,20.69,20.69,100,,45,3.6,Y,40,32.75,5.7
Jeremy Lamb,SG/SF,CHA,vs MEM,2,105.50,5600,11.1,40.5,27.7,2.0,0.96,34.55,9.08,8.42,7.34,21.7,12.3,28.9,29.10,23.69,23.69,100,,70,4.2,Y,14,13.75,2.5
Goran Dragic,PG,MIA,vs OKC,16,107.75,5500,0,22.4,28.1,4.9,0.97,34.65,12.43,11.22,0,24.7,13.4,29.1,0.00,0.00,0.00,100,,60,0,,,,
Terry Rozier,PG/SG,BOS,@ NYK,13,113.75,5500,1.8,38.8,21.3,3.1,0.93,33.41,12.30,10.58,6.09,18.4,8.4,22.9,17.82,17.64,17.64,100,,50,3.2,,25,23.75,4.3
