Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
LeBron James,SF/PF,LAL,@ MIA,26,113.00,11000,32.9,76.9,52.6,7.2,1.53,55.06,10.97,12.57,10.57,30.3,19.2,34.4,34.70,51.77,51.77,100,,76,4.7,Y,38,73.50,6.7
Kevin Durant,SF/PF,GSW,@ SAS,25,104.75,10700,36.4,76.8,48.3,6.1,1.39,50.05,9.61,11.56,9.52,30.2,18.6,34.7,35.65,53.69,53.69,100,,76,5,Y,37,54.00,5
Stephen Curry,PG/SG,GSW,@ SAS,5,104.75,9500,0,23.4,48.6,6.1,1.46,52.65,11.98,11.68,0,31.2,19.8,33.3,0.00,0.00,0.00,100,,76,0,,,,
Damian Lillard,PG,POR,@ WAS,29,111.00,9300,34.4,76.8,43.8,6.1,1.28,45.91,11.56,12.11,11.57,29.1,18.8,34.3,36.04,52.55,52.55,100,,72,5.7,Y,38,58.00,6.2
John Wall,PG,WAS,vs POR,19,110.00,9100,26.7,59.2,42.7,8.2,1.22,43.92,8.32,9.29,7.98,27.8,16.8,35.0,34.54,40.62,40.62,100,,78,4.5,Y,31,39.25,4.3
Nikola Vucevic,C,ORL,vs NYK,12,110.50,8700,21.7,60.5,43.4,3.3,1.43,51.69,10.40,11.09,9.07,26.6,15.3,30.3,31.39,38.36,38.36,100,,74,4.4,Y,32,59.00,6.8
DeMar DeRozan,SG/SF,SAS,vs GSW,19,107.75,8600,29.1,72.2,45.1,6.3,1.22,43.94,9.43,12.32,9.46,28.6,19.6,36.9,36.10,47.54,47.54,100,,73,5.5,Y,40,40.00,4.7
Hassan Whiteside,C,MIA,vs LAL,25,112.00,8100,27.5,75,40.7,0.5,1.44,51.88,13.74,13.58,11.05,21.7,10.5,28.2,28.95,47.83,47.83,100,,67,5.9,Y,27,24.75,3.1
LaMarcus Aldridge,PF/C,SAS,vs GSW,27,107.75,8000,24.7,64.7,37.6,2.4,1.07,38.40,8.81,11.44,8.59,25.1,16.5,35.3,35.10,41.84,41.84,100,,70,5.2,Y,40,55.50,6.9
Bradley Beal,SG,WAS,vs POR,8,110.00,7700,23,50.1,37.8,3.5,1.11,39.79,9.01,7.75,8.93,27.3,17.5,34.2,35.68,34.61,34.61,100,,79,4.5,Y,26,26.00,3.4
Aaron Gordon,SF/PF,ORL,vs NYK,14,110.50,7600,22.9,62.8,34.5,2.8,1.06,38.04,11.93,11.40,11.25,21.6,13.3,32.6,33.95,39.96,39.96,100,,67,5.3,Y,29,37.25,4.9
Draymond Green,PF/C,GSW,@ SAS,17,104.75,7400,0,23.1,31.1,7.2,1.02,36.77,11.15,11.55,0,13.9,6.2,30.5,0.00,0.00,0.00,100,,63,0,,,,
Tim Hardaway Jr.,SG/SF,NYK,@ ORL,14,106.50,7300,20.1,56.4,35.0,2.8,1.09,39.17,9.27,10.37,8.74,29.4,18.2,32.2,33.94,35.67,35.67,100,,70,4.9,Y,36,45.50,6.2
Klay Thompson,SG,GSW,@ SAS,20,104.75,7200,16,57.4,32.1,1.8,0.95,34.11,15.77,11.84,15.16,27.7,18.8,33.9,34.60,33.74,33.74,100,,63,4.7,Y,38,30.00,4.2
Jusuf Nurkic,C,POR,@ WAS,26,111.00,6800,21,58.8,35.1,1.7,1.38,49.46,11.11,10.80,8.08,25.7,11.2,25.5,26.17,37.16,37.16,100,,69,5.5,Y,31,45.50,6.7
Josh Richardson,SG/SF,MIA,vs LAL,30,112.00,6700,24.3,58,34.3,3.3,0.97,34.82,7.83,9.62,7.76,23.6,16.3,35.5,35.68,38.71,38.71,100,,72,5.8,Y,25,33.00,4.9
Dwight Howard,C,WAS,vs POR,18,110.00,6600,16.8,51.4,29.9,0.5,1.08,38.76,12.80,9.89,10.77,19.9,8.4,27.8,30.30,31.60,31.60,100,,67,4.8,Y,7,4.25,0.6
C.J. McCollum,PG/SG,POR,@ WAS,10,111.00,6400,14.9,52.1,31.2,2.5,0.95,34.37,10.06,10.63,9.69,25.9,17.3,32.7,34.68,30.80,30.80,100,,66,4.8,Y,39,35.25,5.5
Enes Kanter,C,NYK,@ ORL,27,106.50,6300,15.3,57.8,33.6,1.9,1.31,47.35,9.00,12.14,5.99,24.7,11.3,25.6,23.96,33.47,33.47,100,,64,5.3,,38,50.75,8.1
Goran Dragic,PG,MIA,vs LAL,8,112.00,6100,0,22.1,28.9,4.7,0.94,33.85,11.13,11.04,0,24.1,13.8,30.8,0.00,0.00,0.00,100,,62,0,,,,
DeMarcus Cousins,PF/C,GSW,@ SAS,7,104.75,6000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
JaVale McGee,C,LAL,@ MIA,4,113.00,5800,11.2,41.7,30.6,0.9,1.22,43.78,9.59,8.69,6.61,20.1,9.7,25.1,24.80,24.28,24.28,100,,72,4.2,Y,24,16.75,2.9
Brandon Ingram,SG/SF,LAL,@ MIA,26,113.00,5700,18.2,47.3,26.5,2.5,0.86,30.89,10.70,8.33,10.63,22.6,13.2,30.9,35.75,30.67,30.67,100,,69,5.4,Y,36,24.75,4.3
Lonzo Ball,PG,LAL,@ MIA,22,113.00,5600,19.6,55.2,24.1,4.7,0.92,33.05,11.78,10.19,11.36,15.5,7.7,26.2,34.72,34.86,34.86,100,,58,6.2,Y,22,19.50,3.5
Rudy Gay,SF/PF,SAS,vs GSW,21,107.75,5500,14.3,46,29.3,1.8,1.09,39.07,7.19,9.06,5.62,22.3,11.6,27.0,28.13,27.85,27.85,100,,69,5.1,Y,30,33.25,6
Evan Fournier,SG/SF,ORL,vs NYK,12,110.50,5400,12.6,48.3,28.6,4.1,0.97,34.82,10.66,10.20,9.67,26.0,14.9,29.6,32.67,27.87,27.87,100,,64,5.2,Y,30,36.50,6.8
Kyle Kuzma,SF/PF,LAL,@ MIA,26,113.00,5300,14.4,44.8,27.7,1.4,0.89,32.15,5.66,8.68,4.73,22.0,14.6,31.0,30.10,27.39,27.39,100,,69,5.2,Y,21,19.75,3.7
Terrence Ross,SG/SF,ORL,vs NYK,12,110.50,5200,12.1,37.2,23.8,1.9,0.95,34.25,8.60,7.17,6.59,23.6,11.4,25.0,27.57,22.86,22.86,100,,70,4.4,,23,19.00,3.7
Quinn Cook,PG,GSW,@ SAS,5,104.75,5200,3.4,45.5,16.4,2.0,0.95,34.18,16.77,12.03,11.2,20.7,7.4,17.3,24.04,21.44,21.44,100,,27,4.1,,29,31.00,6
Justise Winslow,PG/SF,MIA,vs LAL,14,112.00,5100,10.6,40,24.4,4.3,0.86,30.82,8.90,8.41,7.12,18.7,9.8,28.5,28.79,23.20,23.20,100,,66,4.5,Y,25,16.50,3.2
Rajon Rondo,PG,LAL,@ MIA,22,113.00,5000,0,21.9,25.9,6.5,1.02,36.84,10.86,10.94,0,16.9,8.0,25.3,0.00,0.00,0.00,100,,58,0,,,,
Otto Porter,SF/PF,WAS,vs POR,16,110.00,4900,8.3,41.4,23.1,1.8,0.82,29.60,6.24,9.45,5.08,15.6,9.1,28.1,29.32,22.52,22.52,100,,59,4.6,Y,28,22.50,4.6
Al-Farouq Aminu,SF/PF,POR,@ WAS,30,111.00,4800,16.5,44.9,23.7,0.4,0.81,29.18,7.46,8.12,6.29,12.1,7.1,29.2,30.37,28.67,28.67,100,,66,6,Y,36,23.00,4.8
Dwyane Wade,PG/SG,MIA,vs LAL,30,112.00,4800,0,10.7,24.9,2.9,0.97,34.99,8.69,5.34,0,25.3,12.1,25.7,0.00,0.00,0.00,100,,79,0,,,,
Rodney McGruder,SG/SF,MIA,vs LAL,30,112.00,4700,15.7,45.7,26.7,3.3,0.81,29.22,8.57,8.59,7.62,15.6,10.1,32.9,32.00,28.54,28.54,100,,68,6.1,Y,38,28.25,6
Derrick White,PG,SAS,vs GSW,6,107.75,4600,0.8,40.5,17.8,4.0,0.75,27.08,11.84,11.36,8.58,19.4,7.8,23.6,26.10,17.80,17.80,100,,36,3.9,,18,6.75,1.5
Kevin Knox,SF,NYK,@ ORL,5,106.50,4600,2.5,36.5,14.9,0.6,0.79,28.48,10.68,9.71,8.47,24.8,9.6,18.9,28.55,17.10,17.10,100,,35,3.7,Y,23,6.00,1.3
James Johnson,SF/PF,MIA,vs LAL,30,112.00,4500,11.2,11.2,,,,,,,0,,,,15.72,11.22,11.22,100,,0,2.5,,15,12.00,2.7
