Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,vs ATL,23,121.50,11700,33.3,80,56.4,6.1,1.68,60.40,11.72,13.34,10.69,31.3,16.9,33.6,32.83,53.28,53.28,100,,76,4.6,Y,19,48.50,4.1
Russell Westbrook,PG,OKC,@ POR,30,111.25,11300,42.2,80.3,56.0,10.1,1.61,58.20,10.32,10.89,10.25,30.6,19.3,34.7,35.75,58.52,58.52,100,,81,5.2,Y,37,53.25,4.7
LeBron James,SF/PF,LAL,vs NYK,15,114.00,10700,0,26,52.7,7.1,1.52,54.88,11.68,12.98,0,31.5,19.3,34.6,0.00,0.00,0.00,100,,75,0,,,,
Karl-Anthony Towns,C,MIN,vs ORL,24,109.00,9900,31.7,85.1,47.5,3.1,1.40,50.45,13.60,15.23,13.84,26.7,16.1,33.9,36.64,54.59,54.59,100,,68,5.5,Y,32,56.75,5.7
Paul George,SF/PF,OKC,@ POR,11,111.25,9700,31.3,71.3,49.5,4.1,1.40,50.50,10.50,11.43,10.33,29.4,20.4,35.3,35.43,48.47,48.47,100,,77,5,Y,37,53.00,5.5
Nikola Vucevic,C,ORL,@ MIN,19,105.00,9300,28.3,72.8,45.7,3.6,1.48,53.12,12.24,12.73,11.54,27.5,15.9,30.9,33.94,47.38,47.38,100,,72,5.1,Y,27,39.25,4.2
Bradley Beal,SG,WAS,@ MIA,9,103.00,9200,24.7,63.7,41.1,4.7,1.12,40.41,8.27,11.13,8.64,27.3,18.8,36.6,37.60,41.40,41.40,100,,73,4.5,Y,40,54.25,5.9
Devin Booker,PG/SG,PHX,vs LAC,6,115.25,9000,22.7,61.9,43.2,7.2,1.20,43.39,8.95,11.18,8.79,31.7,20.0,35.9,35.36,39.50,39.50,100,,74,4.4,Y,37,31.25,3.5
Victor Oladipo,PG/SG,IND,@ CHI,4,103.25,8800,15.9,60.1,40.1,5.5,1.22,44.03,8.89,12.63,8.15,27.9,16.7,32.8,33.00,34.88,34.88,100,,69,4,Y,37,59.75,6.8
Kyrie Irving,PG,BOS,vs DAL,11,108.25,8700,0,25.5,43.8,6.6,1.35,48.71,10.39,12.73,0,28.5,18.0,32.4,0.00,0.00,0.00,100,,71,0,,,,
