Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,@ DEN,7,110.00,11200,33.8,81.7,55.5,5.5,1.73,62.29,10.89,13.69,10.56,34.0,18.5,32.1,34.90,54.30,54.30,100,,75,4.8,Y,36,49.75,4.4
LeBron James,SF/PF,LAL,vs ATL,15,124.25,10700,31.6,69.1,52.1,7.3,1.49,53.61,9.54,10.71,9.04,29.4,19.2,35.0,34.10,47.71,47.71,100,,79,4.5,Y,34,44.25,4.1
Nikola Jokic,C,DEN,vs MIL,7,113.00,9600,19.1,80.9,46.0,7.0,1.57,56.45,17.85,17.67,16.37,23.4,11.2,29.3,33.02,45.60,45.60,100,,62,4.8,Y,29,41.00,4.3
James Harden,PG/SG,HOU,vs IND,17,105.00,9400,35.3,60,49.9,7.1,1.37,49.59,5.97,7.05,6.23,34.3,19.6,36.3,37.58,45.85,45.85,100,,86,4.9,Y,38,65.75,7
Victor Oladipo,PG/SG,IND,@ HOU,25,103.00,9400,36.2,70.1,44.8,4.8,1.31,47.12,7.71,9.68,7.75,30.9,19.7,34.2,36.18,50.69,50.69,100,,78,5.4,Y,40,50.50,5.4
Nikola Vucevic,C,ORL,@ NYK,17,103.75,8400,21.9,63.1,42.0,3.7,1.41,50.92,10.39,11.78,8.98,25.1,14.0,29.7,31.10,39.56,39.56,100,,72,4.7,Y,26,45.00,5.4
Damian Lillard,PG,POR,vs BOS,1,107.75,8300,17.7,58.9,43.5,5.3,1.29,46.33,11.16,11.79,10.57,29.0,18.8,33.8,34.11,35.34,35.34,100,,73,4.3,Y,35,43.75,5.3
Aaron Gordon,SF/PF,ORL,@ NYK,30,103.75,7700,0,24.5,33.8,2.5,1.03,36.98,12.84,12.23,0,21.5,13.3,32.9,0.00,0.00,0.00,100,,64,0,,,,
Kyrie Irving,PG,BOS,@ POR,19,105.75,7600,18.4,66.2,39.3,5.4,1.21,43.47,10.68,13.66,9.32,25.9,16.4,32.5,31.40,38.84,38.84,100,,65,5.1,Y,32,42.50,5.6
Tim Hardaway Jr.,SG/SF,NYK,vs ORL,9,106.75,7300,20.3,53.3,36.1,3.2,1.10,39.59,9.19,9.43,8.68,29.7,18.8,32.8,34.02,34.43,34.43,100,,74,4.7,Y,26,17.00,2.3
Chris Paul,PG,HOU,vs IND,2,105.00,7100,19.3,61.9,40.6,8.2,1.15,41.22,13.86,12.17,14.05,24.2,15.0,35.4,36.50,37.60,37.60,100,,70,5.3,Y,35,47.25,6.7
Khris Middleton,SG/SF,MIL,@ DEN,19,110.00,7000,27,50.2,35.5,4.3,1.17,42.08,4.73,6.62,4.47,24.1,14.1,30.3,34.00,36.92,36.92,100,,81,5.3,Y,34,30.25,4.3
Trae Young,PG,ATL,@ LAL,18,113.25,7000,20.2,59.5,34.9,7.8,1.16,41.64,10.05,11.22,8.46,29.3,15.3,30.2,30.32,37.05,37.05,100,,68,5.3,Y,35,46.00,6.6
Jamal Murray,PG/SG,DEN,vs MIL,21,113.00,6900,14.5,61.3,31.9,3.8,0.95,34.24,13.74,13.38,13.63,23.8,15.6,33.6,35.71,34.57,34.57,100,,58,5,Y,34,25.75,3.7
Domantas Sabonis,PF/C,IND,@ HOU,13,103.00,6800,20.4,50.7,31.5,2.5,1.31,47.06,14.36,8.68,11.04,22.7,8.3,24.1,27.68,33.38,33.38,100,,72,4.9,,22,21.50,3.2
Enes Kanter,C,NYK,vs ORL,27,106.75,6600,16.8,59.2,35.3,2.2,1.33,47.78,9.41,12.13,6.46,24.7,11.5,26.6,24.72,34.95,34.95,100,,66,5.3,,26,37.25,5.6
Evan Fournier,SG/SF,ORL,@ NYK,6,103.75,6500,9.9,46.8,30.1,4.4,0.99,35.78,10.43,10.55,9.56,26.1,15.4,30.3,33.01,25.71,25.71,100,,65,4,Y,19,23.50,3.6
Clint Capela,C,HOU,vs IND,4,105.00,6400,16.8,42,37.0,1.9,1.10,39.55,6.41,7.19,5.84,19.1,11.1,33.6,32.80,27.58,27.58,100,,81,4.3,Y,29,29.75,4.6
Jusuf Nurkic,C,POR,vs BOS,3,107.75,6400,10.7,46.1,33.4,1.8,1.35,48.52,12.01,10.10,8.96,25.8,11.1,24.8,26.86,25.87,25.87,100,,70,4,Y,28,43.25,6.8
C.J. McCollum,PG/SG,POR,vs BOS,29,107.75,6200,20.3,59,32.5,2.6,1.00,36.07,10.19,11.08,9.05,26.2,17.4,32.4,31.96,36.88,36.88,100,,66,5.9,Y,35,20.00,3.2
Jayson Tatum,SF/PF,BOS,@ POR,12,105.75,6200,15.2,45.1,30.7,2.8,0.94,33.73,8.69,8.53,8.06,21.4,12.8,32.8,33.41,28.00,28.00,100,,72,4.5,Y,35,43.00,6.9
JaVale McGee,C,LAL,vs ATL,15,124.25,6100,15.8,45.7,31.9,1.1,1.24,44.39,10.11,8.55,6.74,19.8,9.8,25.8,24.00,28.63,28.63,100,,73,4.7,Y,27,28.25,4.6
Eric Bledsoe,PG/SG,MIL,@ DEN,11,110.00,6000,18.8,48.7,31.6,6.2,1.12,40.10,10.80,8.55,8.82,20.8,11.3,28.3,29.40,31.61,31.61,100,,73,5.3,Y,30,34.50,5.8
Al Horford,PF/C,BOS,@ POR,21,105.75,6000,15.2,42.6,29.5,3.8,0.98,35.45,7.78,7.83,6.51,18.5,10.5,30.0,30.13,26.94,26.94,100,,73,4.5,Y,34,32.00,5.3
Brandon Ingram,PG/SF,LAL,vs ATL,15,124.25,6000,15,43.7,26.8,1.9,0.88,31.52,11.38,8.19,10.72,23.4,13.6,30.6,33.90,27.32,27.32,100,,69,4.6,Y,29,14.25,2.4
Kyle Kuzma,SF/PF,LAL,vs ATL,15,124.25,6000,14,42.8,29.1,1.7,0.92,32.98,4.76,8.23,4.19,22.2,15.3,31.8,31.70,26.34,26.34,100,,72,4.4,Y,32,33.50,5.6
Marcus Morris,SF/PF,BOS,@ POR,12,105.75,5800,14.5,43.5,27.5,1.3,1.07,38.45,10.87,8.29,8.28,22.7,10.5,25.8,27.43,26.91,26.91,100,,70,4.6,,25,23.00,4
Kent Bazemore,SG/SF,ATL,@ LAL,16,113.25,5800,9.8,49.7,27.1,2.1,0.96,34.77,11.08,11.41,9.05,21.5,11.3,28.1,29.40,26.87,26.87,100,,58,4.6,Y,33,42.25,7.3
Taurean Prince,SF,ATL,@ LAL,16,113.25,5800,16.3,45.4,27.6,2.9,0.99,35.68,12.18,8.32,10.45,25.4,12.8,27.8,30.90,28.74,28.74,100,,70,5,Y,35,37.25,6.4
Gary Harris,SG,DEN,vs MIL,21,113.00,5600,18.8,46.6,29.6,3.2,0.88,31.76,9.51,7.93,9.02,22.2,14.6,33.6,34.14,30.73,30.73,100,,73,5.5,Y,30,26.00,4.6
Eric Gordon,PG/SG,HOU,vs IND,17,105.00,5500,9.8,33,25.7,1.8,0.78,28.13,8.56,6.63,7.17,25.5,17.3,32.9,30.14,19.71,19.71,100,,74,3.6,,31,16.00,2.9
Rajon Rondo,PG,LAL,vs ATL,25,124.25,5500,14,49.5,28.6,7.0,1.05,37.68,11.21,10.13,7.85,17.9,8.9,27.3,25.20,29.21,29.21,100,,65,5.3,,16,16.50,3
Will Barton,SG/SF,DEN,vs MIL,24,113.00,5500,0,4,30.8,3.0,1.14,41.00,10.39,2.00,0,20.3,10.5,27.0,0.00,0.00,0.00,100,,0,0,,,,
John Collins,C,ATL,@ LAL,12,113.25,5500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Noah Vonleh,PF/C,NYK,vs ORL,7,106.75,5400,6.1,42.9,23.6,1.7,1.06,38.21,11.26,10.52,8.63,15.0,5.2,22.2,27.60,21.86,21.86,100,,55,4,Y,23,15.75,2.9
Paul Millsap,PF/C,DEN,vs MIL,22,113.00,5100,14.4,42,26.8,1.3,1.02,36.48,9.55,7.89,7.13,20.4,9.3,26.4,26.89,26.19,26.19,100,,71,5.1,Y,31,50.50,9.9
Evan Turner,SG/SF,POR,vs BOS,29,107.75,5000,16.6,41.2,24.8,4.3,0.98,35.14,8.50,7.03,5.94,18.4,8.3,25.4,25.14,27.15,27.15,100,,72,5.4,,27,11.25,2.3
Lonzo Ball,PG,LAL,vs ATL,25,124.25,5000,8.3,45.7,23.6,4.4,0.93,33.29,11.99,10.68,7.79,16.0,7.8,25.5,23.40,24.31,24.31,100,,55,4.9,Y,27,35.50,7.1
Al-Farouq Aminu,SF/PF,POR,vs BOS,23,107.75,4900,12,42.4,23.0,0.4,0.80,28.88,8.05,8.69,6.35,11.5,6.7,28.7,28.39,25.01,25.01,100,,62,5.1,Y,30,27.75,5.7
Isaiah Thomas,PG,DEN,vs MIL,14,113.00,4900,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Gordon Hayward,SG/SF,BOS,@ POR,12,105.75,4900,12.6,31.5,22.8,2.6,0.90,32.54,7.34,5.40,5.27,19.6,9.5,25.3,25.83,20.72,20.72,100,,76,4.2,Y,31,27.75,5.7
Terrence Ross,SG/SF,ORL,@ NYK,6,103.75,4900,9.8,33.5,22.7,2.0,0.89,32.03,6.04,6.77,4.82,23.7,11.9,25.5,28.75,19.98,19.98,100,,70,4.1,,22,35.00,7.1
Malcolm Brogdon,PG/SG,MIL,@ DEN,19,110.00,4900,11.6,32.6,24.9,3.3,0.83,29.87,8.49,5.99,6.51,17.5,10.6,30.0,27.60,20.62,20.62,100,,76,4.2,Y,33,39.50,8.1
D.J. Augustin,PG,ORL,@ NYK,22,103.75,4800,10.8,37.5,22.2,4.8,0.81,29.28,7.68,7.63,5.81,15.6,7.7,27.3,27.22,22.21,22.21,100,,66,4.6,Y,24,21.50,4.5
Trey Lyles,SF/PF,DEN,vs MIL,22,113.00,4800,12.9,35.8,21.9,1.9,1.01,36.45,9.52,6.56,6.1,24.1,9.3,21.7,23.07,22.72,22.72,100,,70,4.7,,20,23.25,4.8
Carmelo Anthony,SF/PF,HOU,vs IND,11,105.00,4700,0,20.1,23.8,0.5,0.81,29.08,8.50,10.04,0,20.5,12.1,29.4,0.00,0.00,0.00,100,,58,0,,,,
Myles Turner,C,IND,@ HOU,13,103.00,4700,14,34.9,23.8,1.2,0.89,31.87,8.74,5.99,6.47,20.0,9.3,26.8,26.64,22.96,22.96,100,,75,4.9,Y,24,20.25,4.3
Thaddeus Young,SF/PF,IND,@ HOU,13,103.00,4600,8.2,37.9,21.7,1.5,0.76,27.24,7.64,8.48,6.26,16.6,8.5,28.6,29.50,20.89,20.89,100,,61,4.5,Y,23,17.75,3.9
Ersan Ilyasova,PF/C,MIL,@ DEN,1,110.00,4500,3.2,28.5,21.6,1.4,0.94,33.69,11.56,7.24,7.45,13.7,6.3,23.1,23.20,14.04,14.04,100,,66,3.1,,17,13.50,3
Bojan Bogdanovic,SG/SF,IND,@ HOU,25,103.00,4500,14.1,37.8,21.2,0.9,0.71,25.48,8.59,6.79,7.32,18.2,9.4,30.0,30.68,24.24,24.24,100,,68,5.4,Y,37,42.50,9.4
Terry Rozier,PG/SG,BOS,@ POR,19,105.75,4500,6.5,31.3,20.5,2.1,0.87,31.36,5.49,7.08,3.02,17.3,8.1,23.6,19.80,17.13,17.13,100,,65,3.8,,19,9.00,2
Damyean Dotson,SG,NYK,vs ORL,5,106.75,4500,5.1,32.6,23.3,1.2,0.79,28.30,6.96,7.85,4.74,16.7,11.1,29.6,24.50,16.86,16.86,100,,66,3.7,Y,21,5.75,1.3
Allonzo Trier,PG,NYK,vs ORL,27,106.75,4500,8.2,35.7,18.0,1.2,0.75,27.03,9.49,7.87,6.45,19.4,7.8,23.9,24.48,20.00,20.00,100,,56,4.4,,22,27.25,6.1
Darren Collison,PG,IND,@ HOU,9,103.00,4400,5.4,36.6,20.6,4.1,0.77,27.59,8.72,8.92,6.36,16.4,7.8,26.9,26.25,18.74,18.74,100,,57,4.3,Y,35,23.75,5.4
P.J. Tucker,SF/PF,HOU,vs IND,11,105.00,4400,12.4,34.1,21.9,1.3,0.62,22.11,6.70,6.19,6.85,9.2,6.4,35.6,36.80,21.71,21.71,100,,72,4.9,Y,40,19.75,4.5
Brook Lopez,C,MIL,@ DEN,29,110.00,4400,9.9,39.3,22.7,1.2,0.88,31.54,6.42,8.39,4.23,16.2,9.0,25.9,23.70,22.52,22.52,100,,63,5.1,Y,37,44.00,10
Jaylen Brown,SG/SF,BOS,@ POR,7,105.75,4400,14,29.8,21.5,1.4,0.71,25.67,6.16,4.52,5.41,21.1,12.1,30.1,31.60,20.73,20.73,100,,79,4.7,Y,29,9.75,2.2
Josh Hart,SG,LAL,vs ATL,27,124.25,4400,11.2,42,24.0,1.3,0.89,32.00,12.07,8.81,7.71,15.7,8.5,27.0,23.00,24.38,24.38,100,,63,5.5,,23,15.25,3.5
Omari Spellman,PF,ATL,@ LAL,18,113.25,4400,12.2,50.6,18.9,1.3,0.95,34.35,16.36,10.97,12.74,15.8,6.5,19.8,28.04,28.66,28.66,100,,42,6.5,Y,28,16.25,3.7
Dewayne Dedmon,PF/C,ATL,@ LAL,22,113.25,4300,0,18.3,20.4,0.4,1.04,37.42,9.83,9.16,0,16.1,6.7,19.7,0.00,0.00,0.00,100,,55,0,,,,
DeAndre Bembry,SF,ATL,@ LAL,16,113.25,4200,8.8,36.7,21.6,2.3,0.86,31.01,10.51,7.98,7.27,17.5,7.5,25.1,24.89,20.76,20.76,100,,63,4.9,,16,18.25,4.3
Marcus Smart,PG/SG,BOS,@ POR,7,105.75,4100,4.6,33.7,19.5,4.3,0.80,28.78,9.67,8.31,6.08,13.5,5.1,24.4,22.62,17.10,17.10,100,,57,4.2,,22,13.00,3.2
Frank Ntilikina,PG,NYK,vs ORL,27,106.75,4100,12.8,36.7,18.8,3.8,0.68,24.50,7.83,6.82,6.61,16.4,8.2,27.7,30.40,23.07,23.07,100,,64,5.6,Y,6,2.25,0.5
Mitchell Robinson,C,NYK,vs ORL,27,106.75,4100,5.6,40.8,15.1,0.4,0.84,30.27,16.07,10.05,9.96,12.8,3.4,18.0,22.32,20.69,20.69,100,,33,5,Y,22,27.00,6.6
Tyreke Evans,SG/SF,IND,@ HOU,25,103.00,4000,6,38,19.8,2.5,1.00,36.00,12.48,9.13,6.55,28.0,9.8,19.8,18.89,19.70,19.70,100,,54,4.9,,19,16.75,4.2
Alex Len,C,ATL,@ LAL,22,113.25,4000,6.6,47.6,20.7,1.3,0.98,35.26,10.80,11.72,8.21,21.7,7.5,21.2,27.35,24.20,24.20,100,,43,6.1,Y,27,34.25,8.6
Emmanuel Mudiay,PG,NYK,vs ORL,27,106.75,4000,1.3,33.2,18.4,2.3,0.92,33.15,14.69,9.13,5.94,15.4,7.5,20.0,14.56,14.98,14.98,100,,50,3.7,,17,5.75,1.4
Zach Collins,PF,POR,vs BOS,8,107.75,4000,6.1,28.5,20.4,1.0,0.95,34.21,11.81,6.38,6.62,18.9,6.4,21.4,20.18,15.70,15.70,100,,69,3.9,,20,17.50,4.4
Mohamed Bamba,C,ORL,@ NYK,17,103.75,4000,9.3,34.2,19.3,1.3,1.00,36.00,14.04,7.11,8.19,15.1,5.6,19.3,21.00,19.93,19.93,100,,63,5,,18,29.50,7.4
Jeremy Lin,PG/SG,ATL,@ LAL,18,113.25,3900,6.3,41.4,17.2,2.7,1.02,36.67,14.71,10.03,7.82,23.0,6.3,16.9,19.14,21.30,21.30,100,,42,5.5,,15,9.25,2.4
Juan Hernangomez,SF/PF,DEN,vs MIL,24,113.00,3900,4.1,37.3,14.3,0.5,0.74,26.83,12.03,9.48,7.79,10.9,4.6,19.2,23.32,18.31,18.31,100,,34,4.7,Y,30,15.75,4
Jonathan Isaac,PF,ORL,@ NYK,6,103.75,3900,0,20.1,18.2,0.5,0.83,29.98,11.13,10.05,0,15.3,6.6,21.9,0.00,0.00,0.00,100,,45,0,,,,
Mason Plumlee,PF/C,DEN,vs MIL,22,113.00,3800,6.6,26,18.1,1.4,1.03,37.33,6.88,5.54,2.83,18.1,5.0,17.5,14.80,14.89,14.89,100,,69,3.9,,15,7.25,1.9
James Ennis,SG/SF,HOU,vs IND,11,105.00,3800,2.5,27.8,13.3,0.6,0.60,21.78,14.28,7.22,8.83,14.2,6.0,22.0,22.25,13.37,13.37,100,,46,3.5,Y,22,6.25,1.6
Mario Hezonja,SF/PF,NYK,vs ORL,9,106.75,3800,0,30.1,16.8,1.2,0.88,31.68,12.45,9.60,4.6,24.3,9.5,19.1,13.30,10.89,10.89,100,,43,2.9,,27,22.75,6
Cory Joseph,PG,IND,@ HOU,9,103.00,3700,2.3,34.3,18.1,3.2,0.72,25.88,11.52,9.13,7.76,12.2,5.6,25.2,24.24,16.00,16.00,100,,50,4.3,,27,14.25,3.9
Monte Morris,PG,DEN,vs MIL,14,113.00,3700,0,35.2,18.7,3.3,0.87,31.45,14.17,10.23,7.44,17.0,7.8,21.4,18.90,14.69,14.69,100,,45,4,,28,26.25,7.1
Gary Clark,SF,HOU,vs IND,11,105.00,3700,3.5,33.8,10.6,0.2,0.75,26.81,15.53,8.67,10.27,11.1,3.9,14.2,23.80,16.47,16.47,100,,18,4.5,,33,22.00,5.9
Jerian Grant,PG,ORL,@ NYK,22,103.75,3600,10,31.2,16.0,3.3,0.80,28.61,10.49,6.06,6.64,15.3,5.2,20.1,22.80,19.04,19.04,100,,62,5.3,,28,26.50,7.4
Kevin Knox,SF,NYK,vs ORL,7,106.75,3600,0,31.3,11.0,0.3,0.70,25.28,10.53,9.71,7.53,24.3,8.3,15.7,25.75,11.87,11.87,100,,12,3.3,,26,21.50,6
Gerald Green,SG/SF,HOU,vs IND,11,105.00,3500,0,13.2,12.4,0.5,0.67,24.37,9.51,6.61,0,18.5,7.0,18.4,0.00,0.00,0.00,100,,47,0,,,,
Nik Stauskas,SG/SF,POR,vs BOS,29,107.75,3400,6.5,37.4,15.8,2.1,0.81,29.28,10.53,8.83,6.34,17.8,6.6,19.4,21.68,19.77,19.77,100,,44,5.8,,13,6.25,1.8
Lance Stephenson,PG/SG,LAL,vs ATL,27,124.25,3400,0,34.1,17.8,2.1,1.07,38.48,16.91,12.50,3.55,23.4,7.7,16.7,7.56,9.09,9.09,100,,30,2.7,,15,17.25,5.1
Jonathon Simmons,SG/SF,ORL,@ NYK,6,103.75,3400,2.8,22.6,14.8,2.0,0.68,24.40,9.81,5.68,5.56,20.5,8.1,21.8,20.40,11.28,11.28,100,,62,3.3,,28,25.50,7.5
Kevin Huerter,SG,ATL,@ LAL,18,113.25,3400,4,36.3,14.7,1.7,0.80,28.97,29.76,9.22,17.19,14.7,4.5,18.3,20.80,17.83,17.83,100,,37,5.2,,12,1.50,0.4
Donte DiVincenzo,SG,MIL,@ DEN,19,110.00,3400,4.8,26.3,14.9,1.6,0.76,27.34,10.83,6.13,5.81,16.0,6.3,19.6,19.30,14.01,14.01,100,,59,4.1,,13,6.25,1.8
Trey Burke,PG/SG,NYK,vs ORL,27,106.75,3300,0,18.5,18.0,3.4,0.90,32.21,10.71,9.23,0,23.1,9.6,20.1,0.00,0.00,0.00,100,,49,0,,20,18.25,5.5
