Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,vs OKC,15,116.25,11200,38.2,79.1,59.1,4.8,1.60,57.72,10.75,11.69,11.04,28.7,19.6,36.9,36.97,55.71,55.71,100,,80,5,Y,40,76.00,6.8
Giannis Antetokounmpo,SF/PF,MIL,@ IND,12,109.25,11100,35,79.2,56.9,6.0,1.68,60.58,11.01,12.63,10.83,31.6,17.5,33.8,35.40,53.95,53.95,100,,78,4.9,Y,31,35.50,3.2
Russell Westbrook,PG,OKC,@ NOP,26,118.25,10900,43.5,82.9,55.5,10.2,1.65,59.50,9.23,11.26,9.02,31.6,19.4,33.6,35.18,60.37,60.37,100,,80,5.5,Y,38,47.50,4.4
Joel Embiid,C,PHI,vs BKN,29,115.25,10500,39.6,80.4,53.5,3.6,1.56,56.13,11.91,11.66,11.51,31.7,18.5,34.3,34.80,57.07,57.07,100,,78,5.4,Y,38,66.75,6.4
Karl-Anthony Towns,C,MIN,@ SAC,21,115.00,10000,25.1,73.9,45.3,2.4,1.35,48.51,12.33,13.92,11.79,26.6,15.6,33.6,34.42,46.02,46.02,100,,69,4.6,Y,35,46.25,4.6
Stephen Curry,PG/SG,GSW,vs TOR,2,117.25,9800,26.6,69,49.3,5.8,1.47,52.96,12.42,12.13,12.04,31.6,19.7,33.5,34.90,44.78,44.78,100,,75,4.6,Y,33,19.25,2
Kevin Durant,SF/PF,GSW,vs TOR,7,117.25,9600,24.3,71.5,51.5,6.2,1.44,51.78,10.72,13.49,10.35,31.4,19.7,35.8,34.77,44.54,44.54,100,,74,4.6,Y,33,44.75,4.7
Kawhi Leonard,SF/PF,TOR,@ GSW,24,109.25,9400,0,18.9,46.4,3.0,1.34,48.17,7.01,9.44,0,29.4,18.9,34.7,0.00,0.00,0.00,100,,80,0,,,,
Blake Griffin,PF/C,DET,@ CHA,9,105.50,9300,19,65.3,46.7,4.9,1.32,47.29,10.45,13.24,10.4,29.3,18.5,35.5,35.84,38.85,38.85,100,,72,4.2,Y,36,53.00,5.7
Damian Lillard,PG,POR,@ MEM,21,98.75,9200,34.4,75.1,46.0,6.2,1.30,46.79,11.09,11.61,11.23,30.5,20.0,35.4,36.46,51.85,51.85,100,,75,5.6,Y,38,29.75,3.2
Victor Oladipo,PG/SG,IND,vs MIL,29,108.25,9000,18.6,67.2,41.3,4.7,1.27,45.76,8.55,13.91,6.62,30.1,18.3,32.5,27.88,39.42,39.42,100,,66,4.4,Y,29,34.50,3.8
Paul George,SF/PF,OKC,@ NOP,17,118.25,9000,31.5,67.4,47.3,4.3,1.36,49.05,10.45,10.24,10.11,28.5,19.2,34.7,34.82,46.90,46.90,100,,78,5.2,Y,37,53.25,5.9
Ben Simmons,PG/SF,PHI,vs BKN,21,115.25,8900,23.2,62.7,42.4,7.9,1.28,46.18,9.58,11.28,9.24,20.7,10.8,33.1,34.72,40.14,40.14,100,,73,4.5,Y,35,53.00,6
Andre Drummond,C,DET,@ CHA,18,105.50,8700,19.8,68.4,45.9,1.3,1.39,49.90,10.59,13.87,9.74,25.0,15.2,33.1,33.10,40.65,40.65,100,,70,4.7,Y,32,44.25,5.1
Kemba Walker,PG,CHA,vs DET,28,111.50,8600,29,71.1,44.5,6.2,1.28,46.18,10.31,12.04,9.95,30.2,19.7,34.7,34.76,47.03,47.03,100,,73,5.5,Y,38,60.00,7
Kyrie Irving,PG,BOS,@ WAS,29,111.50,8500,31.8,78.9,41.7,6.4,1.32,47.43,10.55,13.44,9.67,28.2,17.3,31.7,33.00,51.98,51.98,100,,68,6.1,Y,40,54.25,6.4
John Wall,PG,WAS,vs BOS,4,108.50,8400,21.7,59.8,41.9,8.3,1.23,44.13,8.53,10.90,8.47,28.5,17.0,34.2,35.75,38.04,38.04,100,,74,4.5,Y,41,66.50,7.9
Kevin Love,PF/C,CLE,vs NYK,18,106.25,8000,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
Bradley Beal,SG,WAS,vs BOS,4,108.50,8000,21.6,53.2,39.2,4.3,1.10,39.60,8.54,9.04,8.59,27.3,18.0,35.6,36.21,35.12,35.12,100,,77,4.4,Y,38,35.25,4.4
Jrue Holiday,PG/SG,NOP,vs OKC,10,116.25,7900,29.4,62.9,43.5,8.8,1.19,42.72,8.76,9.58,9.28,24.8,16.4,36.6,38.15,43.72,43.72,100,,78,5.5,Y,34,45.25,5.7
John Collins,PF/C,ATL,@ DAL,1,108.50,7800,11,54.6,33.6,2.6,1.20,43.36,12.21,12.43,10.89,23.6,12.3,27.9,32.10,29.69,29.69,100,,63,3.8,Y,36,43.75,5.6
Mike Conley,PG,MEM,vs POR,27,101.75,7700,26,64.2,37.8,6.5,1.12,40.13,9.66,10.93,9.33,27.4,16.2,33.9,34.77,42.35,42.35,100,,71,5.5,Y,32,41.50,5.4
Marc Gasol,C,MEM,vs POR,13,101.75,7600,14.4,55.8,39.9,4.0,1.14,40.99,10.05,11.84,9.17,21.6,12.9,35.0,32.86,32.14,32.14,100,,70,4.2,Y,28,37.75,5
Jimmy Butler,SG/SF,PHI,vs BKN,2,115.25,7600,0,29.8,38.1,3.5,1.13,40.60,11.76,14.88,0,23.0,15.1,33.7,0.00,0.00,0.00,100,,61,0,,,,
Hassan Whiteside,C,MIA,@ UTA,28,102.00,7500,0,28.3,39.2,0.8,1.46,52.40,13.27,14.13,0,22.6,10.7,26.9,0.00,0.00,0.00,100,,64,0,,,,
D'Angelo Russell,PG/SG,BKN,@ PHI,14,109.25,7500,18.8,59.7,34.8,5.9,1.19,42.84,10.84,11.71,9.2,29.5,17.0,29.2,30.57,36.32,36.32,100,,66,4.8,Y,22,22.00,2.9
Julius Randle,PF/C,NOP,vs OKC,15,116.25,7400,28,73.8,37.3,2.8,1.36,49.00,13.09,13.08,13.45,27.4,12.8,27.4,37.00,47.66,47.66,100,,65,6.4,Y,32,43.50,5.9
Rudy Gobert,C,UTA,vs MIA,6,110.00,7400,17.9,57.7,39.1,1.9,1.27,45.50,9.96,11.36,9.12,17.7,8.3,30.9,32.98,34.93,34.93,100,,71,4.7,Y,26,36.25,4.9
DeAndre Jordan,C,DAL,vs ATL,11,117.50,7300,13.7,52.4,34.4,2.2,1.10,39.73,10.33,11.05,8.88,14.5,6.6,31.2,30.96,30.31,30.31,100,,68,4.2,Y,33,28.25,3.9
De'Aaron Fox,PG,SAC,vs MIN,3,112.00,7300,16.1,57,37.6,7.5,1.16,41.88,11.81,11.68,11.06,24.6,13.3,32.3,33.72,33.65,33.65,100,,69,4.6,Y,32,28.00,3.8
Luka Doncic,SG/SF,DAL,vs ATL,23,117.50,7300,26.5,49,34.9,4.3,1.08,38.89,6.15,6.41,5.36,25.9,14.2,32.3,31.36,36.16,36.16,100,,82,5,Y,35,50.00,6.8
Kyle Lowry,PG,TOR,@ GSW,11,109.25,7200,13.4,53.4,38.2,9.9,1.12,40.37,12.92,11.44,12.35,18.6,11.1,34.1,34.40,30.51,30.51,100,,70,4.2,Y,38,54.75,7.6
Myles Turner,C,IND,vs MIL,23,108.25,7200,15.4,51.9,28.9,1.6,1.04,37.37,10.74,10.44,8.65,20.3,10.0,27.8,29.00,31.06,31.06,100,,64,4.3,Y,31,45.25,6.3
Eric Bledsoe,PG/SG,MIL,@ IND,1,109.25,7100,16.3,48.4,33.9,5.8,1.14,41.07,11.16,9.17,9.9,21.3,11.9,29.7,31.93,30.01,30.01,100,,73,4.2,Y,33,42.25,6
Jusuf Nurkic,C,POR,@ MEM,7,98.75,7000,18.3,53.5,35.9,2.4,1.35,48.63,9.87,10.06,7.73,24.5,10.9,26.6,28.18,33.34,33.34,100,,72,4.8,Y,30,26.00,3.7
C.J. McCollum,PG/SG,POR,@ MEM,1,98.75,6900,11.4,42.1,32.3,2.5,0.94,33.75,8.29,8.78,8.17,25.5,18.0,34.5,35.50,24.57,24.57,100,,73,3.6,Y,39,52.25,7.6
Tim Hardaway Jr.,SG/SF,NYK,@ CLE,18,107.25,6800,12.5,50.8,32.6,3.0,0.98,35.44,10.19,10.94,10.07,27.5,17.4,33.1,35.56,28.87,28.87,100,,66,4.2,Y,43,33.25,4.9
Jayson Tatum,SF/PF,BOS,@ WAS,27,111.50,6800,24.8,52.4,30.6,1.9,0.99,35.59,7.18,7.87,6.65,22.2,13.0,31.0,33.32,36.62,36.62,100,,74,5.4,Y,40,30.50,4.5
Darren Collison,PG,IND,vs MIL,9,108.25,6700,10.2,47.9,24.7,5.6,0.88,31.56,10.28,10.77,8.61,16.3,8.1,28.2,30.14,26.37,26.37,100,,56,3.9,Y,29,13.75,2.1
Domantas Sabonis,PF/C,IND,vs MIL,23,108.25,6700,16,51.7,32.8,3.1,1.34,48.18,13.91,10.20,9.47,23.5,8.6,24.5,24.50,31.31,31.31,100,,69,4.7,,24,29.00,4.3
Draymond Green,PF/C,GSW,vs TOR,27,117.25,6600,17.8,56.8,31.1,7.2,1.02,36.93,10.77,11.13,9.78,13.9,6.4,30.4,32.68,34.51,34.51,100,,64,5.2,Y,25,26.75,4.1
Tristan Thompson,C,CLE,vs NYK,17,106.25,6600,0,26.6,32.2,2.1,1.06,38.27,12.10,13.30,0,17.4,9.5,30.3,0.00,0.00,0.00,100,,59,0,,,,
Donovan Mitchell,PG/SG,UTA,vs MIA,7,110.00,6600,11.7,54.1,33.2,3.3,1.03,37.06,10.96,12.12,10.24,30.6,18.3,32.2,33.62,29.89,29.89,100,,63,4.5,Y,26,35.25,5.3
Klay Thompson,SG,GSW,vs TOR,14,117.25,6500,19,55.7,34.4,1.9,0.99,35.75,13.47,10.49,13.06,28.6,19.6,34.6,34.91,34.74,34.74,100,,70,5.3,Y,34,22.75,3.5
Al Horford,PF/C,BOS,@ WAS,15,111.50,6500,0,16.5,30.4,3.4,1.01,36.57,10.13,8.25,0,18.0,10.4,30.0,0.00,0.00,0.00,100,,73,0,,,,
