Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,vs MIA,4,114.00,11600,34.6,76.3,59.8,4.7,1.62,58.16,10.73,11.92,10.93,29.0,20.1,37.0,36.68,52.45,52.45,100,,80,4.5,Y,39,66.50,5.7
Joel Embiid,C,PHI,@ CLE,10,112.75,11100,30.7,72.9,54.6,3.6,1.59,57.15,12.20,12.06,11.59,32.0,18.6,34.4,34.20,48.74,48.74,100,,78,4.4,Y,29,38.75,3.5
LeBron James,SF/PF,LAL,@ WAS,29,117.00,10900,38.9,82.3,53.0,7.1,1.53,54.92,10.98,12.40,10.83,31.7,19.7,34.7,35.50,57.47,57.47,100,,77,5.3,Y,32,25.00,2.3
Nikola Jokic,C,DEN,vs TOR,19,105.25,9900,27.9,75.6,45.8,7.6,1.50,53.76,13.64,13.65,13.03,24.6,13.1,30.6,34.40,48.33,48.33,100,,70,4.9,Y,35,45.75,4.6
John Wall,PG,WAS,vs LAL,11,114.00,9200,24.2,64.4,42.7,8.7,1.24,44.67,8.66,11.48,8.58,28.5,17.3,34.4,35.65,41.43,41.43,100,,73,4.5,Y,42,79.50,8.6
Kawhi Leonard,SF/PF,TOR,@ DEN,13,103.25,9000,30.4,62.7,46.3,3.0,1.33,47.87,6.97,9.25,7.05,29.5,18.8,34.8,36.40,44.23,44.23,100,,80,4.9,Y,38,52.50,5.8
Ben Simmons,PG/SF,PHI,@ CLE,8,112.75,8800,22.2,60.9,42.7,7.7,1.28,46.15,9.51,11.07,9.41,21.0,11.1,33.3,35.61,38.78,38.78,100,,74,4.4,Y,32,63.25,7.2
Jrue Holiday,PG/SG,NOP,vs MIA,26,114.00,8400,33.1,66.1,43.5,8.9,1.19,42.88,8.66,9.43,8.99,24.9,16.6,36.5,37.36,47.26,47.26,100,,78,5.6,Y,41,39.00,4.6
Victor Oladipo,PG/SG,IND,vs NYK,23,114.25,8400,22,68.6,40.5,5.0,1.26,45.29,8.17,13.30,7.41,29.3,17.8,32.2,32.67,41.98,41.98,100,,67,5,Y,36,57.00,6.8
Bradley Beal,SG,WAS,vs LAL,30,114.00,8200,34.3,65.3,39.3,4.5,1.10,39.51,8.36,8.86,8.85,27.3,18.0,35.8,38.11,47.60,47.60,100,,77,5.8,Y,39,45.50,5.5
Julius Randle,PF/C,NOP,vs MIA,4,114.00,8100,24.1,69.3,37.5,2.8,1.36,48.99,12.87,12.91,13.02,27.4,12.9,27.6,36.41,43.44,43.44,100,,66,5.4,Y,30,38.00,4.7
Kevin Love,PF/C,CLE,vs PHI,7,105.75,8000,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
Kyle Kuzma,SF/PF,LAL,@ WAS,29,117.00,8000,24.4,58.6,30.8,2.2,0.97,34.76,7.27,9.77,7.26,22.4,14.6,31.9,35.93,39.09,39.09,100,,68,4.9,Y,29,33.00,4.1
Kyle Lowry,PG,TOR,@ DEN,7,103.25,7900,0,23.3,38.8,10.0,1.13,40.81,12.86,11.64,0,18.8,11.3,34.2,0.00,0.00,0.00,100,,70,0,,,,
Spencer Dinwiddie,PG/SG,BKN,vs ATL,25,116.25,7800,23.2,55,29.6,5.0,1.03,37.13,10.10,9.09,8.92,24.2,12.2,28.7,31.80,36.79,36.79,100,,69,4.7,,24,26.25,3.4
John Collins,PF/C,ATL,@ BKN,25,109.25,7600,18,59.2,34.2,2.4,1.20,43.02,11.31,11.78,10.12,24.1,12.7,28.6,32.20,35.65,35.65,100,,66,4.7,Y,34,42.50,5.6
De'Aaron Fox,PG,SAC,@ DAL,6,109.75,7600,21.2,61.8,37.7,7.6,1.16,41.82,11.65,11.58,11.62,24.6,13.4,32.4,35.90,38.59,38.59,100,,69,5.1,Y,33,46.25,6.1
D'Angelo Russell,PG/SG,BKN,vs ATL,25,116.25,7500,17.7,58.7,34.0,6.0,1.18,42.25,10.76,11.71,8.58,29.3,16.6,28.9,28.71,35.31,35.31,100,,66,4.7,Y,29,56.50,7.5
Jimmy Butler,SG/SF,PHI,@ CLE,15,112.75,7400,13.4,65.4,38.1,3.5,1.13,40.60,11.76,14.88,11.09,23.0,15.1,33.7,33.94,35.67,35.67,100,,61,4.8,Y,25,30.00,4.1
Luka Doncic,SG/SF,DAL,vs SAC,30,113.75,7300,29.6,53.7,35.3,4.5,1.09,39.30,6.41,6.87,5.78,26.0,14.1,32.3,32.47,39.91,39.91,100,,81,5.5,Y,35,49.00,6.7
Myles Turner,C,IND,vs NYK,19,114.25,7200,15.7,53.3,29.0,1.6,1.05,37.96,10.74,10.75,8.5,20.5,10.3,27.5,28.49,31.79,31.79,100,,63,4.4,Y,34,36.50,5.1
Hassan Whiteside,C,MIA,@ NOP,13,108.00,6900,11.5,61.6,38.4,0.9,1.44,51.74,13.50,14.32,9.38,22.3,10.5,26.7,25.00,32.98,32.98,100,,63,4.8,Y,23,39.00,5.7
Enes Kanter,C,NYK,@ IND,6,102.25,6800,7.6,51.6,34.0,2.0,1.26,45.43,10.49,12.58,7.33,22.6,11.2,27.0,25.15,26.48,26.48,100,,63,3.9,Y,36,38.25,5.6
DeAndre Jordan,C,DAL,vs SAC,15,113.75,6800,17.6,55.1,34.2,2.1,1.09,39.29,10.07,10.70,8.8,14.6,6.6,31.3,31.46,33.69,33.69,100,,69,5,Y,30,47.25,6.9
Willie Cauley-Stein,C,SAC,@ DAL,24,109.75,6700,20.2,52.1,31.9,2.4,1.12,40.32,7.00,9.09,6.01,20.8,11.5,28.5,30.90,33.87,33.87,100,,72,5.1,Y,32,30.00,4.5
Domantas Sabonis,PF/C,IND,vs NYK,19,114.25,6700,17.1,51.7,32.8,3.0,1.33,47.85,13.43,9.91,9.55,23.4,8.9,24.7,25.60,31.92,31.92,100,,70,4.8,,21,36.50,5.4
Thaddeus Young,SF/PF,IND,vs NYK,19,114.25,6600,12.5,50.7,24.9,1.6,0.85,30.57,9.36,10.91,8.38,17.8,9.9,29.4,32.24,28.85,28.85,100,,56,4.4,Y,32,24.50,3.7
Serge Ibaka,PF/C,TOR,@ DEN,1,103.25,6500,12.6,43.2,31.7,1.4,1.15,41.35,12.46,8.73,10.31,24.6,12.6,27.6,29.79,25.71,25.71,100,,72,4,Y,34,24.75,3.8
Tristan Thompson,C,CLE,vs PHI,8,105.75,6500,0,26.6,32.2,2.1,1.06,38.27,12.10,13.30,0,17.4,9.5,30.3,0.00,0.00,0.00,100,,59,0,,,,
Larry Nance Jr.,PF/C,CLE,vs PHI,4,105.75,6500,14.8,49.1,24.7,2.9,1.01,36.26,12.05,9.79,11.39,15.4,6.0,24.5,34.02,29.53,29.53,100,,60,4.5,,26,22.50,3.5
Tim Hardaway Jr.,SG/SF,NYK,@ IND,11,102.25,6400,12.6,50.9,32.1,2.9,0.96,34.45,10.42,10.93,10.15,26.8,17.3,33.5,35.08,29.01,29.01,100,,66,4.5,Y,35,31.00,4.8
Nikola Mirotic,PF/C,NOP,vs MIA,4,114.00,6400,0,23.4,34.6,1.0,1.16,41.59,10.56,11.68,0,22.1,13.4,29.9,0.00,0.00,0.00,100,,66,0,,,,
Emmanuel Mudiay,PG,NYK,@ IND,1,102.25,6300,3,49.3,23.8,3.3,0.97,35.01,14.09,13.21,10.61,21.5,10.6,24.5,27.10,22.85,22.85,100,,44,3.6,Y,30,29.75,4.7
Jamal Murray,PG/SG,DEN,vs TOR,13,105.25,6300,15.2,53.8,32.3,4.8,0.94,33.84,10.29,11.03,10.23,24.0,15.8,34.4,35.80,31.72,31.72,100,,66,5,Y,38,36.25,5.8
Josh Richardson,SG/SF,MIA,@ NOP,22,108.00,6200,16.3,49.1,32.4,3.5,0.93,33.53,8.46,9.38,8.11,23.3,15.9,34.7,34.52,30.38,30.38,100,,71,4.9,Y,36,34.25,5.5
Trae Young,PG,ATL,@ BKN,18,109.25,6200,9.2,53.3,30.9,7.1,1.06,38.05,11.20,12.59,9.15,28.3,14.7,29.2,29.40,28.08,28.08,100,,59,4.5,Y,29,33.00,5.3
Buddy Hield,SG/SF,SAC,@ DAL,27,109.75,6100,21.9,53.1,31.5,2.5,1.02,36.85,9.47,8.91,8.35,24.7,15.2,30.8,31.74,35.23,35.23,100,,72,5.8,Y,39,36.50,6
Paul Millsap,PF/C,DEN,vs TOR,27,105.25,6000,0,21.5,30.0,2.0,1.12,40.29,13.65,10.75,0,21.2,9.9,26.8,0.00,0.00,0.00,100,,64,0,,,,
Kent Bazemore,SG/SF,ATL,@ BKN,7,109.25,6000,11,50.4,26.5,2.5,1.00,35.82,10.26,11.25,8.92,20.7,10.5,26.6,31.30,27.92,27.92,100,,58,4.7,Y,32,40.25,6.7
Caris LeVert,PG/SG,BKN,vs ATL,25,116.25,6000,0,21.5,32.0,3.7,1.08,38.81,11.55,10.77,0,26.8,14.6,29.7,0.00,0.00,0.00,100,,66,0,,,,
