Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,@ DEN,1,117.50,11000,42.6,85.6,58.7,10.8,1.66,59.65,9.58,12.26,9.65,31.0,20.0,35.4,36.25,61.03,61.03,100,,79,5.5,Y,36,52.00,4.7
Paul George,SF/PF,OKC,@ DEN,23,117.50,10400,38.8,80.6,51.4,4.2,1.41,50.84,10.20,11.96,10.84,29.2,20.9,36.4,38.25,56.72,56.72,100,,77,5.5,Y,40,57.50,5.5
Nikola Jokic,C,DEN,vs OKC,30,120.50,10000,29.7,80.7,49.5,7.5,1.59,57.14,13.49,14.57,11.8,27.5,15.1,31.2,31.50,51.59,51.59,100,,71,5.2,Y,35,66.75,6.7
Nikola Vucevic,C,ORL,@ NYK,10,111.25,9600,29.4,69.8,45.9,3.9,1.50,53.80,11.22,11.54,9.51,27.6,16.4,30.7,30.50,46.75,46.75,100,,75,4.9,Y,34,58.75,6.1
Kawhi Leonard,SF/PF,TOR,vs BOS,8,114.75,9200,33.2,69.2,45.9,3.2,1.33,48.11,7.80,10.29,7.53,29.8,18.8,34.4,34.75,48.59,48.59,100,,78,5.3,Y,26,36.50,4
Kyrie Irving,PG,BOS,@ TOR,10,111.75,8800,27.7,74.8,44.8,6.9,1.37,49.30,10.33,13.45,9.76,28.5,18.1,32.7,34.00,47.85,47.85,100,,70,5.4,Y,28,21.50,2.4
Kyle Lowry,PG,TOR,vs BOS,7,114.75,7300,22.1,60,37.5,9.0,1.10,39.65,11.03,10.84,10.49,19.0,11.3,34.0,34.25,38.35,38.35,100,,71,5.3,Y,35,32.00,4.4
Pascal Siakam,PF/C,TOR,vs BOS,12,114.75,7000,19.3,56.6,32.4,2.9,1.02,36.88,9.70,10.64,8.89,19.5,11.2,31.7,33.00,35.28,35.28,100,,67,5,Y,30,46.00,6.6
Dennis Smith Jr.,PG,NYK,vs ORL,13,104.25,6700,12.9,49,27.5,4.9,0.96,34.40,11.29,10.32,9.49,23.7,11.8,28.7,30.25,28.37,28.37,100,,62,4.2,Y,21,19.50,2.9
Aaron Gordon,SF/PF,ORL,@ NYK,30,111.25,6400,17.4,53.3,33.1,3.6,0.99,35.70,9.97,10.28,9,21.9,13.2,33.3,32.50,32.77,32.77,100,,69,5.1,Y,32,40.75,6.4
