Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ SAC,30,120.00,12600,56.8,111.6,63.8,8.0,1.70,61.14,13.56,15.67,14.13,40.0,24.1,37.5,37.50,80.29,80.29,100,,75,6.4,Y,32,54.00,4.3
Giannis Antetokounmpo,SF/PF,MIL,vs WAS,16,120.75,11400,38.5,80,56.6,5.9,1.71,61.63,11.62,11.86,10.42,31.9,17.1,33.1,32.27,56.31,56.31,100,,79,4.9,Y,31,62.00,5.4
Anthony Davis,PF/C,NOP,@ CHI,22,112.75,11000,0,25.2,61.7,4.4,1.66,59.93,10.78,12.60,0,29.7,20.6,37.1,0.00,0.00,0.00,100,,80,0,,,,
Nikola Jokic,C,DEN,@ BKN,29,114.50,10600,34.9,85.2,49.3,7.7,1.58,56.73,13.89,14.38,13.13,27.6,15.1,31.3,34.04,56.44,56.44,100,,71,5.3,Y,34,65.50,6.2
Luka Doncic,PG/SF,DAL,vs CHA,17,110.25,9500,30.4,66.9,40.5,5.4,1.26,45.37,9.64,10.44,8.84,28.9,15.8,32.1,33.00,46.04,46.04,100,,74,4.8,Y,35,54.00,5.7
Kevin Durant,SF/PF,GSW,vs SAS,18,123.00,9300,22.4,65.2,49.1,6.0,1.38,49.67,9.73,12.21,8.73,30.1,19.0,35.6,32.30,40.73,40.73,100,,75,4.4,Y,29,54.00,5.8
Stephen Curry,PG/SG,GSW,vs SAS,26,123.00,9100,30.5,74,47.7,5.3,1.39,50.06,12.90,12.42,11.75,30.3,19.8,34.3,32.80,49.17,49.17,100,,74,5.4,Y,29,41.75,4.6
Jrue Holiday,PG/SG,NOP,@ CHI,11,112.75,9000,27.8,58.2,43.8,8.0,1.19,42.96,8.06,8.67,8.12,25.1,17.1,36.7,36.26,40.83,40.83,100,,80,4.5,Y,33,46.50,5.2
Kemba Walker,PG,CHA,@ DAL,22,105.25,8800,23.5,68.4,42.5,5.7,1.24,44.39,10.98,12.81,10.95,30.4,19.8,34.4,35.89,42.74,42.74,100,,70,4.9,Y,37,58.25,6.6
Donovan Mitchell,PG/SG,UTA,vs PHX,9,115.75,8700,27.1,69.1,36.8,4.0,1.11,39.99,10.65,12.00,10.38,31.4,19.4,33.1,35.10,45.07,45.07,100,,67,5.2,Y,32,29.75,3.4
Bradley Beal,SG,WAS,@ MIL,29,109.75,8600,37,80.2,43.1,5.1,1.16,41.96,8.24,12.35,8.9,28.1,19.6,37.0,38.89,55.53,55.53,100,,71,6.5,Y,39,51.00,5.9
Rudy Gobert,C,UTA,vs PHX,21,115.75,8500,23.7,60.5,41.0,2.2,1.30,46.80,10.19,10.49,8.89,17.7,8.6,31.5,31.40,39.47,39.47,100,,74,4.6,Y,33,47.50,5.6
Devin Booker,PG/SG,PHX,@ UTA,3,100.75,8400,0,25,41.2,6.7,1.19,42.68,8.92,12.49,0,31.7,19.0,34.7,0.00,0.00,0.00,100,,70,0,,,,
D'Angelo Russell,PG/SG,BKN,vs DEN,2,111.50,8100,19,64.6,36.8,6.4,1.24,44.71,12.28,13.04,11.11,29.8,17.5,29.6,32.57,38.56,38.56,100,,65,4.8,Y,35,54.00,6.7
LaMarcus Aldridge,PF/C,SAS,@ GSW,1,109.00,7900,0,24.4,39.2,2.6,1.20,43.26,9.76,12.20,0,27.2,16.1,32.7,0.00,0.00,0.00,100,,69,0,,,,
Julius Randle,PF/C,NOP,@ CHI,22,112.75,7700,15.5,54.6,38.2,3.0,1.29,46.59,11.78,11.18,8.69,26.7,13.4,29.6,26.57,32.26,32.26,100,,71,4.2,,31,45.25,5.9
