Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,vs GSW,21,115.00,10800,40.6,82.3,58.3,10.4,1.64,58.97,9.66,11.92,9.66,31.2,20.3,35.6,36.00,58.45,58.45,100,,80,5.4,Y,32,32.50,3
Paul George,SF/PF,OKC,vs GSW,29,115.00,9700,34.1,76.7,51.0,4.2,1.40,50.33,10.24,12.17,10.38,29.3,20.8,36.5,36.50,52.39,52.39,100,,76,5.4,Y,38,52.75,5.4
Nikola Jokic,C,DEN,vs IND,26,110.75,9600,29.8,78.9,49.2,7.5,1.58,56.84,13.31,14.03,12.02,27.2,14.8,31.1,32.50,50.84,50.84,100,,71,5.3,Y,34,41.25,4.3
Bradley Beal,SG,WAS,vs MEM,3,113.00,9300,28.2,72.4,45.3,5.6,1.21,43.65,8.29,12.61,8.75,28.2,19.9,37.4,38.00,47.15,47.15,100,,72,5.1,Y,39,64.75,7
Stephen Curry,PG/SG,GSW,@ OKC,23,114.00,9200,31.1,70.9,46.6,5.3,1.36,48.96,11.68,11.38,11.44,30.1,19.8,34.3,35.25,48.14,48.14,100,,76,5.2,Y,33,50.75,5.5
Kevin Durant,SF/PF,GSW,@ OKC,25,114.00,9000,0,23.6,48.0,5.6,1.36,49.03,10.28,11.81,0,29.7,18.7,35.3,0.00,0.00,0.00,100,,75,0,,,,
Damian Lillard,PG,POR,@ SAS,17,110.50,8800,28,64.7,44.8,6.5,1.27,45.81,9.53,10.50,9,29.0,19.0,35.2,34.00,43.72,43.72,100,,77,5,Y,38,52.00,5.9
Luka Doncic,PG/SF,DAL,vs CLE,10,110.75,8700,0,21.9,41.8,5.7,1.29,46.61,9.86,10.96,0,30.1,16.2,32.3,0.00,0.00,0.00,100,,74,0,,,,
LaMarcus Aldridge,PF/C,SAS,vs POR,24,112.50,8400,25.4,68.3,38.9,2.4,1.19,43.00,9.49,12.26,9.29,26.9,16.1,32.6,35.25,43.78,43.78,100,,68,5.2,Y,36,31.00,3.7
Donovan Mitchell,PG/SG,UTA,vs BKN,22,114.00,8300,24.1,65.3,38.3,4.1,1.13,40.75,10.04,11.76,10.04,31.7,20.1,33.8,36.00,41.74,41.74,100,,69,5,Y,35,39.50,4.8
DeMar DeRozan,SG/SF,SAS,vs POR,19,112.50,8200,23.7,65.3,40.5,6.1,1.15,41.57,10.43,11.87,10.07,28.3,17.6,35.1,34.75,41.53,41.53,100,,71,5.1,Y,34,37.00,4.5
Julius Randle,PF/C,NOP,vs PHX,27,119.25,8100,27.3,68.9,39.3,3.1,1.28,46.22,11.06,11.87,10.45,27.3,14.6,30.6,34.00,45.15,45.15,100,,70,5.6,Y,32,43.25,5.3
Rudy Gobert,C,UTA,vs BKN,14,114.00,8000,31.4,67.3,41.0,2.0,1.29,46.56,9.61,10.27,9.08,17.8,8.6,31.7,34.00,46.76,46.76,100,,75,5.8,Y,34,52.25,6.5
Devin Booker,PG/SG,PHX,@ NOP,9,115.25,8000,26.6,68.6,41.8,6.7,1.19,42.94,8.98,11.99,9.23,31.8,19.0,35.0,37.00,44.57,44.57,100,,71,5.6,Y,41,67.25,8.4
Mike Conley,PG,MEM,@ WAS,20,112.00,7900,23.5,62.5,38.2,6.4,1.15,41.37,10.01,11.15,9.38,27.3,15.9,33.2,33.75,40.20,40.20,100,,71,5.1,Y,34,52.25,6.6
Kevin Love,PF/C,CLE,@ DAL,26,105.75,7800,20,66.5,37.5,2.2,1.38,49.90,11.09,13.27,9.47,28.7,12.9,27.1,30.75,39.91,39.91,100,,65,5.1,Y,32,45.50,5.8
DeMarcus Cousins,C,GSW,@ OKC,30,114.00,7600,33.7,63,36.1,3.5,1.40,50.35,11.16,8.38,9.53,27.7,11.9,25.8,30.75,46.28,46.28,100,,77,6.1,Y,27,39.50,5.2
Klay Thompson,SG,GSW,@ OKC,29,114.00,7400,22,60,35.5,2.4,1.04,37.27,13.90,10.85,13.71,26.1,18.4,34.2,35.50,38.25,38.25,100,,69,5.2,Y,34,48.00,6.5
D'Angelo Russell,PG/SG,BKN,@ UTA,3,105.00,7300,19.9,65.4,37.5,6.7,1.26,45.47,11.62,13.02,10.33,30.3,17.8,29.7,32.00,39.38,39.38,100,,65,5.4,Y,25,34.75,4.8
Jusuf Nurkic,C,POR,@ SAS,18,110.50,7200,19.4,58.3,37.5,3.3,1.38,49.64,10.40,11.13,7.22,24.6,11.1,27.2,25.00,36.08,36.08,100,,70,5,Y,34,55.00,7.6
Anthony Davis,PF/C,NOP,vs PHX,27,119.25,7100,13,72.2,55.4,3.9,1.67,60.08,11.46,16.90,6.69,29.4,18.4,33.2,21.00,38.37,38.37,100,,69,5.4,Y,22,37.25,5.2
Jrue Holiday,PG/SG,NOP,vs PHX,26,119.25,7000,0,17.3,43.6,7.7,1.22,43.83,8.01,8.63,0,25.6,17.3,35.8,0.00,0.00,0.00,100,,80,0,,,,
Elfrid Payton,PG,NOP,vs PHX,26,119.25,6900,16.6,62.4,30.1,7.1,1.04,37.32,11.68,13.08,10.95,17.9,9.6,29.0,33.75,36.25,36.25,100,,57,5.3,Y,37,61.75,8.9
C.J. McCollum,PG/SG,POR,@ SAS,18,110.50,6800,17.4,54.3,33.8,2.9,0.99,35.44,10.64,10.53,9.83,25.5,18.0,34.3,33.25,33.20,33.20,100,,69,4.9,Y,23,21.25,3.1
Paul Millsap,PF/C,DEN,vs IND,11,110.75,6700,18.3,60.5,29.0,1.9,1.09,39.15,13.81,12.04,12.18,20.1,9.6,26.6,31.75,36.39,36.39,100,,58,5.4,Y,34,38.75,5.8
Jonas Valanciunas,C,MEM,@ WAS,22,112.00,6500,21.1,57.8,27.6,1.2,1.35,48.47,14.06,10.47,10.25,26.3,9.6,20.5,26.25,36.84,36.84,100,,62,5.7,Y,29,37.50,5.8
Myles Turner,C,IND,@ DEN,5,103.75,6400,21.9,58.8,31.6,1.6,1.11,39.90,11.11,10.55,9.8,20.2,10.6,28.5,31.75,37.71,37.71,100,,67,5.9,Y,36,29.75,4.6
Jamal Murray,PG/SG,DEN,vs IND,17,110.75,6300,15.6,55.8,33.2,4.9,1.01,36.20,10.70,11.48,9.73,24.8,15.9,33.0,32.75,32.81,32.81,100,,65,5.2,Y,37,27.25,4.3
Derrick White,PG/SG,SAS,vs POR,19,112.50,6300,9.2,49.6,23.5,3.9,0.91,32.90,11.40,11.53,8.63,17.5,8.0,25.7,27.25,26.52,26.52,100,,51,4.2,Y,26,20.00,3.2
Deandre Ayton,C,PHX,@ NOP,17,115.25,6300,26.4,62.9,35.5,1.8,1.15,41.20,10.19,10.43,9.84,21.0,12.3,31.0,34.75,42.00,42.00,100,,71,6.7,Y,22,19.75,3.1
