Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,@ NOP,20,123.25,11500,44.3,86.2,57.2,5.9,1.74,62.56,11.65,11.95,10.76,31.8,17.2,32.9,33.25,62.25,62.25,100,,79,5.4,Y,26,39.75,3.5
LeBron James,SF/PF,LAL,@ CHI,10,113.50,11200,28.4,72.6,54.3,8.0,1.54,55.58,11.15,12.62,9.37,31.1,19.5,35.2,30.25,47.37,47.37,100,,77,4.2,Y,33,58.50,5.2
Karl-Anthony Towns,C,MIN,@ DEN,9,110.00,10400,27.4,82.5,50.0,3.2,1.52,54.70,14.14,15.76,12.96,28.2,16.8,32.9,33.00,50.99,50.99,100,,68,4.9,Y,32,57.50,5.5
Joel Embiid,C,PHI,vs CLE,11,118.50,10200,32.7,72.7,54.2,3.4,1.62,58.26,11.13,11.42,9.2,33.1,18.5,33.5,29.75,49.83,49.83,100,,79,4.9,Y,34,57.25,5.6
Nikola Jokic,C,DEN,vs MIN,3,119.00,10000,33.6,83.2,49.4,7.5,1.58,56.96,13.49,14.16,12.65,27.3,14.9,31.2,33.75,54.85,54.85,100,,71,5.5,Y,26,38.50,3.9
Damian Lillard,PG,POR,@ LAC,26,117.50,9200,29.1,66.4,44.8,6.4,1.27,45.75,9.66,10.66,9.12,29.2,19.1,35.2,34.00,45.04,45.04,100,,76,4.9,Y,34,47.25,5.1
LaMarcus Aldridge,PF/C,SAS,@ DAL,23,111.50,8900,27.1,70.6,39.0,2.4,1.20,43.02,9.63,12.41,9.76,26.8,16.1,32.6,36.50,45.73,45.73,100,,68,5.1,Y,38,43.25,4.9
Luka Doncic,PG/SF,DAL,vs SAS,17,107.50,8800,24.9,63,41.8,5.6,1.30,46.67,9.74,10.89,8.93,29.8,16.1,32.2,33.00,41.19,41.19,100,,74,4.7,Y,34,30.00,3.4
Julius Randle,PF/C,NOP,vs MIL,21,113.25,8700,26.5,65.2,38.7,3.0,1.28,45.96,10.89,11.06,10.13,27.0,14.2,30.3,33.50,43.09,43.09,100,,71,5,Y,36,37.00,4.3
Ben Simmons,PG/SF,PHI,vs CLE,20,118.50,8600,28.4,68.8,43.7,7.8,1.29,46.36,11.15,11.56,10.61,22.2,12.1,33.9,34.25,45.69,45.69,100,,74,5.3,Y,38,53.00,6.2
DeMar DeRozan,SG/SF,SAS,@ DAL,16,111.50,8400,25.3,66.9,40.5,6.1,1.15,41.40,10.53,11.88,10.53,28.2,17.7,35.2,36.00,43.12,43.12,100,,71,5.1,Y,38,53.50,6.4
