Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,@ MIN,23,117.50,11300,37.8,80.5,58.0,10.6,1.63,58.93,9.71,12.20,9.1,31.1,19.9,35.5,33.75,56.05,56.05,100,,79,5,Y,38,66.25,5.9
James Harden,PG/SG,HOU,@ TOR,19,112.50,11100,38.6,96.1,62.2,7.5,1.67,59.93,13.69,16.41,14.45,40.0,24.4,37.3,38.00,63.24,63.24,100,,74,5.7,Y,37,47.75,4.3
Karl-Anthony Towns,C,MIN,vs OKC,30,118.50,10600,32.3,87,49.6,3.3,1.51,54.22,13.88,15.62,13.69,27.8,16.5,32.9,35.50,55.77,55.77,100,,69,5.3,Y,30,67.00,6.3
Paul George,SF/PF,OKC,@ MIN,26,117.50,10300,33.8,75.4,51.5,4.3,1.41,50.85,10.11,11.89,9.76,29.2,21.0,36.5,34.75,51.61,51.61,100,,77,5,Y,38,37.75,3.7
Joel Embiid,C,PHI,vs ORL,13,113.25,9900,0,23,54.2,3.4,1.61,58.11,11.16,11.52,0,32.9,18.4,33.6,0.00,0.00,0.00,100,,79,0,,,,
Nikola Vucevic,C,ORL,@ PHI,29,110.25,9200,32.8,72.9,46.3,3.9,1.50,54.06,10.96,11.44,9.89,27.6,16.4,30.9,32.50,49.97,49.97,100,,75,5.4,Y,34,32.50,3.5
Kevin Durant,SF/PF,GSW,vs BOS,6,117.00,9100,34.4,74.8,48.7,5.7,1.38,49.50,10.07,11.53,10.14,29.7,18.9,35.4,36.25,51.71,51.71,100,,76,5.7,Y,31,23.00,2.5
Stephen Curry,PG/SG,GSW,vs BOS,9,117.00,9000,32,72,47.2,5.3,1.38,49.55,11.77,11.43,11.61,30.2,20.0,34.3,35.50,49.11,49.11,100,,76,5.5,Y,31,34.75,3.9
Kawhi Leonard,SF/PF,TOR,vs HOU,18,115.50,8900,33.3,69.2,45.9,3.3,1.34,48.37,7.79,10.25,7.47,29.9,18.8,34.2,34.50,48.69,48.69,100,,78,5.5,Y,36,37.00,4.2
Kyrie Irving,PG,BOS,@ GSW,18,111.00,8800,29,75.7,44.2,6.9,1.35,48.64,10.40,13.34,10.26,28.2,17.9,32.7,35.50,49.00,49.00,100,,70,5.6,Y,30,46.75,5.3
Ben Simmons,PG/SF,PHI,vs ORL,18,113.25,8400,31.1,72.2,43.7,7.8,1.29,46.52,11.32,11.75,11.71,22.2,12.0,33.8,37.25,48.69,48.69,100,,73,5.8,Y,40,50.75,6
Lauri Markkanen,PF/C,CHI,@ IND,8,106.00,8200,20.8,63.6,37.4,1.4,1.13,40.56,10.99,12.21,10.84,25.3,15.7,33.2,35.50,39.16,39.16,100,,67,4.8,Y,34,35.25,4.3
Damian Lillard,PG,POR,@ MEM,6,110.25,8100,31.7,66.8,44.6,6.3,1.27,45.66,9.68,10.02,9.81,29.3,19.1,35.1,36.50,46.74,46.74,100,,78,5.8,Y,37,37.50,4.6
DeMarcus Cousins,C,GSW,vs BOS,19,117.00,8000,35.5,61.4,35.9,3.2,1.42,51.30,10.69,7.40,9.06,28.3,11.8,25.2,30.50,46.56,46.56,100,,79,5.8,Y,25,25.25,3.2
Chris Paul,PG,HOU,@ TOR,14,112.50,7700,26.5,63.3,38.9,8.3,1.19,42.83,10.55,10.53,10.11,22.9,12.5,32.7,34.50,42.27,42.27,100,,73,5.5,Y,31,32.50,4.2
Zach LaVine,PG/SG,CHI,@ IND,8,106.00,7600,22.7,59.5,38.0,4.5,1.11,39.91,7.74,10.51,7.58,29.9,17.9,34.3,35.25,38.49,38.49,100,,72,5.1,Y,37,33.50,4.4
Tobias Harris,SF/PF,PHI,vs ORL,7,113.25,7400,26.8,60.2,37.7,2.7,1.08,39.00,8.58,9.55,9,23.4,15.5,34.8,37.75,41.09,41.09,100,,75,5.6,Y,34,50.50,6.8
Kyle Lowry,PG,TOR,vs HOU,27,115.50,7300,23.3,61.6,37.9,9.0,1.10,39.81,10.82,10.95,10.59,19.1,11.5,34.3,35.25,39.72,39.72,100,,71,5.4,Y,42,22.00,3
Mike Conley,PG,MEM,vs POR,19,105.25,7200,19.5,58.3,37.5,6.3,1.13,40.57,9.67,11.08,8.66,27.1,15.8,33.3,32.25,36.11,36.11,100,,70,5,Y,35,54.25,7.5
Jimmy Butler,SG/SF,PHI,vs ORL,9,113.25,7100,24.2,66.4,36.7,4.0,1.09,39.32,10.23,12.03,10.23,22.0,14.1,33.6,36.00,42.29,42.29,100,,67,6,Y,34,28.00,3.9
Jusuf Nurkic,C,POR,@ MEM,12,110.25,7000,24.8,64.9,37.6,3.2,1.38,49.70,10.71,11.46,8.63,24.6,11.2,27.2,29.00,41.97,41.97,100,,70,6,Y,31,37.00,5.3
Pascal Siakam,PF/C,TOR,vs HOU,3,115.50,6800,20.5,57.5,32.6,2.9,1.02,36.87,9.84,10.57,9.29,19.6,11.4,31.9,34.00,36.40,36.40,100,,68,5.4,Y,38,35.50,5.2
Jonas Valanciunas,C,MEM,vs POR,8,105.25,6700,24.2,60.1,27.8,1.2,1.38,49.37,13.53,10.27,10.9,26.2,9.5,20.2,29.00,39.57,39.57,100,,63,5.9,Y,21,21.00,3.1
Clint Capela,C,HOU,@ TOR,7,112.50,6600,26.8,64.5,39.4,1.4,1.15,41.44,9.24,10.77,9.05,18.5,11.4,34.3,35.25,42.91,42.91,100,,73,6.5,Y,34,32.25,4.9
Aaron Gordon,SF/PF,ORL,@ PHI,12,110.25,6400,21,56.6,33.4,3.6,1.00,35.84,9.93,10.18,9.93,22.0,13.3,33.5,36.00,36.27,36.27,100,,70,5.7,Y,39,39.75,6.2
Al Horford,PF/C,BOS,@ GSW,28,111.00,6300,21.4,56.5,32.0,3.9,1.11,40.08,10.92,10.02,9.33,18.9,10.6,28.8,30.75,36.41,36.41,100,,69,5.8,Y,22,18.50,2.9
Otto Porter,SF/PF,CHI,@ IND,3,106.00,6200,16.2,57.7,28.6,2.1,0.95,34.39,9.40,11.86,9.01,18.8,11.3,30.0,34.50,33.95,33.95,100,,59,5.5,Y,33,26.00,4.2
Klay Thompson,SG,GSW,vs BOS,4,117.00,6100,0,21,34.7,2.3,1.01,36.59,13.85,10.51,0,25.9,18.3,34.2,0.00,0.00,0.00,100,,70,0,,,,
Steven Adams,C,OKC,@ MIN,4,117.50,6100,22.8,51.7,33.7,1.6,1.00,35.92,8.79,8.25,7.87,16.8,10.3,33.7,32.25,35.21,35.21,100,,76,5.8,Y,36,37.75,6.2
C.J. McCollum,PG/SG,POR,@ MEM,2,110.25,6000,19.1,56.1,33.2,2.9,0.97,35.02,10.61,10.58,10.46,25.7,17.9,34.1,35.50,34.95,34.95,100,,68,5.8,Y,35,35.50,5.9
Thaddeus Young,SF/PF,IND,vs CHI,13,112.00,5900,17.6,51.8,28.1,2.3,0.92,33.26,10.21,9.79,9.29,18.1,10.4,30.4,32.75,32.26,32.26,100,,65,5.5,Y,37,33.50,5.7
Domantas Sabonis,PF/C,IND,vs CHI,13,112.00,5900,0,18.2,32.0,2.7,1.29,46.37,11.56,9.11,0,23.4,9.3,24.9,0.00,0.00,0.00,100,,72,0,,,,
Robert Covington,SF/PF,MIN,vs OKC,29,118.50,5800,0,18.5,29.6,1.3,0.86,31.09,8.69,9.27,0,15.6,10.3,34.3,0.00,0.00,0.00,100,,69,0,,,,
Marc Gasol,C,TOR,vs HOU,15,115.50,5700,12.7,52.2,37.1,4.6,1.14,41.04,9.09,11.30,6.25,22.4,12.4,32.5,24.75,29.63,29.63,100,,70,5.2,,18,9.25,1.6
Andrew Wiggins,SG/SF,MIN,vs OKC,29,118.50,5700,16.7,54.6,30.5,2.4,0.88,31.48,9.53,10.84,9.4,24.2,16.4,34.8,35.50,32.95,32.95,100,,64,5.8,Y,33,34.50,6.1
Myles Turner,C,IND,vs CHI,13,112.00,5700,21.5,56.7,31.2,1.6,1.11,39.76,11.09,10.06,9.24,20.1,10.4,28.2,30.00,36.54,36.54,100,,68,6.4,Y,36,41.75,7.3
Bojan Bogdanovic,SG/SF,IND,vs CHI,27,112.00,5600,15.2,44.1,27.2,1.9,0.86,30.90,9.10,8.25,8.15,22.0,12.7,31.7,32.25,27.61,27.61,100,,70,4.9,Y,35,41.50,7.4
Draymond Green,PF/C,GSW,vs BOS,9,117.00,5600,22.2,55.9,31.4,7.2,1.01,36.29,8.70,9.61,8.16,12.8,6.3,31.1,33.75,36.65,36.65,100,,69,6.5,Y,25,23.50,4.2
Jayson Tatum,SF/PF,BOS,@ GSW,27,111.00,5600,19.6,49.3,30.6,1.8,0.98,35.37,7.98,8.49,6.98,22.4,13.3,31.2,31.50,32.36,32.36,100,,72,5.8,Y,27,34.75,6.2
Darren Collison,PG,IND,vs CHI,5,112.00,5500,15.5,49.9,26.7,6.0,0.95,34.08,10.31,9.82,8.81,17.0,8.4,28.2,30.75,30.23,30.23,100,,63,5.5,Y,33,34.00,6.2
Dennis Schroder,PG/SG,OKC,@ MIN,23,117.50,5500,14.5,47.4,28.0,4.2,0.98,35.25,9.90,9.40,7.7,25.4,14.2,28.6,28.00,28.55,28.55,100,,66,5.2,,29,26.50,4.8
Evan Fournier,SG/SF,ORL,@ PHI,14,110.25,5400,14.4,49.9,26.4,3.7,0.83,29.95,10.38,10.14,10.24,22.4,13.2,31.8,35.50,29.64,29.64,100,,62,5.5,Y,34,34.00,6.3
Kris Dunn,PG/SG,CHI,@ IND,8,106.00,5400,14.7,46.9,28.8,6.2,0.93,33.43,9.20,9.18,7.6,20.2,11.0,31.0,29.75,28.50,28.50,100,,68,5.3,Y,31,24.75,4.6
Jeff Teague,PG,MIN,vs OKC,20,118.50,5300,16.6,50.6,29.5,8.0,0.99,35.62,9.41,9.72,7.84,19.0,9.7,29.8,30.00,31.19,31.19,100,,67,5.9,Y,33,45.25,8.5
Jerami Grant,PF,OKC,@ MIN,26,117.50,5300,16.9,42.6,26.0,1.0,0.80,28.80,6.50,7.36,5.64,14.7,9.8,32.5,31.25,27.91,27.91,100,,72,5.3,Y,34,18.25,3.4
Derrick Rose,PG/SG,MIN,vs OKC,20,118.50,5200,10.3,50.3,30.0,4.5,1.07,38.55,9.11,11.41,6.2,26.2,14.9,28.0,24.50,27.46,27.46,100,,62,5.3,,20,26.50,5.1
Serge Ibaka,PF/C,TOR,vs HOU,3,115.50,5100,14.3,45.3,30.9,1.5,1.10,39.41,11.26,8.86,7.51,23.1,12.3,28.2,24.00,27.57,27.57,100,,71,5.4,Y,30,42.25,8.3
