Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
LeBron James,SF/PF,LAL,@ MEM,15,103.50,10600,33.2,78.5,52.9,6.8,1.52,54.67,10.97,12.94,11.25,32.0,20.1,34.8,36.93,52.63,52.63,100,,76,5,Y,32,45.00,4.2
Karl-Anthony Towns,C,MIN,@ POR,12,108.75,9700,20.4,70.7,45.2,2.3,1.34,48.23,12.72,14.35,12.62,26.4,15.6,33.7,35.71,41.96,41.96,100,,68,4.3,Y,30,40.00,4.1
Damian Lillard,PG,POR,vs MIN,2,110.75,9400,20.2,62.2,46.1,6.4,1.31,47.12,11.33,11.99,11.25,30.5,20.0,35.2,35.76,38.23,38.23,100,,74,4.1,Y,36,49.50,5.3
John Wall,PG,WAS,@ CLE,12,111.75,9300,25.1,58.5,43.0,8.4,1.25,44.88,7.14,9.55,6.8,29.1,17.5,34.5,34.31,39.39,39.39,100,,78,4.2,Y,26,14.50,1.6
Nikola Jokic,C,DEN,@ ATL,11,114.75,9200,23.1,71.4,44.4,7.7,1.48,53.25,14.31,13.81,13.83,24.2,12.8,30.0,34.80,43.78,43.78,100,,69,4.8,Y,33,53.25,5.8
Kyrie Irving,PG,BOS,@ CHI,23,110.75,9000,26.6,73.3,42.4,6.4,1.33,47.64,10.69,13.32,9.23,28.4,17.7,32.0,31.10,46.62,46.62,100,,69,5.2,Y,23,26.00,2.9
Bradley Beal,SG,WAS,@ CLE,21,111.75,8800,23.9,56.4,38.9,4.4,1.10,39.52,8.83,9.27,9.06,26.5,17.3,35.4,36.93,37.82,37.82,100,,76,4.3,Y,33,40.50,4.6
Mike Conley,PG,MEM,vs LAL,14,105.50,8700,22.7,61.6,38.4,6.7,1.13,40.53,9.88,11.09,9.85,27.7,16.5,34.1,35.89,39.37,39.37,100,,71,4.5,Y,30,26.25,3
Marc Gasol,C,MEM,vs LAL,23,105.50,8600,21.3,60.2,41.3,4.0,1.16,41.91,9.53,11.12,8.91,21.9,13.3,35.5,33.65,37.96,37.96,100,,73,4.4,Y,28,27.50,3.2
Victor Oladipo,PG/SG,IND,vs SAC,28,113.75,8500,0,27.8,41.3,4.7,1.27,45.76,8.55,13.91,0,30.1,18.3,32.5,0.00,0.00,0.00,100,,66,0,,,,
D'Angelo Russell,PG/SG,BKN,@ NYK,18,109.00,8100,20.6,62.2,35.0,5.7,1.20,43.13,10.96,11.88,9.26,29.7,17.1,29.2,30.43,38.46,38.46,100,,66,4.7,Y,30,29.50,3.6
Kevin Love,PF/C,CLE,vs WAS,7,104.75,8000,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
Hassan Whiteside,C,MIA,@ LAC,18,105.50,7900,0,28.3,39.2,0.8,1.46,52.40,13.27,14.13,0,22.6,10.7,26.9,0.00,0.00,0.00,100,,64,0,,,,
Jamal Murray,PG/SG,DEN,@ ATL,27,114.75,7800,20.8,59.7,33.0,5.0,0.95,34.16,10.63,11.09,10.85,24.3,16.3,34.8,36.74,37.47,37.47,100,,66,4.8,Y,24,15.00,1.9
Zach LaVine,PG/SG,CHI,vs BOS,3,103.75,7600,22.7,50.8,40.6,5.0,1.13,40.78,6.40,8.03,6.39,31.7,19.5,35.8,35.96,34.70,34.70,100,,80,4.6,Y,19,16.75,2.2
Jusuf Nurkic,C,POR,vs MIN,16,110.75,7500,19.1,53.2,35.1,2.2,1.34,48.09,9.46,9.74,7.3,24.4,11.0,26.2,27.78,33.75,33.75,100,,72,4.5,Y,29,54.25,7.2
Domantas Sabonis,PF/C,IND,vs SAC,16,113.75,7500,17.8,51.3,33.9,3.3,1.37,49.31,13.43,9.57,9.89,23.5,8.8,24.8,26.50,32.12,32.12,100,,72,4.3,,24,26.00,3.5
Tobias Harris,SF/PF,LAC,vs MIA,18,114.50,7400,21.8,47.9,37.6,2.3,1.07,38.76,7.41,7.45,7.06,23.2,15.9,35.0,34.32,32.98,32.98,100,,80,4.5,Y,36,33.00,4.5
Enes Kanter,C,NYK,vs BKN,27,111.00,7300,15.6,58.4,34.5,2.1,1.26,45.60,9.17,12.23,6.75,22.8,11.3,27.3,26.49,33.91,33.91,100,,65,4.6,Y,26,48.50,6.6
De'Aaron Fox,PG,SAC,@ IND,1,108.75,7200,14,55.6,37.4,7.7,1.16,41.64,12.08,11.89,11.29,24.3,13.2,32.3,33.66,31.84,31.84,100,,68,4.4,Y,32,32.75,4.5
Tristan Thompson,C,CLE,vs WAS,20,104.75,7100,16.8,60.5,31.5,2.1,1.04,37.44,12.22,12.47,11.85,17.3,9.2,30.3,34.90,35.53,35.53,100,,60,5,Y,42,59.75,8.4
C.J. McCollum,PG/SG,POR,vs MIN,16,110.75,7000,19.4,51.1,32.1,2.4,0.94,33.62,8.43,9.06,8.38,25.7,18.0,34.3,35.80,32.97,32.97,100,,72,4.7,Y,33,38.25,5.5
Jayson Tatum,SF/PF,BOS,@ CHI,22,110.75,7000,18,46.4,30.8,1.9,0.98,35.40,7.25,8.13,6.12,22.1,13.1,31.3,30.40,30.16,30.16,100,,74,4.3,Y,21,25.75,3.7
Danilo Gallinari,SF/PF,LAC,vs MIA,18,114.50,6900,18.3,45,32.6,2.2,1.03,37.21,8.66,7.62,7.93,22.2,13.1,31.6,32.95,29.72,29.72,100,,77,4.3,Y,33,31.75,4.6
Tim Hardaway Jr.,SG/SF,NYK,vs BKN,2,111.00,6900,12.7,50,33.3,3.0,1.00,35.86,10.17,10.66,9.92,27.7,17.8,33.4,35.10,28.64,28.64,100,,68,4.2,Y,23,13.25,1.9
John Collins,PF/C,ATL,vs DEN,2,109.75,6800,11.1,47.8,31.3,2.4,1.14,41.09,11.21,10.48,9.73,23.1,11.5,27.4,31.26,26.85,26.85,100,,67,3.9,Y,33,57.00,8.4
Kyle Kuzma,SF/PF,LAL,@ MEM,15,103.50,6800,19.4,51.7,29.6,1.9,0.94,33.80,6.86,9.23,7.02,22.0,14.3,31.5,36.83,33.26,33.26,100,,69,4.9,Y,34,47.75,7
Darren Collison,PG,IND,vs SAC,30,113.75,6700,15.6,50.7,23.7,5.1,0.86,30.77,10.19,10.04,9.19,16.4,8.0,27.7,32.46,30.61,30.61,100,,58,4.6,Y,32,27.75,4.1
Josh Richardson,SG/SF,MIA,@ LAC,3,105.50,6700,0,18.3,33.2,3.3,0.94,33.88,8.65,9.13,0,23.5,16.3,35.3,0.00,0.00,0.00,100,,73,0,,,,
Al Horford,PF/C,BOS,@ CHI,15,110.75,6600,0,16.5,30.4,3.4,1.01,36.57,10.13,8.25,0,18.0,10.4,30.0,0.00,0.00,0.00,100,,73,0,,,,
Myles Turner,C,IND,vs SAC,16,113.75,6600,15.7,48,27.5,1.6,1.01,36.40,10.76,9.23,9.64,20.2,9.7,27.2,32.24,29.50,29.50,100,,66,4.5,Y,31,34.75,5.3
Paul Millsap,PF/C,DEN,@ ATL,30,114.75,6500,0,21.5,30.0,2.0,1.12,40.29,13.65,10.75,0,21.2,9.9,26.8,0.00,0.00,0.00,100,,64,0,,,,
Montrezl Harrell,PF/C,LAC,vs MIA,11,114.50,6500,10.7,50.7,32.0,1.5,1.25,44.78,11.72,11.45,8.55,22.0,9.4,25.7,26.25,27.83,27.83,100,,64,4.3,,29,28.25,4.3
Robert Covington,SF/PF,MIN,@ POR,13,108.75,6400,0,17.7,29.6,1.1,0.86,30.76,9.25,8.87,0,15.0,9.9,34.6,0.00,0.00,0.00,100,,70,0,,,,
Otto Porter,SF/PF,WAS,@ CLE,16,111.75,6400,11.6,49,27.1,2.0,0.89,31.92,8.04,10.69,7.59,15.5,9.8,30.5,33.99,27.63,27.63,100,,61,4.3,Y,29,30.25,4.7
Buddy Hield,SG/SF,SAC,@ IND,11,108.75,6300,14.7,47.8,31.6,2.6,1.03,37.04,9.93,9.46,8.25,24.8,15.0,30.7,29.91,28.86,28.86,100,,70,4.6,Y,32,26.50,4.2
Jaren Jackson Jr.,PF/C,MEM,vs LAL,15,105.50,6300,7,53.3,26.3,1.3,1.05,37.74,12.38,13.22,9.07,22.8,9.8,25.0,26.38,26.85,26.85,100,,50,4.3,Y,27,24.50,3.9
Jeff Teague,PG,MIN,@ POR,28,108.75,6200,19.2,50,29.9,8.0,0.95,34.09,8.31,8.80,7.84,18.6,10.0,31.6,33.95,32.35,32.35,100,,71,5.2,Y,31,25.00,4
Lauri Markkanen,PF,CHI,vs BOS,12,103.75,6200,16.9,56.7,36.1,1.0,1.26,45.31,12.54,11.38,10.86,27.8,16.7,28.7,31.17,33.98,33.98,100,,68,5.5,Y,18,15.00,2.4
Bogdan Bogdanovic,SG/SF,SAC,@ IND,11,108.75,6100,18.4,45.5,26.1,3.3,1.02,36.65,8.14,7.75,6.87,23.9,12.7,25.6,30.39,30.03,30.03,100,,70,4.9,Y,33,32.50,5.3
