Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ LAL,30,118.00,11600,40.2,96.3,62.4,7.6,1.68,60.37,13.61,16.03,14.18,39.7,24.2,37.2,37.50,64.23,64.23,100,,74,5.5,Y,37,46.25,4
Giannis Antetokounmpo,SF/PF,MIL,vs BOS,13,116.00,10800,43.4,85.3,57.6,6.0,1.75,62.80,11.75,11.96,11.1,32.0,17.4,33.0,34.00,61.37,61.37,100,,79,5.7,Y,37,61.25,5.7
LeBron James,SF/PF,LAL,vs HOU,23,115.00,10600,35.2,82.2,53.1,7.6,1.53,55.15,11.24,13.44,11.16,30.7,19.1,34.7,35.75,55.31,55.31,100,,75,5.2,Y,40,55.25,5.2
Joel Embiid,C,PHI,vs MIA,6,112.00,10300,0,23,54.2,3.4,1.61,58.11,11.16,11.52,0,32.9,18.4,33.6,0.00,0.00,0.00,100,,79,0,,,,
Kevin Durant,SF/PF,GSW,vs SAC,20,125.25,9300,33.5,74.8,48.8,5.8,1.39,49.88,10.21,11.81,9.78,29.8,18.8,35.2,34.50,51.21,51.21,100,,76,5.5,Y,37,60.25,6.5
Kyrie Irving,PG,BOS,@ MIL,2,111.00,9200,28,75,44.5,6.9,1.37,49.47,10.32,13.42,9.82,28.5,17.8,32.4,34.25,48.15,48.15,100,,70,5.2,Y,41,40.75,4.4
Stephen Curry,PG/SG,GSW,vs SAC,27,125.25,9000,31.1,72.3,47.1,5.3,1.38,49.67,12.21,11.78,11.53,30.0,19.7,34.1,34.00,48.77,48.77,100,,75,5.4,Y,36,61.50,6.8
Damian Lillard,PG,POR,@ BKN,28,116.75,8600,31.9,68.1,44.8,6.4,1.28,46.00,9.96,10.33,9.89,29.7,19.2,35.1,35.75,47.41,47.41,100,,77,5.5,Y,36,39.50,4.6
D'Angelo Russell,PG/SG,BKN,vs POR,24,114.75,8200,20.5,68.3,37.4,6.6,1.26,45.22,12.16,13.64,10.98,29.8,17.7,29.7,32.50,40.98,40.98,100,,64,5,Y,29,31.50,3.8
Ben Simmons,PG/SF,PHI,vs MIA,3,112.00,7900,27.4,68.3,43.2,7.9,1.29,46.48,11.55,11.67,11.07,22.0,11.7,33.4,34.50,44.92,44.92,100,,73,5.7,Y,38,38.75,4.9
Devin Booker,PG/SG,PHX,@ CLE,24,110.00,7700,22.5,65.8,40.9,6.7,1.18,42.49,8.92,12.38,8.73,31.4,18.8,34.7,35.25,41.05,41.05,100,,70,5.3,Y,38,40.75,5.3
Chris Paul,PG,HOU,@ LAL,17,118.00,7600,25.9,61.1,37.7,8.0,1.16,41.79,10.35,10.06,9.56,22.8,12.4,32.4,33.25,40.95,40.95,100,,73,5.4,Y,34,55.50,7.3
Jusuf Nurkic,C,POR,@ BKN,26,116.75,7400,24.3,64.1,37.3,3.2,1.37,49.17,10.16,11.38,7.9,24.6,11.3,27.3,28.00,41.33,41.33,100,,69,5.6,Y,28,48.50,6.6
Jimmy Butler,SG/SF,PHI,vs MIA,6,112.00,7200,23.4,67.1,36.8,3.9,1.10,39.60,10.64,12.47,10.57,21.9,14.0,33.5,35.75,42.13,42.13,100,,66,5.9,Y,35,35.00,4.9
Larry Nance Jr.,PF/C,CLE,vs PHX,25,111.00,7200,12.7,55.9,28.0,3.0,1.07,38.53,11.83,12.34,9.12,16.2,7.0,26.2,27.75,31.24,31.24,100,,56,4.3,,29,34.25,4.8
De'Aaron Fox,PG,SAC,@ GSW,15,113.25,7100,21.4,62,36.3,7.2,1.16,41.57,11.82,11.61,10.51,24.8,13.4,31.4,32.00,38.79,38.79,100,,68,5.5,Y,32,41.75,5.9
Clint Capela,C,HOU,@ LAL,21,118.00,7000,21.8,58,40.6,1.5,1.19,42.72,8.72,10.34,7.02,19.4,11.9,34.2,29.00,37.27,37.27,100,,75,5.3,Y,33,28.25,4
Deandre Ayton,C,PHX,@ CLE,3,110.00,7000,22.7,59.9,36.0,2.0,1.17,41.89,10.30,10.62,9.23,21.3,12.4,30.9,32.25,38.63,38.63,100,,71,5.5,Y,35,30.25,4.3
Kevin Love,PF/C,CLE,vs PHX,28,111.00,6900,1.8,59.5,34.1,2.7,1.30,46.59,8.78,16.48,5.24,30.1,13.3,26.3,21.50,26.52,26.52,100,,52,3.8,Y,22,32.25,4.7
Eric Bledsoe,PG,MIL,vs BOS,6,116.00,6800,20.8,54.8,33.2,5.4,1.14,41.08,12.34,9.70,10.11,22.7,12.3,29.1,29.50,35.37,35.37,100,,71,5.2,Y,32,9.25,1.4
Hassan Whiteside,C,MIA,@ PHI,30,107.00,6700,16.8,62.4,35.3,0.9,1.39,50.01,13.05,13.02,9.06,22.5,10.1,25.4,25.00,36.36,36.36,100,,63,5.4,Y,21,19.25,2.9
Tobias Harris,SF/PF,PHI,vs MIA,11,112.00,6600,22.9,56.6,37.3,2.8,1.08,38.95,8.72,9.63,8.36,23.5,15.4,34.4,34.50,37.35,37.35,100,,74,5.7,Y,36,42.75,6.5
C.J. McCollum,PG/SG,POR,@ BKN,17,116.75,6600,19.4,55.5,32.9,2.8,0.97,34.83,10.45,10.31,10.01,25.8,18.0,34.0,34.50,34.84,34.84,100,,69,5.3,Y,31,40.00,6.1
Klay Thompson,SG,GSW,vs SAC,27,125.25,6500,20.8,58.3,34.6,2.2,1.02,36.66,14.28,10.70,13.29,26.0,18.1,33.9,33.50,36.85,36.85,100,,69,5.7,Y,37,32.75,5
Buddy Hield,SG/SF,SAC,@ GSW,5,113.25,6400,19.5,53.2,33.0,2.3,1.04,37.58,9.13,9.64,8.31,24.9,16.0,31.6,32.75,33.95,33.95,100,,71,5.3,Y,31,32.75,5.1
Kenneth Faried,PF/C,HOU,@ LAL,10,118.00,6300,0,52,22.6,0.6,1.13,40.75,16.74,14.86,8.6,18.7,7.1,20.0,18.50,22.29,22.29,100,,34,3.5,,18,26.50,4.2
Khris Middleton,SG/SF,MIL,vs BOS,3,116.00,6200,25.2,48.6,33.2,4.2,1.07,38.52,7.74,6.68,6.99,23.8,14.0,31.0,32.50,35.24,35.24,100,,80,5.7,Y,31,39.75,6.4
