Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,vs LAC,30,121.50,11400,40.3,79.6,65.8,7.0,1.99,71.73,0.79,11.25,0.78,28.0,16.5,33.0,35.76,57.14,57.14,100,,0,5,Y,40,67.75,5.9
Joel Embiid,C,PHI,@ DET,27,108.25,10400,40.7,63.6,52.0,2.7,1.50,54.00,9.25,6.53,8.71,31.8,20.3,34.7,33.90,50.51,50.51,100,,87,4.9,Y,39,64.25,6.2
Nikola Jokic,C,DEN,vs SAC,30,119.75,9700,25.4,85.1,57.2,7.3,1.77,63.65,21.35,17.05,20.46,24.4,12.7,32.3,34.50,50.99,50.99,100,,70,5.3,Y,23,40.50,4.2
Ben Simmons,PG/SF,PHI,@ DET,8,108.25,9600,0,45.8,42.2,7.7,1.49,53.58,5.30,22.92,0,17.6,8.3,28.3,0.00,0.00,0.00,100,,46,0,,,,
Andre Drummond,C,DET,vs PHI,16,107.25,9400,23.7,67.1,41.6,1.0,1.49,53.52,8.44,12.38,8.11,29.0,17.0,28.0,34.61,42.29,42.29,100,,0,4.5,Y,36,46.00,4.9
Blake Griffin,PF/C,DET,vs PHI,27,107.25,9000,27.7,56.5,53.3,5.5,1.54,55.57,7.81,8.25,7.3,28.6,20.0,34.5,33.64,40.03,40.03,100,,0,4.4,Y,44,82.00,9.1
Tobias Harris,SF/PF,LAC,@ NOP,8,115.50,7500,20.4,50.8,40.3,2.0,1.07,38.47,8.03,8.68,7.97,25.1,17.0,37.7,35.73,33.41,33.41,100,,78,4.5,Y,37,44.25,5.9
Jrue Holiday,PG/SG,NOP,vs LAC,2,121.50,7400,27.3,54,35.9,9.0,1.10,39.74,15.62,7.62,15.62,19.7,11.5,32.5,36.00,38.74,38.74,100,,0,5.2,Y,38,30.25,4.1
Nikola Mirotic,SF/PF,NOP,vs LAC,30,121.50,7200,34.9,38,51.9,2.5,1.70,61.23,0.03,0.88,0.02,29.5,20.5,30.5,29.90,36.24,36.24,100,,0,5,Y,30,36.00,5
De'Aaron Fox,PG,SAC,@ DEN,20,108.75,7100,24.8,42.4,40.3,7.7,1.14,41.01,2.52,5.03,2.38,24.3,13.3,35.3,33.98,32.38,32.38,100,,88,4.6,Y,21,16.75,2.4
Julius Randle,PF/C,NOP,vs LAC,30,121.50,6700,26.3,41.1,36.3,1.5,1.51,54.37,6.38,4.25,5.25,26.5,13.5,24.0,29.62,32.64,32.64,100,,0,4.9,,22,27.75,4.1
Gary Harris,SG,DEN,vs SAC,29,119.75,6500,19.1,38.9,34.4,2.3,0.99,35.74,5.46,5.66,5.15,24.3,17.0,34.7,33.94,27.59,27.59,100,,84,4.2,Y,26,31.75,4.9
Elfrid Payton,PG,NOP,vs LAC,2,121.50,6400,18.4,43.8,36.3,8.0,1.19,42.79,0.59,7.25,0.53,15.2,10.0,30.5,32.56,29.27,29.27,100,,0,4.6,Y,36,43.25,6.8
Danilo Gallinari,SF/PF,LAC,@ NOP,8,115.50,6300,22.7,37,34.5,2.0,1.11,40.06,7.23,4.08,6.63,26.3,16.3,31.0,33.01,28.85,28.85,100,,88,4.6,Y,35,37.50,6
Paul Millsap,PF/C,DEN,vs SAC,19,119.75,6200,20.4,43.5,30.8,1.0,1.05,37.84,5.53,6.60,4.72,19.3,8.0,29.3,30.73,30.30,30.30,100,,79,4.9,Y,22,25.75,4.2
Dario Saric,SF/PF,PHI,@ DET,8,108.25,6100,16.4,51.6,27.6,3.0,0.93,33.47,8.78,10.05,7.22,20.3,10.7,29.7,29.60,31.52,31.52,100,,64,5.2,Y,38,36.00,5.9
Will Barton,SG/SF,DEN,vs SAC,12,119.75,6000,0,4,30.8,3.0,1.14,41.00,10.39,2.00,0,20.3,10.5,27.0,0.00,0.00,0.00,100,,0,0,,,,
Jamal Murray,PG/SG,DEN,vs SAC,29,119.75,6000,4.1,54.8,23.8,3.3,0.75,27.09,12.57,14.48,11.16,20.2,13.0,31.7,31.96,25.86,25.86,100,,39,4.3,Y,18,29.75,5
Willie Cauley-Stein,C,SAC,@ DEN,13,108.75,5900,25.5,52,33.3,2.3,1.16,41.76,0.78,7.56,0.71,22.8,13.3,28.7,32.60,36.84,36.84,100,,77,6.2,Y,24,25.00,4.2
Reggie Jackson,PG,DET,vs PHI,7,107.25,5800,31.9,32.3,29.4,5.0,0.93,33.57,3.63,0.12,3.36,23.6,14.5,31.5,33.33,32.10,32.10,100,,0,5.5,Y,39,32.25,5.6
Buddy Hield,SG/SF,SAC,@ DEN,21,108.75,5600,25.9,32.8,27.8,2.0,1.02,36.55,2.98,1.95,2.44,24.7,13.3,27.3,29.53,28.85,28.85,100,,93,5.2,Y,23,12.25,2.2
Robert Covington,SF/PF,PHI,@ DET,2,108.25,5500,21.8,43.9,27.6,1.0,0.81,29.21,10.41,6.29,9.47,16.8,10.3,34.0,32.75,31.28,31.28,100,,77,5.7,Y,44,34.00,6.2
Isaiah Thomas,PG,DEN,vs SAC,29,119.75,5400,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
J.J. Redick,SG/SF,PHI,@ DET,27,108.25,5300,10.3,58.3,28.8,2.0,1.00,36.10,13.42,13.70,11.71,24.8,16.0,28.7,31.40,30.87,30.87,100,,52,5.8,,37,48.25,9.1
Louis Williams,PG/SG,LAC,@ NOP,8,115.50,5200,26.7,30.3,23.1,2.7,0.92,33.24,2.25,1.03,1.7,29.1,12.7,25.0,27.19,28.28,28.28,100,,96,5.4,,26,20.25,3.9
Marvin Bagley III,PF,SAC,@ DEN,20,108.75,5100,9.9,51.8,25.0,1.0,1.09,39.13,5.02,11.96,3.62,23.5,9.7,23.0,25.96,27.83,27.83,100,,52,5.5,,32,44.25,8.7
Bogdan Bogdanovic,SG/SF,SAC,@ DEN,21,108.75,5000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
