Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,vs ORL,11,114.50,11700,33.2,77,60.0,6.6,1.83,65.85,7.27,12.49,7.19,35.9,21.2,32.8,35.58,51.98,51.98,100,,79,4.4,Y,19,31.25,2.7
Anthony Davis,PF/C,NOP,vs UTA,3,108.00,11300,0,17.1,64.7,4.8,1.80,64.69,6.82,8.54,0,27.0,18.3,36.0,0.00,0.00,0.00,100,,87,0,,,,
LeBron James,SF/PF,LAL,@ SAS,30,116.75,11100,34.9,69.2,56.1,9.2,1.54,55.43,10.75,9.79,10.67,27.6,19.2,36.4,35.72,49.58,49.58,100,,83,4.5,Y,34,59.25,5.3
Joel Embiid,C,PHI,vs CHA,17,119.25,10400,31.8,64.1,58.1,4.2,1.62,58.42,9.43,9.22,8.47,31.6,21.0,35.8,32.34,45.66,45.66,100,,84,4.4,Y,37,53.25,5.1
Ben Simmons,PG/SF,PHI,vs CHA,8,119.25,9400,22.4,93.4,44.6,8.5,1.45,52.17,4.72,20.28,4.74,18.6,10.0,30.8,36.15,52.85,52.85,100,,55,5.6,Y,32,35.00,3.7
LaMarcus Aldridge,PF/C,SAS,vs LAL,11,115.75,9000,28.7,71.1,47.3,3.5,1.25,45.06,8.51,12.12,7.9,25.8,19.0,37.8,33.43,46.90,46.90,100,,74,5.2,Y,33,27.75,3.1
Damian Lillard,PG,POR,@ MIA,10,109.25,8900,30.2,54.5,51.4,6.8,1.45,52.16,7.20,6.96,7.08,30.2,20.0,35.5,35.41,40.62,40.62,100,,86,4.6,Y,37,61.75,6.9
Blake Griffin,PF/C,DET,vs BOS,10,103.75,8800,20.8,72.2,59.0,5.0,1.58,57.02,8.90,14.69,8.56,29.4,22.0,37.3,34.64,42.85,42.85,100,,75,4.9,Y,30,17.50,2
Andre Drummond,C,DET,vs BOS,7,103.75,8700,24.8,60.6,45.9,1.0,1.42,51.28,6.61,10.21,6.35,28.7,17.8,32.3,34.61,40.15,40.15,100,,78,4.6,Y,29,32.00,3.7
DeMar DeRozan,SG/SF,SAS,vs LAL,27,115.75,8500,16.6,67.2,45.0,7.8,1.20,43.20,9.92,14.46,9.64,30.5,22.5,37.5,34.98,38.30,38.30,100,,68,4.5,Y,39,62.50,7.4
Nikola Vucevic,C,ORL,@ MIL,5,105.50,8300,22.6,73.9,46.3,4.8,1.52,54.83,10.16,14.66,8.86,25.0,14.4,30.4,31.40,44.59,44.59,100,,68,5.4,Y,21,31.25,3.8
Donovan Mitchell,PG/SG,UTA,@ NOP,22,111.00,8200,23.1,62.3,36.7,4.0,1.00,35.94,9.59,11.22,9.46,31.3,21.5,36.8,35.51,39.88,39.88,100,,69,4.9,Y,33,36.50,4.5
Kevin Love,PF/C,CLE,vs IND,15,103.25,8100,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
Devin Booker,PG/SG,PHX,@ MEM,2,99.50,8100,0,10.7,43.8,6.8,1.29,46.32,7.55,5.33,0,34.7,17.8,34.0,0.00,0.00,0.00,100,,88,0,,,,
Kemba Walker,PG,CHA,@ PHI,16,113.25,8000,24.6,50.5,47.5,5.7,1.41,50.84,8.69,7.40,8.63,33.0,21.7,33.7,35.76,35.72,35.72,100,,84,4.5,Y,35,60.00,7.5
Zach LaVine,PG/SG,CHI,@ ATL,24,113.25,7900,27.2,47,41.5,3.4,1.23,44.20,3.10,5.68,3.01,33.4,18.6,33.8,34.90,35.67,35.67,100,,86,4.5,Y,35,44.75,5.7
Deandre Ayton,C,PHX,@ MEM,6,99.50,7800,18.9,66.4,38.9,3.8,1.28,46.34,12.67,13.57,12.21,19.2,10.8,30.3,34.68,39.22,39.22,100,,65,5,Y,33,43.50,5.6
Victor Oladipo,PG/SG,IND,@ CLE,13,110.25,7700,32.1,55,38.1,4.2,1.21,43.35,5.61,6.53,5.25,30.3,17.8,31.6,33.67,41.89,41.89,100,,83,5.4,Y,37,42.75,5.6
Mike Conley,PG,MEM,vs PHX,1,106.50,7600,15.4,49.6,37.2,5.8,1.19,42.84,11.48,9.78,9.73,27.4,16.5,31.3,30.52,30.03,30.03,100,,74,4,Y,28,31.00,4.1
Rudy Gobert,C,UTA,@ NOP,8,111.00,7400,27.9,40.4,39.2,0.8,1.13,40.60,1.99,3.56,1.84,15.1,6.5,34.8,33.36,33.23,33.23,100,,91,4.5,Y,31,54.00,7.3
Nikola Mirotic,SF/PF,NOP,vs UTA,3,108.00,7300,22.4,62.3,41.2,1.5,1.45,52.03,10.13,11.39,9.93,26.1,16.5,28.5,35.30,39.47,39.47,100,,72,5.4,Y,28,36.00,4.9
Khris Middleton,SG/SF,MIL,vs ORL,14,114.50,7200,28.6,48.5,38.8,3.0,1.24,44.48,2.30,5.67,2.24,23.2,14.2,31.4,35.08,37.11,37.11,100,,85,5.2,Y,27,34.25,4.8
Trae Young,PG,ATL,vs CHI,25,119.25,7200,19.5,64.6,39.4,7.5,1.21,43.62,9.57,12.90,8.6,28.3,16.8,32.5,32.36,38.83,38.83,100,,67,5.4,Y,30,24.25,3.4
Marc Gasol,C,MEM,vs PHX,28,106.50,7100,25.3,47.9,33.8,3.0,1.10,39.51,5.70,6.46,4.78,20.8,11.5,30.8,30.21,35.01,35.01,100,,81,4.9,Y,31,40.00,5.6
Kyrie Irving,PG,BOS,@ DET,29,106.75,7100,25,53.2,31.8,5.6,0.96,34.69,7.19,8.04,6.33,26.1,16.4,33.0,31.68,37.07,37.07,100,,75,5.2,Y,23,22.75,3.2
Hassan Whiteside,C,MIA,vs POR,12,110.25,7000,21.7,53.2,36.3,0.0,1.26,45.47,12.28,9.00,9.21,20.8,10.5,28.8,27.00,35.15,35.15,100,,75,5,Y,34,36.00,5.1
Kyle Kuzma,SF/PF,LAL,@ SAS,30,116.75,6900,12.4,51.6,31.2,1.4,0.96,34.67,4.43,11.19,4.19,23.5,17.2,32.4,34.03,29.23,29.23,100,,64,4.2,Y,31,23.00,3.3
Aaron Gordon,SF/PF,ORL,@ MIL,20,105.50,6800,12.2,53.6,34.6,2.4,1.07,38.39,11.53,11.83,10.67,22.7,12.2,32.4,33.30,29.90,29.90,100,,66,4.4,Y,31,19.75,2.9
Jusuf Nurkic,C,POR,@ MIA,11,109.25,6700,19.1,52.3,37.6,1.3,1.47,53.03,8.07,9.48,6.33,28.9,14.0,25.5,28.26,33.29,33.29,100,,75,5,Y,24,16.25,2.4
Jayson Tatum,SF/PF,BOS,@ DET,5,106.75,6700,21.7,46.2,35.9,2.0,1.06,38.24,8.99,7.01,8.24,25.1,15.6,33.8,32.99,32.17,32.17,100,,80,4.8,Y,28,16.75,2.5
Josh Richardson,SG/SF,MIA,vs POR,15,110.25,6600,11.5,52.1,32.6,2.8,0.94,33.98,9.03,11.60,8.63,24.2,16.8,34.5,34.40,28.90,28.90,100,,64,4.4,Y,36,28.25,4.3
Taurean Prince,SF,ATL,vs CHI,20,119.25,6600,30.1,48.7,35.8,3.3,1.24,44.77,12.65,5.32,11.21,29.3,15.3,28.8,31.90,38.06,38.06,100,,85,5.8,Y,35,30.75,4.7
Jrue Holiday,PG/SG,NOP,vs UTA,2,108.00,6500,26.5,50.5,36.1,8.0,1.03,37.09,12.47,6.86,12.47,21.3,14.3,35.0,36.00,36.79,36.79,100,,81,5.7,Y,29,34.00,5.2
Joe Ingles,SG/SF,UTA,@ NOP,4,111.00,6500,16.5,46.4,35.4,4.5,1.02,36.71,7.72,8.53,6.92,18.5,12.0,34.8,32.28,29.31,29.31,100,,76,4.5,Y,28,16.00,2.5
Bobby Portis,PF/C,CHI,@ ATL,27,113.25,6500,0,20.4,29.1,2.0,1.03,37.12,8.04,10.22,0,18.6,10.3,28.3,0.00,0.00,0.00,100,,65,0,,,,
Elfrid Payton,PG,NOP,vs UTA,2,108.00,6400,18,41.7,36.6,7.0,1.14,41.20,3.20,6.78,3.04,18.8,11.8,32.0,34.25,28.15,28.15,100,,81,4.4,Y,16,7.50,1.2
Eric Bledsoe,PG/SG,MIL,vs ORL,23,114.50,6400,29.6,57.8,35.7,7.2,1.22,43.95,8.81,8.05,7.91,19.0,11.4,29.2,32.33,41.67,41.67,100,,77,6.5,Y,23,20.00,3.1
Al Horford,PF/C,BOS,@ DET,15,106.75,6300,18.8,45.6,33.5,4.0,1.12,40.14,7.62,7.66,6.65,19.3,11.0,30.0,31.44,30.25,30.25,100,,77,4.8,Y,21,14.00,2.2
C.J. McCollum,PG/SG,POR,@ MIA,20,109.25,6200,31,37.8,28.8,2.3,0.90,32.41,5.25,1.96,5.07,25.8,17.3,32.0,34.79,33.89,33.89,100,,93,5.5,Y,36,34.25,5.5
Jabari Parker,SF/PF,CHI,@ ATL,27,113.25,6100,26.8,36.7,26.1,1.6,1.00,36.07,2.81,2.83,2.31,26.8,12.8,26.0,29.61,31.00,31.00,100,,89,5.1,,34,38.50,6.3
Domantas Sabonis,PF/C,IND,@ CLE,14,110.25,6100,12.9,41.8,32.8,2.3,1.47,53.09,12.20,8.27,7.6,22.5,8.5,22.3,22.44,25.27,25.27,100,,75,4.1,,21,21.75,3.6
Rajon Rondo,PG,LAL,@ SAS,4,116.75,6000,15.3,23.6,39.4,10.5,1.27,45.73,4.24,2.38,2.01,16.8,10.5,31.0,17.10,18.86,18.86,100,,0,3.1,,29,24.50,4.1
Kris Dunn,PG/SG,CHI,@ ATL,24,113.25,6000,0,0,23.0,7.0,0.77,27.60,0.00,0.00,0,25.1,13.0,30.0,0.00,0.00,0.00,100,,0,0,,,,
John Collins,C,ATL,vs CHI,18,119.25,6000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Lonzo Ball,PG,LAL,@ SAS,4,116.75,6000,17.4,46.8,30.6,5.0,1.10,39.56,5.46,8.40,5.11,15.8,9.0,27.8,33.66,29.96,29.96,100,,73,5,Y,27,12.50,2.1
