Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Devin Booker,PG/SG,PHX,vs ATL,22,118.50,8800,22.9,66.2,40.8,6.7,1.18,42.53,9.02,12.38,8.68,32.0,19.0,34.6,34.64,41.46,41.46,100,,70,4.7,Y,43,60.50,6.9
Donovan Mitchell,PG/SG,UTA,vs HOU,12,115.00,8700,24.5,66.6,36.6,3.9,1.11,39.82,10.70,12.02,10.28,31.3,19.3,33.1,34.60,42.52,42.52,100,,67,4.9,Y,36,47.50,5.5
Kemba Walker,PG,CHA,vs CHI,9,111.00,8600,15.3,58.7,41.7,5.5,1.22,43.74,10.73,12.40,10.27,30.4,19.6,34.3,34.46,33.91,33.91,100,,70,3.9,Y,37,65.00,7.6
Bradley Beal,SG,WAS,vs MIL,29,110.25,8500,32.4,76.3,43.3,5.1,1.17,42.06,8.32,12.54,8.19,28.1,19.5,37.0,35.45,51.19,51.19,100,,71,6,Y,37,35.00,4.1
Rudy Gobert,C,UTA,vs HOU,10,115.00,8400,23.1,60,41.1,2.2,1.30,46.83,10.28,10.55,9.77,17.8,8.6,31.6,34.20,38.92,38.92,100,,74,4.6,Y,28,34.75,4.1
Luka Doncic,PG/SF,DAL,@ CLE,6,107.50,8300,28.6,63.9,40.0,5.4,1.25,44.90,9.17,10.07,8.55,28.7,15.6,32.1,33.56,43.73,43.73,100,,75,5.3,Y,33,62.25,7.5
D'Angelo Russell,PG/SG,BKN,@ ORL,12,109.00,8200,24,70.4,37.0,6.4,1.25,45.03,12.42,13.23,11.27,29.8,17.5,29.6,32.68,43.89,43.89,100,,64,5.4,Y,32,33.00,4
LaMarcus Aldridge,PF/C,SAS,vs NOP,27,120.00,8100,27.7,70.9,39.1,2.6,1.19,42.97,9.51,12.36,9.22,27.1,16.1,32.8,34.91,46.22,46.22,100,,68,5.7,Y,27,48.00,5.9
John Collins,PF/C,ATL,@ PHX,23,116.50,7900,21.8,55.3,36.3,2.2,1.22,43.98,9.22,9.55,7.56,23.7,13.3,29.7,29.50,36.17,36.17,100,,74,4.6,Y,39,61.50,7.8
Julius Randle,PF/C,NOP,@ SAS,4,110.00,7800,0,22.4,38.2,3.0,1.29,46.59,11.78,11.18,0,26.7,13.4,29.6,0.00,0.00,0.00,100,,71,0,,,,
Kevin Love,PF/C,CLE,vs DAL,10,102.50,7700,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
DeMar DeRozan,SG/SF,SAS,vs NOP,16,120.00,7600,18.3,62.3,40.7,6.2,1.15,41.44,10.83,12.56,10.75,28.4,17.8,35.3,35.75,37.14,37.14,100,,69,4.9,Y,29,29.50,3.9
Clint Capela,C,HOU,@ UTA,14,108.00,7500,0,20.7,40.6,1.5,1.19,42.72,8.72,10.34,0,19.4,11.9,34.2,0.00,0.00,0.00,100,,75,0,,,,
Trae Young,PG,ATL,@ PHX,28,116.50,7500,19.2,56.8,33.1,7.4,1.11,39.80,9.74,10.74,8.36,27.2,14.2,29.9,30.89,35.31,35.31,100,,68,4.7,Y,34,47.75,6.4
De'Aaron Fox,PG,SAC,vs PHI,17,115.00,7400,16.1,57.6,36.6,7.2,1.17,41.97,12.06,11.85,10.94,25.1,13.5,31.4,32.67,33.85,33.85,100,,68,4.6,Y,35,39.25,5.3
Jimmy Butler,SG/SF,PHI,@ SAC,28,118.00,7300,26,71.2,36.6,3.8,1.11,39.83,10.99,12.93,10.81,22.5,14.4,33.1,35.42,45.37,45.37,100,,65,6.2,Y,39,50.00,6.8
Zach LaVine,PG/SG,CHI,@ CHA,19,105.00,7200,20.2,51.7,36.6,4.2,1.08,38.97,7.22,8.99,6.82,30.8,17.9,33.8,34.00,33.73,33.73,100,,75,4.7,Y,31,28.75,4
Lauri Markkanen,PF,CHI,@ CHA,20,105.00,7100,15.2,51.6,32.7,1.0,1.04,37.36,11.24,10.41,10.52,24.7,14.6,31.5,33.68,30.82,30.82,100,,68,4.3,Y,33,42.25,6
Jahlil Okafor,C,NOP,@ SAS,17,110.00,7000,11.7,61.5,15.1,0.4,1.10,39.76,20.51,14.22,19.8,18.0,5.3,13.7,34.76,33.02,33.02,100,,6,4.7,Y,25,28.25,4
Eric Bledsoe,PG,MIL,@ WAS,21,116.25,6900,0,18,33.2,5.5,1.13,40.68,11.39,8.98,0,22.7,12.4,29.4,0.00,0.00,0.00,100,,73,0,,,,
Rajon Rondo,PG,LAL,@ GSW,14,110.25,6800,13.9,55,28.6,7.6,1.05,37.68,11.48,11.73,10.79,17.0,8.5,27.3,33.85,31.51,31.51,100,,59,4.6,Y,38,40.50,6
Chris Paul,PG,HOU,@ UTA,5,108.00,6800,0,21.1,36.9,7.9,1.14,40.96,10.71,10.57,0,22.9,12.4,32.4,0.00,0.00,0.00,100,,71,0,,,,
Nikola Mirotic,PF/C,NOP,@ SAS,4,110.00,6800,0,24.6,32.8,1.1,1.14,40.91,11.58,12.32,0,21.8,12.7,28.8,0.00,0.00,0.00,100,,62,0,,,,
Deandre Ayton,C,PHX,vs ATL,3,118.50,6800,11.1,49.9,36.1,2.0,1.17,42.20,10.72,11.09,8.7,20.9,12.1,30.8,29.20,27.74,27.74,100,,69,4.1,Y,33,35.25,5.2
DeMarcus Cousins,PF/C,GSW,vs LAL,27,124.25,6700,29.5,41.3,31.5,4.0,1.42,51.23,10.75,3.37,7.32,28.2,10.5,22.2,24.50,34.52,34.52,100,,89,5.2,Y,25,42.00,6.3
Kenneth Faried,PF/C,HOU,@ UTA,26,108.00,6700,12.6,65.7,18.7,0.5,1.11,40.14,18.62,15.17,17.87,18.6,6.1,16.8,34.55,35.38,35.38,100,,19,5.3,Y,20,33.00,4.9
Jamal Murray,PG/SG,DEN,@ MIN,20,110.25,6700,0,24.6,33.4,4.8,1.00,35.87,11.00,12.29,0,25.2,16.1,33.5,0.00,0.00,0.00,100,,63,0,,,,
Kris Dunn,PG/SG,CHI,@ CHA,19,105.00,6700,16.3,48.2,30.0,6.3,0.97,34.94,8.87,9.10,8.09,21.7,11.5,31.0,32.82,29.96,29.96,100,,70,4.5,Y,32,21.25,3.2
Buddy Hield,SG/SF,SAC,vs PHI,26,115.00,6700,19.9,54.2,32.4,2.3,1.03,37.07,9.39,9.80,8.68,24.6,15.9,31.4,33.28,34.61,34.61,100,,70,5.2,Y,35,50.50,7.5
Will Barton,SG/SF,DEN,@ MIN,26,110.25,6600,15.3,50.9,24.5,3.1,0.99,35.70,11.79,10.18,9.68,22.4,10.1,24.7,29.56,30.57,30.57,100,,58,4.6,Y,31,26.25,4
Hassan Whiteside,C,MIA,vs IND,21,102.75,6600,16.7,61.1,35.1,0.9,1.38,49.76,12.64,12.71,10.44,22.5,10.0,25.4,29.74,35.72,35.72,100,,64,5.4,Y,31,40.00,6.1
Aaron Gordon,SF/PF,ORL,vs BKN,16,112.00,6500,15.5,53,33.4,3.4,0.99,35.77,10.54,10.72,10.01,21.5,13.2,33.6,34.20,31.53,31.53,100,,68,4.9,Y,38,29.50,4.5
Myles Turner,C,IND,@ MIA,2,100.75,6500,11.9,48.6,31.2,1.7,1.10,39.77,11.19,10.51,9.1,20.1,10.5,28.3,29.29,27.62,27.62,100,,66,4.2,Y,31,31.75,4.9
Khris Middleton,SG/SF,MIL,@ WAS,21,116.25,6400,22.9,47.4,33.3,4.2,1.06,38.28,7.71,7.01,7.06,23.9,14.0,31.3,32.95,33.41,33.41,100,,79,5.2,Y,30,38.25,6
Draymond Green,PF/C,GSW,vs LAL,13,124.25,6400,17.7,50.3,32.6,7.4,1.04,37.48,8.43,9.32,7.48,13.0,6.6,31.3,31.95,31.63,31.63,100,,71,4.9,Y,27,26.25,4.1
Darren Collison,PG,IND,@ MIA,11,100.75,6300,14.7,50.4,25.3,5.8,0.92,32.93,11.03,10.20,9.75,16.1,7.9,27.6,31.82,30.04,30.04,100,,60,4.8,Y,34,33.00,5.2
Andrew Wiggins,SG/SF,MIN,vs DEN,12,111.25,6300,13.9,51.9,30.3,2.3,0.88,31.51,9.29,10.87,9.37,24.7,16.5,34.6,36.32,30.18,30.18,100,,64,4.8,Y,35,22.00,3.5
Kyle Kuzma,SF/PF,LAL,@ GSW,29,110.25,6300,16,54.1,31.9,2.5,0.97,35.01,8.49,10.88,7.31,23.8,15.4,32.8,31.00,32.30,32.30,100,,66,5.1,Y,32,20.50,3.3
Klay Thompson,SG,GSW,vs LAL,30,124.25,6200,26.5,65.5,34.1,2.0,1.00,35.87,14.37,11.13,13.31,26.4,18.4,34.2,33.35,43.22,43.22,100,,67,7,Y,35,37.75,6.1
Josh Richardson,SG/SF,MIA,vs IND,10,102.75,6200,16.5,46.3,31.4,3.8,0.91,32.64,7.76,8.51,7.37,22.2,14.9,34.6,34.18,29.29,29.29,100,,73,4.7,Y,36,20.00,3.2
Ricky Rubio,PG,UTA,vs HOU,29,115.00,6100,17.5,54.5,29.0,6.2,1.01,36.29,13.97,10.58,11.6,24.2,11.3,28.7,29.90,33.37,33.37,100,,64,5.5,Y,27,18.25,3
Justise Winslow,PG/SF,MIA,vs IND,13,102.75,6100,14.3,51.2,27.7,4.2,0.94,33.91,9.73,10.53,8.88,20.7,11.1,29.4,32.86,30.10,30.10,100,,62,4.9,Y,32,17.50,2.9
Brandon Ingram,SG/SF,LAL,@ GSW,29,110.25,6100,19.5,50.1,29.2,3.0,0.88,31.67,8.13,8.73,7.74,23.2,13.5,33.2,34.29,32.64,32.64,100,,70,5.4,Y,39,31.00,5.1
Spencer Dinwiddie,PG/SG,BKN,@ ORL,12,109.00,6000,0,21,29.3,5.0,1.03,37.00,10.56,10.48,0,24.5,12.2,28.5,0.00,0.00,0.00,100,,64,0,,,,
Ante Zizic,C,CLE,vs DAL,7,102.50,6000,8.5,45.5,14.9,0.7,0.95,34.17,16.75,10.57,12.58,20.4,5.0,15.7,27.04,24.36,24.36,100,,29,4.1,Y,20,16.50,2.8
Lonzo Ball,PG,LAL,@ GSW,14,110.25,6000,0,23,28.3,5.4,0.93,33.70,10.53,11.51,0,16.8,9.7,30.3,0.00,0.00,0.00,100,,59,0,,,,
Jeremy Lamb,SG/SF,CHA,vs CHI,8,111.00,5900,13.3,43.3,27.4,2.0,0.96,34.56,8.98,8.57,7.51,21.8,12.2,28.5,30.10,26.19,26.19,100,,69,4.4,Y,26,29.25,5
Kelly Oubre Jr.,SG/SF,PHX,vs ATL,28,118.50,5900,16.4,54.8,24.5,1.0,0.92,33.18,11.45,10.97,9.82,21.8,11.1,26.5,30.86,32.87,32.87,100,,55,5.6,,30,29.00,4.9
Robert Covington,SF/PF,MIN,vs DEN,12,111.25,5800,0,18.5,29.6,1.3,0.86,31.09,8.69,9.27,0,15.6,10.3,34.3,0.00,0.00,0.00,100,,69,0,,,,
Dewayne Dedmon,PF/C,ATL,@ PHX,20,116.50,5800,12.5,47.3,26.1,1.4,1.05,37.81,10.09,9.95,7.32,16.7,8.1,24.8,26.11,27.42,27.42,100,,62,4.7,Y,27,22.50,3.9
Derrick Rose,PG/SG,MIN,vs DEN,1,111.25,5800,8.6,50.7,30.8,4.7,1.06,38.31,8.99,12.04,6.99,25.2,15.0,29.0,28.00,26.63,26.63,100,,61,4.6,,20,19.50,3.4
Rudy Gay,SF/PF,SAS,vs NOP,15,120.00,5800,15.3,47.1,29.0,2.5,1.07,38.43,8.48,9.08,6.96,21.6,11.0,27.2,29.55,28.90,28.90,100,,69,5,Y,29,34.00,5.9
Harrison Barnes,SF/PF,DAL,@ CLE,23,107.50,5800,12.7,42,27.4,1.3,0.85,30.62,8.74,8.38,8.13,23.7,14.6,32.3,33.50,25.26,25.26,100,,69,4.4,Y,36,28.75,5
Otto Porter,SF/PF,WAS,vs MIL,30,110.25,5800,18.4,55.8,26.9,1.9,0.94,33.70,8.90,10.69,7.78,18.5,10.6,28.7,31.48,34.41,34.41,100,,60,5.9,Y,34,38.25,6.6
Cedi Osman,SF/PF,CLE,vs DAL,3,102.50,5800,12.3,46.8,23.8,2.2,0.75,26.88,8.32,9.86,8.43,18.7,10.9,31.8,36.46,27.09,27.09,100,,59,4.7,Y,14,19.00,3.3
Bogdan Bogdanovic,SG/SF,SAC,vs PHI,26,115.00,5800,16.2,50.4,28.5,4.2,1.01,36.57,8.88,9.78,7.6,23.9,13.0,28.1,30.81,30.84,30.84,100,,66,5.3,,22,12.50,2.2
Trevor Ariza,SF/PF,WAS,vs MIL,30,110.25,5700,16.5,52.7,28.6,3.7,0.81,29.22,8.46,10.34,7.77,16.3,10.7,35.3,33.05,32.03,32.03,100,,64,5.6,Y,39,27.50,4.8
Jeff Teague,PG,MIN,vs DEN,1,111.25,5700,0,17.5,29.4,8.1,0.97,34.95,9.07,8.77,0,18.3,9.5,30.3,0.00,0.00,0.00,100,,70,0,,,,
Thaddeus Young,SF/PF,IND,@ MIA,2,100.75,5700,8.8,44.6,27.2,1.9,0.91,32.64,9.35,10.23,8.05,18.2,10.3,30.0,31.00,24.12,24.12,100,,62,4.2,Y,36,34.75,6.1
Tristan Thompson,C,CLE,vs DAL,7,102.50,5700,0,25.3,31.1,2.1,1.05,37.72,11.18,12.64,0,17.7,9.4,29.7,0.00,0.00,0.00,100,,59,0,,,,
Bobby Portis,PF/C,CHI,@ CHA,20,105.00,5700,14.7,44.2,26.0,1.4,1.10,39.52,10.07,8.43,7.87,27.0,11.8,23.7,28.12,27.30,27.30,100,,68,4.8,,34,49.75,8.7
Larry Nance Jr.,PF/C,CLE,vs DAL,3,102.50,5700,6.7,49.2,26.5,3.0,1.05,37.73,12.16,12.13,8.44,16.3,6.6,25.2,25.00,24.90,24.90,100,,54,4.4,,28,37.50,6.6
Willie Cauley-Stein,C,SAC,vs PHI,16,115.00,5700,13.5,47.5,31.5,2.7,1.11,39.98,8.39,9.72,6.12,19.1,10.5,28.4,26.28,28.09,28.09,100,,69,4.9,Y,33,37.75,6.6
Caris LeVert,PG/SG,BKN,@ ORL,13,109.00,5700,0,21.5,32.0,3.7,1.08,38.81,11.55,10.77,0,26.8,14.6,29.7,0.00,0.00,0.00,100,,66,0,,,,
Derrick White,PG/SG,SAS,vs NOP,18,120.00,5700,13.6,52,22.1,3.6,0.87,31.49,10.80,10.96,9.18,16.8,7.4,25.3,30.59,30.04,30.04,100,,50,5.3,Y,25,14.25,2.5
J.J. Redick,SG/SF,PHI,@ SAC,28,118.00,5600,0,14.5,27.2,2.8,0.87,31.57,7.86,7.24,0,22.6,13.8,31.1,0.00,0.00,0.00,100,,73,0,,,,
T.J. Warren,SF/PF,PHX,vs ATL,28,118.50,5600,0,23.1,29.2,1.5,0.92,33.24,9.75,11.53,0,22.6,14.2,31.7,0.00,0.00,0.00,100,,61,0,,,,
Domantas Sabonis,PF/C,IND,@ MIA,2,100.75,5600,6.9,40.1,32.0,2.8,1.29,46.39,12.22,9.49,7.81,23.7,9.4,24.9,23.00,21.16,21.16,100,,70,3.8,,24,29.50,5.3
Tomas Satoransky,PG/SF,WAS,vs MIL,29,110.25,5600,15.2,58.2,19.6,4.0,0.82,29.50,11.00,12.27,9.53,13.4,5.8,23.9,31.20,33.63,33.63,100,,37,6,Y,24,29.75,5.3
Josh Jackson,SF/PF,PHX,vs ATL,28,118.50,5600,17.4,52.5,21.2,2.3,0.91,32.86,10.82,10.02,9.58,24.3,9.6,23.2,31.86,32.43,32.43,100,,53,5.8,Y,37,39.00,7
Dwight Howard,C,WAS,vs MIL,1,110.25,5500,0,24.6,27.0,0.4,1.06,38.24,13.22,12.32,0,21.5,7.7,25.4,0.00,0.00,0.00,100,,54,0,,,,
Goran Dragic,PG,MIA,vs IND,4,102.75,5500,0,22.4,28.1,4.9,0.97,34.65,12.43,11.22,0,24.7,13.4,29.1,0.00,0.00,0.00,100,,60,0,,,,
Joe Ingles,SG/SF,UTA,vs HOU,25,115.00,5500,11.7,40.5,27.2,4.9,0.87,31.43,8.58,8.24,7.32,17.8,9.8,31.2,30.70,24.04,24.04,100,,70,4.4,Y,30,17.00,3.1
Shabazz Napier,PG/SG,BKN,@ ORL,12,109.00,5500,13.1,52.4,18.2,2.3,1.02,36.91,14.66,11.25,11.19,23.1,7.9,17.8,27.49,29.94,29.94,100,,38,5.4,,26,24.00,4.4
Monte Morris,PG,DEN,@ MIN,16,110.25,5500,12.9,47.2,21.6,3.8,0.88,31.60,11.70,9.81,11.9,17.2,8.6,24.6,36.63,27.58,27.58,100,,55,5,Y,41,44.25,8
Jerryd Bayless,PG/SG,MIN,vs DEN,1,111.25,5400,0,53.8,17.3,3.6,0.87,31.45,14.20,15.91,11.6,17.9,7.9,19.8,29.40,22.02,22.02,100,,8,4.1,Y,35,35.75,6.6
Bojan Bogdanovic,SG/SF,IND,@ MIA,4,100.75,5400,14.4,38.9,25.5,1.7,0.81,29.14,7.48,7.01,7.09,20.4,11.7,31.5,34.12,24.91,24.91,100,,73,4.6,Y,38,44.25,8.2
Malcolm Brogdon,PG/SG,MIL,@ WAS,21,116.25,5400,22.4,45.7,28.3,3.3,0.96,34.41,8.02,6.68,7.26,20.4,11.6,29.6,32.60,32.37,32.37,100,,76,6,Y,27,33.75,6.3
Elfrid Payton,PG,NOP,@ SAS,23,110.00,5300,0,23.1,25.5,5.8,0.95,34.10,10.85,11.53,0,18.5,9.0,26.9,0.00,0.00,0.00,100,,55,0,,,,
Terrence Ross,SG/SF,ORL,vs BKN,2,112.00,5300,12.8,41.6,24.1,1.6,0.91,32.66,10.18,8.25,8.64,23.3,12.3,26.5,30.57,25.13,25.13,100,,66,4.7,,26,9.50,1.8
Richaun Holmes,PF/C,PHX,vs ATL,30,118.50,5300,13.3,46.8,18.5,0.9,1.13,40.49,17.20,9.59,9.14,16.3,4.9,16.4,19.14,27.64,27.64,100,,48,5.2,,19,13.25,2.5
Marvin Bagley III,PF/C,SAC,vs PHI,17,115.00,5300,14.4,50,25.0,0.9,1.06,38.29,8.29,10.17,6.65,22.9,9.6,23.5,28.89,29.64,29.64,100,,59,5.6,,33,33.75,6.4
Paul Millsap,PF/C,DEN,@ MIN,3,110.25,5200,9,46.9,27.3,1.9,1.06,38.14,13.62,10.81,10.46,20.2,9.2,25.8,27.66,25.23,25.23,100,,60,4.9,Y,21,6.25,1.2
Alec Burks,PG/SG,CLE,vs DAL,25,102.50,5200,12.7,50.3,20.9,2.3,0.87,31.37,12.25,10.75,10.98,20.8,8.7,24.0,32.26,28.81,28.81,100,,49,5.5,Y,34,28.50,5.5
Jarrett Allen,C,BKN,@ ORL,24,109.00,5200,12.9,46.4,28.4,1.5,1.06,38.29,9.30,9.57,6.7,16.6,7.5,26.7,25.94,27.21,27.21,100,,66,5.2,Y,26,23.50,4.5
Thomas Bryant,PF/C,WAS,vs MIL,22,110.25,5200,7.9,48.6,20.2,1.1,1.06,38.07,18.78,11.61,11.8,16.9,5.8,19.1,22.62,25.33,25.33,100,,43,4.9,Y,18,17.50,3.4
Evan Fournier,SG/SF,ORL,vs BKN,2,112.00,5100,4.2,40.8,25.8,3.5,0.82,29.58,10.91,10.46,10.44,22.8,13.2,31.4,34.46,19.92,19.92,100,,59,3.9,Y,33,28.25,5.5
Jordan Clarkson,PG/SG,CLE,vs DAL,25,102.50,5100,13.6,42.8,26.3,2.3,1.00,35.86,9.53,8.35,6.88,28.7,14.5,26.4,26.00,26.08,26.08,100,,68,5.1,,31,28.25,5.5
Derrick Favors,PF/C,UTA,vs HOU,7,115.00,5100,10.7,35.6,25.3,1.1,1.09,39.15,8.72,7.12,5.71,18.3,7.7,23.3,23.56,21.37,21.37,100,,72,4.2,,16,17.75,3.5
Brook Lopez,C,MIL,@ WAS,23,116.25,5100,13.7,43.4,24.7,1.0,0.89,31.86,7.94,8.48,6.7,16.6,9.5,27.9,30.36,26.44,26.44,100,,66,5.2,Y,27,39.00,7.6
Gary Harris,SG,DEN,@ MIN,20,110.25,5100,0,18.9,25.7,2.7,0.86,31.06,9.03,9.44,0,21.8,12.8,29.8,0.00,0.00,0.00,100,,63,0,,,,
Jonathan Isaac,SF/PF,ORL,vs BKN,2,112.00,5100,6.4,34.1,20.0,1.1,0.78,28.18,10.05,7.90,7.88,15.8,7.2,25.6,28.21,18.28,18.28,100,,61,3.6,Y,28,39.00,7.6
Eric Gordon,SG/SF,HOU,@ UTA,6,108.00,5000,13.2,43.7,25.2,2.1,0.77,27.70,10.01,8.72,9.35,22.7,14.5,32.7,33.62,26.29,26.29,100,,65,5.3,Y,29,12.00,2.4
Dwyane Wade,PG/SG,MIA,vs IND,10,102.75,5000,12.9,44.8,26.4,4.3,1.04,37.46,9.19,9.11,6.21,26.2,12.0,25.4,24.33,26.57,26.57,100,,65,5.3,,27,37.50,7.5
Nicolas Batum,SG/SF,CHA,vs CHI,8,111.00,5000,13.6,41,23.7,3.4,0.76,27.50,7.85,7.81,7.17,13.2,7.2,31.0,32.89,25.36,25.36,100,,67,5.1,Y,31,27.75,5.6
Kent Bazemore,SG/SF,ATL,@ PHX,17,116.50,5000,3.1,42.3,27.2,2.5,1.01,36.51,9.90,11.20,5.23,21.6,11.2,26.8,19.00,19.89,19.89,100,,59,4,,15,15.25,3.1
Tim Hardaway Jr.,SG/SF,DAL,@ CLE,23,107.50,4900,0,21.5,30.0,2.7,0.92,33.17,10.77,10.76,0,25.6,15.8,32.6,0.00,0.00,0.00,100,,64,0,,,,
JaVale McGee,C,LAL,@ GSW,22,110.25,4900,8.9,41.1,25.7,0.8,1.17,42.05,12.73,9.21,7.62,19.8,8.1,22.0,21.56,22.68,22.68,100,,64,4.6,,11,10.50,2.1
Taurean Prince,SF,ATL,@ PHX,17,116.50,4900,10.2,40.4,23.7,2.0,0.88,31.57,10.51,8.64,8.77,21.4,10.9,27.0,30.04,23.13,23.13,100,,64,4.7,Y,32,18.25,3.7
Tyreke Evans,SG/SF,IND,@ MIA,4,100.75,4800,9.9,38.4,20.0,2.3,0.97,35.02,12.36,8.13,8.24,27.3,9.9,20.6,24.00,22.10,22.10,100,,59,4.6,,16,12.00,2.5
Marvin Williams,SF/PF,CHA,vs CHI,25,111.00,4800,12.4,46.3,22.9,1.2,0.82,29.52,8.19,9.68,7.18,14.7,8.6,28.0,31.57,26.96,26.96,100,,58,5.6,Y,35,28.00,5.8
Joe Harris,SG/SF,BKN,@ ORL,13,109.00,4800,15.2,41.9,23.7,2.5,0.80,28.70,8.22,7.65,7.39,17.4,9.9,29.7,32.36,26.63,26.63,100,,68,5.5,Y,29,12.25,2.6
Wendell Carter Jr.,PF/C,CHI,@ CHA,9,105.00,4800,0,21.1,25.1,1.8,1.00,35.81,10.50,10.55,0,19.4,8.4,25.2,0.00,0.00,0.00,100,,58,0,,,,
Austin Rivers,PG/SG,HOU,@ UTA,6,108.00,4700,4.1,33.9,17.6,2.5,0.62,22.47,7.59,8.52,6.33,14.6,8.0,28.2,30.00,16.83,16.83,100,,52,3.6,,35,34.00,7.2
Jeff Green,SF/PF,WAS,vs MIL,30,110.25,4700,7.9,43.5,22.7,1.8,0.83,29.69,10.38,10.17,7.42,17.2,8.9,27.5,25.75,23.12,23.12,100,,55,4.9,,34,31.25,6.6
Jae Crowder,SF/PF,UTA,vs HOU,25,115.00,4600,8.2,39.2,23.2,1.7,0.84,30.39,10.13,8.87,8.04,19.3,9.9,27.5,28.56,21.48,21.48,100,,62,4.7,Y,35,26.75,5.8
D.J. Augustin,PG,ORL,vs BKN,22,112.00,4600,10.4,40.5,22.6,4.7,0.80,29.04,8.92,8.58,6.97,17.0,8.1,28.1,28.14,23.30,23.30,100,,62,5.1,Y,29,31.25,6.8
Markieff Morris,PF/C,WAS,vs MIL,22,110.25,4500,0,22.2,23.2,1.8,0.89,32.06,12.76,11.10,0,19.5,9.6,26.0,0.00,0.00,0.00,100,,52,0,,,,
DeMarre Carroll,SF/PF,BKN,@ ORL,4,109.00,4500,8.7,39.8,20.4,1.1,0.82,29.34,9.48,8.90,7.34,19.2,8.7,25.0,27.86,22.01,22.01,100,,56,4.9,,28,21.50,4.8
Nemanja Bjelica,PF,SAC,vs PHI,11,115.00,4500,0,39.8,23.9,2.0,1.00,35.81,10.29,11.72,5.37,16.7,7.9,24.0,18.80,16.34,16.34,100,,51,3.6,Y,13,11.25,2.5
Ivica Zubac,C,LAL,@ GSW,22,110.25,4500,8.8,54.1,17.3,0.7,1.14,40.97,14.09,12.96,9.78,20.0,5.7,15.2,25.00,28.20,28.20,100,,25,6.3,Y,26,26.25,5.8
Wayne Selden,SG/SF,CHI,@ CHA,15,105.00,4500,7.8,37.2,10.6,1.3,0.67,23.93,12.54,8.41,11.39,19.1,5.1,15.9,32.69,20.40,20.40,100,,21,4.5,Y,35,9.50,2.1
