Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,vs MIL,29,113.75,12200,54.1,106,59.8,8.7,1.61,57.79,11.47,14.82,12.71,38.5,22.4,37.2,39.90,76.37,76.37,100,,75,6.3,Y,41,70.75,5.8
Anthony Davis,PF/C,NOP,vs CLE,13,120.00,11500,39,81,61.2,4.4,1.65,59.63,10.29,12.00,10.83,29.4,20.3,37.0,37.90,56.96,56.96,100,,80,5,Y,37,78.25,6.8
Giannis Antetokounmpo,SF/PF,MIL,@ HOU,2,114.75,11100,27.3,73.5,56.5,6.0,1.69,60.89,12.42,13.18,11.66,31.5,17.2,33.4,33.81,47.10,47.10,100,,77,4.2,Y,37,62.75,5.7
Joel Embiid,C,PHI,@ WAS,23,115.75,10800,33.5,76.9,53.9,3.5,1.60,57.53,11.62,12.38,11.33,32.2,18.2,33.7,35.10,52.09,52.09,100,,77,4.8,Y,34,62.00,5.7
LeBron James,SF/PF,LAL,vs DET,9,108.50,10500,0,26,52.7,7.1,1.52,54.88,11.68,12.98,0,31.5,19.3,34.6,0.00,0.00,0.00,100,,75,0,,,,
Nikola Vucevic,C,ORL,@ UTA,13,99.25,9200,28.2,72.2,45.9,3.7,1.50,53.80,12.20,12.58,11.64,27.5,15.8,30.7,34.34,47.05,47.05,100,,73,5.1,Y,31,39.00,4.2
Ben Simmons,PG/SF,PHI,@ WAS,9,115.75,9100,24.1,62.9,43.6,8.0,1.32,47.44,10.38,11.11,9.77,21.9,11.5,33.1,33.88,40.72,40.72,100,,75,4.5,Y,35,41.50,4.6
Blake Griffin,PF/C,DET,@ LAL,12,107.50,9000,22.3,64.9,46.2,5.2,1.29,46.39,10.06,12.17,10.18,29.2,18.1,35.8,36.43,40.51,40.51,100,,74,4.5,Y,37,26.00,2.9
Bradley Beal,SG,WAS,vs PHI,26,112.75,8900,29.3,67.6,41.6,4.8,1.14,40.90,8.14,10.94,8.22,27.7,19.1,36.6,36.36,45.67,45.67,100,,74,5.1,Y,37,49.00,5.5
Damian Lillard,PG,POR,vs CHI,17,109.25,8800,23,61.1,44.1,6.0,1.25,44.88,10.49,10.90,10.28,29.6,19.2,35.4,35.29,39.31,39.31,100,,75,4.5,Y,33,35.75,4.1
Kyrie Irving,PG,BOS,vs IND,1,111.25,8700,21.5,65.7,43.6,6.6,1.35,48.62,10.26,12.63,9.69,28.4,17.9,32.3,34.00,40.46,40.46,100,,71,4.7,Y,24,18.50,2.1
Andre Drummond,C,DET,@ LAL,26,107.50,8600,24.6,68.4,44.5,1.2,1.34,48.13,10.57,12.50,9.76,23.9,14.2,33.3,33.25,43.36,43.36,100,,72,5,Y,32,37.75,4.4
Devin Booker,PG/SG,PHX,@ DAL,19,103.25,8600,0,24.7,41.8,6.9,1.19,42.83,9.10,12.37,0,31.6,19.4,35.1,0.00,0.00,0.00,100,,70,0,,,,
Victor Oladipo,PG/SG,IND,@ BOS,5,104.25,8300,12.8,58.7,39.8,5.3,1.21,43.35,9.90,13.12,9.06,27.9,17.0,33.0,32.96,32.43,32.43,100,,67,3.9,Y,26,24.25,2.9
Jusuf Nurkic,C,POR,vs CHI,11,109.25,8200,20.3,62.4,37.0,2.9,1.37,49.13,10.29,12.02,8.79,24.7,11.3,27.1,30.76,38.33,38.33,100,,68,4.7,Y,21,32.00,3.9
Luka Doncic,SG/SF,DAL,vs PHX,20,114.25,8200,33.1,60.3,37.7,4.9,1.18,42.59,7.78,7.77,7.23,27.7,14.9,31.9,33.46,44.77,44.77,100,,79,5.5,Y,36,51.00,6.2
Julius Randle,PF/C,NOP,vs CLE,13,120.00,8100,16.8,58.9,38.0,2.8,1.29,46.55,12.27,12.04,10.94,26.9,13.6,29.4,32.10,34.86,34.86,100,,68,4.3,Y,27,36.00,4.4
DeMar DeRozan,SG/SF,SAS,@ MEM,1,103.75,8000,15.1,59.3,42.2,6.4,1.21,43.42,10.57,12.64,10.22,28.8,18.0,35.0,34.82,34.05,34.05,100,,70,4.3,Y,31,21.25,2.7
Kevin Love,PF/C,CLE,@ NOP,21,105.00,8000,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
Deandre Ayton,C,PHX,@ DAL,19,103.25,7900,19.6,56.5,36.8,2.2,1.18,42.36,10.62,10.56,8.87,20.8,12.2,31.2,30.07,35.39,35.39,100,,71,4.5,Y,20,16.25,2.1
Clint Capela,C,HOU,vs MIL,3,113.75,7800,15.9,53,41.0,1.4,1.20,43.04,8.95,10.61,8.63,19.3,11.9,34.3,34.72,31.80,31.80,100,,74,4.1,Y,35,39.75,5.1
Jrue Holiday,PG/SG,NOP,vs CLE,12,120.00,7700,25.3,56,43.3,8.3,1.19,42.76,8.39,8.76,8.18,24.9,16.8,36.5,35.10,38.43,38.43,100,,80,5,Y,36,38.75,5
D'Angelo Russell,PG/SG,BKN,vs ATL,23,117.25,7600,16.9,61.4,34.9,6.3,1.19,42.75,12.01,12.72,10.18,29.2,16.6,29.4,30.51,35.97,35.97,100,,64,4.7,Y,25,33.75,4.4
Rudy Gobert,C,UTA,vs ORL,27,108.25,7500,23.9,59.9,39.4,2.0,1.27,45.61,9.79,10.26,8.77,17.6,8.5,31.1,32.24,39.33,39.33,100,,74,5.2,Y,36,37.50,5
Brandon Ingram,PG/SG,LAL,vs DET,9,108.50,7500,14.7,46.3,27.9,2.5,0.87,31.45,8.56,9.02,8.55,24.2,13.7,31.9,35.96,28.23,28.23,100,,68,3.8,Y,29,28.75,3.8
