Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,@ NOP,21,121.00,11600,47.3,84.6,58.1,11.2,1.64,58.87,9.29,10.68,9.68,30.6,19.4,35.5,37.50,63.28,63.28,100,,82,5.5,Y,39,88.00,7.6
Paul George,SF/PF,OKC,@ NOP,13,121.00,10700,39.9,81.3,51.6,4.1,1.42,51.23,10.33,11.83,10.9,29.6,20.7,36.3,38.00,57.67,57.67,100,,77,5.4,Y,41,49.75,4.6
Nikola Vucevic,C,ORL,vs CHA,7,109.50,10000,31.8,70.7,46.3,3.8,1.48,53.44,11.36,11.11,10.26,28.0,16.7,31.2,32.50,48.44,48.44,100,,76,4.8,Y,26,41.75,4.2
Kemba Walker,PG,CHA,@ ORL,11,105.50,9200,26.4,71.2,43.2,5.6,1.25,44.89,10.89,12.81,11.19,30.7,20.0,34.6,37.00,45.57,45.57,100,,70,5,Y,28,21.00,2.3
Anthony Davis,PF/C,NOP,vs OKC,13,117.00,9000,31.3,80.4,60.2,4.3,1.65,59.51,11.88,14.04,9.65,29.3,20.0,36.4,29.25,52.36,52.36,100,,77,5.8,Y,16,25.50,2.8
Jrue Holiday,PG/SG,NOP,vs OKC,17,117.00,8400,30.2,60.5,43.6,8.0,1.20,43.30,8.03,8.63,7.64,25.3,17.1,36.3,34.25,43.19,43.19,100,,80,5.1,Y,39,59.25,7.1
Trae Young,PG,ATL,vs NYK,13,116.75,8100,22.6,60.4,33.8,7.6,1.13,40.60,9.71,10.80,9.37,27.4,14.3,30.0,34.75,38.75,38.75,100,,68,4.8,Y,31,44.50,5.5
John Collins,PF/C,ATL,vs NYK,30,116.75,7700,25.4,60.2,36.3,2.1,1.22,43.79,10.07,9.94,9.23,23.9,13.3,29.8,33.00,40.27,40.27,100,,73,5.2,Y,25,11.25,1.5
Julius Randle,PF/C,NOP,vs OKC,13,117.00,7200,24.2,62.5,38.0,2.9,1.29,46.56,11.40,10.92,9.74,27.0,13.4,29.4,30.75,40.61,40.61,100,,71,5.6,Y,39,60.25,8.4
Aaron Gordon,SF/PF,ORL,vs CHA,22,109.50,6600,18.2,54.9,33.2,3.5,0.99,35.75,10.19,10.49,9.69,21.7,13.1,33.4,34.25,33.92,33.92,100,,68,5.1,Y,32,32.75,5
Dennis Smith Jr.,PG,NYK,@ ATL,23,108.75,6500,15.4,49.8,26.8,4.6,0.93,33.47,10.71,9.83,9.52,23.8,11.8,28.8,32.00,30.12,30.12,100,,63,4.6,Y,32,34.50,5.3
Steven Adams,C,OKC,@ NOP,20,121.00,6200,27.4,55.3,33.8,1.6,1.00,35.89,8.22,7.98,8.11,16.8,10.4,33.9,35.50,39.38,39.38,100,,76,6.4,Y,36,18.25,2.9
DeAndre Jordan,C,NYK,@ ATL,3,108.75,5900,11.7,47.5,34.0,2.1,1.12,40.21,9.98,10.23,6.65,14.6,6.5,30.4,24.00,27.03,27.03,100,,70,4.6,Y,29,35.25,6
Jonathan Isaac,SF/PF,ORL,vs CHA,17,109.50,5800,13.2,43.4,21.5,1.0,0.83,29.80,10.54,8.63,8.64,16.2,7.7,26.0,29.50,26.16,26.16,100,,60,4.5,Y,27,28.00,4.8
Jeremy Lamb,SG/SF,CHA,@ ORL,16,105.50,5700,19.2,50.7,28.1,2.0,0.98,35.12,9.14,9.00,8.38,22.2,12.6,28.8,33.00,32.71,32.71,100,,68,5.7,Y,18,22.00,3.9
Evan Fournier,SG/SF,ORL,vs CHA,17,109.50,5500,12.8,49,26.3,3.6,0.83,29.95,10.65,10.33,10.21,22.6,13.2,31.6,34.50,28.30,28.30,100,,61,5.1,Y,27,29.25,5.3
Kenrich Williams,SF/PF,NOP,vs OKC,25,117.00,5400,4.4,54.9,13.1,1.2,0.79,28.33,18.20,14.42,16.18,13.4,4.5,16.6,32.00,26.05,26.05,100,,0,4.8,Y,34,34.00,6.3
Elfrid Payton,PG,NOP,vs OKC,17,117.00,5300,0,23.1,25.5,5.8,0.95,34.10,10.85,11.53,0,18.5,9.0,26.9,0.00,0.00,0.00,100,,55,0,,,,
Jahlil Okafor,C,NOP,vs OKC,29,117.00,5300,5.7,56.8,16.7,0.5,1.09,39.29,19.68,14.60,12.85,18.0,5.9,15.3,23.50,27.59,27.59,100,,13,5.2,,23,24.00,4.5
Terrence Ross,SG/SF,ORL,vs CHA,17,109.50,5200,10.9,42.2,24.3,1.5,0.92,33.16,11.01,8.96,8.03,23.6,12.5,26.4,26.25,24.30,24.30,100,,63,4.7,,22,28.75,5.5
Jerami Grant,PF,OKC,@ NOP,13,121.00,5100,0,14.6,25.6,0.9,0.79,28.57,6.62,7.32,0,14.6,9.5,32.3,0.00,0.00,0.00,100,,71,0,,,,
Dewayne Dedmon,PF/C,ATL,vs NYK,10,116.75,5000,12.8,46.7,25.4,1.3,1.02,36.86,10.04,9.70,6.97,16.7,8.0,24.8,25.00,27.31,27.31,100,,62,5.5,Y,26,29.00,5.8
Kevin Knox,SF/PF,NYK,@ ATL,29,108.75,4900,8.9,47.6,21.0,0.9,0.74,26.75,8.71,11.06,8.35,22.2,12.2,28.3,34.50,25.49,25.49,100,,47,5.2,Y,22,22.50,4.6
Kevin Huerter,SG/SF,ATL,vs NYK,13,116.75,4900,9.4,42.7,20.3,2.8,0.74,26.83,16.27,9.53,13.9,15.6,8.3,27.3,30.75,23.65,23.65,100,,53,4.8,Y,23,10.00,2
Dennis Schroder,PG/SG,OKC,@ NOP,21,121.00,4800,0,19,27.8,4.1,0.99,35.45,10.27,9.49,0,25.5,13.9,28.2,0.00,0.00,0.00,100,,66,0,,,,
Cody Zeller,C,CHA,@ ORL,15,105.50,4800,16.2,44.4,23.6,2.1,0.96,34.27,9.29,8.06,7.35,15.4,6.5,24.7,28.50,28.31,28.31,100,,66,5.9,Y,30,30.25,6.3
Emmanuel Mudiay,PG,NYK,@ ATL,23,108.75,4700,0,23.7,26.1,3.9,0.98,35.44,12.00,11.83,0,24.0,12.4,26.6,0.00,0.00,0.00,100,,55,0,,,,
Taurean Prince,SF,ATL,vs NYK,18,116.75,4700,13.3,42.6,23.6,2.0,0.86,31.06,10.32,8.36,8.39,20.4,10.6,27.4,29.25,25.83,25.83,100,,65,5.5,Y,29,17.75,3.8
Marvin Williams,SF/PF,CHA,@ ORL,10,105.50,4600,13,46.6,23.4,1.2,0.82,29.68,8.00,9.59,7.22,14.8,8.9,28.4,32.50,27.41,27.41,100,,59,6,Y,22,15.50,3.4
Nicolas Batum,SG/SF,CHA,@ ORL,16,105.50,4500,15.5,42.1,23.8,3.4,0.76,27.33,7.73,7.62,7.52,13.2,7.4,31.3,35.00,26.90,26.90,100,,68,6,Y,25,23.25,5.2
D.J. Augustin,PG,ORL,vs CHA,18,109.50,4400,8.8,38.6,22.7,4.9,0.82,29.35,9.26,8.52,6.95,16.7,7.8,27.8,27.00,21.55,21.55,100,,62,4.9,Y,22,22.75,5.2
Kent Bazemore,SG/SF,ATL,vs NYK,18,116.75,4300,5,43.2,25.9,2.5,1.02,36.78,9.62,10.93,5.14,22.4,10.7,25.4,19.25,21.37,21.37,100,,58,5,,27,25.00,5.8
Kadeem Allen,PG/SG,NYK,@ ATL,23,108.75,4200,9.2,42.6,21.3,4.0,0.96,34.43,8.33,9.56,5.5,18.1,7.3,22.2,23.75,23.51,23.51,100,,55,5.6,,24,29.50,7
Terrance Ferguson,SG/SF,OKC,@ NOP,11,121.00,4100,6.2,33.5,12.3,0.8,0.51,18.29,8.34,7.81,7.59,10.5,5.7,24.2,32.75,17.88,17.88,100,,37,4.4,Y,36,15.00,3.7
Mitchell Robinson,C,NYK,@ ATL,3,108.75,4100,14.6,47.5,18.2,0.6,1.02,36.89,13.82,9.41,9.21,12.5,3.8,17.8,24.00,28.67,28.67,100,,48,7,,19,24.25,5.9
Noah Vonleh,PF/C,NYK,@ ATL,29,108.75,4000,3.4,41.9,24.6,1.9,0.96,34.42,11.28,11.00,6.35,15.2,6.5,25.7,20.25,19.88,19.88,100,,55,5,,17,12.00,3
E'Twaun Moore,SG/SF,NOP,vs OKC,15,117.00,3900,3.3,37.2,20.3,2.0,0.70,25.15,8.87,9.70,6.04,17.1,10.4,29.0,24.50,17.80,17.80,100,,52,4.6,,17,23.75,6.1
Tim Frazier,PG,NOP,vs OKC,17,117.00,3800,2.3,41,16.4,4.4,0.84,30.29,11.78,11.04,7.12,13.0,4.2,19.5,21.75,18.90,18.90,100,,33,5,,7,2.50,0.7
Frank Ntilikina,PG/SF,NYK,@ ATL,23,108.75,3800,0,15.3,14.5,2.9,0.68,24.49,10.76,7.66,0,17.6,6.7,21.4,0.00,0.00,0.00,100,,47,0,,,,
Darius Miller,SF/PF,NOP,vs OKC,25,117.00,3700,3.7,32.7,15.4,1.8,0.61,22.00,10.96,8.29,7.76,13.3,6.8,25.3,25.50,16.13,16.13,100,,46,4.4,Y,35,23.50,6.4
Shelvin Mack,PG/SG,CHA,@ ORL,11,105.50,3700,0,29.1,16.9,3.4,0.75,27.09,11.41,9.00,4.6,18.1,7.2,22.5,14.50,11.05,11.05,100,,47,3,,12,10.00,2.7
Mario Hezonja,SF/PF,NYK,@ ATL,19,108.75,3700,0,19,15.7,1.0,0.82,29.56,11.88,9.52,0,20.3,7.4,19.1,0.00,0.00,0.00,100,,39,0,,,,
Alex Len,C,ATL,vs NYK,10,116.75,3600,0,37.8,21.0,1.0,1.11,39.79,14.48,11.50,5.13,22.4,7.8,19.0,12.75,14.83,14.83,100,,45,4.1,,24,22.50,6.3
Damyean Dotson,SG/SF,NYK,@ ATL,28,108.75,3600,5.3,35.7,18.0,1.4,0.73,26.11,9.31,8.68,6.4,16.1,8.3,24.8,24.75,18.36,18.36,100,,52,5.1,Y,21,24.25,6.7
Deonte Burton,PG/SG,OKC,@ NOP,11,121.00,3600,7.1,33.7,6.5,0.3,0.71,25.74,23.46,7.62,14.99,16.7,3.0,9.1,23.00,18.48,18.48,100,,0,5.1,,14,6.25,1.7
DeAndre Bembry,SG/SF,ATL,vs NYK,18,116.75,3500,7.5,39,20.1,2.5,0.82,29.71,11.97,9.00,7.81,16.9,7.5,24.4,23.50,20.98,20.98,100,,55,6,,21,4.75,1.4
Malik Monk,PG/SG,CHA,@ ORL,11,105.50,3500,0,17,16.8,1.8,0.91,32.93,11.49,8.50,0,26.3,8.9,18.4,0.00,0.00,0.00,100,,49,0,,24,23.50,6.7
Frank Jackson,PG/SG,NOP,vs OKC,15,117.00,3500,0,25.7,10.1,0.9,0.66,23.82,13.18,7.85,5.4,17.2,5.5,15.3,14.75,10.03,10.03,100,,22,2.9,,10,6.50,1.9
Isaiah Briscoe,PG/SG,ORL,vs CHA,18,109.50,3500,2.5,29.6,8.4,2.1,0.65,23.45,29.48,7.74,17.81,15.8,3.2,12.9,21.75,14.13,14.13,100,,8,4,,26,24.00,6.9
Raymond Felton,PG/SG,OKC,@ NOP,21,121.00,3400,11.8,32.5,11.1,1.8,0.95,34.17,12.17,5.93,6.68,22.6,5.4,11.7,19.75,20.66,20.66,100,,47,6.1,,23,18.25,5.4
Vince Carter,SF/PF,ATL,vs NYK,27,116.75,3400,1.9,27.1,13.5,1.0,0.85,30.71,12.22,7.19,4.84,16.2,5.5,15.8,14.25,12.69,12.69,100,,47,3.7,,12,5.25,1.5
Patrick Patterson,PF/C,OKC,@ NOP,25,121.00,3400,8.4,26.8,9.2,0.6,0.63,22.51,9.18,5.26,6.18,12.2,3.7,14.7,24.25,16.28,16.28,100,,43,4.8,Y,15,8.25,2.4
Michael Kidd-Gilchrist,SF/PF,CHA,@ ORL,3,105.50,3400,6.7,32.3,16.7,1.0,0.84,30.37,11.54,7.33,6.33,16.8,5.8,19.8,19.75,17.65,17.65,100,,56,5.2,,14,2.50,0.7
Mohamed Bamba,C,ORL,vs CHA,7,109.50,3400,0,14.6,16.7,0.8,1.02,36.94,14.31,7.29,0,18.4,5.2,16.3,0.00,0.00,0.00,100,,56,0,,,,
Tony Parker,PG,CHA,@ ORL,11,105.50,3300,0,19.1,17.6,3.8,0.97,34.93,12.88,9.55,0,24.6,8.3,18.1,0.00,0.00,0.00,100,,46,0,,,,
Nerlens Noel,C,OKC,@ NOP,25,121.00,3300,5.7,34.1,15.8,0.6,1.10,39.75,12.27,8.12,4.52,12.8,3.6,14.3,13.25,17.86,17.86,100,,49,5.4,,22,44.75,13.6
Bismack Biyombo,C,CHA,@ ORL,15,105.50,3300,0,20.6,13.9,0.6,0.91,33.05,12.10,10.28,0,11.7,2.9,15.2,0.00,0.00,0.00,100,,26,0,,,,
Guillermo Hernangomez,C,CHA,@ ORL,15,105.50,3300,0,32.8,16.6,0.9,1.20,43.27,18.00,9.67,5.63,23.4,5.3,13.8,11.25,13.47,13.47,100,,42,4.1,,10,11.75,3.6
Khem Birch,PF/C,ORL,vs CHA,22,109.50,3300,5.9,31.7,10.2,0.7,0.95,34.10,27.70,7.36,12.5,13.3,2.2,10.7,16.25,16.94,16.94,100,,28,5.1,,17,16.50,5
Wesley Iwundu,SG/SF,ORL,vs CHA,17,109.50,3300,3.7,24,10.7,0.8,0.63,22.79,12.02,5.81,6.26,14.6,4.1,17.0,18.75,12.41,12.41,100,,46,3.8,,21,18.75,5.7
