Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,vs LAC,15,114.25,11200,36.8,74.7,54.9,9.9,1.62,58.26,9.41,10.81,9.04,30.9,18.9,33.9,34.60,53.04,53.04,100,,80,4.7,Y,36,55.25,4.9
James Harden,PG/SG,HOU,@ MEM,1,103.25,11100,22.5,75.1,55.3,8.3,1.54,55.35,12.74,15.04,12.64,37.2,20.6,36.0,35.71,45.03,45.03,100,,73,4.1,Y,41,69.50,6.3
LeBron James,SF/PF,LAL,@ CHA,24,113.75,10700,34.9,78.7,52.7,7.0,1.51,54.34,10.56,12.51,10.68,31.7,19.9,34.9,36.40,53.69,53.69,100,,76,5,Y,30,61.50,5.7
Karl-Anthony Towns,C,MIN,@ PHX,27,112.50,9800,28.6,76.5,45.3,2.4,1.35,48.48,12.11,13.67,11.71,26.4,15.6,33.6,34.82,49.13,49.13,100,,70,5,Y,38,59.00,6
Kemba Walker,PG,CHA,vs LAL,9,112.75,9300,23.2,65.1,45.0,6.4,1.29,46.25,10.25,11.96,10.11,30.2,19.9,35.0,35.50,41.18,41.18,100,,73,4.4,Y,25,8.25,0.9
Paul George,SF/PF,OKC,vs LAC,30,114.25,9200,40.1,74.9,47.3,4.3,1.35,48.73,10.26,9.95,9.98,28.5,19.3,35.0,35.00,54.99,54.99,100,,79,6,Y,37,57.25,6.2
Blake Griffin,PF/C,DET,vs BOS,12,106.00,9000,21.2,66.8,46.9,5.0,1.32,47.52,10.31,13.03,10.18,29.2,18.4,35.6,35.53,40.75,40.75,100,,72,4.5,Y,36,46.00,5.1
Kyrie Irving,PG,BOS,@ DET,28,108.00,8900,32.3,78.4,42.4,6.3,1.34,48.11,10.96,13.15,10.24,28.6,17.7,31.7,33.64,52.07,52.07,100,,69,5.9,Y,33,47.50,5.3
DeMar DeRozan,SG/SF,SAS,vs CHI,11,111.75,8600,21.2,65.8,41.9,6.2,1.19,42.93,9.72,12.74,9.64,29.2,18.7,35.1,35.72,40.33,40.33,100,,70,4.7,Y,37,31.75,3.7
Andre Drummond,C,DET,vs BOS,3,106.00,8500,12.9,60.6,45.8,1.2,1.39,49.89,10.38,13.61,9.54,24.9,15.1,33.0,33.07,33.33,33.33,100,,70,3.9,Y,33,62.50,7.4
