Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ MIL,26,110.50,11400,34.5,92.9,61.7,7.5,1.66,59.89,13.55,16.68,13.55,40.1,24.6,37.1,36.00,59.49,59.49,100,,73,5.2,Y,38,50.00,4.4
Giannis Antetokounmpo,SF/PF,MIL,vs HOU,14,113.50,11300,41.3,85.4,57.6,6.0,1.76,63.24,11.89,12.59,11.06,32.1,17.3,32.8,33.50,60.17,60.17,100,,78,5.3,Y,33,45.50,4
Karl-Anthony Towns,C,MIN,vs LAC,24,114.00,10700,30.4,84.2,50.6,3.3,1.54,55.54,13.95,15.36,13.18,28.8,17.0,32.8,34.00,53.44,53.44,100,,70,5,Y,35,49.75,4.6
LeBron James,SF/PF,LAL,vs WAS,12,119.50,10200,36.6,79.7,54.5,8.1,1.55,55.93,10.92,12.31,10.47,31.8,19.9,35.1,34.50,55.06,55.06,100,,77,5.4,Y,34,55.25,5.4
Nikola Jokic,C,DEN,vs DET,27,110.25,10000,31.7,79.6,49.2,7.5,1.58,56.71,13.16,13.68,12.25,27.2,14.9,31.2,33.50,52.21,52.21,100,,72,5.2,Y,33,44.75,4.5
Bradley Beal,SG,WAS,@ LAL,30,117.50,9300,22.7,68.1,45.1,5.6,1.21,43.48,8.77,12.97,8.04,28.0,19.6,37.3,33.00,42.11,42.11,100,,71,4.5,Y,37,43.25,4.7
Kawhi Leonard,SF/PF,TOR,vs CHI,16,116.50,9100,31.9,66.1,45.9,3.3,1.34,48.36,7.54,9.76,6.91,30.4,19.0,34.2,33.00,46.54,46.54,100,,79,5.1,Y,22,38.50,4.2
Nikola Vucevic,C,ORL,@ MIA,3,101.00,8900,33.1,71.9,46.4,3.8,1.49,53.71,10.98,11.09,10.37,27.7,16.7,31.1,34.00,49.75,49.75,100,,76,5.6,Y,34,57.00,6.4
Kyrie Irving,PG,BOS,@ CLE,10,110.75,8800,0,26.5,45.5,7.1,1.38,49.56,10.35,13.25,0,28.6,18.4,33.0,0.00,0.00,0.00,100,,71,0,,,,
Andre Drummond,C,DET,@ DEN,4,102.25,8700,27.9,73.5,45.2,1.3,1.36,49.02,10.71,13.03,10.26,22.8,13.4,33.2,34.50,47.47,47.47,100,,71,5.5,Y,29,47.75,5.5
