Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Nikola Jokic,C,DEN,vs LAC,24,121.50,10200,33.3,84.7,49.4,7.6,1.58,56.97,13.52,14.69,12.68,27.4,15.0,31.2,33.75,55.31,55.31,100,,70,5.4,Y,28,53.00,5.2
Nikola Vucevic,C,ORL,@ TOR,9,104.75,9700,29.7,70.3,45.8,3.9,1.49,53.67,11.27,11.60,9.94,27.7,16.4,30.7,31.75,47.10,47.10,100,,75,4.9,Y,31,53.00,5.5
Kawhi Leonard,SF/PF,TOR,vs ORL,3,111.75,9500,0,20.6,45.9,3.2,1.33,48.11,7.80,10.29,0,29.8,18.8,34.4,0.00,0.00,0.00,100,,78,0,,,,
DeMar DeRozan,SG/SF,SAS,@ NYK,29,116.50,8100,21.2,63.8,40.3,6.2,1.14,41.15,10.62,12.17,9.59,28.4,17.8,35.2,32.50,39.48,39.48,100,,70,4.9,Y,32,53.25,6.6
LaMarcus Aldridge,PF/C,SAS,@ NYK,30,116.50,7500,21,64.9,38.5,2.5,1.19,42.83,9.86,12.56,8.56,26.6,15.8,32.3,31.25,39.80,39.80,100,,67,5.3,Y,21,26.25,3.5
Kyle Lowry,PG,TOR,vs ORL,10,111.75,7300,22.5,60.5,37.3,9.0,1.10,39.49,11.09,10.86,10.86,18.9,11.3,34.0,35.25,38.79,38.79,100,,71,5.3,Y,36,47.00,6.4
Pascal Siakam,PF/C,TOR,vs ORL,8,111.75,7100,19.9,57.4,32.4,2.9,1.03,36.94,9.78,10.72,9.24,19.6,11.2,31.6,34.00,35.94,35.94,100,,67,5.1,Y,37,34.75,4.9
Louis Williams,PG/SG,LAC,@ DEN,1,113.50,7000,19,58.4,32.7,5.4,1.25,45.11,12.93,11.26,10.15,32.4,14.9,26.1,28.25,35.84,35.84,100,,66,5.1,,24,30.50,4.4
Dennis Smith Jr.,PG,NYK,vs SAS,26,108.50,6800,10.5,44.4,26.8,4.7,0.93,33.67,10.49,9.68,7.79,23.7,11.7,28.7,26.75,25.03,25.03,100,,64,3.7,Y,30,52.00,7.6
Danilo Gallinari,SF/PF,LAC,@ DEN,22,113.50,6700,20.3,50.9,32.9,2.5,1.07,38.65,9.32,8.76,7.9,22.8,12.6,30.7,30.50,33.41,33.41,100,,73,5,Y,25,26.50,4
Montrezl Harrell,PF/C,LAC,@ DEN,5,113.50,6600,20.7,56.5,31.3,1.8,1.19,42.75,11.60,10.23,8.94,22.6,10.4,26.4,27.75,36.02,36.02,100,,67,5.5,,16,20.00,3
Aaron Gordon,SF/PF,ORL,@ TOR,16,104.75,6500,17.5,53.5,33.2,3.6,0.99,35.82,10.02,10.30,9.32,21.9,13.2,33.4,33.50,32.90,32.90,100,,69,5.1,Y,30,23.75,3.7
Serge Ibaka,PF/C,TOR,vs ORL,8,111.75,6400,17.7,47,31.8,1.6,1.10,39.80,11.38,8.36,8.38,23.4,12.6,28.8,26.50,30.27,30.27,100,,74,4.7,,24,19.25,3
Jamal Murray,PG/SG,DEN,vs LAC,11,121.50,6300,15.9,58.1,33.2,4.9,0.99,35.73,10.90,12.05,9.92,24.8,16.0,33.5,32.75,33.98,33.98,100,,64,5.4,Y,24,31.50,5
DeAndre Jordan,C,NYK,vs SAS,22,108.50,6200,0,20.4,34.2,2.0,1.12,40.46,9.91,10.18,0,14.5,6.5,30.5,0.00,0.00,0.00,100,,70,0,,,,
Paul Millsap,PF/C,DEN,vs LAC,28,121.50,6100,16.5,57.4,27.8,1.9,1.08,38.87,14.36,11.70,11.37,20.1,9.3,25.8,28.50,34.02,34.02,100,,58,5.6,Y,32,55.50,9.1
Jonathan Isaac,SF/PF,ORL,@ TOR,1,104.75,6000,12.8,43,21.4,1.0,0.82,29.59,10.62,8.62,8.7,16.2,7.7,26.1,29.50,25.71,25.71,100,,60,4.3,Y,31,28.50,4.8
Evan Fournier,SG/SF,ORL,@ TOR,1,104.75,5800,12.9,48.6,26.5,3.7,0.84,30.12,10.54,10.20,10.1,22.6,13.3,31.6,34.50,28.21,28.21,100,,62,4.9,Y,31,17.75,3.1
Rudy Gay,SF/PF,SAS,@ NYK,19,116.50,5700,18.3,49.7,29.4,2.6,1.08,38.90,8.24,8.98,6.35,21.9,11.1,27.2,27.75,31.73,31.73,100,,69,5.6,Y,26,21.75,3.8
Marc Gasol,C,TOR,vs ORL,19,111.75,5600,12.1,52.4,37.3,4.5,1.14,41.01,9.30,11.52,6.46,22.6,12.5,32.8,25.00,29.38,29.38,100,,69,5.2,Y,24,29.75,5.3
Emmanuel Mudiay,PG,NYK,vs SAS,26,108.50,5400,8.2,49.2,26.3,3.8,0.99,35.62,11.93,11.71,8.62,24.2,12.5,26.6,26.00,25.80,25.80,100,,55,4.8,,19,20.50,3.8
Terrence Ross,SG/SF,ORL,@ TOR,1,104.75,5300,11.2,42.1,24.4,1.5,0.93,33.42,10.98,8.83,8.08,23.7,12.5,26.3,26.50,24.44,24.44,100,,64,4.6,,30,41.25,7.8
Kevin Knox,SF/PF,NYK,vs SAS,2,108.50,5200,7.8,46,21.3,0.9,0.75,26.95,8.69,10.92,7.97,22.3,12.2,28.4,33.00,24.17,24.17,100,,49,4.6,Y,33,37.50,7.2
Will Barton,SG/SF,DEN,vs LAC,12,121.50,5100,14.9,46.1,24.6,3.5,0.92,33.19,10.12,8.92,8.22,21.2,10.6,26.6,29.25,28.29,28.29,100,,64,5.5,Y,24,9.25,1.8
Mason Plumlee,PF/C,DEN,vs LAC,28,121.50,5000,15,44.3,22.8,2.7,1.10,39.77,10.46,8.37,6.54,17.4,5.5,20.7,22.50,27.55,27.55,100,,63,5.5,,15,24.50,4.9
Gary Harris,SG,DEN,vs LAC,11,121.50,4900,9,42.2,25.4,2.7,0.86,30.93,8.95,9.50,6.22,21.6,12.6,29.5,25.00,23.24,23.24,100,,63,4.7,,22,22.00,4.5
Derrick White,PG/SG,SAS,@ NYK,14,116.50,4800,4.4,42.2,21.8,3.6,0.87,31.27,10.67,10.80,6.45,17.0,7.5,25.2,21.75,20.57,20.57,100,,50,4.3,,,,
Malik Beasley,PG/SG,DEN,vs LAC,11,121.50,4700,7.1,42.7,19.3,1.2,0.80,28.81,10.49,10.18,7.79,17.2,9.2,24.1,26.75,22.37,22.37,100,,47,4.8,Y,25,13.00,2.8
Mitchell Robinson,C,NYK,vs SAS,22,108.50,4600,17,49.5,18.2,0.6,1.03,37.05,13.58,9.29,9.81,12.4,3.8,17.7,26.00,30.91,30.91,100,,49,6.7,,30,45.00,9.8
