Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
LeBron James,SF/PF,LAL,@ BKN,7,115.00,10600,27.7,73.9,52.0,7.0,1.50,54.10,11.81,13.19,11.74,31.6,19.6,34.6,35.79,47.49,47.49,100,,75,4.5,Y,41,68.25,6.4
John Wall,PG,WAS,@ ATL,22,120.25,9800,27.1,73.2,44.1,8.9,1.27,45.69,9.57,13.18,9.28,28.6,17.7,34.7,34.90,46.84,46.84,100,,70,4.8,Y,26,24.00,2.4
Nikola Jokic,C,DEN,vs DAL,24,105.50,9700,29.5,76.5,45.8,7.5,1.49,53.50,13.46,13.42,12.86,24.9,13.3,30.8,34.40,49.67,49.67,100,,71,5.1,Y,35,66.00,6.8
Victor Oladipo,PG/SG,IND,vs CLE,16,109.75,9100,21.7,68.8,41.4,5.1,1.28,45.98,8.41,13.45,7.88,29.0,17.5,32.4,33.75,41.85,41.85,100,,68,4.6,Y,34,30.75,3.4
Bradley Beal,SG,WAS,@ ATL,24,120.25,8500,27.7,58.5,39.5,4.4,1.10,39.60,8.23,8.78,8.25,27.3,18.2,35.9,36.08,40.91,40.91,100,,78,4.8,Y,40,50.50,5.9
D'Angelo Russell,PG/SG,BKN,vs LAL,11,114.00,8100,17.3,60,34.7,6.0,1.20,43.15,11.72,12.19,9.75,29.3,16.7,28.9,29.95,35.61,35.61,100,,65,4.4,Y,34,50.00,6.2
Kevin Love,PF/C,CLE,@ IND,13,97.75,8000,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
John Collins,PF/C,ATL,vs WAS,7,117.25,7900,17.3,57.7,34.8,2.4,1.20,43.18,10.91,11.55,9.94,24.7,13.1,29.0,32.80,34.60,34.60,100,,67,4.4,Y,25,41.25,5.2
Luka Doncic,SG/SF,DAL,@ DEN,6,101.50,7700,22.3,47.5,35.8,4.6,1.10,39.74,6.62,7.22,5.79,26.1,14.1,32.4,31.50,33.08,33.08,100,,80,4.3,Y,34,53.00,6.9
Spencer Dinwiddie,PG/SG,BKN,vs LAL,11,114.00,7600,19.1,50.5,29.5,5.0,1.03,37.19,9.94,8.96,8.55,24.1,12.1,28.6,30.95,32.56,32.56,100,,70,4.3,,34,27.75,3.7
Kyle Kuzma,SF/PF,LAL,@ BKN,7,115.00,7500,18.8,52.5,30.9,2.2,0.97,34.94,7.25,9.61,7.13,22.6,14.6,31.8,35.39,33.23,33.23,100,,69,4.4,Y,43,43.25,5.8
Myles Turner,C,IND,vs CLE,9,109.75,7000,14.6,51.9,29.3,1.6,1.05,37.99,10.56,10.65,8.59,20.8,10.6,27.8,29.29,30.58,30.58,100,,64,4.4,Y,31,36.50,5.2
