Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
LeBron James,SF/PF,LAL,@ DEN,7,108.25,10900,30.5,74.9,53.5,6.9,1.53,55.07,11.45,12.70,11.21,31.2,19.5,34.9,35.26,49.51,49.51,100,,76,4.5,Y,30,31.75,2.9
Andre Drummond,C,DET,vs NYK,15,113.25,9600,23.9,69.8,48.1,1.5,1.42,51.21,8.36,13.10,7.92,24.6,15.5,33.8,34.10,43.58,43.58,100,,73,4.5,Y,30,27.00,2.8
Kawhi Leonard,SF/PF,TOR,@ MEM,20,107.00,9400,29.9,63.3,44.5,3.0,1.34,48.01,6.68,9.55,6.44,29.9,18.5,33.3,34.70,44.24,44.24,100,,79,4.7,Y,37,44.50,4.7
Blake Griffin,PF/C,DET,vs NYK,20,113.25,9300,21.3,74.9,47.5,5.1,1.31,47.21,12.08,15.31,11.81,28.1,18.2,36.2,35.20,44.25,44.25,100,,68,4.8,Y,36,41.50,4.5
Victor Oladipo,PG/SG,IND,@ PHX,27,109.25,9000,0,27.8,41.3,4.7,1.27,45.76,8.55,13.91,0,30.1,18.3,32.5,0.00,0.00,0.00,100,,66,0,,,,
Marc Gasol,C,MEM,vs TOR,13,102.00,8900,24.7,61.4,42.7,3.9,1.23,44.20,8.62,10.49,8.66,22.6,13.6,34.8,36.18,40.45,40.45,100,,75,4.5,Y,39,47.50,5.3
Nikola Jokic,C,DEN,vs LAL,24,111.25,8800,23.7,74.2,44.0,7.2,1.48,53.42,15.29,14.43,13.88,24.3,12.6,29.7,32.69,45.31,45.31,100,,67,5.1,Y,23,36.75,4.2
Devin Booker,PG/SG,PHX,vs IND,12,107.25,8600,25.2,56.1,41.9,7.1,1.15,41.57,8.33,8.83,8.55,32.0,19.8,36.3,36.94,38.45,38.45,100,,79,4.5,Y,36,42.00,4.9
Hassan Whiteside,C,MIA,vs ATL,16,116.00,8200,12.1,63,39.2,0.7,1.45,52.05,14.23,14.55,9.59,23.0,10.8,27.1,24.25,33.88,33.88,100,,63,4.1,Y,25,32.00,3.9
Kyle Lowry,PG,TOR,@ MEM,26,107.00,7800,23.3,62.7,40.3,10.4,1.20,43.04,12.83,11.26,12.12,19.2,11.5,33.7,34.00,40.15,40.15,100,,72,5.1,Y,37,36.50,4.7
Mike Conley,PG,MEM,vs TOR,5,102.00,7700,19.3,57.3,37.2,6.6,1.11,39.93,10.47,10.85,10.44,27.8,16.2,33.5,35.89,35.60,35.60,100,,71,4.6,Y,34,44.75,5.8
Josh Richardson,SG/SF,MIA,vs ATL,25,116.00,7400,22.4,53.1,34.2,3.2,0.98,35.20,7.93,8.75,7.56,23.6,16.4,34.9,34.32,35.56,35.56,100,,74,4.8,Y,36,46.50,6.3
Deandre Ayton,C,PHX,vs IND,4,107.25,7100,12.3,45.4,36.6,2.8,1.13,40.85,10.06,9.45,8.81,20.8,12.1,32.3,31.53,26.45,26.45,100,,74,3.7,Y,31,36.00,5.1
Jamal Murray,PG/SG,DEN,vs LAL,30,111.25,6900,23.8,63.3,32.1,4.6,0.95,34.25,11.47,11.28,11.73,23.8,15.5,33.8,36.82,40.76,40.76,100,,65,5.9,Y,34,29.25,4.2
Enes Kanter,C,NYK,@ DET,26,106.25,6800,22.4,67.2,35.3,2.2,1.30,46.78,8.51,12.82,7.38,23.7,11.5,27.2,31.21,41.60,41.60,100,,64,6.1,Y,36,42.00,6.2
Domantas Sabonis,PF/C,IND,@ PHX,23,109.25,6700,19.8,51.6,33.2,3.3,1.36,48.67,12.70,9.06,8.82,22.8,8.4,24.5,25.00,33.43,33.43,100,,73,5,,23,48.00,7.2
Trae Young,PG,ATL,@ MIA,22,108.00,6600,13,59.8,31.8,7.7,1.09,39.32,11.61,13.38,9.61,28.0,14.5,29.2,29.80,33.05,33.05,100,,58,5,Y,31,43.25,6.6
Tim Hardaway Jr.,SG/SF,NYK,@ DET,4,106.25,6500,15.7,53.7,34.5,2.9,1.03,37.20,10.44,10.87,10.37,28.7,18.2,33.4,35.75,31.96,31.96,100,,68,4.9,Y,31,35.00,5.4
John Collins,C,ATL,@ MIA,11,108.00,6200,12.8,50.6,26.9,3.0,1.13,40.61,13.21,10.79,11.04,25.5,9.8,23.8,30.08,29.03,29.03,100,,60,4.7,Y,29,25.00,4
T.J. Warren,SF/PF,PHX,vs IND,11,107.25,6100,10.8,52.5,28.2,1.3,0.97,34.77,11.48,11.92,11.48,23.1,13.0,29.2,36.00,28.69,28.69,100,,58,4.7,Y,39,38.75,6.4
Pascal Siakam,PF,TOR,@ MEM,19,107.00,6000,18.7,49.2,29.8,2.3,1.02,36.93,8.01,8.73,6.86,17.1,9.3,29.1,30.82,31.78,31.78,100,,71,5.3,Y,31,25.00,4.2
Goran Dragic,PG,MIA,vs ATL,24,116.00,5900,0,22.1,28.9,4.7,0.94,33.85,11.13,11.04,0,24.1,13.8,30.8,0.00,0.00,0.00,100,,62,0,,,,
Paul Millsap,PF/C,DEN,vs LAL,14,111.25,5900,12.6,49.3,29.0,1.9,1.09,39.33,12.98,10.50,9.86,20.6,9.6,26.5,27.36,28.32,28.32,100,,64,4.8,Y,23,43.75,7.4
Brandon Ingram,SG/SF,LAL,@ DEN,7,108.25,5800,15.3,41.5,26.6,2.1,0.83,29.94,9.60,7.47,9.19,23.0,13.2,32.0,34.45,26.53,26.53,100,,72,4.6,Y,30,21.00,3.6
Jaren Jackson Jr.,PF,MEM,vs TOR,28,102.00,5800,19.4,61.5,27.1,1.5,1.07,38.68,10.83,12.02,9.06,22.8,9.7,25.3,30.10,37.44,37.44,100,,56,6.5,Y,19,7.00,1.2
Serge Ibaka,PF/C,TOR,@ MEM,19,107.00,5700,17.9,46.6,32.2,1.2,1.22,43.73,10.80,8.20,7.25,24.9,12.5,26.5,24.16,30.18,30.18,100,,75,5.3,Y,35,23.25,4.1
Noah Vonleh,PF/C,NYK,@ DET,12,106.25,5600,9.2,50.3,25.0,1.8,0.99,35.80,11.67,11.74,10.6,14.0,5.8,25.2,32.71,26.85,26.85,100,,53,4.8,Y,19,22.25,4
Gary Harris,SG,DEN,vs LAL,30,111.25,5600,0,15.6,29.3,3.0,0.88,31.72,8.59,7.81,0,22.0,14.3,33.2,0.00,0.00,0.00,100,,73,0,,,,
Lonzo Ball,PG,LAL,@ DEN,9,108.25,5600,14.1,47,24.5,4.6,0.91,32.67,10.54,9.39,9.49,15.7,7.9,27.0,32.40,28.19,28.19,100,,62,5,Y,18,16.75,3
Will Barton,SG/SF,DEN,vs LAL,25,111.25,5500,0,4,30.8,3.0,1.14,41.00,10.39,2.00,0,20.3,10.5,27.0,0.00,0.00,0.00,100,,0,0,,,,
Myles Turner,C,IND,@ PHX,23,109.25,5500,12.5,35,25.7,1.6,0.96,34.67,9.36,6.43,6.68,20.5,9.4,26.7,25.70,22.15,22.15,100,,75,4,Y,29,45.75,8.3
JaVale McGee,C,LAL,@ DEN,30,108.25,5400,17.5,47.1,29.6,0.9,1.18,42.40,9.93,8.45,7.15,19.2,9.2,25.1,25.92,30.22,30.22,100,,71,5.6,Y,16,14.00,2.6
Reggie Jackson,PG/SG,DET,vs NYK,16,113.25,5400,14.2,43,26.8,4.2,0.92,33.18,7.61,8.23,6.15,24.1,13.5,29.1,29.10,26.54,26.54,100,,69,4.9,Y,27,33.75,6.3
Trevor Ariza,SF/PF,PHX,vs IND,11,107.25,5300,10.2,43.3,25.4,3.5,0.73,26.33,8.13,9.47,8.5,13.9,8.5,34.7,37.65,24.36,24.36,100,,63,4.6,Y,29,15.50,2.9
Dwyane Wade,PG/SG,MIA,vs ATL,25,116.00,5300,11.2,46.1,25.9,3.0,1.02,36.98,9.61,9.97,6.6,26.2,12.4,25.3,24.72,26.18,26.18,100,,62,4.9,,27,25.75,4.9
Jonas Valanciunas,C,TOR,@ MEM,5,107.00,5300,10.2,42.4,27.0,1.2,1.37,49.22,13.50,9.20,8.44,25.1,9.0,19.7,22.50,23.96,23.96,100,,66,4.5,,14,16.75,3.2
Tyreke Evans,SG/SF,IND,@ PHX,27,109.25,5200,11.4,43.7,21.0,2.5,1.00,36.16,12.28,9.22,7.93,26.8,10.1,20.9,23.25,25.25,25.25,100,,56,4.9,Y,27,17.00,3.3
Taurean Prince,SF,ATL,@ MIA,24,108.00,5200,11.7,44.5,26.3,2.6,0.92,33.26,11.92,9.37,9.93,24.0,12.4,28.5,30.00,25.71,25.71,100,,64,4.9,Y,32,28.25,5.4
Kyle Kuzma,SF/PF,LAL,@ DEN,7,108.25,5200,11,40.3,27.0,1.4,0.89,31.94,5.47,8.38,4.48,22.0,14.1,30.5,29.50,23.54,23.54,100,,69,4.5,Y,31,30.75,5.9
Kent Bazemore,SG/SF,ATL,@ MIA,24,108.00,5100,6.1,46.5,25.9,2.0,0.99,35.60,10.48,11.54,6.96,20.2,10.3,26.2,23.92,23.39,23.39,100,,55,4.6,,26,22.25,4.4
Rajon Rondo,PG,LAL,@ DEN,9,108.25,5000,0,21.9,25.9,6.5,1.02,36.84,10.86,10.94,0,16.9,8.0,25.3,0.00,0.00,0.00,100,,58,0,,,,
Tyler Johnson,PG/SG,MIA,vs ATL,25,116.00,5000,0,14.2,22.2,2.4,0.82,29.49,7.42,7.12,0,18.5,9.6,27.1,0.00,0.00,0.00,100,,68,0,,,,
Bojan Bogdanovic,SG/SF,IND,@ PHX,27,109.25,4900,18.4,45.2,24.4,1.5,0.79,28.48,8.27,7.66,7.36,18.9,10.1,30.8,32.04,29.86,29.86,100,,69,6.1,Y,24,21.25,4.3
Rodney McGruder,SG/SF,MIA,vs ATL,25,116.00,4900,13.3,41.7,25.8,3.3,0.77,27.84,8.22,8.14,7.88,16.0,10.6,33.4,34.50,25.46,25.46,100,,68,5.2,Y,36,25.25,5.2
Kyle Anderson,PG/SF,MEM,vs TOR,3,102.00,4800,10.8,34.5,21.9,2.9,0.73,26.07,6.76,6.78,6.44,11.7,5.7,30.2,34.29,20.92,20.92,100,,69,4.4,Y,34,22.25,4.6
Juan Hernangomez,SF/PF,DEN,vs LAL,25,111.25,4800,6.9,45.6,18.9,0.7,0.76,27.21,11.58,11.08,10.56,12.4,6.5,24.9,32.82,23.47,23.47,100,,41,4.9,Y,24,22.50,4.7
Jeremy Lin,PG/SG,ATL,@ MIA,22,108.00,4700,9.6,50.7,20.6,3.2,1.09,39.37,13.68,11.73,8.46,23.4,7.5,18.9,22.25,27.21,27.21,100,,43,5.8,,19,15.25,3.2
Trey Burke,PG/SG,NYK,@ DET,27,106.25,4700,9.8,55.7,23.1,3.5,1.04,37.16,12.70,13.13,9.38,25.5,11.7,22.3,26.58,29.48,29.48,100,,43,6.3,,15,7.25,1.5
Cory Joseph,PG,IND,@ PHX,10,109.25,4600,7.4,38.4,20.1,3.6,0.77,27.62,10.56,8.85,8.18,13.5,6.6,26.2,27.88,20.71,20.71,100,,56,4.5,,27,16.75,3.6
Emmanuel Mudiay,PG,NYK,@ DET,27,106.25,4500,7.7,47.5,21.3,2.4,1.00,36.00,15.54,11.38,10.11,19.8,8.6,21.3,23.43,24.77,24.77,100,,47,5.5,Y,22,14.00,3.1
Bam Adebayo,C,MIA,vs ATL,16,116.00,4500,9,44.1,20.6,1.2,1.10,39.32,12.17,10.03,7.76,17.5,5.1,18.8,22.95,24.03,24.03,100,,51,5.3,,14,21.00,4.7
Darren Collison,PG,IND,@ PHX,10,109.25,4400,8.7,39.5,21.3,4.5,0.79,28.46,9.83,8.80,7.56,16.3,8.0,26.9,27.70,21.88,21.88,100,,59,5,Y,32,35.75,8.1
Dewayne Dedmon,PF/C,ATL,@ MIA,8,108.00,4300,7.2,38.1,21.1,0.6,0.98,35.40,10.67,8.83,7.29,16.1,7.0,21.5,24.60,20.47,20.47,100,,58,4.8,Y,22,25.00,5.8
Isaiah Thomas,PG,DEN,vs LAL,15,111.25,4300,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Fred VanVleet,PG/SG,TOR,@ MEM,26,107.00,4300,5.9,34.5,20.8,4.5,0.86,30.86,11.49,8.15,6.55,18.8,8.7,24.3,20.53,18.15,18.15,100,,61,4.2,,22,32.00,7.4
Danny Green,SG/SF,TOR,@ MEM,1,107.00,4200,2.1,29.3,20.0,1.2,0.71,25.51,9.94,7.78,8.23,13.5,7.8,28.2,29.82,13.78,13.78,100,,61,3.3,Y,28,22.50,5.4
JaMychal Green,SF/PF,MEM,vs TOR,28,102.00,4200,18.3,32.3,21.8,1.0,1.04,37.60,13.10,4.00,7.28,24.2,8.1,20.9,20.00,24.32,24.32,100,,82,5.8,,27,22.75,5.4
Justise Winslow,PG/SF,MIA,vs ATL,4,116.00,4200,10.4,38.2,23.2,3.6,0.84,30.30,8.05,7.94,6.64,18.0,9.1,27.6,29.70,22.33,22.33,100,,66,5.3,,26,18.75,4.5
Wayne Ellington,PG/SG,MIA,vs ATL,25,116.00,4100,10.5,40.9,18.7,1.7,0.75,26.79,7.45,8.67,6.1,16.6,8.3,25.1,29.47,23.52,23.52,100,,54,5.7,Y,32,37.75,9.2
Thaddeus Young,SF/PF,IND,@ PHX,23,109.25,4100,12.9,38.4,21.1,1.3,0.76,27.26,6.63,7.30,5.45,17.4,9.1,27.9,29.58,23.84,23.84,100,,65,5.8,Y,28,25.00,6.1
