Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
James Harden,PG/SG,HOU,@ GSW,4,109.75,11500,0,32.1,62.2,7.6,1.67,60.10,13.63,16.03,0,39.7,24.2,37.2,0.00,0.00,0.00,100,,74,0,,,,
Russell Westbrook,PG,OKC,vs SAC,28,122.75,11300,44.7,88,58.6,11.0,1.66,59.53,9.64,12.36,9.97,30.8,19.8,35.4,37.25,63.25,63.25,100,,79,5.6,Y,35,64.00,5.7
Giannis Antetokounmpo,SF/PF,MIL,vs MIN,26,121.25,11000,45.7,87.2,57.7,6.0,1.74,62.73,11.65,11.86,11.16,32.0,17.4,33.1,34.50,63.46,63.46,100,,79,5.8,Y,33,57.50,5.2
LeBron James,SF/PF,LAL,@ NOP,16,119.75,10800,38.3,84.7,53.2,7.5,1.53,55.00,11.13,13.27,11.28,30.8,19.2,34.8,36.50,58.17,58.17,100,,75,5.4,Y,39,64.75,6
Paul George,SF/PF,OKC,vs SAC,18,122.75,10600,40.5,82.3,51.7,4.2,1.42,51.09,10.11,11.95,10.88,29.3,20.9,36.4,38.75,58.39,58.39,100,,77,5.5,Y,38,38.75,3.7
Karl-Anthony Towns,C,MIN,@ MIL,1,108.25,10200,0,30.6,48.3,3.2,1.48,53.15,13.45,15.29,0,27.5,16.2,32.7,0.00,0.00,0.00,100,,68,0,,,,
Kevin Durant,SF/PF,GSW,vs HOU,20,121.75,9400,34.1,75.4,49.0,5.8,1.39,50.03,10.19,11.80,9.98,29.8,18.8,35.3,35.25,51.82,51.82,100,,76,5.5,Y,38,43.00,4.6
Bradley Beal,SG,WAS,vs IND,13,113.00,9300,26.4,71.2,44.0,5.4,1.19,42.90,8.37,12.80,8.72,28.1,19.5,36.9,37.50,45.64,45.64,100,,71,4.9,Y,41,52.25,5.6
Stephen Curry,PG/SG,GSW,vs HOU,29,121.75,9200,31.6,73,47.4,5.3,1.39,49.93,12.19,11.83,11.77,30.0,19.7,34.2,34.75,49.33,49.33,100,,75,5.4,Y,36,51.75,5.6
Kyrie Irving,PG,BOS,@ CHI,4,115.00,9100,27.4,73.9,44.4,6.9,1.36,49.12,10.38,13.30,9.59,28.4,18.0,32.6,33.25,47.31,47.31,100,,70,5.2,Y,41,64.25,7.1
Kemba Walker,PG,CHA,vs BKN,27,115.25,9000,26.1,72.3,42.5,5.7,1.24,44.67,10.96,13.21,11.04,30.5,19.9,34.3,36.25,45.90,45.90,100,,69,5.1,Y,40,44.25,4.9
Blake Griffin,PF/C,DET,@ MIA,3,103.25,8900,25.8,69.4,45.8,5.3,1.28,46.25,9.75,12.45,9.89,29.9,18.3,35.7,36.50,44.52,44.52,100,,73,5,Y,33,33.50,3.8
Luka Doncic,PG/SF,DAL,@ UTA,6,101.00,8800,0,20.8,40.9,5.6,1.27,45.62,9.41,10.42,0,29.3,16.0,32.2,0.00,0.00,0.00,100,,75,0,,,,
Andre Drummond,C,DET,@ MIA,3,103.25,8700,28.7,75.2,45.2,1.2,1.37,49.18,11.15,13.29,10.84,23.4,13.8,33.1,35.00,48.64,48.64,100,,71,5.6,Y,31,40.00,4.6
Donovan Mitchell,PG/SG,UTA,vs DAL,24,112.00,8500,22.3,63.7,37.1,4.0,1.11,39.84,10.29,11.82,10.15,31.5,19.9,33.5,35.50,40.02,40.02,100,,68,4.7,Y,33,46.00,5.4
Devin Booker,PG/SG,PHX,@ ATL,28,115.25,8300,24.1,66.9,40.9,6.7,1.18,42.39,8.84,12.24,8.78,31.5,18.8,34.8,35.75,42.46,42.46,100,,70,5.1,Y,36,48.75,5.9
D'Angelo Russell,PG/SG,BKN,@ CHA,15,112.25,8200,19.7,67.1,37.3,6.6,1.26,45.12,12.08,13.54,10.65,29.8,17.7,29.7,31.75,39.99,39.99,100,,64,4.9,Y,35,58.75,7.2
Anthony Davis,PF/C,NOP,vs LAL,9,113.75,8100,0,33.5,57.8,4.1,1.65,59.46,11.60,16.74,0,29.1,19.2,35.0,0.00,0.00,0.00,100,,71,0,,,,
Lauri Markkanen,PF/C,CHI,vs BOS,16,105.00,8000,18.9,58.8,35.7,1.3,1.10,39.54,11.00,11.40,10.39,25.1,15.2,32.5,34.00,35.97,35.97,100,,68,4.5,Y,37,61.25,7.7
Rudy Gobert,C,UTA,vs DAL,6,112.00,7900,30.3,66.7,41.4,2.2,1.30,46.86,9.96,10.41,9.27,17.7,8.6,31.8,33.50,45.91,45.91,100,,75,5.8,Y,33,38.00,4.8
Jrue Holiday,PG/SG,NOP,vs LAL,19,113.75,7800,21.9,52.7,43.7,7.9,1.21,43.58,8.07,8.80,6.28,25.4,17.2,36.1,28.00,35.11,35.11,100,,80,4.5,Y,33,49.25,6.3
Trae Young,PG,ATL,vs PHX,30,118.25,7800,21.8,60,34.3,7.7,1.14,40.95,9.72,10.89,9.11,27.6,14.5,30.1,33.75,38.17,38.17,100,,68,4.9,Y,34,39.50,5.1
Mike Conley,PG,MEM,@ CLE,12,102.75,7700,19,57.7,37.8,6.5,1.13,40.61,9.74,11.04,8.59,27.0,15.9,33.5,31.75,35.57,35.57,100,,71,4.6,Y,30,31.75,4.1
Chris Paul,PG,HOU,@ GSW,17,109.75,7600,28.6,64.8,38.2,8.0,1.18,42.29,10.58,10.35,10.65,22.7,12.4,32.5,36.25,44.09,44.09,100,,73,5.8,Y,36,59.75,7.9
Julius Randle,PF/C,NOP,vs LAL,9,113.75,7500,24.7,64.2,38.1,3.0,1.29,46.60,11.37,11.30,10.11,27.1,13.5,29.5,32.00,41.64,41.64,100,,70,5.6,Y,38,36.25,4.8
John Collins,PF/C,ATL,vs PHX,29,118.25,7400,22.6,59.2,35.6,2.0,1.19,42.94,10.83,10.45,9.55,23.8,13.3,29.8,31.75,38.29,38.29,100,,71,5.2,Y,30,40.50,5.5
Zach LaVine,PG/SG,CHI,vs BOS,5,105.00,7300,21.4,52.8,37.2,4.4,1.10,39.50,7.49,8.99,6.81,30.1,17.6,33.9,32.75,34.85,34.85,100,,76,4.8,Y,39,55.50,7.6
De'Aaron Fox,PG,SAC,@ OKC,18,116.75,7200,21.3,61.7,36.4,7.2,1.16,41.67,11.75,11.53,10.2,24.7,13.4,31.4,31.25,38.60,38.60,100,,68,5.4,Y,34,41.25,5.7
DeMarcus Cousins,C,GSW,vs HOU,15,121.75,7100,35,53.5,32.8,3.7,1.38,49.85,11.65,5.29,9.22,28.2,10.8,23.7,28.50,42.93,42.93,100,,84,6,Y,27,46.50,6.5
