Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,@ MIL,5,115.75,11800,45.7,89.2,58.4,10.5,1.63,58.69,10.34,12.43,11.27,30.8,20.3,35.8,39.25,64.32,64.32,100,,79,5.5,Y,36,61.25,5.2
Giannis Antetokounmpo,SF/PF,MIL,vs OKC,6,111.75,11500,0,25.3,57.6,5.9,1.76,63.49,12.01,12.65,0,32.3,17.4,32.7,0.00,0.00,0.00,100,,78,0,,,,
Joel Embiid,C,PHI,vs CHI,26,112.50,10400,0,24.8,55.2,3.6,1.65,59.24,12.18,12.42,0,33.2,18.6,33.5,0.00,0.00,0.00,100,,78,0,,,,
Paul George,SF/PF,OKC,@ MIL,30,115.75,10300,0,22.9,50.6,4.1,1.38,49.55,9.81,11.47,0,29.1,20.9,36.8,0.00,0.00,0.00,100,,77,0,,,,
Andre Drummond,C,DET,@ NYK,15,108.25,10100,32.5,79,46.2,1.4,1.38,49.50,10.61,13.27,10.76,22.6,13.3,33.6,36.50,52.41,52.41,100,,71,5.2,Y,28,50.00,5
Nikola Vucevic,C,ORL,@ CHA,4,107.00,9900,0,22.1,46.2,3.8,1.48,53.37,11.01,11.07,0,27.8,16.7,31.2,0.00,0.00,0.00,100,,76,0,,,,
Karl-Anthony Towns,C,MIN,@ DEN,3,103.25,9700,0,29.9,50.0,3.3,1.52,54.93,13.60,14.97,0,29.0,16.9,32.8,0.00,0.00,0.00,100,,70,0,,,,
Luka Doncic,PG/SG,DAL,@ SAS,27,102.50,9600,0,23.6,43.1,6.0,1.34,48.10,11.18,11.78,0,30.6,16.5,32.2,0.00,0.00,0.00,100,,73,0,,,,
Kemba Walker,PG,CHA,vs ORL,12,111.00,9500,23.3,70,43.3,5.9,1.25,44.90,11.23,13.34,10.84,31.0,20.3,34.7,34.75,43.33,43.33,100,,69,4.6,Y,40,58.00,6.1
Nikola Jokic,C,DEN,vs MIN,1,115.25,9500,29.2,77.5,48.5,7.2,1.56,56.28,12.96,13.80,11.34,27.2,14.8,31.0,31.50,49.89,49.89,100,,72,5.3,Y,37,55.50,5.8
Damian Lillard,PG,POR,vs SAC,24,115.00,9300,0,21.3,45.3,6.9,1.28,46.23,10.02,10.66,0,29.0,19.1,35.3,0.00,0.00,0.00,100,,76,0,,,,
D'Angelo Russell,PG/SG,BKN,vs MIA,3,112.00,9200,20.4,68.2,39.1,6.9,1.30,46.81,11.75,13.64,10.36,31.1,18.6,30.1,31.75,40.87,40.87,100,,65,4.4,Y,20,42.25,4.6
Trae Young,PG,ATL,vs IND,1,115.25,8900,19.1,64.6,37.5,8.0,1.21,43.73,11.21,13.00,10.04,28.1,15.5,30.9,32.25,38.57,38.57,100,,65,4.3,Y,34,48.75,5.5
Stephen Curry,PG/SG,GSW,@ MEM,4,109.25,8800,0,24.1,46.3,5.3,1.37,49.54,11.51,12.06,0,30.2,19.5,33.7,0.00,0.00,0.00,100,,74,0,,,,
Donovan Mitchell,PG/SG,UTA,@ LAC,12,108.50,8800,0,23.6,38.5,4.2,1.14,41.12,10.28,11.79,0,31.4,19.9,33.7,0.00,0.00,0.00,100,,69,0,,,,
Ben Simmons,PG/SF,PHI,vs CHI,19,112.50,8700,0,23,43.2,7.7,1.27,45.85,10.94,11.50,0,22.0,12.1,33.9,0.00,0.00,0.00,100,,73,0,,,,
Rudy Gobert,C,UTA,@ LAC,28,108.50,8600,0,19.5,41.5,2.0,1.31,47.02,9.52,9.76,0,18.1,8.8,31.8,0.00,0.00,0.00,100,,76,0,,,,
Kevin Durant,SF/PF,GSW,@ MEM,27,109.25,8500,10.1,51.4,46.5,5.8,1.34,48.14,10.25,11.81,5.84,28.6,17.8,34.7,20.50,27.82,27.82,100,,75,3.3,Y,18,32.00,3.8
Mike Conley,PG,MEM,vs GSW,15,105.25,8200,0,22.3,38.7,6.4,1.16,41.69,9.87,11.17,0,27.2,16.0,33.4,0.00,0.00,0.00,100,,71,0,,,,
Blake Griffin,PF/C,DET,@ NYK,22,108.25,8100,0,25.4,43.9,5.3,1.27,45.55,10.22,12.70,0,29.7,17.8,34.7,0.00,0.00,0.00,100,,71,0,,,,
LaMarcus Aldridge,PF/C,SAS,vs DAL,15,116.50,8000,21,65.1,39.3,2.4,1.19,42.98,10.23,12.60,8.95,26.6,16.0,32.9,31.50,39.87,39.87,100,,68,5,Y,36,60.00,7.5
Zach LaVine,PG/SG,CHI,@ PHI,9,106.50,7900,0,20.6,38.3,4.5,1.11,40.08,7.70,10.31,0,30.1,18.0,34.4,0.00,0.00,0.00,100,,73,0,,,,
DeMar DeRozan,SG/SF,SAS,vs DAL,19,116.50,7800,21.4,61.5,40.2,6.2,1.15,41.50,9.86,11.44,8.7,27.7,17.1,34.9,31.75,38.58,38.58,100,,72,4.9,Y,34,36.25,4.6
John Collins,PF/C,ATL,vs IND,11,115.25,7700,23,60.7,36.5,1.9,1.22,43.96,11.40,10.77,10.05,24.0,13.6,29.9,31.75,39.13,39.13,100,,70,5.1,Y,36,62.75,8.1
Khris Middleton,SG/SF,MIL,vs OKC,28,111.75,7600,17.2,45.3,34.7,4.3,1.11,40.01,8.75,8.03,6.44,25.1,14.9,31.2,26.50,29.23,29.23,100,,77,3.8,Y,17,32.75,4.3
Mitchell Robinson,C,NYK,vs DET,23,98.25,7600,20.4,62.6,22.8,0.6,1.11,39.82,13.19,12.05,11.82,12.4,4.4,20.6,32.25,38.52,38.52,100,,47,5.1,Y,22,15.50,2
Aaron Gordon,SF/PF,ORL,@ CHA,18,107.00,7500,21,55.7,33.6,3.7,1.00,35.93,9.97,9.94,9.97,21.8,13.4,33.7,36.00,35.86,35.86,100,,70,4.8,Y,33,39.75,5.3
Danilo Gallinari,SF/PF,LAC,vs UTA,13,116.50,7500,18,49.9,34.3,2.6,1.13,40.64,9.68,9.11,7.39,23.9,13.0,30.4,27.50,31.69,31.69,100,,73,4.2,Y,25,27.50,3.7
Enes Kanter,C,POR,vs SAC,17,115.00,7400,17.5,60.8,30.2,1.7,1.24,44.58,11.41,12.37,9.11,23.0,10.2,24.4,28.75,36.02,36.02,100,,59,4.9,,,,
Louis Williams,PG/SG,LAC,vs UTA,17,116.50,7300,16.1,54.4,33.2,5.4,1.25,44.95,12.38,10.96,8.77,32.3,15.1,26.6,25.50,32.51,32.51,100,,67,4.5,,23,27.75,3.8
Delon Wright,PG/SG,MEM,vs GSW,15,105.25,7300,17.6,61.6,20.8,3.2,0.93,33.51,11.95,12.55,12.61,17.4,7.4,22.4,38.00,36.47,36.47,100,,40,5,Y,37,53.75,7.4
Tobias Harris,SF/PF,PHI,vs CHI,8,112.50,7200,0,19,36.5,2.8,1.05,37.87,8.62,9.48,0,23.0,15.3,34.7,0.00,0.00,0.00,100,,74,0,,,,
DeMarcus Cousins,C,GSW,@ MEM,14,109.25,7200,0,18.6,37.2,3.6,1.45,52.10,11.13,9.30,0,28.1,12.4,25.7,0.00,0.00,0.00,100,,75,0,,,,
Jimmy Butler,SG/SF,PHI,vs CHI,25,112.50,7200,0,23.4,36.2,4.0,1.08,38.78,10.03,11.71,0,21.9,13.9,33.6,0.00,0.00,0.00,100,,68,0,,,,
De'Aaron Fox,PG,SAC,@ POR,18,112.00,7200,23.6,63.9,36.8,7.3,1.16,41.92,10.85,11.50,10.1,24.7,13.7,31.6,33.50,40.89,40.89,100,,69,5.7,Y,17,31.75,4.4
Emmanuel Mudiay,PG,NYK,vs DET,2,98.25,7100,0,23.5,26.3,3.9,0.97,34.76,11.47,11.77,0,24.7,12.5,27.2,0.00,0.00,0.00,100,,55,0,,,,
Buddy Hield,SG/SF,SAC,@ POR,30,112.00,7100,19.8,53.4,34.0,2.5,1.06,38.15,8.99,9.59,8.05,25.3,16.7,32.1,32.25,34.18,34.18,100,,72,4.8,Y,16,16.75,2.4
Marvin Bagley III,PF/C,SAC,@ POR,18,112.00,7100,19.3,60.2,28.7,1.0,1.14,41.08,9.65,11.69,8.31,24.1,11.3,25.1,31.00,36.84,36.84,100,,59,5.2,,30,33.75,4.8
Domantas Sabonis,PF/C,IND,@ ATL,5,110.25,7000,15.8,46.8,31.8,2.9,1.28,46.11,11.10,8.84,6.94,23.9,9.5,24.9,22.50,29.09,29.09,100,,72,4.2,,,,
Otto Porter,SF/PF,CHI,@ PHI,29,106.50,6900,0,23.2,28.7,2.1,0.95,34.35,9.34,11.62,0,19.0,11.5,30.1,0.00,0.00,0.00,100,,60,0,,,,
Joe Ingles,SG/SF,UTA,@ LAC,18,108.50,6900,14.7,44.7,28.9,5.8,0.92,33.01,8.99,8.57,7.55,17.7,9.9,31.5,30.25,27.56,27.56,100,,70,4,Y,14,14.00,2
Walt Lemon Jr.,PG/SG,CHI,@ PHI,29,106.50,6900,8.7,45.1,30.3,5.2,1.09,39.17,10.11,10.42,5.83,25.6,13.6,27.8,20.75,24.30,24.30,100,,66,3.5,,28,33.50,4.9
Goran Dragic,PG,MIA,@ BKN,23,107.00,6800,7.2,56.2,27.5,5.0,0.98,35.24,15.26,13.99,12.4,23.9,12.3,28.1,29.25,28.17,28.17,100,,49,4.1,Y,9,4.50,0.7
Eric Bledsoe,PG,MIL,vs OKC,30,111.75,6800,11.4,53.4,33.7,5.5,1.16,41.59,13.78,12.01,9.47,22.7,12.5,29.1,24.75,29.42,29.42,100,,64,4.3,,,,
Andrew Wiggins,SG/SF,MIN,@ DEN,20,103.25,6800,12.4,48,31.0,2.5,0.89,32.09,8.99,10.17,7.74,24.4,16.5,34.8,31.00,27.64,27.64,100,,67,4.1,Y,36,37.75,5.6
JaKarr Sampson,SF/PF,CHI,@ PHI,29,106.50,6800,18.9,44.4,35.1,1.0,1.10,39.83,7.80,7.28,5.63,23.5,13.5,31.8,26.00,29.79,29.79,100,,79,4.4,,,,
Myles Turner,C,IND,@ ATL,5,110.25,6800,0,20.9,31.8,1.6,1.11,39.99,10.82,10.46,0,20.0,10.5,28.6,0.00,0.00,0.00,100,,67,0,,,,
Dwyane Wade,PG/SG,MIA,@ BKN,10,107.00,6700,14.3,46.4,27.9,4.1,1.08,38.93,9.52,9.19,6.81,27.5,13.0,25.8,25.75,28.06,28.06,100,,67,4.2,Y,36,60.25,9
Mario Hezonja,PG/SF,NYK,vs DET,5,98.25,6600,8.7,51.3,18.3,1.5,0.88,31.58,12.08,12.16,10.74,20.9,8.1,20.8,32.00,26.98,26.98,100,,34,4.1,Y,21,12.75,1.9
Bojan Bogdanovic,SG/SF,IND,@ ATL,6,110.25,6500,0,17.5,28.0,2.0,0.88,31.76,9.79,8.74,0,22.6,13.0,31.7,0.00,0.00,0.00,100,,69,0,,,,
Josh Richardson,SG/SF,MIA,@ BKN,10,107.00,6500,0,16.6,30.6,4.1,0.88,31.68,7.69,8.30,0,21.0,14.1,34.8,0.00,0.00,0.00,100,,73,0,,,,
Kris Dunn,PG/SG,CHI,@ PHI,9,106.50,6500,0,20.1,28.6,6.0,0.95,34.04,9.05,10.05,0,20.1,11.0,30.2,0.00,0.00,0.00,100,,65,0,,,,
Evan Fournier,SG/SF,ORL,@ CHA,10,107.00,6400,13.3,48.8,26.7,3.7,0.84,30.48,10.16,10.12,9.6,22.2,13.2,31.6,34.00,28.52,28.52,100,,62,4.5,Y,32,21.00,3.3
Klay Thompson,SG,GSW,@ MEM,18,109.25,6400,4.3,43.1,34.2,2.4,1.00,36.14,13.70,11.08,7.8,25.7,18.0,34.1,20.50,20.92,20.92,100,,68,3.3,Y,17,30.25,4.7
Ricky Rubio,PG,UTA,@ LAC,28,108.50,6400,0,19.7,28.7,6.1,1.03,36.95,12.29,9.84,0,23.4,10.7,28.0,0.00,0.00,0.00,100,,66,0,,,,
Draymond Green,PF/C,GSW,@ MEM,6,109.25,6400,0,19.4,31.1,6.9,0.99,35.80,9.20,9.69,0,13.0,6.4,31.3,0.00,0.00,0.00,100,,69,0,,,,
Steven Adams,C,OKC,@ MIL,8,115.75,6400,23.4,53.4,32.9,1.6,0.98,35.23,9.39,8.57,8.87,16.5,10.2,33.6,34.00,36.29,36.29,100,,74,5.7,Y,12,8.50,1.3
J.J. Redick,SG/SF,PHI,vs CHI,25,112.50,6400,0,17.1,27.4,2.7,0.88,31.48,9.51,8.55,0,22.0,13.5,31.3,0.00,0.00,0.00,100,,69,0,,,,
C.J. McCollum,PG/SG,POR,vs SAC,9,115.00,6400,0,21.2,33.3,3.0,0.98,35.31,10.54,10.58,0,25.4,17.8,33.9,0.00,0.00,0.00,100,,68,0,,,,
Rudy Gay,SF/PF,SAS,vs DAL,28,116.50,6300,15.5,45.4,28.7,2.6,1.08,38.79,7.67,8.55,5.38,22.1,10.8,26.6,25.25,28.32,28.32,100,,70,4.5,,28,23.00,3.7
Thaddeus Young,SF/PF,IND,@ ATL,5,110.25,6300,0,18.3,28.2,2.5,0.92,32.99,9.67,9.13,0,18.2,10.4,30.7,0.00,0.00,0.00,100,,68,0,,,,
Dion Waiters,SG/SF,MIA,@ BKN,10,107.00,6300,8.5,42.4,22.0,2.8,0.84,30.20,9.70,9.68,7.61,21.7,11.1,26.3,28.25,23.02,23.02,100,,56,3.7,,9,6.00,1
Jamal Murray,PG/SG,DEN,vs MIN,1,115.25,6300,14.8,54.3,33.2,4.8,1.02,36.64,10.57,11.28,8.96,25.0,15.7,32.6,30.50,31.75,31.75,100,,66,5,Y,35,40.00,6.3
Derrick Favors,PF/C,UTA,@ LAC,27,108.50,6200,0,17.5,26.9,1.2,1.15,41.59,9.77,8.75,0,19.1,8.1,23.3,0.00,0.00,0.00,100,,67,0,,,,
Terrence Ross,SG/SF,ORL,@ CHA,10,107.00,6100,11.6,44.7,24.9,1.7,0.94,33.79,11.80,9.48,9.01,23.9,12.6,26.5,27.50,25.77,25.77,100,,62,4.2,,30,50.00,8.2
