Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Giannis Antetokounmpo,SF/PF,MIL,@ DAL,2,114.00,11400,37,78.2,56.7,5.9,1.72,61.83,11.58,11.77,11.26,32.0,17.2,33.0,35.00,54.64,54.64,100,,79,4.8,Y,31,60.25,5.3
Anthony Davis,PF/C,NOP,vs MIN,10,118.25,11200,40.9,85,61.7,4.4,1.66,59.93,10.78,12.60,10.48,29.7,20.6,37.1,35.00,59.82,59.82,100,,80,5.3,Y,25,51.25,4.6
Joel Embiid,C,PHI,vs DEN,11,117.00,10600,36.4,76.3,54.9,3.6,1.63,58.59,11.24,11.39,10.62,33.3,18.7,33.7,34.00,53.48,53.48,100,,79,5,Y,33,41.00,3.9
Nikola Jokic,C,DEN,@ PHI,18,113.00,10400,34.7,85.2,49.6,7.7,1.58,56.99,13.87,14.42,13.1,27.5,15.0,31.3,34.00,56.34,56.34,100,,71,5.4,Y,35,63.50,6.1
Karl-Anthony Towns,C,MIN,@ NOP,23,112.25,10000,31.9,85.4,48.9,3.2,1.47,53.01,13.87,15.28,14.26,27.5,16.4,33.2,37.00,54.80,54.80,100,,69,5.5,Y,33,52.50,5.3
Luka Doncic,PG/SG,DAL,vs MIL,1,109.00,9500,26.2,63,40.7,5.5,1.26,45.59,9.65,10.51,9.11,29.0,15.9,32.2,34.00,41.99,41.99,100,,74,4.4,Y,27,27.25,2.9
Jrue Holiday,PG/SG,NOP,vs MIN,18,118.25,9200,28.2,58.3,43.8,8.0,1.20,43.09,8.05,8.60,8.27,25.1,17.1,36.6,37.00,41.07,41.07,100,,80,4.5,Y,36,52.00,5.7
Kevin Durant,SF/PF,GSW,@ PHX,19,123.75,9100,24,66.4,49.2,6.0,1.39,49.94,9.93,12.11,8.83,30.0,18.9,35.4,32.00,42.18,42.18,100,,75,4.6,Y,34,34.00,3.7
Stephen Curry,PG/SG,GSW,@ PHX,28,123.75,9000,27.8,70.9,47.5,5.4,1.39,50.10,12.75,12.31,11.26,30.2,19.6,34.2,31.80,46.27,46.27,100,,74,5.1,Y,36,43.75,4.9
Blake Griffin,PF/C,DET,vs NYK,29,106.50,8900,29.2,71.6,46.5,5.4,1.28,46.22,10.08,12.09,10.08,30.2,18.6,36.3,36.00,47.38,47.38,100,,74,5.3,Y,29,39.00,4.4
