Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,vs POR,30,114.50,11000,40.2,79.2,56.6,10.5,1.60,57.61,9.61,11.13,9.71,31.0,20.1,35.4,36.36,56.90,56.90,100,,80,5.2,Y,37,67.00,6.1
Karl-Anthony Towns,C,MIN,@ PHX,24,118.00,10600,34.3,89.7,48.1,2.9,1.44,51.96,13.90,15.85,13.9,27.5,16.5,33.3,36.00,58.03,58.03,100,,67,5.5,Y,31,65.50,6.2
Paul George,SF/PF,OKC,vs POR,1,114.50,9700,24.5,61.5,49.1,4.0,1.37,49.25,10.00,10.57,10,29.0,20.4,35.9,36.00,40.39,40.39,100,,78,4.2,Y,38,64.00,6.6
Kawhi Leonard,SF/PF,TOR,vs SAC,26,119.25,9300,0,20.2,47.5,3.1,1.36,48.96,7.34,10.09,0,30.1,19.1,34.9,0.00,0.00,0.00,100,,79,0,,,,
Luka Doncic,PG/SF,DAL,vs LAC,25,113.25,8400,32.5,63.9,39.1,5.2,1.22,44.03,8.43,8.98,7.88,28.2,15.3,32.0,33.65,45.97,45.97,100,,77,5.5,Y,32,37.25,4.4
Devin Booker,PG/SG,PHX,vs MIN,17,114.00,8300,23.5,67.2,41.3,7.0,1.18,42.57,9.17,12.48,8.92,31.5,19.2,34.9,35.00,42.25,42.25,100,,70,5.1,Y,24,25.75,3.1
Damian Lillard,PG,POR,@ OKC,16,110.50,8100,25.1,60.8,44.1,6.2,1.25,45.04,10.00,10.19,9.96,29.7,19.3,35.3,35.85,40.37,40.37,100,,77,5,Y,40,60.75,7.5
Tobias Harris,SF/PF,LAC,@ DAL,13,110.25,8000,22.1,54.2,37.5,2.4,1.09,39.24,8.21,9.17,7.9,23.5,15.5,34.4,34.64,35.82,35.82,100,,76,4.5,Y,34,29.75,3.7
Kyle Lowry,PG,TOR,vs SAC,29,119.25,7600,19.8,57.7,37.9,9.4,1.11,40.00,11.74,10.81,11.38,18.8,11.3,34.1,34.90,36.05,36.05,100,,71,4.7,Y,34,39.50,5.2
Jusuf Nurkic,C,POR,@ OKC,26,110.50,7500,28.4,69.9,37.8,3.3,1.39,50.08,10.44,11.85,8.94,24.6,11.2,27.1,30.83,46.18,46.18,100,,69,6.2,Y,36,47.25,6.3
De'Aaron Fox,PG,SAC,@ TOR,6,109.25,7300,0,24.1,37.0,7.3,1.17,42.28,12.37,12.07,0,25.0,13.5,31.5,0.00,0.00,0.00,100,,67,0,,,,
Buddy Hield,SG/SF,SAC,@ TOR,25,109.25,6900,17.2,52.7,32.3,2.2,1.03,37.16,9.61,10.13,8.78,24.8,15.9,31.3,32.88,32.39,32.39,100,,69,4.7,Y,35,29.25,4.2
