Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
LeBron James,SF/PF,LAL,@ PHI,8,114.25,10800,28.6,74.3,53.0,7.4,1.53,55.02,11.49,13.04,11.17,31.3,19.2,34.7,35.00,48.20,48.20,100,,75,4.5,Y,33,44.50,4.1
Joel Embiid,C,PHI,vs LAL,25,121.25,10300,39.9,79.9,54.6,3.5,1.62,58.32,11.30,11.44,10.67,33.3,18.6,33.7,34.00,57.05,57.05,100,,79,5.5,Y,32,62.00,6
Nikola Vucevic,C,ORL,@ ATL,2,111.25,9500,20.3,59.6,46.1,3.9,1.47,53.11,11.17,11.21,10.55,28.0,16.7,31.3,34.00,37.16,37.16,100,,76,3.9,Y,29,42.00,4.4
Stephen Curry,PG/SG,GSW,vs MIA,4,117.25,9300,28.5,71.1,47.5,5.4,1.39,49.94,12.64,12.18,12.25,30.0,19.5,34.2,34.90,46.73,46.73,100,,74,5,Y,36,38.50,4.1
Luka Doncic,PG/SG,DAL,vs POR,25,108.50,9200,31.3,68.3,40.5,5.5,1.26,45.44,9.64,10.57,8.57,29.0,15.8,32.1,32.00,47.17,47.17,100,,74,5.1,Y,37,50.75,5.5
Kevin Durant,SF/PF,GSW,vs MIA,11,117.25,9100,25.3,67.9,48.9,6.0,1.38,49.69,10.01,12.17,9.68,29.8,18.8,35.4,34.80,43.57,43.57,100,,75,4.8,Y,37,53.50,5.9
Damian Lillard,PG,POR,@ DAL,22,111.50,8800,31.4,68.5,44.7,6.4,1.27,45.60,10.13,10.60,10.13,29.7,19.2,35.3,36.00,47.34,47.34,100,,76,5.4,Y,36,45.75,5.2
Devin Booker,PG/SG,PHX,@ SAC,27,110.50,8500,27.1,70.8,41.2,6.7,1.19,42.68,8.92,12.49,8.67,31.7,19.0,34.7,35.00,45.82,45.82,100,,70,5.4,Y,35,45.00,5.3
Ben Simmons,PG/SF,PHI,vs LAL,9,121.25,8200,23.3,63.6,44.1,8.0,1.30,47.00,11.32,11.52,11.01,22.3,11.9,33.8,35.00,40.53,40.53,100,,74,4.9,Y,29,25.25,3.1
John Collins,PF/C,ATL,vs ORL,12,112.25,7800,19.3,54.3,36.6,2.1,1.23,44.13,10.18,10.01,9.05,23.9,13.3,29.8,32.00,34.30,34.30,100,,73,4.4,Y,25,24.50,3.1
Jusuf Nurkic,C,POR,@ DAL,7,111.50,7700,20.1,60.6,37.6,3.3,1.37,49.42,10.14,11.57,8.45,24.6,11.3,27.4,30.00,37.44,37.44,100,,69,4.9,Y,21,34.50,4.5
De'Aaron Fox,PG,SAC,vs PHX,29,120.50,7300,20.4,61.7,36.2,7.1,1.15,41.50,12.01,11.80,11.01,24.9,13.5,31.4,33.00,38.05,38.05,100,,67,5.2,Y,32,42.00,5.8
Jimmy Butler,SG/SF,PHI,vs LAL,29,121.25,7200,26.9,71.5,37.0,3.9,1.11,39.79,10.82,12.72,10.82,22.3,14.3,33.4,36.00,46.01,46.01,100,,66,6.4,Y,31,25.00,3.5
Hassan Whiteside,C,MIA,@ GSW,28,104.25,7100,16.1,61.3,36.0,0.9,1.41,50.52,12.77,12.91,9.58,22.7,10.2,25.6,27.00,35.51,35.51,100,,64,5,Y,22,36.50,5.1
Deandre Ayton,C,PHX,@ SAC,11,110.50,6900,16,53.6,36.2,2.0,1.17,42.11,10.40,10.76,9.24,21.3,12.4,30.9,32.00,32.10,32.10,100,,70,4.7,Y,32,28.25,4.1
DeMarcus Cousins,C,GSW,vs MIA,3,117.25,6800,24.8,39.8,33.1,3.9,1.48,53.11,10.50,4.29,8.02,29.2,10.6,22.4,27.50,31.19,31.19,100,,87,4.6,Y,27,21.25,3.1
C.J. McCollum,PG/SG,POR,@ DAL,23,111.50,6800,21,57.6,33.3,2.7,0.98,35.20,10.60,10.43,10.01,25.8,18.0,34.1,34.00,36.69,36.69,100,,69,5.4,Y,34,26.75,3.9
Trae Young,PG,ATL,vs ORL,12,112.25,6800,19.9,57,33.5,7.5,1.12,40.35,9.76,10.61,8.4,27.4,14.3,29.9,31.00,35.77,35.77,100,,68,5.3,Y,26,29.25,4.3
Aaron Gordon,SF/PF,ORL,@ ATL,30,111.25,6700,25.9,63,33.4,3.5,0.99,35.77,10.36,10.58,10.07,21.8,13.3,33.6,35.00,41.79,41.79,100,,68,6.2,Y,26,22.75,3.4
Tobias Harris,SF/PF,PHI,vs LAL,27,121.25,6600,20.8,54.7,37.4,2.7,1.08,39.01,8.53,9.67,8.06,23.6,15.5,34.5,34.00,35.33,35.33,100,,74,5.4,Y,29,41.50,6.3
Buddy Hield,SG/SF,SAC,vs PHX,9,120.50,6600,18.2,52.5,32.9,2.3,1.04,37.47,9.27,9.79,8.24,24.6,15.9,31.6,32.00,32.93,32.93,100,,70,5,Y,26,30.50,4.6
Klay Thompson,SG,GSW,vs MIA,6,117.25,6300,19.4,57.9,34.5,2.1,1.01,36.39,14.20,10.99,13.69,26.2,18.2,34.2,34.70,35.88,35.88,100,,68,5.7,Y,38,38.75,6.2
Rajon Rondo,PG,LAL,@ PHI,14,114.25,6300,11.7,53.8,29.1,7.8,1.03,37.08,11.60,12.04,10.63,16.8,8.6,28.2,33.00,29.73,29.73,100,,59,4.7,,16,13.25,2.1
Josh Jackson,SF/PF,PHX,@ SAC,22,110.50,6200,9.8,48.3,22.6,2.4,0.93,33.67,10.71,11.00,8.03,24.5,10.2,24.2,27.00,26.33,26.33,100,,51,4.2,Y,32,31.25,5
Josh Richardson,SG/SF,MIA,@ GSW,5,104.25,6100,15.8,45.4,31.2,3.8,0.90,32.41,7.74,8.43,7.53,21.9,14.6,34.7,35.00,28.49,28.49,100,,73,4.7,Y,37,50.75,8.3
Draymond Green,PF/C,GSW,vs MIA,2,117.25,6000,13.2,45.7,31.9,7.2,1.03,37.20,8.19,9.28,7.64,13.1,6.5,30.9,33.60,27.12,27.12,100,,71,4.5,Y,35,37.25,6.2
Lonzo Ball,PG,LAL,@ PHI,14,114.25,6000,0,23,28.3,5.4,0.93,33.70,10.53,11.51,0,16.8,9.7,30.3,0.00,0.00,0.00,100,,59,0,,,,
Marvin Bagley III,PF/C,SAC,vs PHX,29,120.50,6000,12.1,50.5,25.8,1.0,1.08,38.73,9.17,10.98,6.62,22.9,9.9,24.0,26.00,28.55,28.55,100,,57,4.8,,32,46.25,7.7
Kelly Oubre Jr.,SG/SF,PHX,@ SAC,22,110.50,5900,16.5,56.4,25.4,1.1,0.94,33.84,11.51,11.40,10.23,21.9,11.3,27.0,32.00,33.57,33.57,100,,55,5.7,,20,13.25,2.2
T.J. Warren,SF/PF,PHX,@ SAC,22,110.50,5600,0,23.1,29.2,1.5,0.92,33.24,9.75,11.53,0,22.6,14.2,31.7,0.00,0.00,0.00,100,,61,0,,,,
Justise Winslow,PG/SF,MIA,@ GSW,30,104.25,5500,14.6,50.7,27.4,4.2,0.93,33.32,9.70,10.30,8.62,20.6,11.0,29.6,32.00,30.05,30.05,100,,62,5.5,Y,29,38.50,7
Kyle Kuzma,SF/PF,LAL,@ PHI,8,114.25,5500,9.9,48.5,31.4,2.4,0.96,34.65,8.72,11.04,7.51,23.9,15.4,32.6,31.00,26.44,26.44,100,,65,4.8,Y,32,46.25,8.4
Goran Dragic,PG,MIA,@ GSW,15,104.25,5400,0,22.4,28.1,4.9,0.97,34.65,12.43,11.22,0,24.7,13.4,29.1,0.00,0.00,0.00,100,,60,0,,,,
Brandon Ingram,PG/SG,LAL,@ PHI,8,114.25,5400,14.5,44.4,29.1,3.0,0.87,31.34,7.96,8.54,7.52,22.9,13.6,33.4,34.00,27.34,27.34,100,,71,5.1,Y,34,28.50,5.3
