Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Russell Westbrook,PG,OKC,vs UTA,7,115.25,11500,42.2,84.3,58.1,11.0,1.65,59.32,9.65,12.03,9.85,30.8,19.7,35.3,36.75,60.24,60.24,100,,79,5.2,Y,43,81.75,7.1
Paul George,SF/PF,OKC,vs UTA,17,115.25,10800,37.8,79,51.3,4.1,1.42,51.09,10.20,11.77,10.77,29.4,20.8,36.2,38.00,55.47,55.47,100,,77,5.1,Y,50,71.25,6.6
Karl-Anthony Towns,C,MIN,@ NYK,9,112.00,10400,0,30.6,48.3,3.2,1.48,53.15,13.45,15.29,0,27.5,16.2,32.7,0.00,0.00,0.00,100,,68,0,,,,
Nikola Jokic,C,DEN,@ DAL,5,114.50,10100,33.3,85.2,49.4,7.6,1.58,56.94,13.64,14.82,13.07,27.4,15.0,31.2,34.50,55.55,55.55,100,,70,5.5,Y,30,49.25,4.9
Nikola Vucevic,C,ORL,vs CHI,12,112.50,9800,29.4,70.1,45.6,3.8,1.49,53.45,11.23,11.64,9.67,27.6,16.4,30.7,31.00,46.85,46.85,100,,74,4.8,Y,29,54.25,5.5
Kawhi Leonard,SF/PF,TOR,vs SAS,21,117.00,9400,33.6,69.9,46.1,3.3,1.34,48.24,7.84,10.37,7.57,29.7,18.7,34.4,34.75,49.14,49.14,100,,78,5.2,Y,35,41.00,4.4
Kemba Walker,PG,CHA,vs WAS,20,118.50,9300,26.9,73.3,42.4,5.6,1.24,44.54,11.01,13.27,11.16,30.4,19.8,34.2,36.50,46.77,46.77,100,,69,5,Y,36,51.75,5.6
Bradley Beal,SG,WAS,@ CHA,17,113.50,9200,26.9,70.8,43.6,5.3,1.18,42.62,8.20,12.54,8.48,28.1,19.4,36.8,37.25,45.68,45.68,100,,71,5,Y,42,67.50,7.3
Luka Doncic,PG/SF,DAL,vs DEN,1,108.50,9100,0,20.8,40.9,5.6,1.27,45.62,9.41,10.42,0,29.3,16.0,32.2,0.00,0.00,0.00,100,,75,0,,,,
Andre Drummond,C,DET,@ ATL,2,113.25,9000,31,76.7,44.8,1.2,1.36,48.89,11.09,13.04,10.78,23.4,13.8,33.0,35.00,50.58,50.58,100,,71,5.6,Y,39,67.75,7.5
Blake Griffin,PF/C,DET,@ ATL,28,113.25,8900,28.8,71.4,46.2,5.4,1.29,46.36,9.76,12.19,9.96,29.9,18.4,35.9,36.75,47.05,47.05,100,,74,5.3,Y,23,23.50,2.6
Anthony Davis,PF/C,NOP,@ IND,7,108.50,8700,17,74.9,58.3,4.1,1.65,59.45,11.73,16.53,7.82,29.1,19.3,35.3,24.00,41.82,41.82,100,,72,4.8,Y,20,33.50,3.9
Donovan Mitchell,PG/SG,UTA,@ OKC,14,111.25,8300,23.1,64.1,36.8,4.0,1.11,39.79,10.39,11.72,10.32,31.5,19.6,33.3,35.75,40.65,40.65,100,,68,4.9,Y,46,53.00,6.4
Jrue Holiday,PG/SG,NOP,@ IND,3,108.50,8200,21.7,52.5,43.9,7.9,1.21,43.50,8.10,8.80,6.36,25.4,17.2,36.3,28.25,34.93,34.93,100,,80,4.3,Y,25,34.75,4.2
Lauri Markkanen,PF/C,CHI,@ ORL,8,104.50,8100,20.5,60.4,35.4,1.3,1.10,39.38,11.12,11.40,10.89,25.0,15.0,32.3,35.25,37.55,37.55,100,,68,4.6,Y,38,46.75,5.8
Rudy Gobert,C,UTA,@ OKC,30,111.25,8000,30.9,66.9,41.1,2.2,1.30,46.87,10.05,10.29,9.35,17.7,8.6,31.6,33.50,46.33,46.33,100,,75,5.8,Y,44,57.00,7.1
Trae Young,PG,ATL,vs DET,13,108.25,7800,20.3,58,34.0,7.6,1.13,40.80,9.75,10.79,9.14,27.5,14.3,30.0,33.75,36.44,36.44,100,,68,4.7,Y,37,49.50,6.3
John Collins,PF/C,ATL,vs DET,19,108.25,7700,21.1,58,35.7,2.1,1.20,43.24,10.82,10.54,9.54,23.8,13.2,29.7,31.75,36.87,36.87,100,,70,4.8,Y,34,30.00,3.9
LaMarcus Aldridge,PF/C,SAS,@ TOR,15,110.00,7600,22.6,66.4,38.7,2.5,1.19,43.08,9.74,12.51,9,26.8,15.9,32.4,33.25,41.38,41.38,100,,68,5.4,Y,31,23.50,3.1
Mike Conley,PG,MEM,vs LAC,22,107.00,7600,19.5,58,37.6,6.4,1.12,40.43,9.73,11.01,8.65,26.9,15.8,33.5,32.00,35.99,35.99,100,,71,4.7,Y,36,50.25,6.6
Julius Randle,PF/C,NOP,@ IND,7,108.50,7400,24.2,63.5,38.4,3.0,1.30,46.79,11.36,11.24,10.02,27.1,13.6,29.5,31.75,41.06,41.06,100,,71,5.5,Y,25,24.00,3.2
DeMar DeRozan,SG/SF,SAS,@ TOR,21,110.00,7300,22.2,65.1,40.2,6.1,1.14,41.05,10.69,12.27,10.24,28.4,17.9,35.3,34.50,40.60,40.60,100,,69,5.6,Y,34,44.00,6
Zach LaVine,PG/SG,CHI,@ ORL,12,104.50,7300,23.9,55.6,37.1,4.4,1.09,39.39,7.52,9.05,7.31,30.2,17.7,33.9,35.00,37.50,37.50,100,,76,5.1,Y,33,41.50,5.7
Kyle Lowry,PG,TOR,vs SAS,26,117.00,7200,22.5,60.9,37.3,9.1,1.10,39.59,11.18,10.97,10.71,18.9,11.3,33.9,34.50,38.91,38.91,100,,71,5.4,Y,35,34.25,4.8
Louis Williams,PG/SG,LAC,@ MEM,7,110.00,7100,19.3,59.1,32.7,5.3,1.26,45.23,13.03,11.36,10.5,32.5,14.9,26.0,29.00,36.36,36.36,100,,65,5.1,,32,35.25,5
Dennis Smith Jr.,PG,NYK,vs MIN,21,109.00,7000,13.9,48.1,27.0,4.6,0.93,33.62,10.61,9.78,8.99,23.7,11.8,28.9,30.50,28.54,28.54,100,,64,4.1,Y,22,22.25,3.2
Montrezl Harrell,PF/C,LAC,@ MEM,5,110.00,6900,20.9,57,31.2,1.8,1.18,42.68,11.69,10.31,9.25,22.4,10.3,26.4,28.50,36.41,36.41,100,,67,5.3,,26,33.75,4.9
Danilo Gallinari,SF/PF,LAC,@ MEM,3,110.00,6800,19,49.6,32.7,2.5,1.07,38.45,9.32,8.76,7.77,22.7,12.5,30.6,30.00,32.11,32.11,100,,73,4.7,Y,31,41.50,6.1
Pascal Siakam,PF/C,TOR,vs SAS,2,117.00,6700,20.2,58,32.3,2.8,1.03,36.84,9.83,10.78,9.22,19.6,11.3,31.5,33.75,36.40,36.40,100,,67,5.4,Y,33,38.75,5.8
Aaron Gordon,SF/PF,ORL,vs CHI,18,112.50,6600,17.8,54.2,33.2,3.5,0.99,35.77,10.10,10.39,9.33,21.8,13.2,33.4,33.25,33.37,33.37,100,,69,5.1,Y,32,34.25,5.2
Andrew Wiggins,SG/SF,MIN,@ NYK,18,112.00,6500,16.3,55.5,30.8,2.4,0.89,31.93,9.81,11.20,9.74,24.8,16.7,34.7,35.75,33.07,33.07,100,,64,5.1,Y,35,35.00,5.4
Myles Turner,C,IND,vs NOP,25,114.50,6400,0,20.3,31.7,1.6,1.12,40.47,11.13,10.15,0,20.3,10.6,28.2,0.00,0.00,0.00,100,,68,0,,,,
Jaren Jackson Jr.,PF/C,MEM,vs LAC,27,107.00,6400,0,21.6,25.6,1.1,0.98,35.25,9.99,10.79,0,23.1,10.2,26.1,0.00,0.00,0.00,100,,58,0,,,,
Marc Gasol,C,TOR,vs SAS,20,117.00,6300,9.3,49.3,37.6,4.5,1.14,40.99,9.37,11.41,5.73,22.6,12.6,33.0,22.00,26.44,26.44,100,,70,4.2,,17,20.75,3.3
Jamal Murray,PG/SG,DEN,@ DAL,22,114.50,6300,15.1,57.7,33.2,5.0,0.99,35.73,11.01,12.17,10.02,24.9,16.0,33.5,32.75,33.32,33.32,100,,63,5.3,Y,33,32.75,5.2
Serge Ibaka,PF/C,TOR,vs SAS,2,117.00,6200,18.4,47.7,31.7,1.5,1.10,39.71,11.47,8.39,8.44,23.5,12.6,28.7,26.50,30.94,30.94,100,,74,5,Y,31,38.25,6.2
Steven Adams,C,OKC,vs UTA,21,115.25,6200,24.8,53.5,33.5,1.7,0.99,35.55,8.48,8.18,8.24,16.6,10.3,33.9,35.00,37.11,37.11,100,,76,6,Y,47,45.00,7.3
Otto Porter,SF/PF,CHI,@ ORL,5,104.50,6200,17.3,55.9,28.1,2.0,0.95,34.17,9.29,11.04,8.97,18.8,11.1,29.6,34.75,33.86,33.86,100,,61,5.5,Y,38,34.25,5.5
Bobby Portis,PF/C,WAS,@ CHA,26,113.50,6200,19.9,53.8,28.4,1.4,1.14,41.11,10.14,9.69,8.31,26.9,12.6,24.9,29.50,34.40,34.40,100,,66,5.5,,31,36.50,5.9
DeAndre Jordan,C,NYK,vs MIN,8,109.00,6100,13.8,49.3,34.0,2.0,1.12,40.27,9.90,10.15,7.15,14.5,6.4,30.4,26.00,29.04,29.04,100,,70,4.8,Y,33,46.25,7.6
Kris Dunn,PG/SG,CHI,@ ORL,12,104.50,6100,18,49.8,29.8,6.5,0.95,34.19,8.99,9.07,8.12,20.9,11.3,31.3,32.50,31.64,31.64,100,,70,5.2,Y,29,15.75,2.6
Jonathan Isaac,SF/PF,ORL,vs CHI,7,112.50,6100,13.3,43.4,21.6,1.0,0.83,29.95,10.49,8.60,8.45,16.3,7.7,26.0,29.00,26.18,26.18,100,,60,4.3,Y,31,11.75,1.9
Thaddeus Young,SF/PF,IND,vs NOP,25,114.50,6000,18.1,53.1,27.5,2.2,0.91,32.79,10.34,9.99,9.69,18.1,10.3,30.2,33.75,33.11,33.11,100,,64,5.5,Y,34,35.75,6
Jeremy Lamb,SG/SF,CHA,vs WAS,28,118.50,6000,16.5,47.8,28.0,2.0,0.98,35.22,9.13,8.95,7.29,22.3,12.5,28.6,28.75,29.91,29.91,100,,68,5,,23,33.00,5.5
Trevor Ariza,SF/PF,WAS,@ CHA,14,113.50,5900,14.7,50.5,29.3,3.8,0.83,29.82,8.52,10.23,8.22,16.4,11.0,35.4,34.75,30.04,30.04,100,,65,5.1,Y,39,23.75,4
Jeff Teague,PG,MIN,@ NYK,15,112.00,5900,20.7,54.1,30.3,8.1,1.00,36.02,9.39,9.54,8.8,18.8,9.7,30.2,33.75,34.98,34.98,100,,69,5.9,Y,31,31.75,5.4
Tomas Satoransky,PG/SG,WAS,@ CHA,17,113.50,5900,9.9,53.6,20.7,4.3,0.84,30.31,11.26,12.47,10.09,13.4,6.0,24.5,32.25,28.62,28.62,100,,40,4.9,Y,26,26.25,4.4
Evan Fournier,SG/SF,ORL,vs CHI,7,112.50,5800,12.7,48.5,26.3,3.7,0.83,30.08,10.62,10.25,9.88,22.6,13.2,31.5,33.50,28.03,28.03,100,,61,4.8,Y,38,33.75,5.8
Robert Covington,SF/PF,MIN,@ NYK,18,112.00,5800,0,18.5,29.6,1.3,0.86,31.09,8.69,9.27,0,15.6,10.3,34.3,0.00,0.00,0.00,100,,69,0,,,,
Ricky Rubio,PG,UTA,@ OKC,17,111.25,5800,15.7,51.9,29.1,6.1,1.01,36.32,13.58,10.35,11.51,23.9,11.2,28.8,30.50,31.24,31.24,100,,64,5.4,Y,41,32.75,5.6
Derrick Rose,PG/SG,MIN,@ NYK,15,112.00,5700,10.2,51.7,30.4,4.8,1.07,38.43,8.96,11.85,6.35,25.6,14.9,28.5,25.50,27.99,27.99,100,,61,4.9,,23,31.50,5.5
Darren Collison,PG,IND,vs NOP,18,114.50,5700,16.5,51.2,26.0,5.9,0.93,33.46,10.48,9.91,9.32,16.5,8.3,28.0,32.00,31.40,31.40,100,,62,5.5,Y,28,32.25,5.7
Reggie Jackson,PG/SG,DET,@ ATL,25,113.25,5600,16.3,44.3,26.7,4.4,0.92,33.08,7.95,7.99,6.74,22.7,12.4,29.0,30.50,28.30,28.30,100,,70,5.1,Y,34,55.75,10
Ivan Rabb,PF/C,MEM,vs LAC,27,107.00,5600,14.8,52.8,11.3,0.7,1.02,36.62,15.54,10.88,13.17,18.5,3.4,11.1,30.50,31.07,31.07,100,,4,5.5,Y,25,35.25,6.3
Dwight Howard,C,WAS,@ CHA,6,113.50,5500,0,24.6,27.0,0.4,1.06,38.24,13.22,12.32,0,21.5,7.7,25.4,0.00,0.00,0.00,100,,54,0,,,,
Bojan Bogdanovic,SG/SF,IND,vs NOP,8,114.50,5500,16.2,43.4,26.4,1.8,0.83,29.89,8.09,7.77,7.47,21.0,12.2,31.8,33.25,27.86,27.86,100,,71,5.1,Y,25,31.75,5.8
Jabari Parker,SF/PF,WAS,@ CHA,26,113.50,5500,9,51.9,27.3,2.4,1.02,36.70,13.74,12.25,10.02,24.1,11.7,26.8,26.25,27.42,27.42,100,,55,5,,25,9.25,1.7
Mason Plumlee,PF/C,DEN,@ DAL,14,114.50,5500,13.9,43.1,22.6,2.7,1.10,39.51,10.40,8.34,6.36,17.3,5.5,20.6,22.00,26.38,26.38,100,,63,4.8,,22,32.75,6
Jahlil Okafor,C,NOP,@ IND,28,108.50,5500,5.1,55.7,16.9,0.6,1.09,39.22,19.42,14.45,12.68,17.9,5.9,15.5,23.50,26.78,26.78,100,,14,4.9,,17,15.25,2.8
Domantas Sabonis,PF/C,IND,vs NOP,25,114.50,5500,24,56,31.6,2.7,1.27,45.95,11.74,9.13,9.46,23.4,9.2,24.8,29.00,37.70,37.70,100,,71,6.9,,28,43.25,7.9
Kenrich Williams,SF/PF,NOP,@ IND,12,108.50,5500,6,57.6,14.0,1.3,0.80,28.98,18.02,14.74,17.27,13.3,4.7,17.4,34.50,28.13,28.13,100,,0,5.1,Y,33,15.75,2.9
Rudy Gay,SF/PF,SAS,@ TOR,1,110.00,5400,18.8,50.5,29.4,2.6,1.08,38.70,8.17,9.06,6.64,22.0,11.1,27.3,29.25,32.35,32.35,100,,69,6,Y,24,33.00,6.1
Will Barton,SG/SF,DEN,@ DAL,4,114.50,5400,15.1,47.2,24.5,3.4,0.92,33.18,10.39,9.15,8.8,21.7,10.7,26.6,30.50,28.86,28.86,100,,63,5.3,Y,28,26.00,4.8
Terrence Ross,SG/SF,ORL,vs CHI,7,112.50,5300,11.2,42.4,24.4,1.5,0.93,33.36,11.06,8.90,7.99,23.8,12.5,26.3,26.00,24.55,24.55,100,,64,4.6,,26,26.75,5
Derrick White,PG/SG,SAS,@ TOR,6,110.00,5300,7.8,45.9,21.9,3.6,0.87,31.25,10.79,10.90,7.87,16.8,7.4,25.3,26.25,24.10,24.10,100,,50,4.5,Y,20,18.00,3.4
Cody Zeller,C,CHA,vs WAS,18,118.50,5200,19.8,47.9,23.7,2.2,0.95,34.33,9.18,8.02,7.78,15.5,6.6,24.9,30.50,31.82,31.82,100,,66,6.1,Y,31,31.75,6.1
Dewayne Dedmon,PF/C,ATL,vs DET,25,108.25,5100,12.7,46.4,25.4,1.3,1.02,36.93,9.95,9.62,7.12,16.8,8.0,24.8,25.75,27.13,27.13,100,,62,5.3,Y,23,40.50,7.9
