Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Anthony Davis,PF/C,NOP,@ SAS,13,112.75,11500,29.9,67.8,60.9,5.2,1.65,59.21,11.82,10.83,11.74,25.6,17.8,37.0,35.76,46.13,46.13,100,,82,4,Y,40,44.00,3.8
LeBron James,SF/PF,LAL,@ POR,10,116.75,11300,33.8,63.1,56.4,8.0,1.55,55.82,9.74,8.39,9.66,29.1,19.9,36.4,35.72,46.36,46.36,100,,85,4.1,Y,31,47.75,4.2
James Harden,PG/SG,HOU,@ CHI,14,115.75,11000,46.7,68.9,54.9,9.0,1.51,54.56,1.88,6.33,1.88,33.5,19.8,36.3,36.05,56.20,56.20,100,,88,5.1,Y,33,43.25,3.9
Damian Lillard,PG,POR,vs LAL,24,119.75,9900,31.3,74.5,46.5,6.0,1.37,49.45,11.38,12.36,11.19,30.0,18.4,33.9,35.41,49.82,49.82,100,,73,5,Y,36,48.00,4.8
DeMar DeRozan,SG/SF,SAS,vs NOP,26,114.75,9400,21.6,69.7,48.6,7.3,1.31,47.15,9.27,13.75,9.53,28.9,20.9,37.1,37.00,42.22,42.22,100,,72,4.5,Y,38,34.75,3.7
Nikola Jokic,C,DEN,vs UTA,30,106.75,9000,15.3,73.3,47.7,6.6,1.61,57.95,17.25,16.57,14.42,23.6,12.4,29.6,30.10,40.15,40.15,100,,65,4.5,Y,29,45.00,5
Kemba Walker,PG,CHA,vs CLE,28,115.75,8900,23.6,53.7,46.8,6.0,1.39,50.02,9.22,8.60,8.81,32.5,21.2,33.7,34.40,36.50,36.50,100,,82,4.1,Y,30,30.75,3.5
Chris Paul,PG,HOU,@ CHI,16,115.75,8800,23.4,68,47.3,8.8,1.39,50.08,13.43,12.76,13.19,27.2,17.6,34.0,35.36,42.50,42.50,100,,73,4.8,Y,35,32.50,3.7
Kevin Love,PF/C,CLE,@ CHA,2,106.75,8400,0,22.6,42.9,3.5,1.26,45.40,8.05,11.30,0,26.3,16.3,34.0,0.00,0.00,0.00,100,,74,0,,,,
LaMarcus Aldridge,PF/C,SAS,vs NOP,11,114.75,8300,21.8,65.3,40.2,3.1,1.14,40.86,8.95,12.41,8.56,26.4,17.4,35.4,34.43,40.46,40.46,100,,69,4.9,Y,40,47.00,5.7
Nikola Mirotic,SF/PF,NOP,@ SAS,13,112.75,8200,20.6,51.4,42.3,1.5,1.36,49.06,8.31,8.79,6.99,25.6,17.0,31.0,30.30,33.78,33.78,100,,79,4.1,Y,36,46.00,5.6
Rudy Gobert,C,UTA,@ DEN,26,102.75,8100,23.6,54,43.8,1.1,1.28,46.15,11.10,8.68,10.29,17.2,8.6,34.1,33.36,36.66,36.66,100,,80,4.5,Y,35,31.00,3.8
Kyrie Irving,PG,BOS,@ IND,4,104.75,8000,18.7,56.3,35.0,5.6,1.10,39.65,9.98,10.72,9.04,25.3,15.4,31.8,32.60,34.82,34.82,100,,69,4.4,Y,27,32.50,4.1
Hassan Whiteside,C,MIA,@ ATL,13,115.75,8000,19.3,55.6,39.3,0.0,1.33,47.87,13.82,10.38,10.93,20.5,10.1,29.6,28.48,34.83,34.83,100,,74,4.4,Y,16,22.00,2.8
Jrue Holiday,PG/SG,NOP,@ SAS,10,112.75,7900,27.7,50.7,38.7,8.3,1.11,39.79,9.07,6.57,9.07,22.7,14.5,35.0,36.00,37.51,37.51,100,,83,4.7,Y,39,44.50,5.6
Zach LaVine,PG/SG,CHI,vs HOU,14,107.75,7800,25.7,44.8,41.6,3.8,1.23,44.23,3.16,5.47,3.08,34.0,19.3,33.9,35.06,33.87,33.87,100,,87,4.3,Y,38,33.00,4.2
Victor Oladipo,PG/SG,IND,vs BOS,21,101.75,7700,24.3,52,41.7,4.4,1.26,45.18,6.28,7.93,5.87,29.7,18.3,33.2,33.67,36.16,36.16,100,,81,4.7,Y,36,50.50,6.6
Donovan Mitchell,PG/SG,UTA,@ DEN,22,102.75,7500,18.8,50.4,36.0,4.4,1.03,36.84,8.63,9.04,8.51,29.4,19.9,35.1,35.51,32.35,32.35,100,,75,4.3,Y,32,35.25,4.7
Clint Capela,C,HOU,@ CHI,9,115.75,7400,21.6,52.2,37.9,2.1,1.14,40.94,7.37,8.72,6.67,19.1,11.4,33.3,32.56,34.71,34.71,100,,77,4.7,Y,35,34.00,4.6
Josh Richardson,SG/SF,MIA,@ ATL,30,115.75,7200,15,52.4,33.0,2.7,0.96,34.69,8.44,10.69,8.39,23.6,16.6,34.3,35.80,31.00,31.00,100,,68,4.3,Y,38,46.25,6.4
Julius Randle,PF/C,NOP,@ SAS,13,112.75,6900,12.7,41.9,32.8,2.1,1.40,50.58,9.05,8.34,5.85,29.3,12.0,23.4,23.28,25.19,25.19,100,,75,3.7,,26,23.50,3.4
Joe Ingles,SG/SF,UTA,@ DEN,5,102.75,6800,13.5,43.9,30.7,4.0,0.91,32.70,7.73,8.69,6.93,19.9,11.8,33.8,32.28,26.53,26.53,100,,72,3.9,Y,33,22.00,3.2
Trae Young,PG,ATL,vs MIA,20,110.75,6700,12.1,50.4,33.7,7.0,1.09,39.24,8.52,10.96,7.45,27.3,14.8,30.9,31.48,28.52,28.52,100,,67,4.3,Y,31,56.00,8.4
Jamal Murray,PG/SG,DEN,vs UTA,8,106.75,6600,7.8,51.7,29.2,3.3,0.92,33.19,14.25,12.55,13.84,21.3,13.3,31.6,34.96,26.60,26.60,100,,57,4,Y,35,30.75,4.7
Goran Dragic,PG,MIA,@ ATL,25,115.75,6500,0,17.6,31.0,5.0,0.97,35.03,7.50,8.81,0,23.6,14.7,31.9,0.00,0.00,0.00,100,,72,0,,,,
Rudy Gay,SF/PF,SAS,vs NOP,4,114.75,6500,17.8,48.7,31.6,2.0,1.08,38.85,6.21,8.83,5.53,21.1,11.4,29.3,32.03,31.01,31.01,100,,72,4.8,Y,19,14.00,2.2
Jusuf Nurkic,C,POR,vs LAL,22,119.75,6400,14.1,55.7,31.8,1.4,1.30,46.65,13.71,11.89,9.6,25.8,11.0,24.5,25.20,31.90,31.90,100,,63,5,Y,30,39.75,6.2
JaVale McGee,C,LAL,@ POR,18,116.75,6400,23.1,51,34.6,1.3,1.27,45.74,10.76,7.97,9.36,20.5,10.9,27.3,31.31,35.07,35.07,100,,77,5.5,Y,27,37.75,5.9
C.J. McCollum,PG/SG,POR,vs LAL,29,119.75,6400,21.5,38.7,28.0,2.3,0.88,31.75,6.24,4.92,5.68,24.8,15.6,31.8,32.79,28.86,28.86,100,,82,4.5,Y,36,41.75,6.5
Gary Harris,SG,DEN,vs UTA,8,106.75,6400,15.5,40.6,32.5,3.5,0.98,35.35,8.70,7.15,8.12,22.5,15.3,33.1,33.62,26.26,26.26,100,,78,4.1,Y,32,25.50,4
Rodney McGruder,SG/SF,MIA,@ ATL,30,115.75,6400,10.7,44.3,30.9,3.7,0.91,32.67,9.22,9.61,8.28,15.0,10.1,34.0,32.32,25.08,25.08,100,,69,3.9,Y,34,31.00,4.8
Al Horford,PF/C,BOS,@ IND,3,104.75,6300,16.5,49.3,30.7,4.1,1.04,37.49,8.88,9.35,7.97,19.7,10.9,29.5,32.32,30.57,30.57,100,,70,4.9,Y,29,26.25,4.2
Taurean Prince,SF,ATL,vs MIA,24,110.75,6300,16.5,46.5,29.4,3.3,1.02,36.62,13.17,8.58,11.67,27.0,13.8,28.9,31.90,29.32,29.32,100,,71,4.7,Y,22,27.50,4.4
Kyle Kuzma,SF/PF,LAL,@ POR,10,116.75,6200,10.5,43.2,30.6,1.8,0.96,34.38,4.74,9.33,4.09,22.5,16.1,32.0,31.03,24.54,24.54,100,,70,4,Y,29,21.50,3.5
Brandon Ingram,PG/SF,LAL,@ POR,10,116.75,6100,20.2,45.5,27.4,1.0,0.97,34.88,12.37,7.23,11.58,26.7,14.3,28.3,33.70,31.07,31.07,100,,74,5.1,Y,33,16.00,2.6
Nicolas Batum,SG/SF,CHA,vs CLE,13,115.75,6000,19.8,37.6,27.9,3.7,0.82,29.37,7.68,5.09,7.1,14.2,8.8,34.2,33.30,27.44,27.44,100,,82,4.6,Y,26,32.50,5.4
Jabari Parker,SF/PF,CHI,vs HOU,15,107.75,6000,16.5,40.6,27.1,2.0,0.95,34.24,9.36,6.88,7.88,25.1,13.0,28.4,30.30,26.82,26.82,100,,75,4.5,Y,40,17.75,3
Domantas Sabonis,PF/C,IND,vs BOS,7,101.75,6000,9.7,45.6,30.2,2.0,1.37,49.40,16.91,10.24,10.52,24.3,7.8,22.0,22.39,25.10,25.10,100,,66,4.2,,27,30.25,5
Jayson Tatum,SF/PF,BOS,@ IND,2,104.75,6000,12.7,43.2,31.2,2.5,0.96,34.71,9.31,8.71,8.53,22.6,13.5,32.4,33.00,25.81,25.81,100,,72,4.3,Y,33,29.75,5
Eric Gordon,SG/SF,HOU,@ CHI,14,115.75,5900,0,11.2,24.1,1.7,0.72,26.11,6.76,5.58,0,23.7,16.0,33.3,0.00,0.00,0.00,100,,77,0,,0,0.00,
Elfrid Payton,PG,NOP,@ SAS,10,112.75,5900,0,26.3,30.8,6.4,1.07,38.50,10.14,13.13,0,16.5,9.6,28.8,0.00,0.00,0.00,100,,57,0,,,,
Ricky Rubio,PG,UTA,@ DEN,11,102.75,5800,6.3,58.7,27.7,7.6,0.93,33.54,16.85,14.96,13.16,20.2,9.8,29.8,28.11,28.78,28.78,100,,46,5,Y,33,30.50,5.3
Kent Bazemore,SG/SF,ATL,vs MIA,24,110.75,5800,6.9,50.3,29.0,2.4,0.99,35.73,12.53,12.39,11.14,20.7,11.9,29.3,32.00,25.50,25.50,100,,57,4.4,Y,22,16.75,2.9
Will Barton,SG/SF,DEN,vs UTA,25,106.75,5800,0,4,30.8,3.0,1.14,41.00,10.39,2.00,0,20.3,10.5,27.0,0.00,0.00,0.00,100,,0,0,,,,
Carmelo Anthony,SF/PF,HOU,@ CHI,20,115.75,5700,8,41.4,26.7,0.6,0.86,30.84,8.28,9.54,6.59,19.8,12.4,31.1,28.65,22.32,22.32,100,,64,3.9,,32,26.25,4.6
Paul Millsap,PF/C,DEN,vs UTA,4,106.75,5700,13.9,37.2,29.2,1.3,1.07,38.38,8.07,6.65,6.22,20.3,9.6,27.4,27.73,23.90,23.90,100,,77,4.2,Y,23,27.75,4.9
Kelly Olynyk,PF/C,MIA,@ ATL,13,115.75,5700,10.1,44.8,19.5,2.4,0.97,34.79,12.18,9.90,8.44,17.9,6.6,20.1,24.96,24.98,24.98,100,,49,4.4,Y,14,0.75,0.1
